timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-13T01:34:06,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,1340,1.0,0.1181,0.1181,6.615,56.0,1,reduction,openblas,fp32,0,1340,466,0.1181,6.615,56.0,55.7,10720000000,90.74,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.2,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.0049365671641791046,1.3712686567164178e-09,8.813432835820896e-05,0,0,,,,
2025-10-13T01:34:06,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,466,1.0,0.1181,0.0945,5.262,55.7,1,reduction,openblas,fp32,0,1340,466,0.1181,6.615,56.0,55.7,1864000000,19.73,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.2,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.011291845493562231,3.136623748211731e-09,0.00020278969957081546,0,0,0.0,,0.0,0.0
2025-10-13T01:34:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,5511,1.0,0.9345,0.9345,51.866,55.5,1,reduction,openblas,fp32,0,5511,646,0.9345,51.866,55.5,54.9,66132000000,70.77,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.0,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.009411359099981854,2.614266416661626e-09,0.00016956995100707675,0,0,,,,
2025-10-13T01:34:13,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,646,1.0,0.9345,0.4007,22.0,54.9,1,reduction,openblas,fp32,0,5511,646,0.9345,51.866,55.5,54.9,3876000000,9.67,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,38.0,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.034055727554179564,9.459924320605434e-09,0.0006202786377708979,0,0,0.0,,0.0,0.0
2025-10-13T01:34:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,2674,1.0,0.9439,0.9439,52.362,55.5,1,reduction,openblas,fp32,0,2674,475,0.9439,52.362,55.5,55.5,42784000000,45.33,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.019581899775617053,5.4394166043380705e-09,0.00035299177262528047,0,0,,,,
2025-10-13T01:34:20,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,475,1.0,0.9439,0.5412,30.059,55.5,1,reduction,openblas,fp32,0,2674,475,0.9439,52.362,55.5,55.5,3800000000,7.02,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,37.0,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.0632821052631579,1.7578362573099418e-08,0.0011393684210526315,0,0,0.0,,0.0,0.0
2025-10-13T01:34:28,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,990,1.0,1.0001,1.0001,55.951,55.9,0,reduction,openblas,fp32,0,990,267,1.0001,55.951,55.9,56.3,23760000000,23.76,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.05651616161616162,1.5698933782267116e-08,0.0010102020202020202,0,0,,,,
2025-10-13T01:34:28,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,267,1.0,1.0001,0.5863,32.992,56.3,0,reduction,openblas,fp32,0,990,267,1.0001,55.951,55.9,56.3,3204000000,5.46,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.12356554307116104,3.4323761964211396e-08,0.002195880149812734,0,0,0.0,,0.0,0.0
2025-10-13T01:34:36,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,692,1.0,1.049,1.049,58.822,56.1,0,reduction,openblas,fp32,0,692,227,1.049,58.822,56.1,57.0,22144000000,21.11,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.08500289017341041,2.3611913937058446e-08,0.0015158959537572253,0,0,,,,
2025-10-13T01:34:36,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,227,1.0,1.049,0.5988,34.113,57.0,0,reduction,openblas,fp32,0,692,227,1.049,58.822,56.1,57.0,3632000000,6.07,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.15027753303964758,4.1743759177679884e-08,0.0026378854625550663,0,0,0.0,,0.0,0.0
2025-10-13T01:34:45,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,460,1.0,1.0601,1.0601,59.515,56.1,0,reduction,openblas,fp32,0,460,130,1.0601,59.515,56.1,57.0,22080000000,20.83,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.1293804347826087,3.5939009661835746e-08,0.0023045652173913043,0,0,,,,
2025-10-13T01:34:45,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,130,1.0,1.0601,0.5154,29.355,57.0,0,reduction,openblas,fp32,0,460,130,1.0601,59.515,56.1,57.0,3120000000,6.05,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.22580769230769232,6.272435897435898e-08,0.003964615384615384,0,0,0.0,,0.0,0.0
2025-10-13T01:34:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,308,1.0,1.0488,1.0488,59.423,56.7,0,reduction,openblas,fp32,0,308,109,1.0488,59.423,56.7,57.4,19712000000,18.8,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.19293181818181818,5.359217171717172e-08,0.003405194805194805,0,0,,,,
2025-10-13T01:34:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,109,1.0,1.0488,0.6017,34.538,57.4,0,reduction,openblas,fp32,0,308,109,1.0488,59.423,56.7,57.4,3488000000,5.8,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.5,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.3168623853211009,8.801732925586137e-08,0.005520183486238533,0,0,0.0,,0.0,0.0
2025-10-13T01:35:01,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,214,1.0,1.0558,1.0558,59.72,56.6,0,reduction,openblas,fp32,0,214,65,1.0558,59.72,56.6,57.4,20544000000,19.46,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.2790654205607477,7.751817237798547e-08,0.0049336448598130845,0,0,,,,
2025-10-13T01:35:01,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,65,1.0,1.0558,0.53,30.406,57.4,0,reduction,openblas,fp32,0,214,65,1.0558,59.72,56.6,57.4,3120000000,5.89,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.46778461538461535,1.2994017094017094e-07,0.008153846153846154,0,0,0.0,,0.0,0.0
2025-10-13T01:35:09,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,163,1.0,1.0568,1.0568,59.734,56.5,0,reduction,openblas,fp32,0,163,56,1.0568,59.734,56.5,57.3,20864000000,19.74,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.36646625766871166,1.0179618268575323e-07,0.006483435582822086,0,0,,,,
2025-10-13T01:35:09,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,56,1.0,1.0568,0.6072,34.789,57.3,0,reduction,openblas,fp32,0,163,56,1.0568,59.734,56.5,57.3,3584000000,5.9,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.6212321428571429,1.7256448412698413e-07,0.010842857142857142,0,0,0.0,,0.0,0.0
2025-10-13T01:35:17,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,110,1.0,1.0511,1.0511,59.38,56.5,0,reduction,openblas,fp32,0,110,33,1.0511,59.38,56.5,57.3,21120000000,20.09,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.5398181818181819,1.4994949494949496e-07,0.009555454545454544,0,0,,,,
2025-10-13T01:35:17,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,33,1.0,1.0511,0.5334,30.575,57.3,0,reduction,openblas,fp32,0,110,33,1.0511,59.38,56.5,57.3,3168000000,5.94,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.9265151515151515,2.5736531986531985e-07,0.016163636363636363,0,0,0.0,,0.0,0.0
2025-10-13T01:35:26,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,84,1.0,1.0595,1.0595,59.823,56.5,0,reduction,openblas,fp32,0,84,28,1.0595,59.823,56.5,57.3,21504000000,20.3,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,0.7121785714285714,1.9782738095238097e-07,0.01261309523809524,0,0,,,,
2025-10-13T01:35:26,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,28,1.0,1.0595,0.6007,34.419,57.3,0,reduction,openblas,fp32,0,84,28,1.0595,59.823,56.5,57.3,3584000000,5.97,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,1.22925,3.4145833333333333e-07,0.02145357142857143,0,0,0.0,,0.0,0.0
2025-10-13T01:35:34,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,55,1.0,1.0608,1.0608,60.028,56.6,0,reduction,openblas,fp32,0,55,17,1.0608,60.028,56.6,57.4,21120000000,19.91,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,1.0914181818181818,3.031717171717172e-07,0.019287272727272726,0,0,,,,
2025-10-13T01:35:34,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,17,1.0,1.0608,0.5495,31.534,57.4,0,reduction,openblas,fp32,0,55,17,1.0608,60.028,56.6,57.4,3264000000,5.94,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,1.854941176470588,5.152614379084967e-07,0.0323235294117647,0,0,0.0,,0.0,0.0
2025-10-13T01:35:43,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,43,1.0,1.0859,1.0859,61.482,56.6,0,reduction,openblas,fp32,0,43,15,1.0859,61.482,56.6,57.3,22016000000,20.27,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,1.429813953488372,3.971705426356589e-07,0.025253488372093024,0,0,,,,
2025-10-13T01:35:43,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,15,1.0,1.0859,0.6412,36.726,57.3,0,reduction,openblas,fp32,0,43,15,1.0859,61.482,56.6,57.3,3840000000,5.99,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,2.4484,6.801111111111111e-07,0.04274666666666667,0,0,0.0,,0.0,0.0
2025-10-13T01:35:51,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,29,1.0,1.084,1.084,61.325,56.6,0,reduction,openblas,fp32,0,29,9,1.084,61.325,56.6,57.3,22272000000,20.55,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,2.1146551724137934,5.87404214559387e-07,0.03737931034482759,0,0,,,,
2025-10-13T01:35:51,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,9,1.0,1.084,0.5748,32.916,57.3,0,reduction,openblas,fp32,0,29,9,1.084,61.325,56.6,57.3,3456000000,6.01,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.8,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,3.657333333333333,1.0159259259259258e-06,0.06386666666666667,0,0,0.0,,0.0,0.0
2025-10-13T01:36:00,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,22,1.0,1.0881,1.0881,61.554,56.6,0,reduction,openblas,fp32,0,22,7,1.0881,61.554,56.6,57.3,22528000000,20.7,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,2.797909090909091,7.771969696969698e-07,0.04945909090909091,0,0,,,,
2025-10-13T01:36:00,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,e2e,7,1.0,1.0881,0.5937,34.011,57.3,0,reduction,openblas,fp32,0,22,7,1.0881,61.554,56.6,57.3,3584000000,6.04,e2e,e2e,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,4.858714285714286,1.3496428571428573e-06,0.08481428571428572,0,0,0.0,,0.0,0.0
2025-10-13T01:36:10,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,0,kernel,18,1.0,1.1325,1.1325,64.033,56.5,0,reduction,openblas,fp32,0,18,7,1.1325,64.033,56.5,57.3,23040000000,20.34,kernel,kernel,0,AMD Ryzen Threadripper 3970X 32-Core Processor,,,,0,0,,,36.9,0,OPENBLAS_NUM_THREADS=32; e2e_host_memcpy=1; e2e_bw=mixed,3.557388888888889,9.881635802469136e-07,0.06291666666666668,0,0,,,,
