timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-13T14:37:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,48113,1.00,0.5855,0.5855,48.802,83.3,1,reduction,cublas,fp32,1000000,48113,1768,0.5855,48.802,83.3,49.6,384904000000,657.35,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,407,400,2925,9801,46,0,
2025-10-13T14:37:22,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,1768,1.00,0.5855,1.0407,51.601,49.6,1,reduction,cublas,fp32,1000000,48113,1768,0.5855,48.802,83.3,49.6,7072000000,6.80,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,407,400,2925,9801,46,0,
2025-10-13T14:37:32,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,58179,1.00,0.8933,0.8933,85.539,95.8,1,reduction,cublas,fp32,1500000,58179,1195,0.8933,85.539,95.8,50.2,698148000000,781.53,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,384,393,2925,9801,49,0,
2025-10-13T14:37:32,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,1195,1.00,0.8933,1.0457,52.475,50.2,1,reduction,cublas,fp32,1500000,58179,1195,0.8933,85.539,95.8,50.2,7170000000,6.86,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,384,393,2925,9801,49,0,
2025-10-13T14:37:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,20368,1.00,0.3732,0.3732,39.029,104.6,1,reduction,cublas,fp32,2000000,20368,626,0.3732,39.029,104.6,48.6,325888000000,873.18,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,375,404,2925,9801,50,0,
2025-10-13T14:37:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,626,1.00,0.3732,0.7262,35.308,48.6,1,reduction,cublas,fp32,2000000,20368,626,0.3732,39.029,104.6,48.6,5008000000,6.90,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,375,404,2925,9801,50,0,
2025-10-13T14:37:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,26548,1.00,0.6500,0.6500,69.462,106.9,1,reduction,cublas,fp32,3000000,26548,487,0.6500,69.462,106.9,50.9,637152000000,980.20,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,228538,405,2925,9801,52,0,
2025-10-13T14:37:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,487,1.00,0.6500,0.8432,42.879,50.9,1,reduction,cublas,fp32,3000000,26548,487,0.6500,69.462,106.9,50.9,5844000000,6.93,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,228538,405,2925,9801,52,0,
2025-10-13T14:37:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,9259,1.00,1.0348,1.0348,83.301,80.5,0,reduction,cublas,fp32,4000000,9259,444,1.0348,83.301,80.5,54.7,296288000000,286.33,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,304524,418,2925,9801,51,0,
2025-10-13T14:37:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,444,1.00,1.0348,1.0513,57.481,54.7,0,reduction,cublas,fp32,4000000,9259,444,1.0348,83.301,80.5,54.7,7104000000,6.76,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,304524,418,2925,9801,51,0,
2025-10-13T14:38:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,6294,1.00,1.0328,1.0328,84.562,81.9,0,reduction,cublas,fp32,6000000,6294,294,1.0328,84.562,81.9,50.2,302112000000,292.53,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,360,429,2925,9801,52,0,
2025-10-13T14:38:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,294,1.00,1.0328,1.0467,52.495,50.2,0,reduction,cublas,fp32,6000000,6294,294,1.0328,84.562,81.9,50.2,7056000000,6.74,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,360,429,2925,9801,52,0,
2025-10-13T14:38:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,4763,1.00,1.0320,1.0320,85.492,82.8,0,reduction,cublas,fp32,8000000,4763,222,1.0320,85.492,82.8,49.2,304832000000,295.37,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,390,424,2925,9801,52,0,
2025-10-13T14:38:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,222,1.00,1.0320,1.0523,51.760,49.2,0,reduction,cublas,fp32,8000000,4763,222,1.0320,85.492,82.8,49.2,7104000000,6.75,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,390,424,2925,9801,52,0,
2025-10-13T14:38:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,3234,1.00,1.0415,1.0415,85.018,81.6,0,reduction,cublas,fp32,12000000,3234,148,1.0415,85.018,81.6,55.7,310464000000,298.09,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,411,417,2917,9801,53,0,
2025-10-13T14:38:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,148,1.00,1.0415,1.0516,58.526,55.7,0,reduction,cublas,fp32,12000000,3234,148,1.0415,85.018,81.6,55.7,7104000000,6.76,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,411,417,2917,9801,53,0,
2025-10-13T14:38:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,2445,1.00,1.0454,1.0454,91.787,87.8,0,reduction,cublas,fp32,16000000,2445,111,1.0454,91.787,87.8,49.3,312960000000,299.37,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,402,420,2917,9801,53,0,
2025-10-13T14:38:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,111,1.00,1.0454,1.0503,51.780,49.3,0,reduction,cublas,fp32,16000000,2445,111,1.0454,91.787,87.8,49.3,7104000000,6.76,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,402,420,2917,9801,53,0,
2025-10-13T14:38:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,1641,1.00,1.0479,1.0479,91.931,87.7,0,reduction,cublas,fp32,24000000,1641,75,1.0479,91.931,87.7,54.2,315072000000,300.66,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,358,415,2917,9801,53,0,
2025-10-13T14:38:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,75,1.00,1.0479,1.0638,57.651,54.2,0,reduction,cublas,fp32,24000000,1641,75,1.0479,91.931,87.7,54.2,7200000000,6.77,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,358,415,2917,9801,53,0,
2025-10-13T14:38:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,1233,1.00,1.0479,1.0479,92.352,88.1,0,reduction,cublas,fp32,32000000,1233,56,1.0479,92.352,88.1,49.0,315648000000,301.23,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,398,420,2917,9801,54,0,
2025-10-13T14:38:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,e2e,56,1.00,1.0479,1.0588,51.845,49.0,0,reduction,cublas,fp32,32000000,1233,56,1.0479,92.352,88.1,49.0,7168000000,6.77,e2e,e2e,1,NVIDIA GeForce RTX 5050,580.65.06,3,8,398,420,2917,9801,54,0,
2025-10-13T14:39:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,0,kernel,825,1.00,1.0502,1.0502,87.075,82.9,0,reduction,cublas,fp32,48000000,825,38,1.0502,87.075,82.9,53.8,316800000000,301.66,kernel,kernel,0,NVIDIA GeForce RTX 5050,580.65.06,3,8,359,424,2917,9801,54,0,
