schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok,source_file,session_number,checksum_bool,platform,platform_label,device_kind,energy_domain,configuration,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,edp_total_j_s,logical_flops_per_op,logical_bytes_expected,throughput_gflops,energy_efficiency_gflop_per_j,operational_intensity_flop_per_byte,temperature_rise_c,clock_change_pct
cpu-gpu-v2,2026-07-29T09:30:17,conv2d_3090_20260729_093014_session1,1,1,1,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.010454417,1.0104371337890623,1.010454417,344.712,344.712,-1,0.1057074517019319,341.1455224506184,1.4287199793209554e-11,0.3098549934955726,0.3098602934682612,24127331106816,23878.112056650512,51527680,341.1455224506184,in_range,4,16,1627,1620,1635,9501,54,54,54,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00030986029346826127,0.0003098549934955726,0.10570745170193192,0.10570745170193192,,3.275454200614268e-05,7398752256.0,51527680.0,23877.703636002814,69.99272177010374,143.5879173290938,0,0.9259259259259259
cpu-gpu-v2,2026-07-29T09:30:18,conv2d_3090_20260729_093014_session1,2,2,2,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.011127925,1.0111129760742188,1.011127925,341.149,341.149,-1,0.1046148420729837,337.3944993161968,1.4139524943296568e-11,0.3100622435063534,0.3100668276602269,24127331106816,23862.15158714864,51527680,337.3944993161968,in_range,4,16,1635,1635,1635,9501,55,54,55,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00031006682766022693,0.00031006224350635354,0.10461484207298374,0.10461484207298374,,3.243759220774571e-05,7398752256.0,51527680.0,23861.798799411063,70.72373393096858,143.5879173290938,1,0.0
cpu-gpu-v2,2026-07-29T09:30:19,conv2d_3090_20260729_093014_session1,3,3,3,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.010961941,1.0109481201171877,1.010961941,343.119,343.119,-1,0.1052189512419503,339.39853330245205,1.422117508484262e-11,0.3100116897016827,0.3100159279362158,24127331106816,23866.04280348155,51527680,339.39853330245205,in_range,4,16,1627,1635,1620,9501,55,55,55,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00031001592793621584,0.0003100116897016828,0.10521895124195033,0.10521895124195033,,3.261955080574868e-05,7398752256.0,51527680.0,23865.716530288257,70.3176772688659,143.5879173290938,0,-0.9174311926605505
cpu-gpu-v2,2026-07-29T09:30:20,conv2d_3090_20260729_093014_session1,4,4,4,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.011718361,1.0117037963867188,1.011718361,345.058,345.058,-1,0.1058135541245016,341.0613203252916,1.430154037644556e-11,0.3102434211550809,0.3102478874578349,24127331106816,23848.21643744573,51527680,341.0613203252916,in_range,4,16,1620,1620,1620,9501,56,55,56,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.000310247887457835,0.0003102434211550809,0.10581355412450169,0.10581355412450169,,3.282843163153193e-05,7398752256.0,51527680.0,23847.873120507695,69.92253796989492,143.5879173290938,1,0.0
cpu-gpu-v2,2026-07-29T09:30:21,conv2d_3090_20260729_093014_session1,5,5,5,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.011915416,1.0118994140625,1.011915416,346.13,346.13,-1,0.1061422876418276,342.0542809479246,1.4345971316413768e-11,0.3103034081761729,0.3103083152407236,24127331106816,23843.60616432354,51527680,342.0542809479246,in_range,4,16,1620,1620,1620,9501,56,56,56,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.0003103083152407237,0.00031030340817617293,0.10614228764182766,0.10614228764182766,,3.293683445393183e-05,7398752256.0,51527680.0,23843.229113149515,69.70598072058475,143.5879173290938,0,0.0
cpu-gpu-v2,2026-07-29T09:30:22,conv2d_3090_20260729_093014_session1,6,6,6,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.011763052,1.0117488403320312,1.011763052,375.739,375.739,-1,0.1152220177859552,371.37054892176474,1.55731687991737e-11,0.3102572340791263,0.3102615921496473,24127331106816,23847.15469394361,51527680,371.37054892176474,in_range,4,16,1620,1620,1620,9501,56,56,56,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00031026159214964734,0.0003102572340791264,0.11522201778595523,0.11522201778595523,,3.574896668896545e-05,7398752256.0,51527680.0,23846.819726340433,64.2130071853494,143.5879173290938,0,0.0
cpu-gpu-v2,2026-07-29T09:30:23,conv2d_3090_20260729_093014_session1,7,7,7,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.012175713,1.0121605224609376,1.012175713,346.27,346.27,-1,0.1061852192578963,342.1046321825744,1.4351773864543944e-11,0.3103834782155588,0.3103881364612082,24127331106816,23837.45519747551,51527680,342.1046321825744,in_range,4,16,1620,1620,1620,9501,57,56,57,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.0003103881364612082,0.0003103834782155589,0.10618521925789634,0.10618521925789634,,3.295863232518324e-05,7398752256.0,51527680.0,23837.09744951764,69.67779798081267,143.5879173290938,1,0.0
cpu-gpu-v2,2026-07-29T09:30:24,conv2d_3090_20260729_093014_session1,8,8,8,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.012251445,1.0122342529296875,1.012251445,343.533,343.533,-1,0.1053459061637534,339.3751638457775,1.4238334048599e-11,0.3104060879882513,0.3104113600122661,24127331106816,23835.71889311668,51527680,339.3751638457775,in_range,4,16,1620,1620,1620,9501,57,57,57,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00031041136001226617,0.0003104060879882513,0.10534590616375346,0.10534590616375346,,3.2700566004015285e-05,7398752256.0,51527680.0,23835.31406746078,70.23293572034127,143.5879173290938,0,0.0
cpu-gpu-v2,2026-07-29T09:30:25,conv2d_3090_20260729_093014_session1,9,9,9,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.012553832,1.0125393676757812,1.012553832,345.272,345.272,-1,0.1058791781662066,340.9912530951737,1.431040998573026e-11,0.3104996527677955,0.3105040883164673,24127331106816,23828.536328615777,51527680,340.9912530951737,in_range,4,16,1612,1620,1605,9501,57,57,57,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00031050408831646733,0.00031049965276779554,0.10587917816620668,0.10587917816620668,,3.2875917688194816e-05,7398752256.0,51527680.0,23828.19593814544,69.87919989693923,143.5879173290938,0,-0.9259259259259259
cpu-gpu-v2,2026-07-29T09:30:26,conv2d_3090_20260729_093014_session1,10,10,10,CONV2D,cudnn_convolution_fwd_fp32,gpu_resident,NVIDIA GeForce RTX 3090,-1,1,shape_id=1;N=32;C=64;H=56;W=56;K=64;R=3;S=3;stride=1;pad=1;Hout=56;Wout=56;layout=NCHW;conv=cross_correlation;dtype=f32;math=FMA;algo=winograd;workspace_bytes=410880,3261,1.013114477,1.0130995483398435,1.013114477,345.747,345.747,-1,0.1060248390064397,341.27140402120614,1.43300972026005e-11,0.3106714346335,0.3106760125728304,24127331106816,23815.360638895967,51527680,341.27140402120614,in_range,4,16,1605,1605,1605,9501,57,57,57,0x4,-1,-1,-1.0,-1,t,conv2d_3090_20260729_093014_session1.csv,1,True,3090,RTX 3090,GPU,GPU board NVML TotalEnergyConsumption,gpu_resident,0.00031067601257283044,0.0003106714346335,0.10602483900643975,0.10602483900643975,,3.2939374216196995e-05,7398752256.0,51527680.0,23815.009709723057,69.78319727088304,143.5879173290938,0,0.0
