timestamp,run_id_global,run_id_per_size,device_name,num_threads,problem_size,batches,gpu_e2e_time_s,gpu_kernel_time_s,wall_time_s,total_energy_j,energy_per_batch_j,energy_per_second_j,energy_per_flop_j,time_per_gemm_ms_kernel,time_per_gemm_ms_e2e,flops_total,gflops_per_s,avg_power_w,below_target,pcie_gen,pcie_width,sm_clock_mhz,mem_clock_mhz,temp_c,throttle_reasons
2026-02-17T13:19:14,1,1,RTX 5050,,1000000,131072,1.343421,1.342835,1.345923,146.152000,1.115051e-03,108.588712,5.575256e-10,0.010245,0.010249,2.621440e+11,195.22,108.59,f,4,8,2910,9801,62,0x0
2026-02-17T13:19:15,2,2,RTX 5050,,1000000,131072,1.343415,1.342833,1.344543,135.715000,1.035423e-03,100.937635,5.177116e-10,0.010245,0.010249,2.621440e+11,195.22,100.94,f,4,8,2910,9801,62,0x0
2026-02-17T13:19:17,3,3,RTX 5050,,1000000,131072,1.343419,1.342836,1.344527,146.002000,1.113907e-03,108.589870,5.569534e-10,0.010245,0.010249,2.621440e+11,195.22,108.59,f,4,8,2895,9801,63,0x0
2026-02-17T13:19:18,4,4,RTX 5050,,1000000,131072,1.343416,1.342832,1.344535,136.749000,1.043312e-03,101.707255,5.216560e-10,0.010245,0.010249,2.621440e+11,195.22,101.71,f,4,8,2895,9801,63,0x0
2026-02-17T13:19:19,5,5,RTX 5050,,1000000,131072,1.343418,1.342836,1.344541,147.221000,1.123207e-03,109.495353,5.616035e-10,0.010245,0.010249,2.621440e+11,195.22,109.50,f,4,8,2895,9801,63,0x0
2026-02-17T13:19:21,6,6,RTX 5050,,1000000,131072,1.343416,1.342835,1.344550,137.265000,1.047249e-03,102.089908,5.236244e-10,0.010245,0.010249,2.621440e+11,195.22,102.09,f,4,8,2895,9801,64,0x0
2026-02-17T13:19:22,7,7,RTX 5050,,1000000,131072,1.343416,1.342834,1.344527,136.637000,1.042458e-03,101.624595,5.212288e-10,0.010245,0.010249,2.621440e+11,195.22,101.62,f,4,8,2895,9801,64,0x0
2026-02-17T13:19:23,8,8,RTX 5050,,1000000,131072,1.343417,1.342835,1.344544,148.510000,1.133041e-03,110.453790,5.665207e-10,0.010245,0.010249,2.621440e+11,195.22,110.45,f,4,8,2895,9801,64,0x0
2026-02-17T13:19:25,9,9,RTX 5050,,1000000,131072,1.343417,1.342834,1.344528,137.298000,1.047501e-03,102.116127,5.237503e-10,0.010245,0.010249,2.621440e+11,195.22,102.12,f,4,8,2895,9801,64,0x0
2026-02-17T13:19:26,10,10,RTX 5050,,1000000,131072,1.343412,1.342834,1.344532,148.016000,1.129272e-03,110.087414,5.646362e-10,0.010245,0.010249,2.621440e+11,195.22,110.09,f,4,8,2895,9801,65,0x0
