"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_per_pass_kg","de_co2_job_from_passes_kg","fr_co2_per_pass_kg","fr_co2_job_from_passes_kg","pl_co2_per_pass_kg","pl_co2_job_from_passes_kg"
"2024-09-15 23:04:29+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","0","1","318243","1.0071","66,462","66.0","0","17924718732","17.8","43.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0071","1,8461666666666663e-05","0.00020884041440031675","5,801122622231021e-11","3.164562928328353e-06","","","","","","","","17.798350443848673","3.707840607916994","DE","0,0926","1,709550333333333e-06","0,0783099722222222","1,4457326038425926e-06","0,09235","1,7049349166666664e-06","0,0950131388888888","1,7541008991203698e-06","0,09235","1,7049349166666664e-06","0,0950131388888888","1,7541008991203698e-06","0,0926","1,709550333333333e-06","0,0783099722222222","1,4457326038425926e-06","407,75","7,527744583333332e-06","18,7","3,452331666666666e-07","749,27","1,383277298333333e-05","2,3654077492146985e-11","0,0","1,084809930357201e-12","0,0","4,346607147159037e-11","0,0"
"2024-09-15 23:04:30+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","1","1","318243","1.0046","66,295","66.0","0","17924718732","17.84","42.8","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0046","1,841527777777778e-05","0.00020831565816058797","5,786546060016333e-11","3.1567072959970837e-06","","","","","","","","17.84264257614971","3.6985238647927705","DE","0,0926","1,7052547222222224e-06","0,0783099722222222","1,442099891242284e-06","0,09235","1,700650902777778e-06","0,0950131388888888","1,749693345177469e-06","0,09235","1,700650902777778e-06","0,0950131388888888","1,749693345177469e-06","0,0926","1,7052547222222224e-06","0,0783099722222222","1,442099891242284e-06","407,75","7,50882951388889e-06","18,7","3,4436569444444444e-07","749,27","1,3798015180555556e-05","2,35946415597166e-11","2,35946415597166e-11","1,0820841132230541e-12","1,0820841132230541e-12","4,335685366388438e-11","4,335685366388438e-11"
"2024-09-15 23:04:31+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","2","1","318243","1.0037","66,171","65.9","0","17924718732","17.86","42.6","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0037","1,838083333333333e-05","0.00020792601879695706","5,7757227443599176e-11","3.153879268357827e-06","","","","","","","","17.85864175749726","3.6916060435508324","DE","0,0926","1,7020651666666666e-06","0,0783099722222222","1,4394025477546297e-06","0,09235","1,6974699583333332e-06","0,0950131388888888","1,746420670393518e-06","0,09235","1,6974699583333332e-06","0,0950131388888888","1,746420670393518e-06","0,0926","1,7020651666666666e-06","0,0783099722222222","1,4394025477546297e-06","407,75","7,494784791666664e-06","18,7","3,4372158333333323e-07","749,27","1,3772206991666662e-05","2,3550509490127563e-11","4,7101018980255125e-11","1,0800601531953046e-12","2,1601203063906093e-12","4,3275757806665556e-11","8,655151561333111e-11"
"2024-09-15 23:04:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","3","1","318243","1.0039","66,148","65.9","0","17924718732","17.85","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0039","1,8374444444444444e-05","0.00020785374697950937","5,773715193875261e-11","3.154507718944329e-06","","","","","","","","17.855083904771394","3.690322899288214","DE","0,0926","1,7014735555555556e-06","0,0783099722222222","1,43890223404321e-06","0,09235","1,6968799444444444e-06","0,0950131388888888","1,7458136420061726e-06","0,09235","1,6968799444444444e-06","0,0950131388888888","1,7458136420061726e-06","0,0926","1,7014735555555556e-06","0,0783099722222222","1,43890223404321e-06","407,75","7,492179722222222e-06","18,7","3,4360211111111104e-07","749,27","1,3767419988888889e-05","2,3542323703026377e-11","7,062697110907913e-11","1,0796847412546738e-12","3,2390542237640213e-12","4,326071583314917e-11","1,297821474994475e-10"
"2024-09-15 23:04:33+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","4","1","318243","1.0081","66,395","65.9","0","17924718732","17.78","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0081","1,844305555555556e-05","0.00020862988345383873","5,795274540384409e-11","3.1677051812608605e-06","","","","","","","","17.78069510167642","3.7041027528911075","DE","0,0926","1,7078269444444446e-06","0,0783099722222222","1,4442751682484572e-06","0,09235","1,7032161805555557e-06","0,0950131388888888","1,7523325990354938e-06","0,09235","1,7032161805555557e-06","0,0950131388888888","1,7523325990354938e-06","0,0926","1,7078269444444446e-06","0,0783099722222222","1,4442751682484572e-06","407,75","7,52015590277778e-06","18,7","3,44885138888889e-07","749,27","1,3818828236111116e-05","2,3630231938417426e-11","9,45209277536697e-11","1,0837163390518844e-12","4,3348653562075376e-12","4,342225354873826e-11","1,7368901419495304e-10"
"2024-09-15 23:04:34+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","5","1","318243","1.0077","66,417","65.9","0","17924718732","17.79","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0077","1,8449166666666663e-05","0.0002086990130183539","5,7971948060653866e-11","3.1664482800878573e-06","","","","","","","","17.787753033640964","3.705330108272742","DE","0,0926","1,708392833333333e-06","0,0783099722222222","1,4447537291898149e-06","0,09235","1,7037805416666663e-06","0,0950131388888888","1,752913234884259e-06","0,09235","1,7037805416666663e-06","0,0950131388888888","1,752913234884259e-06","0,0926","1,708392833333333e-06","0,0783099722222222","1,4447537291898149e-06","407,75","7,522647708333332e-06","18,7","3,449994166666666e-07","749,27","1,382340710833333e-05","2,3638061821731612e-11","1,1819030910865806e-10","1,0840754287342273e-12","5,4203771436711365e-12","4,343664152340612e-11","2,1718320761703059e-10"
"2024-09-15 23:04:35+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","6","1","318243","1.0074","66,364","65.9","0","17924718732","17.79","42.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0074","1,8434444444444447e-05","0.000208532473612931","5,792568711470306e-11","3.1655056042081054e-06","","","","","","","","17.793050160810004","3.7023732975806234","DE","0,0926","1,707029555555556e-06","0,0783099722222222","1,4436008323765435e-06","0,09235","1,7024209444444447e-06","0,0950131388888888","1,7515144303395062e-06","0,09235","1,7024209444444447e-06","0,0950131388888888","1,7515144303395062e-06","0,0926","1,707029555555556e-06","0,0783099722222222","1,4436008323765435e-06","407,75","7,516644722222223e-06","18,7","3,447241111111111e-07","749,27","1,381237618888889e-05","2,3619198921020173e-11","1,4171519352612103e-10","1,083210349044947e-12","6,499262094269683e-12","4,340197958443356e-11","2,6041187750660134e-10"
"2024-09-15 23:04:36+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","7","1","318243","1.0078","66,351","65.8","0","17924718732","17.79","42.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0078","1,8430833333333333e-05","0.0002084916243248084","5,7914340090224546e-11","3.1667625053811082e-06","","","","","","","","17.785988025401863","3.701648042127839","DE","0,0926","1,7066951666666667e-06","0,0783099722222222","1,4433180463657408e-06","0,09235","1,702087458333333e-06","0,0950131388888888","1,7511713273379629e-06","0,09235","1,702087458333333e-06","0,0950131388888888","1,7511713273379629e-06","0,0926","1,7066951666666667e-06","0,0783099722222222","1,4433180463657408e-06","407,75","7,515172291666667e-06","18,7","3,4465658333333336e-07","749,27","1,3809670491666666e-05","2,3614572171789056e-11","1,6530200520252339e-10","1,0829981596871989e-12","7,580987117810392e-12","4,3393477599402545e-11","3,0375434319581784e-10"
"2024-09-15 23:04:37+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","8","1","318243","1.0082","66,322","65.8","0","17924718732","17.78","42.1","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0082","1,842277777777777e-05","0.00020840049898976568","5,7889027497157126e-11","3.168019406554111e-06","","","","","","","","17.77893149375124","3.7000301645793217","DE","0,0926","1,705949222222222e-06","0,0783099722222222","1,4426872160339503e-06","0,09235","1,7013435277777776e-06","0,0950131388888888","1,7504059437191353e-06","0,09235","1,7013435277777776e-06","0,0950131388888888","1,7504059437191353e-06","0,0926","1,705949222222222e-06","0,0783099722222222","1,4426872160339503e-06","407,75","7,511887638888886e-06","18,7","3,445059444444443e-07","749,27","1,380363470555555e-05","2,360425096196582e-11","1,8883400769572657e-10","1,0825248141968381e-12","8,660198513574705e-12","4,337451163279492e-11","3,4699609306235937e-10"
"2024-09-15 23:04:38+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","9","1","318243","1.0088","66,357","65.8","0","17924718732","17.77","42.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0088","1,84325e-05","0.00020851047784240344","5,791957717844539e-11","3.1699047583136152e-06","","","","","","","","17.7683571887391","3.7019827754137395","DE","0,0926","1,7068495e-06","0,0783099722222222","1,443448562986111e-06","0,09235","1,702241375e-06","0,0950131388888888","1,7513296825694443e-06","0,09235","1,702241375e-06","0,0950131388888888","1,7513296825694443e-06","0,0926","1,7068495e-06","0,0783099722222222","1,443448562986111e-06","407,75","7,515851875e-06","18,7","3,4468775e-07","749,27","1,3810919274999999e-05","2,3616707594511108e-11","2,1255036835059997e-10","1,0830960932369288e-12","9,74786483913236e-12","4,3397401592493775e-11","3,9057661433244397e-10"
