"timestamp","host","cpu_model","backend","library","library_version","impl","workload","dtype","pattern","nrows","ncols","nnz","num_threads","batches","seconds_target","passes_e2e","seconds_kernel","energy_j","avg_power_w","below_target","bytes_total","bw_gb_s","temp_c","time_mode","energy_mode","omp_proc_bind","omp_places","energy_domain","numa_policy","notes","seconds_wall","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","M","K","N","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","gb_per_s_kernel","j_per_gb_kernel","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-15 23:04:29+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","0","1","318243","1.0071","66,462","66.0","0","17924718732","17.8","43.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0071","1,8461666666666663e-05","0.00020884041440031675","5.801122622231021e-11","3.164562928328353e-06","","","","","","","","17.798350443848673","3.707840607916994","DE","0,0926","1,709550333333333e-06","0,07830997222222223","1,4457326038425926e-06","0,09235","1,7049349166666664e-06","0,09501313888888888","1,7541008991203698e-06","0,09235","1,7049349166666664e-06","0,09501313888888888","1,7541008991203698e-06","0,0926","1,709550333333333e-06","0,07830997222222223","1,4457326038425926e-06"
"2024-09-15 23:04:30+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","1","1","318243","1.0046","66,295","66.0","0","17924718732","17.84","42.8","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0046","1,841527777777778e-05","0.00020831565816058797","5.786546060016333e-11","3.1567072959970837e-06","","","","","","","","17.84264257614971","3.6985238647927705","DE","0,0926","1,7052547222222224e-06","0,07830997222222223","1,442099891242284e-06","0,09235","1,700650902777778e-06","0,09501313888888888","1,749693345177469e-06","0,09235","1,700650902777778e-06","0,09501313888888888","1,749693345177469e-06","0,0926","1,7052547222222224e-06","0,07830997222222223","1,442099891242284e-06"
"2024-09-15 23:04:31+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","2","1","318243","1.0037","66,171","65.9","0","17924718732","17.86","42.6","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0037","1,8380833333333332e-05","0.00020792601879695706","5.775722744359918e-11","3.153879268357827e-06","","","","","","","","17.85864175749726","3.6916060435508324","DE","0,0926","1,7020651666666666e-06","0,07830997222222223","1,4394025477546297e-06","0,09235","1,6974699583333332e-06","0,09501313888888888","1,746420670393518e-06","0,09235","1,6974699583333332e-06","0,09501313888888888","1,746420670393518e-06","0,0926","1,7020651666666666e-06","0,07830997222222223","1,4394025477546297e-06"
"2024-09-15 23:04:32+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","3","1","318243","1.0039","66,148","65.9","0","17924718732","17.85","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0039","1,8374444444444444e-05","0.00020785374697950937","5.7737151938752604e-11","3.154507718944329e-06","","","","","","","","17.855083904771394","3.690322899288214","DE","0,0926","1,7014735555555556e-06","0,07830997222222223","1,43890223404321e-06","0,09235","1,6968799444444444e-06","0,09501313888888888","1,7458136420061726e-06","0,09235","1,6968799444444444e-06","0,09501313888888888","1,7458136420061726e-06","0,0926","1,7014735555555556e-06","0,07830997222222223","1,43890223404321e-06"
"2024-09-15 23:04:33+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","4","1","318243","1.0081","66,395","65.9","0","17924718732","17.78","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0081","1,8443055555555557e-05","0.00020862988345383873","5.795274540384409e-11","3.1677051812608605e-06","","","","","","","","17.78069510167642","3.7041027528911075","DE","0,0926","1,7078269444444446e-06","0,07830997222222223","1,4442751682484572e-06","0,09235","1,7032161805555557e-06","0,09501313888888888","1,7523325990354938e-06","0,09235","1,7032161805555557e-06","0,09501313888888888","1,7523325990354938e-06","0,0926","1,7078269444444446e-06","0,07830997222222223","1,4442751682484572e-06"
"2024-09-15 23:04:34+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","5","1","318243","1.0077","66,417","65.9","0","17924718732","17.79","42.5","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0077","1,8449166666666663e-05","0.0002086990130183539","5.7971948060653866e-11","3.1664482800878573e-06","","","","","","","","17.787753033640964","3.705330108272742","DE","0,0926","1,708392833333333e-06","0,07830997222222223","1,4447537291898147e-06","0,09235","1,7037805416666663e-06","0,09501313888888888","1,7529132348842587e-06","0,09235","1,7037805416666663e-06","0,09501313888888888","1,7529132348842587e-06","0,0926","1,708392833333333e-06","0,07830997222222223","1,4447537291898147e-06"
"2024-09-15 23:04:35+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","6","1","318243","1.0074","66,364","65.9","0","17924718732","17.79","42.4","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0074","1,8434444444444447e-05","0.000208532473612931","5.792568711470306e-11","3.1655056042081054e-06","","","","","","","","17.793050160810004","3.7023732975806234","DE","0,0926","1,7070295555555559e-06","0,07830997222222223","1,4436008323765435e-06","0,09235","1,7024209444444447e-06","0,09501313888888888","1,7515144303395062e-06","0,09235","1,7024209444444447e-06","0,09501313888888888","1,7515144303395062e-06","0,0926","1,7070295555555559e-06","0,07830997222222223","1,4436008323765435e-06"
"2024-09-15 23:04:36+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","7","1","318243","1.0078","66,351","65.8","0","17924718732","17.79","42.2","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0078","1,8430833333333333e-05","0.0002084916243248084","5.791434009022455e-11","3.1667625053811082e-06","","","","","","","","17.785988025401863","3.701648042127839","DE","0,0926","1,7066951666666667e-06","0,07830997222222223","1,4433180463657408e-06","0,09235","1,7020874583333333e-06","0,09501313888888888","1,7511713273379627e-06","0,09235","1,7020874583333333e-06","0,09501313888888888","1,7511713273379627e-06","0,0926","1,7066951666666667e-06","0,07830997222222223","1,4433180463657408e-06"
"2024-09-15 23:04:37+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","8","1","318243","1.0082","66,322","65.8","0","17924718732","17.78","42.1","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0082","1,8422777777777775e-05","0.00020840049898976568","5.788902749715713e-11","3.168019406554111e-06","","","","","","","","17.77893149375124","3.7000301645793217","DE","0,0926","1,705949222222222e-06","0,07830997222222223","1,4426872160339505e-06","0,09235","1,7013435277777776e-06","0,09501313888888888","1,7504059437191353e-06","0,09235","1,7013435277777776e-06","0,09501313888888888","1,7504059437191353e-06","0,0926","1,705949222222222e-06","0,07830997222222223","1,4426872160339505e-06"
"2024-09-15 23:04:38+02:00","rock-tobefilledbyoem","AMD Ryzen Threadripper 3970X 32-Core Processor","cpu","OpenMP","native-omp","omp","spmv","fp32","STENCIL_5PT_2D","1024","1024","4992","10","9","1","318243","1.0088","66,357","65.8","0","17924718732","17.77","42.0","kernel","kernel","spread","cores","rapl_pkg","first_touch","byte_model=csr_theoretical;hint=off;calibration_adjusted=1;passes=318243","1,0088","1,84325e-05","0.00020851047784240344","5.79195771784454e-11","3.1699047583136152e-06","","","","","","","","17.7683571887391","3.7019827754137395","DE","0,0926","1,7068495000000001e-06","0,07830997222222223","1,4434485629861113e-06","0,09235","1,702241375e-06","0,09501313888888888","1,7513296825694443e-06","0,09235","1,702241375e-06","0,09501313888888888","1,7513296825694443e-06","0,0926","1,7068495000000001e-06","0,07830997222222223","1,4434485629861113e-06"
