schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T20:11:17,"20260718_092807_session3",1,1,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.649919,45.649919,45.649919,2607.496316,2610.163657,2.667341,2.610164e+03,57.177837,2.967413e-10,45649.919339,45649.919339,8.796093e+12,192.69,3.221225e+09,57.18,above,,,,1685,1647,,86,86,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:12:02,"20260718_092807_session3",2,2,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.534883,45.534883,45.534883,2584.875951,2587.333437,2.457486,2.587333e+03,56.820909,2.941458e-10,45534.882870,45534.882870,8.796093e+12,193.17,3.221225e+09,56.82,above,,,,1685,1658,,88,84,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:12:48,"20260718_092807_session3",3,3,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.494880,45.494880,45.494880,2610.272798,2612.917847,2.645049,2.612918e+03,57.433229,2.970544e-10,45494.879547,45494.879547,8.796093e+12,193.34,3.221225e+09,57.43,above,,,,1777,1660,,89,88,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:13:33,"20260718_092807_session3",4,4,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.512456,45.512456,45.512456,2603.186817,2605.820283,2.633466,2.605820e+03,57.255102,2.962475e-10,45512.455681,45512.455681,8.796093e+12,193.27,3.221225e+09,57.26,above,,,,1779,1684,,89,89,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:14:19,"20260718_092807_session3",5,5,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.499291,45.499291,45.499291,2591.124043,2593.777905,2.653862,2.593778e+03,57.006997,2.948784e-10,45499.290593,45499.290593,8.796093e+12,193.32,3.221225e+09,57.01,above,,,,1684,1685,,89,88,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:15:04,"20260718_092807_session3",6,6,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.448895,45.448895,45.448895,2611.772794,2614.397035,2.624241,2.614397e+03,57.523886,2.972225e-10,45448.894881,45448.894881,8.796093e+12,193.54,3.221225e+09,57.52,above,,,,1685,1969,,89,89,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:15:50,"20260718_092807_session3",7,7,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.499114,45.499114,45.499114,2614.191061,2616.892903,2.701842,2.616893e+03,57.515249,2.975063e-10,45499.114300,45499.114300,8.796093e+12,193.32,3.221225e+09,57.52,above,,,,1919,1636,,89,89,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:16:35,"20260718_092807_session3",8,8,8,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.508836,45.508836,45.508836,2633.215671,2635.760841,2.545170,2.635761e+03,57.917562,2.996513e-10,45508.835950,45508.835950,8.796093e+12,193.28,3.221225e+09,57.92,above,,,,1685,1684,,88,87,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:17:21,"20260718_092807_session3",9,9,9,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.517608,45.517608,45.517608,2655.710425,2658.081879,2.371454,2.658082e+03,58.396784,3.021889e-10,45517.607561,45517.607561,8.796093e+12,193.25,3.221225e+09,58.40,above,,,,1657,1685,,89,88,89,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:18:06,"20260718_092807_session3",10,10,10,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,16384,"N=16384;ld=32768",1,45.464495,45.464495,45.464495,2617.395094,2620.167791,2.772697,2.620168e+03,57.631077,2.978786e-10,45464.495018,45464.495018,8.796093e+12,193.47,3.221225e+09,57.63,above,,,,1658,1635,,89,89,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:18:09,"20260718_092807_session3",11,11,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2048,"N=2048;ld=4096",10,1.018955,1.018955,1.018955,56.138223,56.158235,0.020012,5.615824e+00,55.113540,3.268840e-10,101.895533,101.895533,1.717987e+11,168.60,5.033165e+07,55.11,in_range,,,,1530,1491,,91,91,90,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:18:10,"20260718_092807_session3",12,12,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2048,"N=2048;ld=4096",10,1.046702,1.046702,1.046702,57.786290,57.805078,0.018788,5.780508e+00,55.225904,3.364698e-10,104.670226,104.670226,1.717987e+11,164.13,5.033165e+07,55.23,in_range,,,,1525,1684,,90,90,90,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T20:18:11,"20260718_092807_session3",13,13,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,2048,"N=2048;ld=4096",10,1.019962,1.019962,1.019962,56.018046,56.033943,0.015897,5.603394e+00,54.937310,3.261605e-10,101.996154,101.996154,1.717987e+11,168.44,5.033165e+07,54.94,in_range,,,,1751,1529,,91,90,91,,-1,-1,-1.000000,-1,t
