schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-20T11:56:19,"20260720_114819_session5",1,1,1,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,0.999935,0.999928,0.999935,77.012000,77.012000,-1.000000,1.261127305e-03,7.701700695e+01,3.758452251e-11,1.637454422e-02,1.637466002e-02,2.049034945e+12,2049.182655,786432.000000,77.017007,in_range,4,8,2767,2760,2775,13801,59,59,59,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:20,"20260720_114819_session5",2,2,2,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,0.999557,0.999550,0.999557,76.706000,76.706000,-1.000000,1.256116333e-03,7.673998829e+01,3.743518392e-11,1.636834935e-02,1.636847178e-02,2.049034945e+12,2049.958201,786432.000000,76.739988,in_range,4,8,2775,2775,2775,13801,59,59,59,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:21,"20260720_114819_session5",3,3,3,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,0.999451,0.999444,0.999451,76.440000,76.440000,-1.000000,1.251760390e-03,7.648198058e+01,3.730536671e-11,1.636661923e-02,1.636673607e-02,2.049034945e+12,2050.174904,786432.000000,76.481981,in_range,4,8,2775,2775,2775,13801,59,59,58,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:22,"20260720_114819_session5",4,4,4,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,1.000048,1.000041,1.000048,75.996000,75.996000,-1.000000,1.244489569e-03,7.599236764e+01,3.708867933e-11,1.637639229e-02,1.637650737e-02,2.049034945e+12,2048.951406,786432.000000,75.992368,in_range,4,8,2775,2775,2775,13801,58,58,58,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:23,"20260720_114819_session5",5,5,5,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,1.000041,1.000034,1.000041,76.900000,76.900000,-1.000000,1.259293224e-03,7.689688206e+01,3.752986263e-11,1.637627635e-02,1.637638861e-02,2.049034945e+12,2048.965912,786432.000000,76.896882,in_range,4,8,2775,2775,2775,13801,58,58,58,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:24,"20260720_114819_session5",6,6,6,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,1.000059,1.000051,1.000059,76.494000,76.494000,-1.000000,1.252644680e-03,7.648948276e+01,3.733172058e-11,1.637656520e-02,1.637669173e-02,2.049034945e+12,2048.929772,786432.000000,76.489483,in_range,4,8,2775,2775,2775,13801,58,58,57,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:25,"20260720_114819_session5",7,7,7,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,1.000053,1.000046,1.000053,76.181000,76.181000,-1.000000,1.247519078e-03,7.617696757e+01,3.717896574e-11,1.637648124e-02,1.637659147e-02,2.049034945e+12,2048.940276,786432.000000,76.176968,in_range,4,8,2775,2775,2775,13801,57,57,57,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:26,"20260720_114819_session5",8,8,8,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,1.000185,1.000179,1.000185,75.851000,75.851000,-1.000000,1.242115089e-03,7.583693323e+01,3.701791431e-11,1.637865415e-02,1.637876211e-02,2.049034945e+12,2048.668450,786432.000000,75.836933,in_range,4,8,2775,2775,2775,13801,57,57,57,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:27,"20260720_114819_session5",9,9,9,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,0.999839,0.999826,0.999839,75.444000,75.444000,-1.000000,1.235450169e-03,7.545611320e+01,3.681928422e-11,1.637287007e-02,1.637309578e-02,2.049034945e+12,2049.392187,786432.000000,75.456113,in_range,4,8,2775,2775,2775,13801,57,57,57,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:56:28,"20260720_114819_session5",10,10,10,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,256,"N=256;ld=512",61066,1.000041,1.000034,1.000041,76.662000,76.662000,-1.000000,1.255395801e-03,7.665886994e+01,3.741371039e-11,1.637628634e-02,1.637639326e-02,2.049034945e+12,2048.964661,786432.000000,76.658870,in_range,4,8,2775,2775,2775,13801,57,57,56,"0x0",-1,-1,-1.000000,-1,t
