schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-20T11:48:26,"20260720_114819_session1",1,1,1,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.007625,1.007616,1.007625,121.026000,121.026000,-1.000000,5.348033584e-02,1.201102085e+02,2.490372203e-11,4.452565893e-01,4.452605360e-01,4.859755495e+12,4823.024969,12582912.000000,120.110209,in_range,4,8,2782,2790,2775,13801,60,60,60,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:27,"20260720_114819_session1",2,2,2,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.009036,1.009026,1.009036,122.468000,122.468000,-1.000000,5.411754308e-02,1.213713098e+02,2.520044478e-11,4.458800218e-01,4.458841480e-01,4.859755495e+12,4816.281383,12582912.000000,121.371310,in_range,4,8,2763,2775,2752,13801,61,60,61,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:28,"20260720_114819_session1",3,3,3,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.013548,1.013540,1.013548,121.297000,121.297000,-1.000000,5.360008838e-02,1.196755927e+02,2.495948615e-11,4.478745471e-01,4.478781944e-01,4.859755495e+12,4794.832977,12582912.000000,119.675593,in_range,4,8,2748,2752,2745,13801,62,61,62,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:29,"20260720_114819_session1",4,4,4,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.011433,1.011424,1.011433,122.507000,122.507000,-1.000000,5.413477684e-02,1.211222571e+02,2.520846987e-11,4.469394928e-01,4.469432634e-01,4.859755495e+12,4804.864378,12582912.000000,121.122257,in_range,4,8,2752,2745,2760,13801,62,62,62,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:30,"20260720_114819_session1",5,5,5,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.014808,1.014799,1.014808,123.629000,123.629000,-1.000000,5.463057888e-02,1.218250260e+02,2.543934569e-11,4.484310378e-01,4.484347813e-01,4.859755495e+12,4788.882720,12582912.000000,121.825026,in_range,4,8,2752,2760,2745,13801,63,62,63,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:31,"20260720_114819_session1",6,6,6,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.014133,1.014125,1.014133,123.628000,123.628000,-1.000000,5.463013699e-02,1.219051607e+02,2.543913991e-11,4.481329014e-01,4.481363765e-01,4.859755495e+12,4792.068695,12582912.000000,121.905161,in_range,4,8,2745,2745,2745,13801,63,63,63,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:32,"20260720_114819_session1",7,7,7,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.014948,1.014939,1.014948,122.099000,122.099000,-1.000000,5.395448520e-02,1.203007803e+02,2.512451503e-11,4.484926663e-01,4.484965524e-01,4.859755495e+12,4788.224668,12582912.000000,120.300780,in_range,4,8,2745,2745,2745,13801,64,63,64,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:33,"20260720_114819_session1",8,8,8,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.014945,1.014937,1.014945,122.875000,122.875000,-1.000000,5.429739284e-02,1.210656610e+02,2.528419385e-11,4.484917223e-01,4.484954065e-01,4.859755495e+12,4788.234746,12582912.000000,121.065661,in_range,4,8,2745,2745,2745,13801,64,64,64,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:34,"20260720_114819_session1",9,9,9,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.014944,1.014935,1.014944,123.384000,123.384000,-1.000000,5.452231551e-02,1.215672741e+02,2.538893163e-11,4.484909132e-01,4.484950075e-01,4.859755495e+12,4788.243384,12582912.000000,121.567274,in_range,4,8,2745,2745,2745,13801,65,64,65,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T11:48:35,"20260720_114819_session1",10,10,10,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,1024,"N=1024;ld=2048",2263,1.014914,1.014905,1.014914,123.937000,123.937000,-1.000000,5.476668140e-02,1.221157633e+02,2.550272336e-11,4.484778053e-01,4.484816695e-01,4.859755495e+12,4788.383333,12582912.000000,122.115763,in_range,4,8,2745,2745,2745,13801,65,65,65,"0x0",-1,-1,-1.000000,-1,t
