problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
1000000,gpu_resident,-1,0.4680180057200071,0.5517363573901773,0.4677330397767565,0.9399483871528357,True,True,True
2000000,gpu_resident,-1,0.3210263282282269,0.3857585713328913,0.3216801201663277,0.5099309078448148,True,True,True
4000000,gpu_resident,-1,0.1019471099752289,0.9482738468474274,0.10195550231376996,0.97950086399674,True,True,True
8000000,gpu_resident,-1,0.10396623624124772,1.2606728050937888,0.10387738454839497,1.2104017355986705,True,True,True
16000000,gpu_resident,-1,0.019364516787987316,0.5667303663690162,0.019364673783165327,0.5625609979071472,True,True,True
32000000,gpu_resident,-1,0.02458326410641026,0.664053761188505,0.024584106685973335,0.6653308566580746,True,True,True
64000000,gpu_resident,-1,0.013463506971060149,0.5438213370806114,0.013462229025334123,0.5465530142532691,True,True,True
128000000,gpu_resident,-1,0.04046511369481072,0.5236230388606388,0.040443425352097974,0.49883635729589965,True,True,True
256000000,gpu_resident,-1,0.026974550574919078,0.4083483209844237,0.02696510715465186,0.3953709415771454,True,True,True
