timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,kWh_e2e,energy_batch_j,kWh_batch,seconds_batch,M,K,N,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-10T15:40:33,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8364,1.8364,202.785,110.4,0,,,,,50.0,,5.63291666666667E-05,0.00081114,2.2531666666666666e-10,7.3456000000000004e-06,64,64,64,524288.0,1.5471267700195312,71.37442822914397,0.6465075020755794
2025-10-10T15:40:35,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8351,1.8351,202.616,110.4,0,,,,,50.1,,5.62822222222222E-05,0.0008104640000000001,2.2512888888888891e-10,7.3404e-06,64,64,64,524288.0,1.54583740234375,71.42499046373496,0.6469654933309326
2025-10-10T15:40:37,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8357,1.8357,202.679,110.4,0,,,,,50.2,,5.62997222222222E-05,0.000810716,2.2519888888888887e-10,7.3428e-06,64,64,64,524288.0,1.5463180541992185,71.40164514898949,0.6467540321466438
2025-10-10T15:40:39,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8368,1.8368,202.762,110.4,0,,,,,50.2,,5.63227777777778E-05,0.000811048,2.252911111111111e-10,7.3472e-06,64,64,64,524288.0,1.5469512939453123,71.35888501742161,0.6463667121143262
2025-10-10T15:40:41,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,64,e2e,250000,1,1.8357,1.8357,202.653,110.4,0,,,,,50.2,,0.0000562925,0.0008106119999999999,2.2516999999999998e-10,7.3428e-06,64,64,64,524288.0,1.546119689941406,71.40164514898949,0.6467540321466438
2025-10-10T15:40:45,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1,1.2635,1.2635,166.223,131.6,0,,,,,52.1,,4.61730555555556E-05,0.0012681808471679689,3.52272457546658e-10,9.639739990234376e-06,96,96,96,1769472.0,0.7167001496310588,183.56013770003958,1.3948338731006047
2025-10-10T15:40:46,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1,1.2612,1.2612,165.966,131.6,0,,,,,52.2,,4.61016666666667E-05,0.0012662200927734376,3.517278035481771e-10,9.6221923828125e-06,96,96,96,1769472.0,0.7155920482344098,183.89488898192198,1.397377575850471
2025-10-10T15:40:47,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1,1.2637,1.2637,166.446,131.7,0,,,,,52.5,,0.000046235,0.0012698822021484375,3.5274505615234375e-10,9.641265869140625e-06,96,96,96,1769472.0,0.7176616539557775,183.53108647938592,1.3935541873909334
2025-10-10T15:40:48,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1,1.2737,1.2737,167.504,131.5,0,,,,,52.5,,4.65288888888889E-05,0.0012779541015625,3.5498725043402775e-10,9.717559814453125e-06,96,96,96,1769472.0,0.7222234098999588,182.09015779539922,1.3847160288623515
2025-10-10T15:40:50,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,96,e2e,131072,1,1.265,1.265,166.671,131.8,0,,,,,52.5,,0.0000462975,0.0012715988159179687,3.5322189331054684e-10,9.65118408203125e-06,96,96,96,1769472.0,0.7186317816376686,183.34247745770753,1.3910658380706185
2025-10-10T15:40:53,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,65536,1,1.2195,1.2195,187.549,153.8,0,,,,,49.0,,5.20969444444445E-05,0.0028617706298828126,7.949362860785591e-10,1.860809326171875e-05,128,128,128,4194304.0,0.6822992872912437,225.40213771545717,1.465553561218837
2025-10-10T15:40:55,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,65536,1,1.225,1.225,189.503,154.7,0,,,,,49.1,,5.26397222222222E-05,0.0028915863037109373,8.032184176974826e-10,1.86920166015625e-05,128,128,128,4194304.0,0.6894078978803008,224.39012811755103,1.4504856374760895
2025-10-10T15:40:56,rock-tobefilledbyoem,AMD Ryzen Threadripper 3970X 32-Core Processor,128,e2e,65536,1,1.2246,1.2246,190.493,155.6,0,,,,,49.4,,5.29147222222222E-05,0.0029066925048828124,8.074145846896701e-10,1.86859130859375e-05,128,128,128,4194304.0,0.6930094968993216,224.46342229626003,1.442566981338432
