schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T08:55:17,"20260719_085511_session1",1,1,1,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.035169,1.035169,1.035169,47.897033,47.897033,0.000000,6.252876e-02,46.269774,2.329378e-10,1.351395,1.351395,2.056216e+11,198.64,3.145728e+06,46.27,in_range,,,,1485,1340,,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:18,"20260719_085511_session1",2,2,2,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.038076,1.038076,1.038076,47.813537,47.813537,0.000000,6.241976e-02,46.059747,2.325317e-10,1.355191,1.355191,2.056216e+11,198.08,3.145728e+06,46.06,in_range,,,,1212,1340,,70,69,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:19,"20260719_085511_session1",3,3,3,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.038284,1.038284,1.038284,48.071593,48.071593,0.000000,6.275665e-02,46.299070,2.337867e-10,1.355462,1.355462,2.056216e+11,198.04,3.145728e+06,46.30,in_range,,,,1298,1469,,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:20,"20260719_085511_session1",4,4,4,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.034902,1.034902,1.034902,48.065062,48.065062,0.000000,6.274812e-02,46.444075,2.337550e-10,1.351047,1.351047,2.056216e+11,198.69,3.145728e+06,46.44,in_range,,,,1370,1340,,70,69,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:21,"20260719_085511_session1",5,5,5,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.035235,1.035235,1.035235,48.057250,48.057250,0.000000,6.273792e-02,46.421599,2.337170e-10,1.351481,1.351481,2.056216e+11,198.62,3.145728e+06,46.42,in_range,,,,1335,1339,,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:22,"20260719_085511_session1",6,6,6,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.035171,1.035171,1.035171,48.361815,48.361815,0.000000,6.313553e-02,46.718668,2.351982e-10,1.351398,1.351398,2.056216e+11,198.64,3.145728e+06,46.72,in_range,,,,1324,1339,,70,69,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:23,"20260719_085511_session1",7,7,7,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.033874,1.033874,1.033874,47.119996,47.119996,0.000000,6.151436e-02,45.576153,2.291588e-10,1.349705,1.349705,2.056216e+11,198.88,3.145728e+06,45.58,in_range,,,,1275,1340,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:24,"20260719_085511_session1",8,8,8,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.040842,1.040842,1.040842,48.134764,48.134764,0.000000,6.283912e-02,46.245987,2.340940e-10,1.358802,1.358802,2.056216e+11,197.55,3.145728e+06,46.25,in_range,,,,1200,1339,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:25,"20260719_085511_session1",9,9,9,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.036708,1.036708,1.036708,48.332335,48.332335,0.000000,6.309704e-02,46.620979,2.350548e-10,1.353405,1.353405,2.056216e+11,198.34,3.145728e+06,46.62,in_range,,,,1247,1340,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:26,"20260719_085511_session1",10,10,10,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,512,"N=512",766,1.043491,1.043491,1.043491,48.773557,48.773557,0.000000,6.367305e-02,46.740771,2.372006e-10,1.362259,1.362259,2.056216e+11,197.05,3.145728e+06,46.74,in_range,,,,1266,1339,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:29,"20260719_085511_session1",11,11,1,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,1.000006,1.000006,1.000006,44.991218,44.991218,0.000000,1.014056e-04,44.990967,1.934158e-10,0.002254,0.002254,2.326140e+11,232.61,4.915200e+04,44.99,in_range,,,,1480,1339,,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:30,"20260719_085511_session1",12,12,2,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,1.000675,1.000675,1.000675,45.218512,45.218512,0.000000,1.019179e-04,45.188004,1.943929e-10,0.002255,0.002255,2.326140e+11,232.46,4.915200e+04,45.19,in_range,,,,1291,1629,,69,69,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:31,"20260719_085511_session1",13,13,3,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,1.001430,1.001430,1.001430,45.357000,45.357000,0.000000,1.022300e-04,45.292243,1.949883e-10,0.002257,0.002257,2.326140e+11,232.28,4.915200e+04,45.29,in_range,,,,1622,1340,,69,69,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:32,"20260719_085511_session1",14,14,4,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,0.998515,0.998515,0.998515,43.492260,43.492260,0.000000,9.802707e-05,43.556921,1.869718e-10,0.002251,0.002251,2.326140e+11,232.96,4.915200e+04,43.56,in_range,,,,1302,1339,,70,69,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:33,"20260719_085511_session1",15,15,5,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,1.004962,1.004962,1.004962,45.418585,45.418662,0.000077,1.023690e-04,45.194427,1.952533e-10,0.002265,0.002265,2.326140e+11,231.47,4.915200e+04,45.19,in_range,,,,1336,1339,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:34,"20260719_085511_session1",16,16,6,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,0.999451,0.999451,0.999451,45.339605,45.339605,0.000000,1.021908e-04,45.364507,1.949135e-10,0.002253,0.002253,2.326140e+11,232.74,4.915200e+04,45.36,in_range,,,,1339,1339,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:35,"20260719_085511_session1",17,17,7,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,0.998882,0.998882,0.998882,45.493231,45.493231,0.000000,1.025371e-04,45.544164,1.955739e-10,0.002251,0.002251,2.326140e+11,232.87,4.915200e+04,45.54,in_range,,,,1210,1339,,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:36,"20260719_085511_session1",18,18,8,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,1.004595,1.004595,1.004595,46.330143,46.330143,0.000000,1.044234e-04,46.118251,1.991718e-10,0.002264,0.002264,2.326140e+11,231.55,4.915200e+04,46.12,in_range,,,,1260,1339,,69,69,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:37,"20260719_085511_session1",19,19,9,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,0.998638,0.998638,0.998638,45.161261,45.161261,0.000000,1.017888e-04,45.222856,1.941468e-10,0.002251,0.002251,2.326140e+11,232.93,4.915200e+04,45.22,in_range,,,,1339,1339,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:55:38,"20260719_085511_session1",20,20,10,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,64,"N=64",443676,1.001330,1.001330,1.001330,45.289008,45.289008,0.000000,1.020768e-04,45.228875,1.946960e-10,0.002257,0.002257,2.326140e+11,232.31,4.915200e+04,45.23,in_range,,,,1336,1339,,66,64,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T08:57:42,"20260719_085511_session1",21,21,1,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,16384,"N=16384",1,39.887760,39.887760,39.887760,2011.389687,2015.429453,4.039766,2.015429e+03,50.527517,2.291278e-10,39887.759984,39887.759984,8.796093e+12,220.52,3.221225e+09,50.53,above,,,,1339,1334,,70,68,70,,-1,-1,-1.000000,-1,t
