platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,primary_power_w,total_power_w,edp_primary_j_s,edp_total_j_s,throughput_gflops_exact,primary_efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches,working_set_bytes,operational_intensity_flop_per_byte
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,16000000,gpu_resident,-1,0.00015784322498141264,0.00015784328531598513,0.013519702602230482,0.013519702602230482,,85.65815408068329,85.65815408068329,2.133858246833648e-06,2.133858246833648e-06,101.3663969648664,1.1834579477256677,405.4656385426672,4.733832382631682,53.0,2790.0,2790.0,0.0,6725.0,64000004.0,0.24999996875000197
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,16000000,gpu_resident,-1,0.00015785306307509645,0.00015785306509869397,0.013405906797269218,0.013405906797269218,,84.92620203214521,84.92620203214521,2.1161706608851736e-06,2.1161706608851736e-06,101.36007936340425,1.1935037102645896,405.44036813365983,4.774015437810251,52.0,2790.0,2790.0,0.0,6738.0,64000004.0,0.24999996875000197
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,16000000,gpu_resident,-1,0.00015785810361445784,0.0001578559875489458,0.013145632530120481,0.013145632530120481,,83.2762527632467,83.2762527632467,2.0751132423681775e-06,2.0751132423681775e-06,101.35684284682358,1.2195626032138178,405.4274220657188,4.8782510226366105,54.0,2790.0,2790.0,0.0,6640.0,64000004.0,0.24999996875000197
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,16000000,gpu_resident,-1,0.00015778773224874563,0.00015778536315873498,0.012607723886270336,0.012607723886270336,,79.9029411693599,79.9029411693599,1.9893473261212325e-06,1.9893473261212325e-06,101.40204673780616,1.2690633613717193,405.6082376522512,5.076254080018598,55.0,2790.0,2790.0,0.0,6577.0,64000004.0,0.24999996875000197
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,16000000,gpu_resident,-1,0.00015779753005095923,0.00015779644350944247,0.013697242206235012,0.013697242206235012,,86.80232098027301,86.80232098027301,2.161398935385909e-06,2.161398935385909e-06,101.39575058961904,1.1681190045711825,405.58305305635463,4.672476602344268,55.0,2790.0,2790.0,0.0,6672.0,64000004.0,0.24999996875000197
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,32000000,gpu_resident,-1,0.00030809255204804437,0.00030809292148598706,0.025810440406529103,0.025810440406529103,,83.77856404812434,83.77856404812434,7.95166212281418e-06,7.95166212281418e-06,103.86488991183037,1.2398112441262772,415.45958561354485,4.95924528645793,54.0,2790.0,2790.0,0.0,3247.0,128000004.0,0.24999998437500048
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,32000000,gpu_resident,-1,0.0003080909183862026,0.00030809134250384975,0.025578072066522947,0.025578072066522947,,83.02151921942462,83.02151921942462,7.88033966198189e-06,7.88033966198189e-06,103.86544065541078,1.2510720141717238,415.4617885880041,5.004288369454908,53.0,2790.0,2790.0,0.0,3247.0,128000004.0,0.24999998437500048
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,32000000,gpu_resident,-1,0.0003079890601908867,0.0003079854279325739,0.025755233990147782,0.025755233990147782,,83.62355489801374,83.62355489801374,7.932359243437037e-06,7.932359243437037e-06,103.8997910532812,1.2424661902680563,415.5991901880734,4.9698650716887816,54.0,2790.0,2790.0,0.0,3248.0,128000004.0,0.24999998437500048
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,32000000,gpu_resident,-1,0.0003079755317118226,0.0003079723113870074,0.025729833743842363,0.025729833743842363,,83.5439007821953,83.5439007821953,7.924269016500491e-06,7.924269016500491e-06,103.90435507225963,1.243692473364995,415.61744626512814,4.974770204383108,54.0,2790.0,2790.0,0.0,3248.0,128000004.0,0.24999998437500048
5060ti,RTX 5060 Ti,GPU,GPU board NVML,5,32000000,gpu_resident,-1,0.00030797253125000004,0.0003079703758497537,0.0257176724137931,0.0257176724137931,,83.50388459313348,83.50388459313348,7.920574153127767e-06,7.920574153127767e-06,103.9053673723435,1.2442805277908326,415.62149546571675,4.977122422233473,54.0,2790.0,2790.0,0.0,3248.0,128000004.0,0.24999998437500048
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1,64000000,gpu_resident,-1,0.0006080331626243782,0.0006080330616206467,0.05278669154228856,0.05278669154228856,,86.81588771031224,86.81588771031224,3.2095908720730334e-05,3.2095908720730334e-05,105.25741511199281,1.2124268071816333,421.02967360514833,4.849707380279886,56.5,2790.0,2790.0,0.0,1608.0,256000004.0,0.24999999218750013
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2,64000000,gpu_resident,-1,0.0006085413330291971,0.0006085423193430658,0.05054501216545012,0.05054501216545012,,83.05881788908093,83.05881788908093,3.075903489602092e-05,3.075903489602092e-05,105.16951853161004,1.2661981594405318,420.67808727263014,5.064792796036899,52.0,2790.0,2790.0,0.0,1644.0,256000004.0,0.24999999218750013
5060ti,RTX 5060 Ti,GPU,GPU board NVML,3,64000000,gpu_resident,-1,0.0006085424692822385,0.0006085316641757908,0.05107299270072993,0.05107299270072993,,83.92611276683522,83.92611276683522,3.1080321696620576e-05,3.1080321696620576e-05,105.16932216005151,1.2531086988166895,420.6773017863715,5.012434951905348,54.0,2790.0,2790.0,0.0,1644.0,256000004.0,0.24999999218750013
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4,64000000,gpu_resident,-1,0.0006085138339416059,0.0006085050633941605,0.05097110705596107,0.05097110705596107,,83.76406498644904,83.76406498644904,3.10163284906615e-05,3.10163284906615e-05,105.17427120731915,1.2556132827701694,420.6970979760607,5.02245328803234,54.0,2790.0,2790.0,0.0,1644.0,256000004.0,0.24999999218750013
