timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T18:25:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,2694,1.0,0.8104,0.8104,27.978,34.5,1,reduction,openblas,fp32,0,2694,146,0.8104,27.978,34.5,34.8,21552000000,26.59,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.010385300668151447,2.8848057411531797e-09,0.0003008166295471418,0,0,,,,
2025-10-12T18:25:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,146,1.0,0.8104,0.0899,3.128,34.8,1,reduction,openblas,fp32,0,2694,146,0.8104,27.978,34.5,34.8,584000000,6.5,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.021424657534246577,5.9512937595129385e-09,0.0006157534246575342,0,0,0.0,,0.0,0.0
2025-10-12T18:25:17,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1390,1.0,0.6499,0.6499,22.506,34.6,1,reduction,openblas,fp32,0,1390,204,0.6499,22.506,34.6,35.0,16680000000,25.67,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.01619136690647482,4.497601918465228e-09,0.0004675539568345324,0,0,,,,
2025-10-12T18:25:17,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,204,1.0,0.6499,0.2032,7.118,35.0,1,reduction,openblas,fp32,0,1390,204,0.6499,22.506,34.6,35.0,1224000000,6.02,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.0348921568627451,9.692265795206972e-09,0.000996078431372549,0,0,0.0,,0.0,0.0
2025-10-12T18:25:24,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1358,1.0,0.8682,0.8682,30.147,34.7,1,reduction,openblas,fp32,0,1358,377,0.8682,30.147,34.7,34.6,21728000000,25.03,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.022199558173784977,6.166543937162494e-09,0.0006393225331369661,0,0,,,,
2025-10-12T18:25:24,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,377,1.0,0.8682,0.5856,20.268,34.6,1,reduction,openblas,fp32,0,1358,377,0.8682,30.147,34.7,34.6,3016000000,5.15,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.05376127320954907,1.493368700265252e-08,0.001553315649867374,0,0,0.0,,0.0,0.0
2025-10-12T18:25:30,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,704,1.0,0.7749,0.7749,27.088,35.0,1,reduction,openblas,fp32,0,704,187,0.7749,27.088,35.0,34.1,16896000000,21.8,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.03847727272727273,1.0688131313131314e-08,0.0011007102272727273,0,0,,,,
2025-10-12T18:25:30,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,187,1.0,0.7749,0.4571,15.586,34.1,1,reduction,openblas,fp32,0,704,187,0.7749,27.088,35.0,34.1,2244000000,4.91,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.08334759358288771,2.315210932857992e-08,0.002444385026737968,0,0,0.0,,0.0,0.0
2025-10-12T18:25:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,490,1.0,0.7614,0.7614,26.263,34.5,1,reduction,openblas,fp32,0,490,181,0.7614,26.263,34.5,33.9,15680000000,20.59,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,47.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.05359795918367347,1.4888321995464854e-08,0.001553877551020408,0,0,,,,
2025-10-12T18:25:37,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,181,1.0,0.7614,0.5882,19.919,33.9,1,reduction,openblas,fp32,0,490,181,0.7614,26.263,34.5,33.9,2896000000,4.92,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,47.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.11004972375690608,3.0569367710251686e-08,0.0032497237569060772,0,0,0.0,,0.0,0.0
2025-10-12T18:25:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,373,1.0,0.9752,0.9752,32.637,33.5,1,reduction,openblas,fp32,0,373,113,0.9752,32.637,33.5,33.5,17904000000,18.36,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.08749865951742627,2.4305183199285075e-08,0.0026144772117962464,0,0,,,,
2025-10-12T18:25:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,113,1.0,0.9752,0.5816,19.509,33.5,1,reduction,openblas,fp32,0,373,113,0.9752,32.637,33.5,33.5,2712000000,4.66,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.17264601769911506,4.7957227138643074e-08,0.005146902654867257,0,0,0.0,,0.0,0.0
2025-10-12T18:25:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,283,1.0,1.0301,1.0301,34.504,33.5,0,reduction,openblas,fp32,0,283,92,1.0301,34.504,33.5,33.6,18112000000,17.58,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.12192226148409893,3.386729485669415e-08,0.003639929328621908,0,0,,,,
2025-10-12T18:25:53,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,92,1.0,1.0301,0.6397,21.469,33.6,0,reduction,openblas,fp32,0,283,92,1.0301,34.504,33.5,33.6,2944000000,4.6,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.23335869565217393,6.482185990338164e-08,0.006953260869565218,0,0,0.0,,0.0,0.0
2025-10-12T18:26:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,182,1.0,1.0321,1.0321,34.599,33.5,0,reduction,openblas,fp32,0,182,55,1.0321,34.599,33.5,33.6,17472000000,16.93,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.1901043956043956,5.280677655677655e-08,0.005670879120879121,0,0,,,,
2025-10-12T18:26:01,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,55,1.0,1.0321,0.5821,19.537,33.6,0,reduction,openblas,fp32,0,182,55,1.0321,34.599,33.5,33.6,2640000000,4.54,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.3552181818181818,9.867171717171717e-08,0.010583636363636363,0,0,0.0,,0.0,0.0
2025-10-12T18:26:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,135,1.0,1.042,1.042,34.933,33.5,0,reduction,openblas,fp32,0,135,46,1.042,34.933,33.5,33.6,17280000000,16.58,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.258762962962963,7.187860082304527e-08,0.007718518518518519,0,0,,,,
2025-10-12T18:26:10,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,46,1.0,1.042,0.6555,22.028,33.6,0,reduction,openblas,fp32,0,135,46,1.042,34.933,33.5,33.6,2944000000,4.49,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.47886956521739127,1.3301932367149759e-07,0.014249999999999999,0,0,0.0,,0.0,0.0
2025-10-12T18:26:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,89,1.0,1.0504,1.0504,35.231,33.5,0,reduction,openblas,fp32,0,89,28,1.0504,35.231,33.5,33.6,17088000000,16.27,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.3958539325842697,1.099594257178527e-07,0.011802247191011236,0,0,,,,
2025-10-12T18:26:18,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,28,1.0,1.0504,0.604,20.282,33.6,0,reduction,openblas,fp32,0,89,28,1.0504,35.231,33.5,33.6,2688000000,4.45,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.7243571428571428,2.0121031746031746e-07,0.02157142857142857,0,0,0.0,,0.0,0.0
2025-10-12T18:26:27,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,66,1.0,1.0486,1.0486,35.188,33.6,0,reduction,openblas,fp32,0,66,23,1.0486,35.188,33.6,33.6,16896000000,16.11,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=20; e2e_host_memcpy=1; e2e_bw=mixed,0.5331515151515152,1.480976430976431e-07,0.015887878787878788,0,0,,,,
