timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T15:58:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,2431,1.0,0.7244,0.7244,25.07,34.6,1,reduction,openblas,fp32,0,2431,108,0.7244,25.07,34.6,35.1,19448000000,26.85,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.010312628547922666,2.8646190410896296e-09,0.00029798436857260386,0,0,,,,
2025-10-12T15:58:36,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,108,1.0,0.7244,0.0658,2.308,35.1,1,reduction,openblas,fp32,0,2431,108,0.7244,25.07,34.6,35.1,432000000,6.56,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.02137037037037037,5.936213991769547e-09,0.0006092592592592593,0,0,0.0,,0.0,0.0
2025-10-12T15:58:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1421,1.0,0.6603,0.6603,22.921,34.7,1,reduction,openblas,fp32,0,1421,202,0.6603,22.921,34.7,35.5,17052000000,25.82,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.016130190007037297,4.480608335288138e-09,0.00046467276565798733,0,0,,,,
2025-10-12T15:58:40,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,202,1.0,0.6603,0.2007,7.119,35.5,1,reduction,openblas,fp32,0,1421,202,0.6603,22.921,34.7,35.5,1212000000,6.04,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.03524257425742574,9.789603960396038e-09,0.0009935643564356435,0,0,0.0,,0.0,0.0
2025-10-12T15:58:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1081,1.0,0.6915,0.6915,24.143,34.9,1,reduction,openblas,fp32,0,1081,374,0.6915,24.143,34.9,35.0,17296000000,25.01,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.022333950046253468,6.203875012848186e-09,0.0006396854764107308,0,0,,,,
2025-10-12T15:58:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,374,1.0,0.6915,0.5786,20.237,35.0,1,reduction,openblas,fp32,0,1081,374,0.6915,24.143,34.9,35.0,2992000000,5.17,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.05410962566844919,1.503045157456922e-08,0.0015470588235294118,0,0,0.0,,0.0,0.0
2025-10-12T15:58:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,698,1.0,0.7709,0.7709,26.928,34.9,1,reduction,openblas,fp32,0,698,185,0.7709,26.928,34.9,33.8,16752000000,21.73,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.03857879656160459,1.0716332378223496e-08,0.0011044412607449858,0,0,,,,
2025-10-12T15:58:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,185,1.0,0.7709,0.4523,15.268,33.8,1,reduction,openblas,fp32,0,698,185,0.7709,26.928,34.9,33.8,2220000000,4.91,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.08252972972972973,2.2924924924924927e-08,0.0024448648648648648,0,0,0.0,,0.0,0.0
2025-10-12T15:59:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,491,1.0,0.7861,0.7861,27.617,35.1,1,reduction,openblas,fp32,0,491,187,0.7861,27.617,35.1,33.8,15712000000,19.99,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.05624643584521385,1.5624009957003848e-08,0.0016010183299389003,0,0,,,,
2025-10-12T15:59:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,187,1.0,0.7861,0.6243,21.097,33.8,1,reduction,openblas,fp32,0,491,187,0.7861,27.617,35.1,33.8,2992000000,4.79,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.11281818181818183,3.133838383838384e-08,0.003338502673796791,0,0,0.0,,0.0,0.0
2025-10-12T15:59:07,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,380,1.0,0.9954,0.9954,34.235,34.4,1,reduction,openblas,fp32,0,380,110,0.9954,34.235,34.4,34.0,18240000000,18.32,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=2; e2e_host_memcpy=1; e2e_bw=mixed,0.09009210526315789,2.5025584795321637e-08,0.002619473684210526,0,0,,,,
