timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T17:55:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,2143,1.0,0.6634,0.6634,23.154,34.9,1,reduction,openblas,fp32,0,2143,174,0.6634,23.154,34.9,35.8,17144000000,25.84,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.010804479701353243,3.001244361487012e-09,0.0003095660289314046,0,0,,,,
2025-10-12T17:55:51,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,174,1.0,0.6634,0.1088,3.89,35.8,1,reduction,openblas,fp32,0,2143,174,0.6634,23.154,34.9,35.8,696000000,6.4,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.02235632183908046,6.210089399744572e-09,0.0006252873563218391,0,0,0.0,,0.0,0.0
2025-10-12T17:55:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1445,1.0,0.6785,0.6785,24.314,35.8,1,reduction,openblas,fp32,0,1445,199,0.6785,24.314,35.8,36.3,17340000000,25.56,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.01682629757785467,4.673971549404075e-09,0.0004695501730103806,0,0,,,,
2025-10-12T17:55:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,199,1.0,0.6785,0.1988,7.211,36.3,1,reduction,openblas,fp32,0,1445,199,0.6785,24.314,35.8,36.3,1194000000,6.01,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,50.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.036236180904522616,1.0065605806811838e-08,0.0009989949748743718,0,0,0.0,,0.0,0.0
2025-10-12T17:56:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,1033,1.0,0.6674,0.6674,24.362,36.5,1,reduction,openblas,fp32,0,1033,146,0.6674,24.362,36.5,35.8,16528000000,24.76,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.023583736689254595,6.551037969237388e-09,0.000646079380445305,0,0,,,,
2025-10-12T17:56:00,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,146,1.0,0.6674,0.2266,8.116,35.8,1,reduction,openblas,fp32,0,1033,146,0.6674,24.362,36.5,35.8,1168000000,5.15,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.055589041095890405,1.5441400304414e-08,0.0015520547945205479,0,0,0.0,,0.0,0.0
2025-10-12T17:56:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,625,1.0,0.691,0.691,24.419,35.3,1,reduction,openblas,fp32,0,625,179,0.691,24.419,35.3,35.2,15000000000,21.71,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.0390704,1.0852888888888889e-08,0.0011056,0,0,,,,
2025-10-12T17:56:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,179,1.0,0.691,0.4375,15.416,35.2,1,reduction,openblas,fp32,0,625,179,0.691,24.419,35.3,35.2,2148000000,4.91,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.08612290502793296,2.3923029174425823e-08,0.0024441340782122905,0,0,0.0,,0.0,0.0
2025-10-12T17:56:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,505,1.0,0.8096,0.8096,28.46,35.2,1,reduction,openblas,fp32,0,505,185,0.8096,28.46,35.2,35.3,16160000000,19.96,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.05635643564356436,1.5654565456545654e-08,0.0016031683168316832,0,0,,,,
2025-10-12T17:56:12,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,e2e,185,1.0,0.8096,0.618,21.8,35.3,1,reduction,openblas,fp32,0,505,185,0.8096,28.46,35.2,35.3,2960000000,4.79,e2e,e2e,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.11783783783783784,3.273273273273273e-08,0.0033405405405405406,0,0,0.0,,0.0,0.0
2025-10-12T17:56:20,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,0,kernel,389,1.0,1.0174,1.0174,35.894,35.3,0,reduction,openblas,fp32,0,389,110,1.0174,35.894,35.3,34.9,18672000000,18.35,kernel,kernel,0,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,,,,0,0,,,49.0,0,OPENBLAS_NUM_THREADS=16; e2e_host_memcpy=1; e2e_bw=mixed,0.09227249357326478,2.5631248214795772e-08,0.0026154241645244217,0,0,,,,
