"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","energy_batch_j","kWh_batch","seconds_batch","M","K","flops_batch","joule_per_gflop","gflops","flops_per_watt","kWh_e2e","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_price_eur_kwh_batch","de_eur_batch","de_eur_batch_sync","de_eur_job_from_batches","fr_price_eur_kwh_batch","fr_eur_batch","fr_eur_batch_sync","fr_eur_job_from_batches","pl_price_eur_kwh_batch","pl_eur_batch","pl_eur_batch_sync","pl_eur_job_from_batches","price_eur_kwh_batch","eur_batch","eur_batch_sync","eur_job_from_batches","de_ci_g_per_kwh","de_co2_job_kg","fr_ci_g_per_kwh","fr_co2_job_kg","pl_ci_g_per_kwh","pl_co2_job_kg","de_co2_batch_kg","de_co2_job_from_batches_kg","fr_co2_batch_kg","fr_co2_job_from_batches_kg","pl_co2_batch_kg","pl_co2_job_from_batches_kg"
"2024-09-12 15:29:10+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","kernel","3173","1.0","0.9888","0,9888","34,161","34.5","1","reduction","openblas","fp32","0","3173","139","0.9888","34.161","34.5","34.8","25384000000","25.67","kernel","kernel","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","50.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.01076615190671289","2,990597751864692e-09","0.0003116293728332808","0","0","","","","","9,489166666666669e-06","DE","0,08493","8,059149250000001e-07","0,0783099722222222","7,430963780787039e-07","0,12299","1,1670726083333337e-06","0,0950131388888888","9,015955104398148e-07","0,12299","1,1670726083333337e-06","0,0950131388888888","9,015955104398148e-07","0,08493","8,059149250000001e-07","0,0783099722222222","7,430963780787039e-07","0,08493","2,5399146706586826e-10","2,341936268763642e-10","8,059149250000001e-07","0,12299","3,678136175018384e-10","2,841460795587188e-10","1,1670726083333333e-06","0,12299","3,678136175018384e-10","2,841460795587188e-10","1,1670726083333333e-06","0,08493","2,5399146706586826e-10","2,341936268763642e-10","8,059149250000001e-07","347,39","3,296441608333334e-06","22,49","2,1341135833333338e-07","748,48","7,102451466666668e-06","1,0389037530202752e-09","3,2964416083333334e-06","6,725854343943691e-11","2,134113583333333e-07","2,2384026053156848e-09","7,1024514666666675e-06"
"2024-09-12 15:29:10+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","e2e","139","1.0","0.9888","0,0874","3,039","34.8","1","reduction","openblas","fp32","0","3173","139","0.9888","34.161","34.5","34.8","556000000","6.36","e2e","e2e","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","50.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.021863309352517988","6,073141486810552e-09","0.0006287769784172662","0","0","0.0","","0.0","0.0","8,441666666666667e-07","DE","0,08493","7,1695075e-08","0,0783099722222222","6,61066682175926e-08","0,12299","1,0382405833333335e-07","0,0950131388888888","8,020692474537037e-08","0,12299","1,0382405833333335e-07","0,0950131388888888","8,020692474537037e-08","0,08493","7,1695075e-08","0,0783099722222222","6,61066682175926e-08","0,08493","5,157919064748202e-10","4,755875411337596e-10","7,1695075e-08","0,12299","7,469356714628298e-10","5,77028235578204e-10","1,0382405833333335e-07","0,12299","7,469356714628298e-10","5,77028235578204e-10","1,0382405833333335e-07","0,08493","5,157919064748202e-10","4,755875411337596e-10","7,1695075e-08","347,39","2,9325505833333334e-07","22,49","1,8985308333333335e-08","748,48","6,318418666666667e-07","2,1097486211031174e-09","2,9325505833333334e-07","1,3658495203836931e-10","1,8985308333333335e-08","4,545624940047962e-09","6,318418666666667e-07"
"2024-09-12 15:29:15+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","kernel","1978","1.0","0.9321","0,9321","32,223","34.6","1","reduction","openblas","fp32","0","1978","153","0.9321","32.223","34.6","34.9","23736000000","25.47","kernel","kernel","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","50.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.016290697674418604","4,525193798449613e-09","0.0004712335692618807","0","0","","","","","8,950833333333332e-06","DE","0,08493","7,60194275e-07","0,0783099722222222","7,009395096990741e-07","0,12299","1,1008629916666666e-06","0,0950131388888888","8,504467706712961e-07","0,12299","1,1008629916666666e-06","0,0950131388888888","8,504467706712961e-07","0,08493","7,60194275e-07","0,0783099722222222","7,009395096990741e-07","0,08493","3,8432470930232564e-10","3,5436780065676156e-10","7,601942750000002e-07","0,12299","5,56553585271318e-10","4,2995286687123164e-10","1,100862991666667e-06","0,12299","5,56553585271318e-10","4,2995286687123164e-10","1,100862991666667e-06","0,08493","3,8432470930232564e-10","3,5436780065676156e-10","7,601942750000002e-07","347,39","3,109429991666666e-06","22,49","2,0130424166666664e-07","748,48","6,699519733333332e-06","1,572007073643411e-09","3,109429991666667e-06","1,0177160852713178e-10","2,0130424166666667e-07","3,3870170542635664e-09","6,699519733333334e-06"
"2024-09-12 15:29:15+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","e2e","153","1.0","0.9321","0,153","5,331","34.9","1","reduction","openblas","fp32","0","1978","153","0.9321","32.223","34.6","34.9","918000000","6.0","e2e","e2e","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","50.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.034843137254901964","9,678649237472768e-09","0.001","0","0","0.0","","0.0","0.0","1,4808333333333337e-06","DE","0,08493","1,2576717500000004e-07","0,0783099722222222","1,159640171990741e-07","0,12299","1,821276916666667e-07","0,0950131388888888","1,4069862317129628e-07","0,12299","1,821276916666667e-07","0,0950131388888888","1,4069862317129628e-07","0,08493","1,2576717500000004e-07","0,0783099722222222","1,159640171990741e-07","0,08493","8,220076797385623e-10","7,579347529351247e-10","1,2576717500000004e-07","0,12299","1,1903770697167758e-09","9,195988442568383e-10","1,821276916666667e-07","0,12299","1,1903770697167758e-09","9,195988442568383e-10","1,821276916666667e-07","0,08493","8,220076797385623e-10","7,579347529351247e-10","1,2576717500000004e-07","347,39","5,144266916666668e-07","22,49","3,330394166666667e-08","748,48","1,1083741333333336e-06","3,362265958605665e-09","5,144266916666668e-07","2,1767282135076256e-10","3,3303941666666674e-08","7,2442753812636175e-09","1,1083741333333334e-06"
"2024-09-12 15:29:19+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","kernel","1018","1.0","0.6593","0,6593","22,99","34.9","1","reduction","openblas","fp32","0","1018","149","0.6593","22.99","34.9","34.2","16288000000","24.7","kernel","kernel","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","50.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.022583497053045184","6,273193625845884e-09","0.0006476424361493123","0","0","","","","","6,38611111111111e-06","DE","0,08493","5,423724166666666e-07","0,0783099722222222","5,000961837191359e-07","0,12299","7,854278055555555e-07","0,0950131388888888","6,067644619598764e-07","0,12299","7,854278055555555e-07","0,0950131388888888","6,067644619598764e-07","0,08493","5,423724166666666e-07","0,0783099722222222","5,000961837191359e-07","0,08493","5,32782334643091e-10","4,912536185846126e-10","5,423724166666666e-07","0,12299","7,715400840427852e-10","5,960358172493873e-10","7,854278055555555e-07","0,12299","7,715400840427852e-10","5,960358172493873e-10","7,854278055555555e-07","0,08493","5,32782334643091e-10","4,912536185846126e-10","5,423724166666666e-07","347,39","2,2184711388888884e-06","22,49","1,4362363888888887e-07","748,48","4,7798764444444435e-06","2,1792447336826017e-09","2,2184711388888884e-06","1,4108412464527392e-10","1,4362363888888884e-07","4,695359965073127e-09","4,7798764444444435e-06"
"2024-09-12 15:29:19+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","e2e","149","1.0","0.6593","0,2317","7,931","34.2","1","reduction","openblas","fp32","0","1018","149","0.6593","22.99","34.9","34.2","1192000000","5.14","e2e","e2e","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","50.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.053228187919463085","1,4785607755406412e-08","0.0015550335570469799","0","0","0.0","","0.0","0.0","2,203055555555556e-06","DE","0,08493","1,8710550833333335e-07","0,0783099722222222","1,7252121935956796e-07","0,12299","2,709538027777778e-07","0,0950131388888888","2,0931922347993825e-07","0,12299","2,709538027777778e-07","0,0950131388888888","2,0931922347993825e-07","0,08493","1,8710550833333335e-07","0,0783099722222222","1,7252121935956796e-07","0,08493","1,2557416666666667e-09","1,1578605326145494e-09","1,8710550833333335e-07","0,12299","1,8184818978374342e-09","1,4048270032210619e-09","2,7095380277777774e-07","0,12299","1,8184818978374342e-09","1,4048270032210619e-09","2,7095380277777774e-07","0,08493","1,2557416666666667e-09","1,1578605326145494e-09","1,8710550833333335e-07","347,39","7,653194694444447e-07","22,49","4,9546719444444454e-08","748,48","1,6489430222222227e-06","5,136372278150633e-09","7,653194694444443e-07","3,3252831841909014e-10","4,954671944444443e-08","1,1066731692766591e-08","1,648943022222222e-06"
"2024-09-12 15:29:25+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","kernel","692","1.0","0.7629","0,7629","26,697","35.0","1","reduction","openblas","fp32","0","692","113","0.7629","26.697","35.0","34.0","16608000000","21.77","kernel","kernel","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","49.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.038579479768786125","1,0716522157996148e-08","0.0011024566473988439","0","0","","","","","7,415833333333333e-06","DE","0,08493","6,29826725e-07","0,0783099722222222","5,80733702337963e-07","0,12299","9,120733416666666e-07","0,0950131388888888","7,046016024768517e-07","0,12299","9,120733416666666e-07","0,0950131388888888","7,046016024768517e-07","0,08493","6,29826725e-07","0,0783099722222222","5,80733702337963e-07","0,08493","9,101542268786127e-10","8,392105525115073e-10","6,298267250000002e-07","0,12299","1,3180250602119464e-09","1,0182104082035431e-09","9,120733416666668e-07","0,12299","1,3180250602119464e-09","1,0182104082035431e-09","9,120733416666668e-07","0,08493","9,101542268786127e-10","8,392105525115073e-10","6,298267250000002e-07","347,39","2,5761863416666665e-06","22,49","1,6678209166666663e-07","748,48","5,550602933333333e-06","3,722812632466282e-09","2,576186341666667e-06","2,4101458333333336e-10","1,6678209166666668e-07","8,021102504816956e-09","5,550602933333334e-06"
"2024-09-12 15:29:25+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","e2e","113","1.0","0.7629","0,2761","9,402","34.0","1","reduction","openblas","fp32","0","692","113","0.7629","26.697","35.0","34.0","1356000000","4.91","e2e","e2e","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","49.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.08320353982300885","2,3112094395280242e-08","0.0024433628318584074","0","0","0.0","","0.0","0.0","2,6116666666666665e-06","DE","0,08493","2,2180885e-07","0,0783099722222222","2,045195441203704e-07","0,12299","3,212088833333333e-07","0,0950131388888888","2,481426477314814e-07","0,12299","3,212088833333333e-07","0,0950131388888888","2,481426477314814e-07","0,08493","2,2180885e-07","0,0783099722222222","2,045195441203704e-07","0,08493","1,962910176991151e-09","1,8099074700917735e-09","2,218088500000001e-07","0,12299","2,842556489675516e-09","2,1959526347918713e-09","3,212088833333334e-07","0,12299","2,842556489675516e-09","2,1959526347918713e-09","3,212088833333334e-07","0,08493","1,962910176991151e-09","1,8099074700917735e-09","2,218088500000001e-07","347,39","9,072668833333332e-07","22,49","5,873638333333332e-08","748,48","1,9547802666666667e-06","8,028910471976403e-09","9,072668833333335e-07","5,197910029498527e-10","5,873638333333335e-08","1,7298940412979356e-08","1,954780266666667e-06"
"2024-09-12 15:29:32+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","kernel","488","1.0","0.7802","0,7802","27,399","35.1","1","reduction","openblas","fp32","0","488","189","0.7802","27.399","35.1","34.5","15616000000","20.02","kernel","kernel","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","49.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.05614549180327869","1,559596994535519e-08","0.0015987704918032787","0","0","","","","","7,610833333333333e-06","DE","0,08493","6,46388075e-07","0,0783099722222222","5,960041469212963e-07","0,12299","9,360563916666668e-07","0,0950131388888888","7,231291645601851e-07","0,12299","9,360563916666668e-07","0,0950131388888888","7,231291645601851e-07","0,08493","6,46388075e-07","0,0783099722222222","5,960041469212963e-07","0,08493","1,3245657274590163e-09","1,2213199731993776e-09","6,46388075e-07","0,12299","1,918148343579235e-09","1,4818220585249695e-09","9,360563916666668e-07","0,12299","1,918148343579235e-09","1,4818220585249695e-09","9,360563916666668e-07","0,08493","1,3245657274590163e-09","1,2213199731993776e-09","6,46388075e-07","347,39","2,6439273916666663e-06","22,49","1,7116764166666663e-07","748,48","5,6965565333333324e-06","5,4178839993169394e-09","2,6439273916666663e-06","3,5075336407103823e-10","1,7116764166666666e-07","1,1673271584699454e-08","5,696556533333333e-06"
"2024-09-12 15:29:32+02:00","rock-ms7a95","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","0","e2e","189","1.0","0.7802","0,6315","21,811","34.5","1","reduction","openblas","fp32","0","488","189","0.7802","27.399","35.1","34.5","3024000000","4.79","e2e","e2e","0","Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz","","","","0","0","","","49.0","0","OPENBLAS_NUM_THREADS=1; e2e_host_memcpy=1; e2e_bw=mixed","0.11540211640211641","3,2056143445032337e-08","0.003341269841269841","0","0","0.0","","0.0","0.0","6,058611111111111e-06","DE","0,08493","5,145578416666667e-07","0,0783099722222222","4,744496678163581e-07","0,12299","7,451485805555556e-07","0,0950131388888888","5,756476589737654e-07","0,12299","7,451485805555556e-07","0,0950131388888888","5,756476589737654e-07","0,08493","5,145578416666667e-07","0,0783099722222222","4,744496678163581e-07","0,08493","2,7225282627865963e-09","2,510315702732053e-09","5,145578416666667e-07","0,12299","3,942585082304527e-09","3,0457548093850023e-09","7,451485805555557e-07","0,12299","3,942585082304527e-09","3,0457548093850023e-09","7,451485805555557e-07","0,08493","2,7225282627865963e-09","2,510315702732053e-09","5,145578416666667e-07","347,39","2,104700913888889e-06","22,49","1,3625816388888888e-07","748,48","4,534749244444445e-06","1,1135983671369783e-08","2,104700913888889e-06","7,209426660787772e-10","1,3625816388888888e-07","2,3993382245737805e-08","4,534749244444445e-06"
