schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,total_energy_j,device_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-22T05:12:04,reduction_5060ti_20260722_050953_session2,11,11,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063590829,1.06359082031,1.063590829,91.244,91.244,-1,0.0135417037697,85.7886299055,8.46356538501e-10,0.157849631985,0.157849633274,107807993262,101.362282565,64000004,85.7886299055,in_range,4,8,2790,2790,2790,13801,53,53,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:05,reduction_5060ti_20260722_050953_session2,12,12,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063666296,1.06366174316,1.063666296,82.575,82.575,-1,0.0122551202137,77.6324306886,7.65945061229e-10,0.157860157786,0.157860833482,107807993262,101.355523929,64000004,77.6324306886,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:06,reduction_5060ti_20260722_050953_session2,13,13,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063696514,1.06369616699,1.063696514,90.483,90.483,-1,0.013428762244,85.0646766339,8.39297692705e-10,0.157865266695,0.157865318195,107807993262,101.352243815,64000004,85.0646766339,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:07,reduction_5060ti_20260722_050953_session2,14,14,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.06360533,1.06360681152,1.06360533,90.313,90.313,-1,0.0134035322054,84.9121355945,8.37720815195e-10,0.157852005272,0.157851785396,107807993262,101.360758594,64000004,84.9121355945,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:09,reduction_5060ti_20260722_050953_session2,15,15,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063642098,1.06362109375,1.063642098,82.814,82.814,-1,0.0122905906797,77.85889648,7.68161965493e-10,0.157854124926,0.157857242208,107807993262,101.359397529,64000004,77.85889648,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:10,reduction_5060ti_20260722_050953_session2,16,16,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063598343,1.06360095215,1.063598343,90.664,90.664,-1,0.0134556248145,85.2427051967,8.40976603466e-10,0.157851135671,0.157850748442,107807993262,101.36131699,64000004,85.2427051967,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:11,reduction_5060ti_20260722_050953_session2,17,17,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063629791,1.06363146973,1.063629791,90.345,90.345,-1,0.0134082813891,84.9402684698,8.38017639197e-10,0.157855664845,0.157855415702,107807993262,101.358408744,64000004,84.9402684698,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:12,reduction_5060ti_20260722_050953_session2,18,18,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063622548,1.063625,1.063622548,82.807,82.807,-1,0.0122895517958,77.8537462897,7.68097035243e-10,0.15785470466,0.157854340754,107807993262,101.359025279,64000004,77.8537462897,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:13,reduction_5060ti_20260722_050953_session2,19,19,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063578304,1.06357958984,1.063578304,90.819,90.819,-1,0.0134786286732,85.390045715,8.42414344726e-10,0.157847965248,0.157847774414,107807993262,101.363352862,64000004,85.390045715,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:14,reduction_5060ti_20260722_050953_session2,20,20,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6738,1.063562762,1.06356445312,1.063562762,82.022,82.022,-1,0.0121730483823,77.1200374163,7.60815571445e-10,0.157845718778,0.157845467795,107807993262,101.364795472,64000004,77.1200374163,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:17,reduction_5060ti_20260722_050953_session2,21,21,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000356776,1.00035614014,1.000356776,83.074,83.074,-1,0.0505316301703,83.0443717612,7.89556733748e-10,0.608489136336,0.608489523114,105215998356,105.178540056,256000004,83.0443717612,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:18,reduction_5060ti_20260722_050953_session2,22,22,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000446544,1.00044744873,1.000446544,82.956,82.956,-1,0.0504598540146,82.9189730301,7.88435231297e-10,0.608544676843,0.608544126521,105215998356,105.168940647,256000004,82.9189730301,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:19,reduction_5060ti_20260722_050953_session2,23,23,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000421942,1.00042303467,1.000421942,82.836,82.836,-1,0.0503868613139,82.801062754,7.87294720331e-10,0.60852982644,0.6085291618,105215998356,105.171507162,256000004,82.801062754,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:20,reduction_5060ti_20260722_050953_session2,24,24,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000412129,1.00041387939,1.000412129,82.583,82.583,-1,0.0502329683698,82.5489791718,7.84890143042e-10,0.608524257539,0.608523192822,105215998356,105.172469638,256000004,82.5489791718,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:21,reduction_5060ti_20260722_050953_session2,25,25,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000451957,1.00045404053,1.000451957,83.602,83.602,-1,0.0508527980535,83.5642325601,7.94574982002e-10,0.608548686452,0.6085474191,105215998356,105.168247709,256000004,83.5642325601,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:22,reduction_5060ti_20260722_050953_session2,26,26,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000418524,1.00042004395,1.000418524,83.478,83.478,-1,0.0507773722628,83.4430770696,7.93396454003e-10,0.608528007266,0.608527082725,105215998356,105.171821569,256000004,83.4430770696,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:23,reduction_5060ti_20260722_050953_session2,27,27,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000449722,1.00045147705,1.000449722,83.406,83.406,-1,0.0507335766423,83.3685073481,7.92712147423e-10,0.60854712716,0.608546059611,105215998356,105.168517184,256000004,83.3685073481,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:24,reduction_5060ti_20260722_050953_session2,28,28,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000446399,1.00044799805,1.000446399,83.303,83.303,-1,0.0506709245742,83.2658302167,7.91733208843e-10,0.608545010977,0.608544038321,105215998356,105.168882902,256000004,83.2658302167,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:25,reduction_5060ti_20260722_050953_session2,29,29,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000466287,1.00046832275,1.000466287,83.112,83.112,-1,0.0505547445255,83.0732640169,7.89917895554e-10,0.608557373938,0.608556135645,105215998356,105.166746376,256000004,83.0732640169,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:26,reduction_5060ti_20260722_050953_session2,30,30,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000437504,1.00043969727,1.000437504,83.08,83.08,-1,0.0505352798054,83.043668063,7.89613759296e-10,0.60853996184,0.608538627737,105215998356,105.169755502,256000004,83.043668063,in_range,4,8,2790,2790,2790,13801,52,52,52,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:29,reduction_5060ti_20260722_050953_session2,31,31,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.00000417,1.00000634766,1.00000417,88.386,88.386,-1,0.000724410094172,88.3856314319,3.62205228189e-10,0.00819603435474,0.00819601650671,244021877989,244.020329032,8000004,88.3856314319,in_range,4,8,2756,2752,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:30,reduction_5060ti_20260722_050953_session2,32,32,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000009408,1.00001104736,1.000009408,88.435,88.435,-1,0.000724811697306,88.4341680113,3.62406029856e-10,0.00819607287346,0.00819605943726,244021877989,244.01918222,8000004,88.4341680113,in_range,4,8,2760,2760,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:31,reduction_5060ti_20260722_050953_session2,33,33,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000009336,1.00001080322,1.000009336,88.347,88.347,-1,0.000724090450861,88.3461752001,3.62045406453e-10,0.00819607087248,0.00819605884715,244021877989,244.019241795,8000004,88.3461752001,in_range,4,8,2760,2760,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:32,reduction_5060ti_20260722_050953_session2,34,34,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000008783,1.00001043701,1.000008783,88.391,88.391,-1,0.000724451074083,88.3902236687,3.62225718155e-10,0.00819606787103,0.00819605431477,244021877989,244.019331156,8000004,88.3902236687,in_range,4,8,2756,2760,2752,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:33,reduction_5060ti_20260722_050953_session2,35,35,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000057642,1.00005944824,1.000057642,88.362,88.362,-1,0.000724213390596,88.3569069312,3.62106876351e-10,0.0081964695662,0.00819645476228,244021877989,244.00737218,8000004,88.3569069312,in_range,4,8,2756,2752,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:34,reduction_5060ti_20260722_050953_session2,36,36,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000009258,1.00001043701,1.000009258,88.267,88.267,-1,0.000723434772275,88.2661828317,3.61717566996e-10,0.00819606787103,0.00819605820787,244021877989,244.019331156,8000004,88.2661828317,in_range,4,8,2756,2760,2752,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:35,reduction_5060ti_20260722_050953_session2,37,37,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000012776,1.00001293945,1.000012776,88.301,88.301,-1,0.000723713435674,88.2998718808,3.61856898765e-10,0.00819608838099,0.00819608704133,244021877989,244.01872052,8000004,88.2998718808,in_range,4,8,2756,2752,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:36,reduction_5060ti_20260722_050953_session2,38,38,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000008823,1.0000100708,1.000008823,88.324,88.324,-1,0.000723901943267,88.3232207242,3.61951152609e-10,0.00819606486957,0.00819605464261,244021877989,244.019420518,8000004,88.3232207242,in_range,4,8,2760,2760,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:37,reduction_5060ti_20260722_050953_session2,39,39,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000008761,1.00001062012,1.000008761,88.19,88.19,-1,0.000722803681635,88.1892273742,3.61402021519e-10,0.00819606937175,0.00819605413446,244021877989,244.019286476,8000004,88.1892273742,in_range,4,8,2760,2760,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:38,reduction_5060ti_20260722_050953_session2,40,40,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2000000,elements=2000000,122011,1.000007979,1.0000090332,1.000007979,88.174,88.174,-1,0.000722672545918,88.1732964653,3.61336453627e-10,0.00819605636544,0.00819604772521,244021877989,244.01967371,8000004,88.1732964653,in_range,4,8,2760,2760,2760,13801,57,57,57,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:40,reduction_5060ti_20260722_050953_session2,41,41,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000001682,1.00000469971,1.000001682,65.503,65.503,-1,0.000402646897917,65.5028898241,4.02647300564e-10,0.00614702823137,0.00614700968152,162680837319,162.68007277,4000004,65.5028898241,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:41,reduction_5060ti_20260722_050953_session2,42,42,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000021881,1.00002325439,1.000021881,65.304,65.304,-1,0.000401423645048,65.3025711144,4.01424046472e-10,0.00614714228702,0.00614713384476,162680837319,162.677054363,4000004,65.3025711144,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:42,reduction_5060ti_20260722_050953_session2,43,43,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000014549,1.00001324463,1.000014549,65.338,65.338,-1,0.000401632643025,65.3370494113,4.01633044658e-10,0.006147080757,0.00614708877496,162680837319,162.6786827,4000004,65.3370494113,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:43,reduction_5060ti_20260722_050953_session2,44,44,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000007925,1.00000933838,1.000007925,65.141,65.141,-1,0.000400421684155,65.1404837617,4.00422084577e-10,0.00614705674528,0.00614704805724,162680837319,162.679318158,4000004,65.1404837617,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:44,reduction_5060ti_20260722_050953_session2,45,45,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000004324,1.00000683594,1.000004324,65.13,65.13,-1,0.000400354067162,65.1297183791,4.00354467517e-10,0.00614704136277,0.0061470259219,162680837319,162.679725251,4000004,65.1297183791,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:45,reduction_5060ti_20260722_050953_session2,46,46,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000002891,1.00000531006,1.000002891,65.125,65.125,-1,0.000400323332165,65.1248117242,4.00323732489e-10,0.0061470319832,0.00614701711325,162680837319,162.679973479,4000004,65.1248117242,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:46,reduction_5060ti_20260722_050953_session2,47,47,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000018508,1.00001965332,1.000018508,65.145,65.145,-1,0.000400446272152,65.1437943187,4.00446672599e-10,0.00614712015122,0.00614711311093,162680837319,162.677640163,4000004,65.1437943187,in_range,4,8,2752,2752,2752,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:47,reduction_5060ti_20260722_050953_session2,48,48,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000005126,1.00000689697,1.000005126,65.129,65.129,-1,0.000400347920163,65.1286661505,4.00348320511e-10,0.00614704173796,0.00614703085179,162680837319,162.679715321,4000004,65.1286661505,in_range,4,8,2752,2752,2752,13801,54,54,53,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:48,reduction_5060ti_20260722_050953_session2,49,49,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.005347869,1.00534552002,1.005347869,64.848,64.848,-1,0.000398620613348,64.503046159,3.98621011969e-10,0.00617985825032,0.0061798726895,162680837319,161.815847467,4000004,64.503046159,in_range,4,8,2752,2752,2752,13801,53,53,53,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:49,reduction_5060ti_20260722_050953_session2,50,50,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.023820119,1.02381732178,1.023820119,71.383,71.383,-1,0.000438791254049,69.722208692,4.38791692841e-10,0.00629340440357,0.0062934215981,162680837319,158.896351779,4000004,69.722208692,in_range,4,8,2752,2752,2752,13801,53,53,53,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:52,reduction_5060ti_20260722_050953_session2,51,51,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000003985,1.00000463867,1.000003985,83.061,83.061,-1,0.0010203552651,83.0606690032,2.55088880047e-10,0.0122844656119,0.0122844575819,325615918596,325.614408178,16000004,83.0606690032,in_range,4,8,2767,2767,2767,13801,56,56,56,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:12:53,reduction_5060ti_20260722_050953_session2,52,52,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000008203,1.00000994873,1.000008203,82.917,82.917,-1,0.00101858631026,82.9163198374,2.54646641225e-10,0.0122845308428,0.0122845093976,325615918596,325.612679163,16000004,82.9163198374,in_range,4,8,2767,2767,2767,13801,56,56,56,0x0,-1,-1,-1,-1,true
