schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,total_energy_j,device_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-22T05:13:56,reduction_5060ti_20260722_050953_session3,15,15,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000040932,1.00002685547,1.000040932,65.374,65.374,-1,0.000401853935002,65.371324221,4.01854336856e-10,0.00614716442282,0.00614725095125,162680837319,162.676468566,4000004,65.371324221,in_range,4,8,2752,2752,2752,13801,55,55,55,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:13:57,reduction_5060ti_20260722_050953_session3,16,16,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000021113,1.00000830078,1.000021113,65.426,65.426,-1,0.000402173578967,65.42461869,4.02173981141e-10,0.00614705036717,0.00614712912387,162680837319,162.679486952,4000004,65.42461869,in_range,4,8,2752,2752,2752,13801,55,55,55,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:13:58,reduction_5060ti_20260722_050953_session3,17,17,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000035745,1.00002227783,1.000035745,65.369,65.369,-1,0.000401823200005,65.3666634686,4.01823601829e-10,0.00614713628409,0.00614721906676,162680837319,162.677213223,4000004,65.3666634686,in_range,4,8,2752,2752,2752,13801,55,55,55,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:13:59,reduction_5060ti_20260722_050953_session3,18,18,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000019666,1.00000665283,1.000019666,65.147,65.147,-1,0.000400458566151,65.1457188443,4.0045896661e-10,0.00614704023723,0.00614712022916,162680837319,162.679755038,4000004,65.1457188443,in_range,4,8,2752,2752,2752,13801,55,55,55,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:00,reduction_5060ti_20260722_050953_session3,19,19,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000075939,1.00006304932,1.000075939,65.101,65.101,-1,0.000400175804181,65.0960566706,4.00176204357e-10,0.00614738690638,0.00614746613925,162680837319,162.67058105,4000004,65.0960566706,in_range,4,8,2752,2752,2752,13801,55,55,55,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:01,reduction_5060ti_20260722_050953_session3,20,20,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,162681,1.000132982,1.00010296631,1.000132982,65.957,65.957,-1,0.000405437635618,65.9482300725,4.05438041056e-10,0.0061476322761,0.00614781678254,162680837319,162.664088398,4000004,65.9482300725,in_range,4,8,2752,2752,2752,13801,55,55,55,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:04,reduction_5060ti_20260722_050953_session3,21,21,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000028559,1.00001483154,1.000028559,88.894,88.894,-1,0.00182234522345,88.8914613488,2.27793181406e-10,0.0205005090517,0.0205007904674,390239951220,390.234163445,32000004,88.8914613488,in_range,4,8,2775,2775,2775,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:05,reduction_5060ti_20260722_050953_session3,22,22,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000143495,1.00013061523,1.000143495,88.867,88.867,-1,0.00182179171792,88.8542498594,2.27723993205e-10,0.0205028826411,0.020503146679,390239951220,390.188986594,32000004,88.8542498594,in_range,4,8,2775,2775,2775,13801,59,58,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:06,reduction_5060ti_20260722_050953_session3,23,23,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000036894,1.00001647949,1.000036894,88.848,88.848,-1,0.00182140221402,88.8447221628,2.27675305212e-10,0.020500542835,0.0205009613366,390239951220,390.23352037,32000004,88.8447221628,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:07,reduction_5060ti_20260722_050953_session3,24,24,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000060876,1.00004718018,1.000060876,88.77,88.77,-1,0.00181980319803,88.7645963664,2.27475428188e-10,0.0205011722053,0.0205014529725,390239951220,390.221540499,32000004,88.7645963664,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:08,reduction_5060ti_20260722_050953_session3,25,25,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000022288,1.00000811768,1.000022288,88.762,88.762,-1,0.00181963919639,88.7600217166,2.27454927981e-10,0.0205003714161,0.0205006619106,390239951220,390.236783404,32000004,88.7600217166,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:09,reduction_5060ti_20260722_050953_session3,26,26,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000130552,1.00011737061,1.000130552,88.581,88.581,-1,0.00181592865929,88.5694370828,2.26991110785e-10,0.0205026111235,0.0205028813448,390239951220,390.194153896,32000004,88.5694370828,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:10,reduction_5060ti_20260722_050953_session3,27,27,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.00000347,0.999990905762,1.00000347,88.671,88.671,-1,0.00181777367774,88.6706923127,2.2722173812e-10,0.0205000185683,0.0205002761378,390239951220,390.243500187,32000004,88.6706923127,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:11,reduction_5060ti_20260722_050953_session3,28,28,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000090227,1.00007714844,1.000090227,88.542,88.542,-1,0.00181512915129,88.5340118417,2.26891172273e-10,0.0205017865608,0.020502054674,390239951220,390.20984714,32000004,88.5340118417,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:12,reduction_5060ti_20260722_050953_session3,29,29,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,0.999993076,0.999980407715,0.999993076,88.465,88.465,-1,0.00181355063551,88.4656125359,2.26693857775e-10,0.0204998033562,0.0205000630586,390239951220,390.247597062,32000004,88.4656125359,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:13,reduction_5060ti_20260722_050953_session3,30,30,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8000000,elements=8000000,48780,1.000039139,1.00002624512,1.000039139,88.458,88.458,-1,0.00181340713407,88.4545379778,2.26675920093e-10,0.0205007430323,0.0205010073596,390239951220,390.229709596,32000004,88.4545379778,in_range,4,8,2775,2775,2775,13801,59,59,59,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:15,reduction_5060ti_20260722_050953_session3,31,31,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000019482,1.00000634766,1.000019482,82.74,82.74,-1,0.00101641196993,82.7383880907,2.54103056008e-10,0.0122844866058,0.0122846479534,325615918596,325.613851711,16000004,82.7383880907,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:16,reduction_5060ti_20260722_050953_session3,32,32,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000020324,1.00000762939,1.000020324,83.298,83.298,-1,0.00102326666994,83.2963070859,2.5581673144e-10,0.0122845023512,0.0122846582969,325615918596,325.613434363,16000004,83.2963070859,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:17,reduction_5060ti_20260722_050953_session3,33,33,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000019206,1.00000653076,1.000019206,83.221,83.221,-1,0.00102232077048,83.2194016882,2.55580256515e-10,0.0122844888551,0.0122846445629,325615918596,325.61379209,16000004,83.2194016882,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:18,reduction_5060ti_20260722_050953_session3,34,34,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000020579,1.00000738525,1.000020579,83.16,83.16,-1,0.00102157142155,83.1582886856,2.55392919236e-10,0.012284499352,0.0122846614294,325615918596,325.613513858,16000004,83.1582886856,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:19,reduction_5060ti_20260722_050953_session3,35,35,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000027243,1.00001159668,1.000027243,83.046,83.046,-1,0.00102017099897,83.0437376395,2.55042813503e-10,0.0122845510869,0.0122847432927,325615918596,325.612142576,16000004,83.0437376395,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:20,reduction_5060ti_20260722_050953_session3,36,36,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000021465,1.00000854492,1.000021465,82.991,82.991,-1,0.00101949535649,82.9892186364,2.54873902842e-10,0.0122845135979,0.0122846723134,325615918596,325.613136257,16000004,82.9892186364,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:21,reduction_5060ti_20260722_050953_session3,37,37,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000020418,1.00000805664,1.000020418,82.94,82.94,-1,0.00101886885165,82.9383065657,2.54717276593e-10,0.0122845075996,0.0122846594516,325615918596,325.613295247,16000004,82.9383065657,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:22,reduction_5060ti_20260722_050953_session3,38,38,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000020851,1.00000811768,1.000020851,82.945,82.945,-1,0.0010189302737,82.9432705499,2.54732632107e-10,0.0122845083494,0.0122846647708,325615918596,325.613275373,16000004,82.9432705499,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:23,reduction_5060ti_20260722_050953_session3,39,39,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000022763,1.00000946045,1.000022763,82.828,82.828,-1,0.00101749299789,82.8261146292,2.54373313065e-10,0.0122845248446,0.0122846882586,325615918596,325.612838152,16000004,82.8261146292,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:24,reduction_5060ti_20260722_050953_session3,40,40,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4000000,elements=4000000,81404,1.000021047,1.00000811768,1.000021047,82.709,82.709,-1,0.00101603115326,82.7072592603,2.54007851817e-10,0.0122845083494,0.0122846671785,325615918596,325.613275373,16000004,82.7072592603,in_range,4,8,2767,2767,2767,13801,58,58,58,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:27,reduction_5060ti_20260722_050953_session3,41,41,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048249819,1.04823535156,1.048249819,83.295,83.295,-1,0.0125444277108,79.4610201597,7.84026780929e-10,0.157866769814,0.157868948645,106239993360,101.351278796,64000004,79.4610201597,in_range,4,8,2790,2790,2790,13801,55,55,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:28,reduction_5060ti_20260722_050953_session3,42,42,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048242738,1.04822998047,1.048242738,91.193,91.193,-1,0.0137338855422,86.9960713241,8.58367900034e-10,0.157865960914,0.157867882229,106239993360,101.351798116,64000004,86.9960713241,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:29,reduction_5060ti_20260722_050953_session3,43,43,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048208778,1.04819628906,1.048208778,83.266,83.266,-1,0.012540060241,79.4364650894,7.83753814045e-10,0.157860886907,0.157862767771,106239993360,101.355055793,64000004,79.4364650894,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:30,reduction_5060ti_20260722_050953_session3,44,44,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048201348,1.0481887207,1.048201348,91.182,91.182,-1,0.0137322289157,86.9890123438,8.5826436087e-10,0.157859747094,0.157861648795,106239993360,101.355787619,64000004,86.9890123438,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:31,reduction_5060ti_20260722_050953_session3,45,45,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048180998,1.04816748047,1.048180998,83.378,83.378,-1,0.0125569277108,79.5454221734,7.84808030978e-10,0.157856548263,0.157858584036,106239993360,101.357841509,64000004,79.5454221734,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:32,reduction_5060ti_20260722_050953_session3,46,46,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048174618,1.04816003418,1.048174618,91.23,91.23,-1,0.0137394578313,87.0370245886,8.58716168128e-10,0.157855426834,0.157857623193,106239993360,101.35856157,64000004,87.0370245886,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:33,reduction_5060ti_20260722_050953_session3,47,47,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048118888,1.04810583496,1.048118888,83.392,83.392,-1,0.0125590361446,79.5634931827,7.84939808095e-10,0.157847264301,0.15784923012,106239993360,101.363802983,64000004,79.5634931827,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:34,reduction_5060ti_20260722_050953_session3,48,48,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048139069,1.04812670898,1.048139069,91.36,91.36,-1,0.0137590361446,87.1640059054,8.59939812782e-10,0.15785040798,0.157852269428,106239993360,101.361784266,64000004,87.1640059054,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:35,reduction_5060ti_20260722_050953_session3,49,49,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.048152411,1.04813952637,1.048152411,83.379,83.379,-1,0.0125570783133,79.5485457315,7.84817443629e-10,0.157852338308,0.157854278765,106239993360,101.360544744,64000004,79.5485457315,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:36,reduction_5060ti_20260722_050953_session3,50,50,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16000000,elements=16000000,6640,1.04810021,1.04808752441,1.04810021,91.384,91.384,-1,0.0137626506024,87.1901361417,8.60165716411e-10,0.157844506689,0.157846417169,106239993360,101.365573853,64000004,87.1901361417,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:39,reduction_5060ti_20260722_050953_session3,51,51,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128000000,elements=128000000,828,1.001091191,1.00107171631,1.001091191,84.485,84.485,-1,0.102035024155,84.3929112148,7.97148632435e-10,1.20902381197,1.20904733213,105983999172,105.870535992,512000004,84.3929112148,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:14:40,reduction_5060ti_20260722_050953_session3,52,52,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128000000,elements=128000000,828,1.001105275,1.00109124756,1.001105275,84.46,84.46,-1,0.102004830918,84.3667515387,7.96912747772e-10,1.20904740043,1.20906434179,105983999172,105.868470462,512000004,84.3667515387,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
