schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,total_energy_j,device_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-22T05:09:55,reduction_5060ti_20260722_050953_quickcheck,1,1,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,256000000,elements=256000000,416,1.003048621,1.00271508789,1.003048621,81.246,81.246,-1,0.195302884615,80.9990645508,7.62901896009e-10,2.41037280743,2.41117456971,106495999584,106.207636516,1024000004,80.9990645508,in_range,4,8,2797,2797,2797,13801,47,47,47,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:09:56,reduction_5060ti_20260722_050953_quickcheck,2,2,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,256000000,elements=256000000,416,1.002963496,1.00264294434,1.002963496,82.521,82.521,-1,0.198367788462,82.2771719301,7.74874176705e-10,2.41019938542,2.41096994231,106495999584,106.215278515,1024000004,82.2771719301,in_range,4,8,2797,2797,2797,13801,48,47,48,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:09:58,reduction_5060ti_20260722_050953_quickcheck,3,3,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,161508,1.000261481,1.00026397705,1.000261481,64.394,64.394,-1,0.000398704708126,64.3771665941,3.98705106831e-10,0.00619327820944,0.00619326275479,161507838492,161.465215381,4000004,64.3771665941,in_range,4,8,2760,2760,2760,13801,49,49,49,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:09:59,reduction_5060ti_20260722_050953_quickcheck,4,4,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1000000,elements=1000000,161508,0.992794374,0.992796325684,0.992794374,64.661,64.661,-1,0.000400357877009,65.1303046163,4.00358277367e-10,0.00614704117247,0.00614702908834,161507838492,162.679730287,4000004,65.1303046163,in_range,4,8,2760,2760,2760,13801,50,49,50,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:10:02,reduction_5060ti_20260722_050953_quickcheck,5,5,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000435736,1.00043499756,1.000435736,82.537,82.537,-1,0.0502049878345,82.5010513219,7.84452947172e-10,0.608537103138,0.608537552311,105215998356,105.170249554,256000004,82.5010513219,in_range,4,8,2797,2797,2797,13801,49,49,49,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:10:03,reduction_5060ti_20260722_050953_quickcheck,6,6,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64000000,elements=64000000,1644,1.000443472,1.00044464111,1.000443472,82.504,82.504,-1,0.0501849148418,82.4674280048,7.84139306656e-10,0.608542969047,0.608542257908,105215998356,105.16923579,256000004,82.4674280048,in_range,4,8,2797,2797,2797,13801,50,49,50,0x0,-1,-1,-1,-1,true
