schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,total_energy_j,device_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-22T05:18:53,reduction_5060ti_20260722_050953_session5,81,81,1,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000303533,1.00029431152,1.000303533,83.749,83.749,-1,0.0257847906404,83.7235871284,8.05774732693e-10,0.307972386553,0.307975225677,103935996752,103.905416191,128000004,83.7235871284,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:18:54,reduction_5060ti_20260722_050953_session5,82,82,2,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000366478,1.00035754395,1.000366478,83.697,83.697,-1,0.0257687807882,83.6663381277,8.05274424795e-10,0.307991854663,0.307994605296,103935996752,103.898848348,128000004,83.6663381277,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:18:55,reduction_5060ti_20260722_050953_session5,83,83,3,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.00029283,1.00028527832,1.00029283,83.525,83.525,-1,0.0257158251232,83.5005485344,8.03619560212e-10,0.307969605394,0.307971930419,103935996752,103.906354522,128000004,83.5005485344,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:18:56,reduction_5060ti_20260722_050953_session5,84,84,4,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000352816,1.00034558105,1.000352816,83.53,83.53,-1,0.025717364532,83.5005396736,8.0366766674e-10,0.307988171507,0.307990399015,103935996752,103.900090849,128000004,83.5005396736,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:18:57,reduction_5060ti_20260722_050953_session5,85,85,5,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000278288,1.00027148438,1.000278288,83.521,83.521,-1,0.0257145935961,83.4977635744,8.03581074989e-10,0.30796535849,0.307967453202,103935996752,103.907787411,128000004,83.4977635744,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:18:58,reduction_5060ti_20260722_050953_session5,86,86,6,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000296733,1.0002902832,1.000296733,83.532,83.532,-1,0.0257179802956,83.5072206519,8.03686909352e-10,0.307971146306,0.307973132081,103935996752,103.905834633,128000004,83.5072206519,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:18:59,reduction_5060ti_20260722_050953_session5,87,87,7,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000270697,1.00026391602,1.000270697,83.377,83.377,-1,0.0256702586207,83.3544362042,8.02195606965e-10,0.30796302833,0.307965116071,103935996752,103.908573615,128000004,83.3544362042,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:19:00,reduction_5060ti_20260722_050953_session5,88,88,8,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.00025384,1.00024597168,1.00025384,83.323,83.323,-1,0.0256536330049,83.3018546572,8.01676056456e-10,0.307957503596,0.307959926108,103935996752,103.910437727,128000004,83.3018546572,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:19:01,reduction_5060ti_20260722_050953_session5,89,89,9,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000357646,1.00035089111,1.000357646,84.064,84.064,-1,0.025881773399,84.0339455955,8.08805443994e-10,0.307989806377,0.307991886084,103935996752,103.899539327,128000004,84.0339455955,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
cpu-gpu-v2,2026-07-22T05:19:02,reduction_5060ti_20260722_050953_session5,90,90,10,REDUCTION,cub_device_reduce_sum_fp32,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,32000000,elements=32000000,3248,1.000271609,1.00026489258,1.000271609,83.961,83.961,-1,0.0258500615764,83.938201629,8.07814449505e-10,0.307963328996,0.30796539686,103935996752,103.908472169,128000004,83.938201629,in_range,4,8,2790,2790,2790,13801,54,54,54,0x0,-1,-1,-1,-1,true
