platform,platform_label,device_kind,energy_domain,problem_size,num_threads,configuration,session_count,runtime_per_op_s_median,runtime_per_op_s_min,runtime_per_op_s_max,runtime_per_op_s_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_min,total_energy_per_op_j_max,total_energy_per_op_j_robust_cv_pct,edp_total_j_s_median,edp_total_j_s_min,edp_total_j_s_max,edp_total_j_s_robust_cv_pct,throughput_gflops_median,throughput_gflops_min,throughput_gflops_max,throughput_gflops_robust_cv_pct,energy_efficiency_gflop_per_j_median,energy_efficiency_gflop_per_j_min,energy_efficiency_gflop_per_j_max,energy_efficiency_gflop_per_j_robust_cv_pct,avg_power_w_median,avg_power_w_min,avg_power_w_max,avg_power_w_robust_cv_pct,temp_c_median,temp_c_min,temp_c_max,temp_c_robust_cv_pct,sm_clock_mhz_median,sm_clock_mhz_min,sm_clock_mhz_max,sm_clock_mhz_robust_cv_pct
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,2T,5,0.016445322000000002,0.016060079634920635,0.016773611816666666,2.951392327497926,1.51065818852459,1.4894659761904763,1.5491266833333335,1.6693217519359609,0.024826130803533394,0.023930490179602498,0.02598445030835647,4.638187730404598,224.95005904185535,220.54737951429667,230.34607081579418,2.901716361116397,2.4488505453072813,2.3880416156833615,2.483693010953564,1.6507351794810416,92.45447955649546,91.1758411936315,93.5500015772172,0.7985696125159667,74.0,70.0,74.0,0.0,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,4T,5,0.007506848857142857,0.007469601192592592,0.007533869921052632,0.5336650586019731,0.9603028421052632,0.955321351851852,0.9621917388059702,0.29162448820090614,0.007217341923217928,0.0071367155789688625,0.007236028528206982,0.3838637666264128,492.800213409462,491.0326574713654,495.25756861297793,0.5317729908620477,3.8523016268291475,3.8447390469668514,3.872389244669774,0.29105407597766386,127.98004154986369,127.54450440021603,128.1268524451403,0.09250821820044418,74.0,72.5,76.0,0.0,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,8,8T,5,0.0038291366278195484,0.003778233781716418,0.0038571076509803922,0.529670283812724,0.7276963679245283,0.7224858582089553,0.732488174509804,0.3168980182893113,0.002780265470579353,0.0027293363606084586,0.002824137997486365,0.8539683247415263,966.1123610834695,959.1062843939096,979.1284726157212,0.5277570086755438,5.083681088832568,5.050424389336719,5.12034401820526,0.31757160093150455,189.8552015004529,189.39803798498917,191.13308089113724,0.35700398128143634,78.0,77.0,80.5,1.9007692307692305,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,10,10T,5,0.0031099920869565216,0.003063517303951368,0.0032881111188925076,0.4418234466517069,0.6817055,0.6749991717325228,0.6971529560260586,1.026281890162384,0.0021216440558077016,0.0020679244296421245,0.0022933131415633487,1.332255755355105,1189.5130356141133,1125.076376807082,1207.5586593411333,0.44050812813212215,5.426651005834332,5.306406039393869,5.480563971789443,1.018996709863472,219.5064286386562,211.85579463669234,220.34035252234278,0.5632525469169849,80.0,78.0,81.0,1.8532499999999998,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,16,16T,5,0.001999462026679842,0.0019744041585127202,0.001999979592519685,0.03837747873739598,0.5726117303149607,0.5663540430528375,0.5733243954183267,0.12850537056646355,0.0011450699887862186,0.0011182126847308904,0.0011466347979778783,0.20260648958357272,1850.1857394780202,1849.707396477338,1873.6690804203342,0.03833081823511323,6.460531531856172,6.452500874384523,6.531918477584613,0.128393108980331,286.55038820481434,286.42611040856315,286.79967500465295,0.06430082397596347,88.0,85.5,90.0,2.5271590909090906,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,20,20T,5,0.0016444488265802268,0.0016381499104838712,0.0016507638390804596,0.4608614403642444,0.4716930081037277,0.46991990725806454,0.4735883768472906,0.3993374771698637,0.0007756750110339384,0.0007697147662862258,0.0007817825502721361,0.8354852593113349,2249.614623714696,2241.010143258477,2258.264845975504,0.4623046014235622,7.842763772974162,7.811380897647291,7.8723551126646,0.40040063330987846,286.86547553692867,286.68657563713043,286.92661230465166,0.031597169947496596,82.5,82.0,83.5,0.8985454545454545,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,32,32T,5,0.0011579776864988557,0.0011487157757644395,0.0011717563662053056,0.9090760046748321,0.3157316819221968,0.3122353233295583,0.3202133016147636,1.4303547617147045,0.00036561026098748926,0.00035861434660409226,0.00037521197412503587,2.251138436206803,3194.686896914987,3157.120578014538,3220.445990564818,0.9147072067759887,11.716843192617421,11.552849658112585,11.848038500979893,1.4441941907884968,272.45141762693095,271.74655016139167,273.2906520863262,0.3311486997043509,70.0,68.0,77.5,4.236,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,64,64T,5,0.0011905276137440758,0.0010936742459283389,0.0011953703208333333,0.32262980490050414,0.30222202535377357,0.2820796406080347,0.3040798785714286,0.36453546468529585,0.000359442004695123,0.00030853283967857947,0.00036352889541496755,0.5252533648204081,3107.341804046895,3094.753230437057,3382.5210219388196,0.3233517530314842,12.240590871899824,12.16580410903142,13.114652105842183,0.365432612292503,254.3251383528488,252.67849770135143,257.9065256763939,0.1342390577490303,70.0,69.0,71.0,2.118,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,1T,5,0.031075772166666665,0.030718890742424242,0.031268535609374995,0.8912189225042141,2.3728950151515154,2.317047969696969,2.3888401718749996,0.9058944974586265,0.07377133409390176,0.07114432917713501,0.07469557169648114,1.8264052318183868,119.04374865209746,118.3098741716499,120.42676201276726,0.8966006771163093,1.5590141516334755,1.5486114239067128,1.5965903392829,0.9115173259053048,76.35326773485343,75.40891184875784,76.4634052439845,0.1378469112412115,73.0,68.0,78.0,2.030958904109589,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,2T,5,0.014927503962686568,0.01489501411764706,0.014955137873134329,0.12035933624918144,1.4271104626865672,1.4193148676470586,1.4291365895522388,0.2104907622490377,0.02130051120760889,0.021140717928950826,0.021354554499031078,0.3497530768158806,247.82293222383066,247.3649433185691,248.36343990786787,0.12032854448801988,2.592214423551658,2.588540715807746,2.6064522653416837,0.2101152995538576,95.38920984159637,95.25023455017254,95.72949998188966,0.21600427072111536,76.0,73.0,77.0,1.9507894736842104,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,4T,5,0.007419971537037036,0.0073980577335766426,0.007486893716417911,0.20633432377922523,0.9717812888888888,0.9672402591240876,0.9802459777777778,0.6928030829850682,0.00721043690540006,0.007156666332248025,0.007329727574686129,1.1056230406163479,498.57012395106005,494.1137734075962,500.04693956219467,0.20600859445544414,3.806799642605017,3.773926718653226,3.8246714524578858,0.6960372957724483,130.86562594611507,130.57450632856006,131.8783708268843,0.1386657976164164,76.0,73.0,78.0,1.9507894736842104,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,8,8T,5,0.0037727315770676693,0.00374821644486692,0.003797403267790262,0.5510203369903794,0.7390405582706767,0.7368489657794677,0.7415470299625468,0.2506592318112901,0.0027881788623906533,0.0027613637448329134,0.002816202054378737,0.7120734064267406,980.5564441434715,974.1857459542775,986.9697210729946,0.5489770818726024,5.0056469918987245,4.98872892320731,5.020535149326106,0.25108399080323784,195.7016509736878,195.28756246824992,196.55056168316793,0.3083197738090376,80.0,78.0,81.0,1.8532499999999998,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,10,10T,5,0.0031042082962962963,0.003096321013975155,0.003111947900621118,0.15613182470858164,0.6967087593167702,0.6962265309597523,0.6978329210526315,0.06302200331482731,0.002162752400828239,0.002159632438995823,0.0021686158505787156,0.21387817722308627,1191.7293526842243,1188.7655816915394,1194.7651741431423,0.15634391182509777,5.309788456897319,5.301237235602042,5.31346640400375,0.06297762739978571,224.5153646989791,223.89402327419361,225.08036924169437,0.09985243119443311,81.0,80.0,81.5,0.0,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,16,16T,5,0.001979654570158103,0.001972141853228963,0.001984129241141732,0.09447647196549004,0.5679677262845849,0.5653788600782779,0.5689209616141733,0.23154924399763938,0.0011245750034373373,0.0011150678431910697,0.0011293445185177314,0.3225195615719624,1868.6978142828946,1864.4834678689801,1875.8165478547846,0.09455430265525387,6.5133562476119184,6.502443729077411,6.543186731467004,0.23191110517820807,286.78347940458445,286.6554567474759,286.8867572423347,0.026370707320605292,87.0,84.0,88.0,1.7041379310344826,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,20,20T,5,0.0016642344595041321,0.001662304985221675,0.0016710450281923715,0.17188915629251905,0.477626873553719,0.4770452536945813,0.479468960199005,0.18054042829326408,0.0007948831013302141,0.0007929948552644905,0.0008012142315226584,0.35219186473544195,2222.869771808557,2213.809962029483,2225.450237637964,0.17211078611980885,7.745326598745413,7.715571220695043,7.754770976822462,0.18078301487378132,286.93305624135496,286.8769574226217,286.9763724169022,0.011763555238503101,82.0,81.0,83.0,1.8080487804878047,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,32,32T,5,0.0011554848568985177,0.0011533112657502865,0.0011589704425287357,0.1361751877058213,0.3091019224629418,0.3083003516609393,0.3106508977011494,0.36025289037604435,0.0003571627377296601,0.0003556245036189175,0.00036008429981832527,0.4277745936425581,3201.5798100468082,3191.9504328765697,3207.6129298366714,0.1362947497866092,11.968152107323853,11.908468001278138,11.999260213454809,0.3610633761125352,267.57518181749913,267.1071664290154,267.8599332237915,0.06802502075209156,68.0,66.5,78.5,3.270441176470588,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,64,64T,5,0.0011875674852594338,0.001127953512763596,0.0011930877285714287,0.6891661177954574,0.2996115106257379,0.29806216666666663,0.3020654321428571,0.49107233663560546,0.00035452133312558853,0.000338926774250496,0.0003604989721195316,1.6351354939456706,3115.0870835604355,3100.6740491885303,3279.7240448536795,0.6859764811249836,12.347243002729133,12.246936377731622,12.411427648945988,0.48945047763098454,253.067928759784,250.94052818415184,266.6345571804818,0.9759839953682508,67.5,65.5,73.0,4.392888888888889,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,1,1T,5,0.030481771484848486,0.03029602775,0.030689560151515152,0.5419395479757884,2.3210360909090912,2.304122029411764,2.3393896212121215,0.28958380538286516,0.07079015577173414,0.069765417385237,0.07175358290315115,0.8908101467816658,121.36356210164524,120.54184432146764,122.10763424747755,0.5399753032602945,1.593847218619064,1.5813430481724535,1.6055469842289876,0.29013825824533795,76.06053207516692,75.91981380826745,76.3082914006861,0.12661688320879624,74.0,72.0,77.0,2.0035135135135134,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,2,2T,5,0.01515444565151515,0.015112940416666668,0.015183608962121214,0.28531247726786635,1.427058318181818,1.4200666194029852,1.4307483582089553,0.38336578642449093,0.021645811926515428,0.021514933208550534,0.02165970521069107,0.09516013161684701,244.11166003157712,243.64276644873223,244.78220659329776,0.2847801804452523,2.592313301951034,2.5856299664009716,2.60507227126668,0.38223440349839877,94.23050861535123,93.58179649738535,94.61284947905867,0.38443135126972977,76.0,74.0,76.0,0.0,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,4,4T,5,0.007597340894736842,0.007525004511278195,0.007613662507633588,0.3185117479390651,0.9679360300751879,0.9625348120300752,0.9698288270676692,0.2080434988717628,0.007364129541076896,0.0072712084172379295,0.00738194560753499,0.3586859788849989,486.9304947930751,485.8875743840697,491.6113727007569,0.3175471273468996,3.8219221502363006,3.8144632763691293,3.8433686573722774,0.20775182464566644,127.37112734045257,127.24264948923519,128.65489424172262,0.14954822666030992,74.5,74.0,77.0,0.9950335570469798,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,8,8T,5,0.0038647400077220077,0.0038329387137404584,0.0039031048158914726,0.7849972920236824,0.7295719343629343,0.7266441393129771,0.7333524689922482,0.4132997098697429,0.002820670339001364,0.0027886090580078148,0.0028661644809711275,1.4105627276141528,957.2122796281652,947.8034797512346,965.1540336026417,0.7891576832040281,5.070611894380483,5.04447222565183,5.091042416234277,0.4144550807660534,188.8515654322137,187.8795924966808,189.91716788149705,0.15284574242939994,80.0,79.0,80.0,0.0,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,10,10T,5,0.003130842965625,0.003123508040372671,0.003151696463836478,0.3473428817255355,0.6806244565217391,0.6788270140624999,0.683762606918239,0.3023501967319797,0.002127530567777256,0.002122254290617356,0.0021550900523326696,0.36768489420296513,1181.591094973283,1173.7729787889411,1184.366870195844,0.34829006095905074,5.435268482390439,5.410322371900859,5.449659781047329,0.30175601394046375,217.00384362466352,216.68408163265138,217.89658846521664,0.07553612319459663,80.5,78.0,82.0,0.9208695652173913,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,16,16T,5,0.002004103274801587,0.001985644589108911,0.002091580921875,0.5589414515662141,0.574994626984127,0.5694520960396039,0.5996521614583332,0.6427701803822209,0.0011525239522293756,0.001130939346706157,0.0012539730135963064,1.1952250937776927,1845.9012407961427,1768.6985429068088,1863.0606838580832,0.5610328145008027,6.4337582979681525,6.169205976512764,6.496378292696178,0.6455564650729486,286.7667896118324,286.5546636457722,286.88059820107424,0.05883966362993113,88.5,87.0,89.0,0.8376271186440677,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,20,20T,5,0.001687065452181208,0.0016550611436781612,0.0017489653608247424,0.579005920723232,0.4834760989932886,0.47499399261083747,0.5016478969072165,0.42016193414182534,0.0008161215978110476,0.0007862097025182438,0.0008774283478709809,1.073092241910197,2192.7875909944605,2115.1797810579114,2235.190008616788,0.5812738520983158,7.65162274874842,7.374447941524799,7.788258772659855,0.42133287732722824,286.8913704954379,286.83758617567196,286.9596435065244,0.02779471280272246,83.0,82.0,87.0,1.7862650602409638,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,32,32T,5,0.0011607068039772728,0.0011195053884572696,0.001169495031286211,1.122542382243749,0.3173800539772727,0.3016662647058823,0.3201949913093859,1.314961679630273,0.0003683663670217502,0.00033792540501891244,0.00037450381511609353,2.4701985195451255,3187.1758990358844,3163.2251781037958,3304.4740351683995,1.1141317573547207,11.65598295237087,11.55351036663382,12.263142607862143,1.3034152180434413,273.64112986615106,269.5977898880709,273.8635371050866,0.12050124650747113,70.0,68.0,71.0,2.118,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,4,64,64T,5,0.0011965880670225385,0.0010941619291166848,0.001202638225921522,0.6180017976891531,0.29032723309608544,0.2790812993456925,0.2911153209580838,0.3938008182248459,0.0003476391931357634,0.0003056234511094808,0.0003498559164203551,0.945380729972003,3091.603929406047,3076.0507343528016,3381.01349792436,0.6205985443411179,12.742111308671813,12.70759685302361,13.25555017719625,0.3946301233189271,242.3507619531657,241.65379535307218,254.75312558255362,0.2502530781463283,67.5,67.0,72.5,1.0982222222222222,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,1,1T,5,0.0935557904090909,0.09237749609090909,0.09923166740909091,1.8672699450215973,6.784058454545454,6.683755818181817,7.168661954545454,2.192031358059567,0.6318490920556734,0.6161399824000844,0.7078144167951153,3.6860583117406986,80.7314320838847,76.11374033432153,81.76118119351322,1.8910924661275854,1.113329599091942,1.0535993240013621,1.1300387758231496,2.225129507191199,72.47471665254024,70.31677434751975,72.93972454658137,0.5952173927556326,72.0,66.0,72.5,1.0295833333333333,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,2,2T,5,0.049465898333333334,0.04693915536363637,0.053580251,7.176492472195306,4.139881928571429,3.9353874090909087,4.387784,6.2473918365891405,0.2048383554482504,0.18528209790649758,0.23520727725456247,13.407173434490874,152.68888636540413,140.9641204431456,160.90815635364135,7.541545945895464,1.8244257488084497,1.7213471598721375,1.9192250938582969,6.521965421237056,83.54212436915256,81.95951452578106,84.65347581360896,0.9840262531462498,70.0,65.0,71.5,1.059,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,4,4T,5,0.0257072899875,0.024045956916666666,0.0284452965,9.581299359112384,2.713870075,2.6674110000000004,2.9086062638888888,2.5380811421121314,0.06971239911231032,0.06494678364373158,0.08276559057671515,10.135214945524908,293.80354991283343,265.52343973690984,314.10250199910365,10.2433161110657,2.783071383336558,2.596739631996805,2.831544636538462,2.5822709984169974,105.47331909656191,101.90075446721444,112.22493727769003,4.525803774281046,67.5,67.0,70.0,1.0982222222222222,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,8,8T,5,0.011591291091954023,0.011344812177777778,0.012727485202531646,1.7012670810301525,1.7905085057471264,1.7580927055555555,1.876740082278481,0.5315476479294879,0.02078813347040634,0.01994104250174809,0.023889681597442695,2.3407023857235063,651.6007249997219,593.4316803640968,665.7574240104917,1.7210125088517327,4.218294921502665,4.0244747290177365,4.296072144129406,0.5296275131269764,155.05838027208927,147.4440888202828,156.03132996942912,0.7097074574291339,74.0,73.0,78.0,2.0035135135135134,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,10,10T,5,0.009847502019417476,0.009532202466666667,0.010230374928571428,0.6994138577355266,1.7195312619047618,1.692836218446602,1.7574518622448978,1.4627001523877248,0.01692186615865115,0.016403297580769242,0.01797807289610084,2.087877219906054,766.9858729661228,738.2811461917848,792.3555091782519,0.6961661776453948,4.392419428412462,4.29763859077965,4.461680755019776,1.448595213416647,173.0800090253537,171.69679317057177,180.25572157120035,1.1848600181198705,74.0,71.0,76.0,4.007027027027027,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,16,16T,5,0.0059614922982456145,0.005699427228813559,0.006467123375796179,6.517456578016657,1.4099855789473685,1.384033183615819,1.451581882165605,2.7288946704887893,0.008396437216037608,0.007883365360882487,0.009388554003303113,9.059560774182234,1266.9467999625522,1167.890790305215,1325.2049962617548,6.817460830695557,5.356716921037286,5.20321521014822,5.457164329066841,2.7801231489339253,236.58215144604782,224.53720349015342,242.46999679863904,3.689762505918567,81.5,79.0,83.0,2.7287116564417175,-1.0,-1.0,-1.0,0.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,20,20T,5,0.005171725597938144,0.004972871593596058,0.005194497076530613,0.6527994094399434,1.364837482142857,1.3380526773399013,1.367540012886598,0.17885680266560788,0.007076170229507048,0.006654141727069953,0.007087551844473383,0.23846772762367696,1460.4203090779852,1454.0182770997153,1518.8192161933441,0.649926089905947,5.533913770959879,5.522977697458258,5.644690569815946,0.17910906496167178,264.4724789483839,262.73876164958824,269.05215769747053,0.5345279542414331,83.5,82.0,85.5,0.8877844311377245,-1.0,-1.0,-1.0,0.0
