platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,5,64,64T,0.0028842134612068965,0.7455774123563218,0.002149377340523552,2618.7011599472835,10.1302601740882,258.53867157886316,73.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,1,1T,0.11992513527777779,9.233401555555556,1.1111251500561932,109.67988280934549,1.4245386535300928,76.92347073864056,70.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,2,2T,0.060887981911764706,5.507739529411765,0.3355467236888535,216.02523795479584,2.388155492796879,90.48433700388365,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,4,4T,0.030891295424242425,3.7097503636363633,0.11454931252336374,425.79435009693634,3.5456141286689413,120.20301153871762,72.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,8,8T,0.0158110545078125,2.7522819062500004,0.04351498844866805,831.9138501983839,4.779129429783547,174.470261516155,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,10,10T,0.012718203088607594,2.6124289873417723,0.03323564978174118,1034.213563685023,5.0351074241062665,205.3453861073975,78.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,16,16T,0.008593350728813561,2.2469054279661016,0.019312404338775006,1530.641390628768,5.853979299497102,261.26642625738475,81.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,20,20T,0.007138352159574468,2.0463601631205677,0.014610566197517251,1842.6297327283655,6.42767513699015,286.815894424592,83.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,32,32T,0.005658352848314606,1.5222592050561796,0.008615682157509016,2324.5876874641617,8.640669438469253,269.04499448311805,66.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,1,6,64,64T,0.005823082320809248,1.4377948554913296,0.008372515144407917,2258.827676150926,9.148271257520864,246.90236747082182,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,1,1T,0.0581754355,4.5033101111111105,0.26205505723250583,127.18000741987368,1.6429588321565007,77.3917971954788,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,2,2T,0.029146946171428573,2.8184037,0.08206932902499461,253.84313721690734,2.6251570246299734,96.68773945851575,76.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,4,4T,0.014663443264705884,1.9706547279411764,0.02890513907245055,504.57471331645587,3.7546266983123484,134.10362959015822,75.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,8,8T,0.007209470826086957,1.4366013985507249,0.010356495895156314,1026.2546045894267,5.15017756029218,199.31928031793257,78.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,10,10T,0.0058883297836257315,1.3501878713450293,0.00795580987127787,1256.5115183729167,5.479794864883722,229.27501709450058,83.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,16,16T,0.0037809882164179104,1.0841876492537312,0.004099548635570001,1956.8338850038226,6.824239243209224,286.73355687518676,86.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,20,20T,0.0031185019617737003,0.8949713119266055,0.0027909710996863657,2372.535218113012,8.267031149217619,286.9849694569715,77.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,32,32T,0.002200638184782609,0.5801744380434782,0.0012765260969764066,3362.0956995152737,12.752664451420518,263.848170125618,67.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,64,64T,0.0022079526612554115,0.5890114761904761,0.0013004936858841522,3350.9561422257752,12.561305019544713,266.68041887907714,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,1,1T,0.033796265783333335,2.5258530500000003,0.0853674391548843,109.46110151336194,1.4646054486008,74.81492143072094,71.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,2,2T,0.016445322000000002,1.51065818852459,0.024826130803533394,224.95005904185535,2.4488505453072813,91.95649400466222,72.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,4,4T,0.007533869921052632,0.9603028421052632,0.007235052678155053,491.0326574713654,3.8523016268291475,127.54450440021603,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,8,8T,0.003778233781716418,0.7224858582089553,0.0027293363606084586,979.1284726157212,5.12034401820526,191.13308089113724,78.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,10,10T,0.0031192600447530862,0.6864243858024692,0.002139572571317311,1185.9787703995771,5.389353423745282,220.22248945423433,80.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,16,16T,0.0019744041585127202,0.5663540430528375,0.0011182126847308904,1873.6690804203342,6.531918477584613,286.79967500465295,88.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,20,20T,0.0016381499104838712,0.46991990725806454,0.0007697147662862258,2258.264845975504,7.8723551126646,286.86547553692867,82.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,32,32T,0.0011717563662053056,0.3202133016147636,0.00037521197412503587,3157.120578014538,11.552849658112585,273.2906520863262,77.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,64,64T,0.0011879368968160378,0.30222202535377357,0.00035902554502966193,3114.11884721165,12.240590871899824,254.094864732625,69.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,1,1T,0.030718890742424242,2.317047969696969,0.07114432917713501,120.42676201276726,1.5965903392829,75.40891184875784,68.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,2,2T,0.014955137873134329,1.428044052238806,0.021354554499031078,247.3649433185691,2.590520467568737,95.38920984159637,75.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,4,4T,0.007419971537037036,0.9717812888888888,0.00721043690540006,498.57012395106005,3.806799642605017,130.98802299455963,76.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,8,8T,0.003797403267790262,0.7415470299625468,0.002816202054378737,974.1857459542775,4.98872892320731,195.294672093597,80.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,10,10T,0.0031042082962962963,0.6967070277777778,0.002162752400828239,1191.7293526842243,5.3098016662147565,224.36415462879364,81.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,16,16T,0.001980665009861933,0.5681241222879685,0.0011252984175114194,1867.744476090849,6.511563204741987,286.78347940458445,88.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,20,20T,0.0016710450281923715,0.479468960199005,0.0008012142315226584,2213.809962029483,7.715571220695043,286.9505169963118,83.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,32,32T,0.0011544235567010309,0.3083003516609393,0.0003561322160448053,3204.5230079365438,11.999260213454809,267.1071664290154,78.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,3,64,64T,0.001190379452774498,0.2996115106257379,0.0003565254876278115,3107.7297923794367,12.347243002729133,251.40200235879558,67.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,1,1T,0.030689560151515152,2.3393896212121215,0.07175358290315115,120.54184432146764,1.5813430481724535,76.3082914006861,75.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,2,2T,0.015183608962121214,1.427058318181818,0.02165970521069107,243.64276644873223,2.592313301951034,94.08926676920868,76.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,4,4T,0.007597340894736842,0.9698288270676692,0.00738194560753499,486.9304947930751,3.8144632763691293,127.55288893220902,77.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,8,8T,0.0038442772366412215,0.7266441393129771,0.002793834156301498,962.3073249871684,5.091042416234277,188.97022271563276,80.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,10,10T,0.003124990715625,0.6788270140624999,0.002122254290617356,1183.804103513885,5.449659781047329,217.11440364803957,80.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,16,16T,0.0019965477885375495,0.5725017806324111,0.001143232669692721,1852.8863424312053,6.461772288686958,286.5546636457722,87.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,20,20T,0.001687065452181208,0.4834760989932886,0.0008161215978110476,2192.7875909944605,7.65162274874842,286.8544395640422,87.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,32,32T,0.0011195053884572696,0.3016662647058823,0.00033792540501891244,3304.4740351683995,12.263142607862143,269.5977898880709,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,64,64T,0.0012012000131736526,0.2911153209580838,0.0003498559164203551,3079.734245770126,12.70759685302361,242.27577163341294,69.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,1,1T,0.09923166740909091,6.98170709090909,0.6931753069014901,76.11374033432153,1.0818117947874764,70.31677434751975,66.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,2,2T,0.053580251,4.387784,0.23520727725456247,140.9641204431456,1.7213471598721375,81.95951452578106,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,4,4T,0.028268501791666664,2.8807470555555557,0.0814444422235644,267.1840727201894,2.6218523506863685,101.90075446721444,68.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,8,8T,0.011344812177777778,1.7580927055555555,0.01994104250174809,665.7574240104917,4.296072144129406,155.05838027208927,73.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,10,10T,0.009893957431372549,1.7123085588235294,0.01692186615865115,763.384432095417,4.410944551707962,173.0800090253537,72.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,16,16T,0.005699427228813559,1.384033183615819,0.007883365360882487,1325.2049962617548,5.457164329066841,242.46999679863904,83.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,20,20T,0.005131643479591837,1.3631909795918369,0.007000459222540513,1471.8272996966557,5.540599148816989,265.28853709497514,83.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,32,32T,0.003090104275229358,0.8868942293577982,0.002740248162003218,2444.219621582589,8.516115077506715,286.94086732216044,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,64,64T,0.0029384099985380117,0.7531291710526316,0.002211927668284633,2570.4013211620663,10.028682575537593,256.15525846264416,76.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,1,1T,0.12186623333333332,9.393431666666666,1.1457454245008623,107.93259418851133,1.4002713448402746,77.01238314080621,71.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,2,2T,0.06078552832352942,5.459465852941177,0.3319352874950905,216.38929606520446,2.409271841393611,89.78241283132449,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,4,4T,0.030738390772727275,3.668607378787879,0.11274143460346717,427.91236022839513,3.5853761761331864,119.33863896889423,70.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,8,8T,0.015703890276923076,2.7272981384615385,0.042823780240607075,837.5847112098913,4.822845456080516,173.63261561117503,73.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,10,10T,0.01272863524375,2.530228325,0.03219450832526104,1033.3658951520008,5.198478458765475,198.66980702971364,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,16,16T,0.008610752448717948,2.24729708974359,0.01934616427865369,1527.5480925150862,5.852959007987419,260.9419033302576,84.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,20,20T,0.007180561178571429,2.0604684357142857,0.014796531270944243,1831.7979704447748,6.38366392113888,286.8996459448442,83.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,32,32T,0.005758959294797688,1.599164034682081,0.009216101166242881,2283.9781908855143,8.225144234219997,277.20726051084074,72.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,6,64,64T,0.005832912854651163,1.4253440755813953,0.00830920540838035,2255.020844973552,9.228193241600113,244.18373008926073,68.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,1,1T,0.058018885416666666,4.538060638888889,0.26308887604336184,127.52319329275122,1.630377570538227,78.23551219212084,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,2,2T,0.029142556328571427,2.8051490857142856,0.0818134033654036,253.88137601744373,2.637561194025076,96.45453782434336,75.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,4,4T,0.01428426971830986,1.9024574859154928,0.02711125395149818,517.9650760043819,3.8890502252790258,133.36721192166976,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,8,8T,0.007198861827338129,1.437703107913669,0.010351242021569545,1027.7669912113033,5.146230968554507,199.60327148912714,80.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,10,10T,0.005882231964912281,1.351070736842105,0.007946709471203146,1257.8138527534957,5.476213863433473,229.7065260424867,81.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,16,16T,0.0037770876254681644,1.083281168539326,0.004091043741461159,1958.8511407763715,6.829946772206899,286.791495932691,85.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,20,20T,0.0031204395031847135,0.8954784156050957,0.002794102076633686,2371.0612637372924,8.262345731178812,286.9631540544509,81.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,32,32T,0.0021745035450733757,0.570695501048218,0.0012417572818275318,3403.0918734311485,12.96679459464804,261.3509721353185,62.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,64,64T,0.0022203146876355745,0.5928236908893709,0.0013162554560456627,3332.299751709227,12.480530064417055,266.8463417738949,68.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,1,1T,0.034767999189655174,2.6131245517241375,0.09084679938812561,106.40175537701164,1.4156907353937505,75.1673605926797,70.5,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,2,2T,0.016757198333333334,1.527667325,0.02560279514513847,220.7634032880455,2.4215849055903647,91.1758411936315,70.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,4,4T,0.00752062702238806,0.9621917388059702,0.007236028528206982,491.89734614347344,3.8447390469668514,127.98004154986369,74.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,8,8T,0.0038291366278195484,0.7261409548872181,0.002780265470579353,966.1123610834695,5.094570288495362,189.6201816515054,77.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,10,10T,0.003063517303951368,0.6749991717325228,0.0020679244296421245,1207.5586593411333,5.480563971789443,220.34035252234278,80.0,-1.0
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,16,16T,0.0019999753575697214,0.5733243954183267,0.0011466347979778783,1849.7135948613263,6.452500874384523,286.55038820481434,90.0,-1.0
