timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes
2025-10-13T11:00:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,37287,1.00,0.5375,0.5375,149.273,277.7,1,reduction,cublas,fp32,1000000,37287,4267,0.5375,149.273,277.7,181.0,298296000000,554.94,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,397850,350,1980,9501,50,0,
2025-10-13T11:00:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,4267,1.00,0.5375,0.7759,140.430,181.0,1,reduction,cublas,fp32,1000000,37287,4267,0.5375,149.273,277.7,181.0,17068000000,22.00,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,397850,350,1980,9501,50,0,
2025-10-13T11:00:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,43518,1.00,0.8255,0.8255,253.956,307.6,1,reduction,cublas,fp32,1500000,43518,1318,0.8255,253.956,307.6,163.5,522216000000,632.62,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1980,9501,55,0,
2025-10-13T11:00:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1318,1.00,0.8255,0.3472,56.782,163.5,1,reduction,cublas,fp32,1500000,43518,1318,0.8255,253.956,307.6,163.5,7908000000,22.77,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1980,9501,55,0,
2025-10-13T11:00:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,37330,1.00,0.8715,0.8715,292.786,336.0,1,reduction,cublas,fp32,2000000,37330,1203,0.8715,292.786,336.0,166.7,597280000000,685.36,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1980,9501,56,0,
2025-10-13T11:00:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1203,1.00,0.8715,0.4180,69.667,166.7,1,reduction,cublas,fp32,2000000,37330,1203,0.8715,292.786,336.0,166.7,9624000000,23.02,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1980,9501,56,0,
2025-10-13T11:00:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,28287,1.00,0.9151,0.9151,309.854,338.6,1,reduction,cublas,fp32,3000000,28287,1445,0.9151,309.854,338.6,175.9,678888000000,741.88,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,53,0,
2025-10-13T11:00:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1445,1.00,0.9151,0.7295,128.344,175.9,1,reduction,cublas,fp32,3000000,28287,1445,0.9151,309.854,338.6,175.9,17340000000,23.77,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1980,9501,53,0,
2025-10-13T11:01:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,22552,1.00,0.9331,0.9331,307.812,329.9,1,reduction,cublas,fp32,4000000,22552,1287,0.9331,307.812,329.9,195.0,721664000000,773.38,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,53,0,
2025-10-13T11:01:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1287,1.00,0.9331,0.8583,167.348,195.0,1,reduction,cublas,fp32,4000000,22552,1287,0.9331,307.812,329.9,195.0,20592000000,23.99,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,53,0,
2025-10-13T11:01:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,16481,1.00,0.9801,0.9801,335.090,341.9,1,reduction,cublas,fp32,6000000,16481,1062,0.9801,335.090,341.9,189.9,791088000000,807.14,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,53,0,
2025-10-13T11:01:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1062,1.00,0.9801,1.0604,201.390,189.9,1,reduction,cublas,fp32,6000000,16481,1062,0.9801,335.090,341.9,189.9,25488000000,24.04,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,53,0,
2025-10-13T11:01:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,12823,1.00,0.9928,0.9928,337.417,339.9,1,reduction,cublas,fp32,8000000,12823,798,0.9928,337.417,339.9,189.0,820672000000,826.62,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,54,0,
2025-10-13T11:01:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,798,1.00,0.9928,1.0473,197.982,189.0,1,reduction,cublas,fp32,8000000,12823,798,0.9928,337.417,339.9,189.0,25536000000,24.38,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,350,1965,9501,54,0,
2025-10-13T11:01:34,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,8912,1.00,1.0103,1.0103,337.505,334.1,0,reduction,cublas,fp32,12000000,8912,537,1.0103,337.505,334.1,191.8,855552000000,846.82,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,457850,350,1965,9501,54,0,
2025-10-13T11:01:34,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,537,1.00,1.0103,1.0482,201.083,191.8,0,reduction,cublas,fp32,12000000,8912,537,1.0103,337.505,334.1,191.8,25776000000,24.59,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,457850,350,1965,9501,54,0,
2025-10-13T11:01:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,6834,1.00,1.0202,1.0202,345.232,338.4,0,reduction,cublas,fp32,16000000,6834,403,1.0202,345.232,338.4,179.2,874752000000,857.40,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,54,0,
2025-10-13T11:01:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,403,1.00,1.0202,1.0891,195.149,179.2,0,reduction,cublas,fp32,16000000,6834,403,1.0202,345.232,338.4,179.2,25792000000,23.68,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,54,0,
2025-10-13T11:01:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,4660,1.00,1.0310,1.0310,366.333,355.3,0,reduction,cublas,fp32,24000000,4660,248,1.0310,366.333,355.3,167.0,894720000000,867.86,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,300,400,1965,9501,54,0,
2025-10-13T11:01:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,248,1.00,1.0310,1.0509,175.494,167.0,0,reduction,cublas,fp32,24000000,4660,248,1.0310,366.333,355.3,167.0,23808000000,22.65,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,300,400,1965,9501,54,0,
2025-10-13T11:02:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,3534,1.00,1.0358,1.0358,349.586,337.5,0,reduction,cublas,fp32,32000000,3534,187,1.0358,349.586,337.5,171.2,904704000000,873.40,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,
2025-10-13T11:02:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,187,1.00,1.0358,1.0509,179.958,171.2,0,reduction,cublas,fp32,32000000,3534,187,1.0358,349.586,337.5,171.2,23936000000,22.78,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,
2025-10-13T11:02:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,2387,1.00,1.0421,1.0421,369.886,354.9,0,reduction,cublas,fp32,48000000,2387,125,1.0421,369.886,354.9,165.9,916608000000,879.59,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,700,1965,9501,54,0,
2025-10-13T11:02:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,125,1.00,1.0421,1.0528,174.679,165.9,0,reduction,cublas,fp32,48000000,2387,125,1.0421,369.886,354.9,165.9,24000000000,22.80,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,700,1965,9501,54,0,
2025-10-13T11:02:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,1802,1.00,1.0455,1.0455,368.690,352.7,0,reduction,cublas,fp32,64000000,1802,94,1.0455,368.690,352.7,167.7,922624000000,882.50,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,
2025-10-13T11:02:27,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,94,1.00,1.0455,1.0550,176.887,167.7,0,reduction,cublas,fp32,64000000,1802,94,1.0455,368.690,352.7,167.7,24064000000,22.81,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,
2025-10-13T11:02:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,1209,1.00,1.0487,1.0487,349.169,333.0,0,reduction,cublas,fp32,96000000,1209,63,1.0487,349.169,333.0,186.6,928512000000,885.43,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,
2025-10-13T11:02:37,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,63,1.00,1.0487,1.0573,197.273,186.6,0,reduction,cublas,fp32,96000000,1209,63,1.0487,349.169,333.0,186.6,24192000000,22.88,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,4,16,350,400,1965,9501,55,0,
