schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok,source_file,session_number,checksum_bool,runtime_per_op_s,kernel_runtime_per_op_s,device_energy_per_op_j,edp_j_s,clock_change_pct,temperature_rise_c,kernel_fraction,throttle_mask,serious_throttle,outlier_scope
cpu-gpu-v2,2026-07-19T17:31:06,20260719_172746_session2,62,62,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,288,1.010753,1.010755,1.010753,147.961,147.961,-1.0,0.5137534722,146.3868381,2.99043879e-11,3.509564294,3.509560552,4947802325000.0,4895.157275,50331648.0,146.386838,in_range,4,8,2745,2745,2745,13801,66,65,66,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.0035095590277777777,0.0035095659722222225,0.5137534722222222,0.0018030481364896798,0.0,1,1.0000019787227938,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:31:08,20260719_172746_session2,64,64,4,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,288,1.041509,1.041439,1.041509,132.702,132.702,-1.0,0.4607708333,127.4131806,2.682039243e-11,3.616107941,3.616351396,4947802325000.0,4750.928198,50331648.0,127.413181,in_range,4,8,2745,2745,2745,13801,67,67,67,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.0036163506944444446,0.0036161076388888888,0.46077083333333335,0.0016663089231047454,0.0,0,0.9999327898270682,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:25,20260719_172746_session2,31,31,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.008321,1.008319,1.008321,138.679,138.679,-1.0,3.852194444,137.5346213,2.80284035e-11,28.00887383,28.00890719,4947802325000.0,4906.97892,201326592.0,137.534621,in_range,4,8,2745,2745,2745,13801,67,66,67,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.028008916666666668,0.02800886111111111,3.8521944444444447,0.10789579317824076,0.0,1,0.9999980165046646,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:26,20260719_172746_session2,32,32,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.008269,1.008269,1.008269,139.712,139.712,-1.0,3.880888889,138.5661598,2.823718306e-11,28.00746494,28.00747956,4947802325000.0,4907.225762,201326592.0,138.56616,in_range,4,8,2745,2745,2745,13801,67,67,67,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.028007472222222225,0.028007472222222225,3.8808888888888884,0.10869388775308642,0.0,0,1.0,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:27,20260719_172746_session2,33,33,3,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.008266,1.00826,1.008266,140.41,140.41,-1.0,3.900277778,139.2588932,2.837825579e-11,28.00723267,28.00738744,4947802325000.0,4907.266459,201326592.0,139.258893,in_range,4,8,2745,2745,2745,13801,68,67,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.02800738888888889,0.02800722222222222,3.9002777777777777,0.10923659649691358,0.0,1,0.9999940491894003,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:28,20260719_172746_session2,34,34,4,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.010336,1.010333,1.010336,153.367,153.367,-1.0,4.260194444,151.7979412,3.099699421e-11,28.06479221,28.06490267,4947802325000.0,4897.201891,201326592.0,151.797941,in_range,4,8,2741,2745,2737,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.028064888888888886,0.028064805555555555,4.260194444444444,0.11956188372839505,-0.29143897996357016,0,0.9999970306907802,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:34,20260719_172746_session2,40,40,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.012937,1.012934,1.012937,153.427,153.427,-1.0,4.261861111,151.4675227,3.10091208e-11,28.13704766,28.13712825,4947802325000.0,4884.625961,201326592.0,151.467523,in_range,4,8,2730,2730,2730,13801,69,69,69,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.02813713888888889,0.028137055555555554,4.261861111111111,0.11991657800848765,0.0,0,0.9999970383153148,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:37,20260719_172746_session2,41,41,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8192,N=8192,5,1.122098,1.122099,1.122098,168.828,168.828,-1.0,33.7656,150.4574904,3.07096343e-11,224.419873,224.4195348,5497558139000.0,4899.350547,805306368.0,150.45749,in_range,4,8,2730,2730,2730,13801,70,70,70,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.2244196,0.2244198,33.7656,7.57766244576,0.0,0,1.0000008911877571,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:41,20260719_172746_session2,44,44,4,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8192,N=8192,5,1.122176,1.122175,1.122176,154.958,154.958,-1.0,30.9916,138.0870189,2.8186696e-11,224.4349609,224.435289,5497558139000.0,4899.021183,805306368.0,138.087019,in_range,4,8,2730,2730,2730,13801,70,70,70,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.2244352,0.224435,30.9916,6.955605944319999,0.0,0,0.9999991088741872,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:30:45,20260719_172746_session2,48,48,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8192,N=8192,5,1.122458,1.122454,1.122458,170.661,170.661,-1.0,34.1322,152.0422755,3.104305506e-11,224.4907227,224.49151,5497558139000.0,4897.804305,805306368.0,152.042275,in_range,4,8,2730,2730,2730,13801,71,71,71,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,0.22449159999999999,0.22449080000000002,34.1322,7.662392189519999,0.0,0,0.9999964363922749,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:31:31,20260719_172746_session2,81,81,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16384,N=16384,1,1.793371,1.793368,1.793371,299.028,299.028,-1.0,299.028,166.7407601,3.399554771e-11,1793.367798,1793.370738,8796093022000.0,4904.790324,3221225472.0,166.74076,above,4,8,2730,2730,2730,13801,71,71,71,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session2.csv,2,True,1.793371,1.793368,299.028,536.268143388,0.0,0,0.9999983271726821,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:37,20260719_172746_session3,81,81,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64,N=64,101895,1.01184,1.011842,1.01184,37.641,37.641,-1.0,0.0003694096864,37.20054179,7.045930604e-10,0.009930242917,0.009930223289,53422325760.0,52.797097,49152.0,37.200542,in_range,4,8,2797,2797,2797,13801,50,50,49,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,9.930222287649052e-06,9.930241915697532e-06,0.0003694096864419255,3.6683203015790565e-09,0.0,-1,1.0000019765970902,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:44,20260719_172746_session3,88,88,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64,N=64,101895,1.008019,1.008018,1.008019,37.218,37.218,-1.0,0.0003652583542,36.92193149,6.966750225e-10,0.009892710744,0.009892720654,53422325760.0,52.997405,49152.0,36.921931,in_range,4,8,2797,2797,2797,13801,48,48,48,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,9.892722901025566e-06,9.892713087001325e-06,0.00036525835418813485,3.6133996852678693e-09,0.0,0,0.9999990079552072,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:15,20260719_172746_session3,14,14,4,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,512,N=512,14368,0.999511,0.999515,0.999511,108.708,108.708,-1.0,0.007565979955,108.7611869,2.818547173e-11,0.06956537582,0.06956507343,3856880632000.0,3858.750892,3145728.0,108.761187,in_range,4,8,2722,2722,2722,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,6.956507516703787e-05,6.956535356347439e-05,0.00756597995545657,5.263279643136381e-07,0.0,0,1.000004001956957,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:16,20260719_172746_session3,15,15,5,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,512,N=512,14368,0.998958,0.998962,0.998958,108.337,108.337,-1.0,0.007540158686,108.4500157,2.808928e-11,0.06952685503,0.06952657997,3856880632000.0,3860.888802,3145728.0,108.450016,in_range,4,8,2729,2722,2737,13801,68,68,67,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,6.95265868596882e-05,6.952686525612472e-05,0.00754015868596882,5.242414978158436e-07,0.5510653930933137,-1,1.0000040041723477,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:19,20260719_172746_session3,18,18,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,512,N=512,14368,0.999568,0.999566,0.999568,108.227,108.227,-1.0,0.007532502784,108.2738089,2.806075954e-11,0.0695689144,0.06956902004,3856880632000.0,3858.554619,3145728.0,108.273809,in_range,4,8,2737,2737,2737,13801,67,67,67,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,6.956904231625835e-05,6.956890311804009e-05,0.007532502783964366,5.240290049249508e-07,0.0,0,0.9999979991356265,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:20,20260719_172746_session3,19,19,9,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,512,N=512,14368,0.999542,0.999547,0.999542,107.866,107.866,-1.0,0.007507377506,107.9154247,2.796716059e-11,0.06956755929,0.06956723309,3856880632000.0,3858.62978,3145728.0,107.915425,in_range,4,8,2737,2737,2737,13801,67,67,66,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,6.956723273942094e-05,6.956758073496659e-05,0.007507377505567929,5.222674781925375e-07,0.0,-1,1.0000050022910492,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:29,20260719_172746_session3,77,77,7,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1024,N=1024,2238,1.007429,1.007425,1.007429,124.89,124.89,-1.0,0.05580428954,123.9690237,2.598589731e-11,0.4501451589,0.4501470438,4806068404000.0,4770.646991,12582912.0,123.969024,in_range,4,8,2741,2745,2737,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.0004501470062555853,0.00045014521894548706,0.05580428954423593,2.5120133874557663e-05,-0.29143897996357016,0,0.9999960294968678,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:30,20260719_172746_session3,78,78,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1024,N=1024,2238,1.00884,1.008844,1.00884,136.605,136.605,-1.0,0.06103887399,135.4079558,2.842344064e-11,0.4507794282,0.450777605,4806068404000.0,4763.934451,12582912.0,135.407956,in_range,4,8,2733,2737,2730,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.00045077747989276135,0.0004507792672028597,0.06103887399463807,2.7514949794794756e-05,-0.2557544757033248,0,1.0000039649498436,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:31,20260719_172746_session3,79,79,9,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1024,N=1024,2238,1.008848,1.008851,1.008848,124.864,124.864,-1.0,0.05579267203,123.7689323,2.598048748e-11,0.45078221,0.4507809106,4806068404000.0,4763.905053,12582912.0,123.768932,in_range,4,8,2730,2730,2730,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.000450781054512958,0.0004507823949955317,0.05579267202859697,2.5150279531146556e-05,0.0,0,1.0000029736888014,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:32,20260719_172746_session3,80,80,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,1024,N=1024,2238,1.008837,1.008843,1.008837,125.219,125.219,-1.0,0.0559512958,124.1220754,2.605435243e-11,0.4507786101,0.4507763476,4806068404000.0,4763.943098,12582912.0,124.122075,in_range,4,8,2730,2730,2730,13801,69,68,69,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.00045077613941018767,0.0004507788203753351,0.05595129579982126,2.522150911564088e-05,0.0,1,1.000005947442451,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:51,20260719_172746_session3,44,44,4,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,286,1.003951,1.003953,1.003951,148.586,148.586,-1.0,0.5195314685,148.001267,3.024071155e-11,3.510324118,3.51031771,4913442587000.0,4894.097698,50331648.0,148.001267,in_range,4,8,2745,2745,2745,13801,68,67,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.003510318181818182,0.003510325174825175,0.5195314685314686,0.001823720760012715,0.0,1,1.000001992129098,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:54,20260719_172746_session3,47,47,7,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,286,1.006936,1.006937,1.006936,135.994,135.994,-1.0,0.4755034965,135.0572816,2.767794629e-11,3.520758782,3.520754238,4913442587000.0,4879.592794,50331648.0,135.057282,in_range,4,8,2737,2745,2730,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.003520755244755245,0.003520758741258741,0.4755034965034965,0.0016741314292141427,-0.546448087431694,0,1.0000009931117766,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:55,20260719_172746_session3,48,48,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,286,1.008151,1.008147,1.008151,135.093,135.093,-1.0,0.4723531469,134.0007952,2.74945718e-11,3.524991122,3.525002566,4913442587000.0,4873.734029,50331648.0,134.000795,in_range,4,8,2730,2730,2730,13801,68,68,68,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.0035250034965034964,0.00352498951048951,0.47235314685314683,0.0016650464942417722,0.0,0,0.9999960323403934,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:56,20260719_172746_session3,49,49,9,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,286,1.008726,1.00873,1.008726,135.846,135.846,-1.0,0.474986014,134.6708852,2.764782484e-11,3.527027264,3.527013381,4913442587000.0,4870.920438,50331648.0,134.670885,in_range,4,8,2730,2730,2730,13801,69,68,69,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.003527013986013986,0.003527027972027972,0.474986013986014,0.0016752823144897061,0.0,1,1.0000039653979376,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:57,20260719_172746_session3,50,50,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,2048,N=2048,286,1.008767,1.008771,1.008767,136.137,136.137,-1.0,0.4760034965,134.9538242,2.770705012e-11,3.527171315,3.527158266,4913442587000.0,4870.721507,50331648.0,134.953824,in_range,4,8,2730,2730,2730,13801,69,69,69,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.0035271573426573426,0.003527171328671329,0.4760034965034965,0.0016789392278228764,0.0,0,1.0000039652367694,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:03,20260719_172746_session3,55,55,5,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.012947,1.012944,1.012947,153.182,153.182,-1.0,4.255055556,151.2240508,3.095960387e-11,28.13734097,28.13742611,4947802325000.0,4884.575043,201326592.0,151.224051,in_range,4,8,2730,2730,2730,13801,70,70,70,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.028137416666666668,0.028137333333333334,4.255055555555555,0.11972627110648147,0.0,0,0.9999970383445531,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:33:08,20260719_172746_session3,60,60,10,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,4096,N=4096,36,1.012905,1.012909,1.012905,154.871,154.871,-1.0,4.301972222,152.8978681,3.130096755e-11,28.1363661,28.13624725,4947802325000.0,4884.744283,201326592.0,152.897868,in_range,4,8,2730,2730,2730,13801,71,71,71,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.028136249999999998,0.028136361111111112,4.301972222222222,0.12104136593749999,0.0,0,1.000003949037669,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:24,20260719_172746_session3,21,21,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8192,N=8192,5,1.122396,1.122393,1.122396,170.308,170.308,-1.0,34.0616,151.7360913,3.097884473e-11,224.4786133,224.4792238,5497558139000.0,4898.068514,805306368.0,151.736091,in_range,4,8,2730,2730,2730,13801,70,70,70,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.2244792,0.2244786,34.0616,7.64612071872,0.0,0,0.9999973271465686,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:28,20260719_172746_session3,25,25,5,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8192,N=8192,5,1.122336,1.12234,1.122336,169.449,169.449,-1.0,33.8898,150.9788136,3.082259354e-11,224.4679443,224.467256,5497558139000.0,4898.301319,805306368.0,150.978814,in_range,4,8,2730,2730,2730,13801,70,70,70,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.2244672,0.22446799999999997,33.8898,7.60714851456,0.0,0,1.000003563995096,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:32:33,20260719_172746_session3,29,29,9,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,8192,N=8192,5,1.12235,1.122353,1.12235,168.847,168.847,-1.0,33.7694,150.4405516,3.071309038e-11,224.4705322,224.4700624,5497558139000.0,4898.244847,805306368.0,150.440552,in_range,4,8,2730,2730,2730,13801,70,70,70,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,0.22447,0.2244706,33.769400000000005,7.580217218000001,0.0,0,1.0000026729629794,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:31:53,20260719_172746_session3,1,1,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16384,N=16384,1,1.793221,1.793227,1.793221,286.457,286.457,-1.0,286.457,159.7444368,3.256639047e-11,1793.227051,1793.220507,8796093022000.0,4905.175292,3221225472.0,159.744437,above,4,8,2730,2730,2730,13801,74,74,74,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,1.793221,1.793227,286.457,513.680707997,0.0,0,1.0000033459344944,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:31:55,20260719_172746_session3,2,2,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,16384,N=16384,1,1.79328,1.793279,1.79328,286.922,286.922,-1.0,286.922,159.9984786,3.261925485e-11,1793.278687,1793.279552,8796093022000.0,4905.034052,3221225472.0,159.998479,above,4,8,2730,2730,2730,13801,75,74,75,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session3.csv,3,True,1.79328,1.793279,286.922,514.53148416,0.0,1,0.9999994423625982,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:34:46,20260719_172746_session4,42,42,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,64,N=64,101763,1.004128,1.004136,1.004128,37.455,37.455,-1.0,0.0003680610831,37.30100953,7.020208037e-10,0.009867393444,0.009867322298,53353119740.0,53.133383,49152.0,37.30101,in_range,4,8,2797,2797,2797,13801,49,49,49,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,9.8673191631536e-06,9.867397777188172e-06,0.0003680610831048613,3.631776178531668e-09,0.0,0,1.0000079671117625,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:34:00,20260719_172746_session4,11,11,1,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128,N=128,96703,1.006558,1.006563,1.006558,43.244,43.244,-1.0,0.0004471836448,42.9622471,1.066168892e-10,0.01040881145,0.01040875827,405601779700.0,402.957054,196608.0,42.962247,in_range,4,8,2782,2782,2782,13801,54,54,52,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,1.0408756708685358e-05,1.040880841338945e-05,0.000447183644768001,4.6546257624933e-09,0.0,-2,1.0000049674236358,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:34:01,20260719_172746_session4,12,12,2,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128,N=128,96703,0.984703,0.98471,0.984703,43.283,43.283,-1.0,0.0004475869415,43.95537223,1.067130426e-10,0.01018282427,0.01018275853,405601779700.0,411.899871,196608.0,43.955372,in_range,4,8,2782,2782,2782,13801,52,52,52,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,1.0182755447090577e-05,1.0182827833676307e-05,0.000447586941459934,4.557668366197754e-09,0.0,0,1.000007108742433,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:34:02,20260719_172746_session4,13,13,3,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128,N=128,96703,0.961513,0.961519,0.961513,38.937,38.937,-1.0,0.0004026452127,40.49555034,9.599809948e-11,0.009943007733,0.009942949516,405601779700.0,421.834531,196608.0,40.49555,in_range,4,8,2782,2782,2782,13801,52,52,51,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,9.942949029502703e-06,9.943011075147617e-06,0.0004026452126614479,4.003480826466053e-09,0.0,-1,1.0000062401652396,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:34:05,20260719_172746_session4,16,16,6,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128,N=128,96703,0.959131,0.959137,0.959131,38.599,38.599,-1.0,0.0003991499747,40.24372448,9.516476981e-11,0.009918377939,0.009918315957,405601779700.0,422.88205,196608.0,40.243724,in_range,4,8,2782,2782,2782,13801,51,51,50,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,9.918316908472333e-06,9.918378954117246e-06,0.00039914997466469494,3.958895942733147e-09,0.0,-1,1.000006255662678,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:34:07,20260719_172746_session4,18,18,8,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,128,N=128,96703,0.948631,0.948636,0.948631,38.412,38.412,-1.0,0.0003972162187,40.49202132,9.470372647e-11,0.009809787962,0.009809740432,405601779700.0,427.563166,196608.0,40.492021,in_range,4,8,2790,2790,2790,13801,50,50,50,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,9.809737029874977e-06,9.809788734579072e-06,0.0003972162187315802,3.896586649758101e-09,0.0,0,1.0000052707533278,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:35:02,20260719_172746_session4,56,56,6,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,512,N=512,14790,1.006326,1.006332,1.006326,107.084,107.084,-1.0,0.007240297498,106.4108348,2.697221003e-11,0.06804135666,0.06804098012,3970160394000.0,3945.180831,3145728.0,106.410835,in_range,4,8,2767,2767,2767,13801,63,63,63,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,6.804097363083164e-05,6.804137931034483e-05,0.007240297498309669,4.926368911618645e-07,0.0,0,1.0000059622826003,0,False,within_session_and_size
cpu-gpu-v2,2026-07-19T17:35:03,20260719_172746_session4,57,57,7,GEMM,cublas_gemm_ex_fp32_pedantic,gpu_resident,NVIDIA GeForce RTX 5060 Ti,-1,512,N=512,14790,1.002641,1.002647,1.002641,107.358,107.358,-1.0,0.007258823529,107.0751819,2.704122487e-11,0.06779222675,0.06779183935,3970160394000.0,3959.678991,3145728.0,107.075182,in_range,4,8,2767,2767,2767,13801,63,63,63,0x0,-1,-1,-1.0,-1,t,gemm_5060ti_20260719_172746_session4.csv,4,True,6.779181879648411e-05,6.77922244759973e-05,0.007258823529411765,4.920888493815375e-07,0.0,0,1.0000059841957392,0,False,within_session_and_size
