OpenBLAS backend=pthreads | config=OpenBLAS 0.3.30 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Zen MAX_THREADS=128
STRIDED_GEMM(ld=2N) | AMD Ryzen Threadripper 3970X 32-Core Processor | session=strided_gemm_amd_20260719_175453_session4 | reps=10 | configs=81 | DRAM-RAPL=no
[OpenBLAS] requested=16 active=16
[STRIDED_GEMM] N=1024 threads=16 rep=1 batches=544 time=1.013 s | package=240.799 J | dram=NA | total=240.799 J | power=237.7 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=2 batches=544 time=1.020 s | package=241.281 J | dram=NA | total=241.281 J | power=236.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=3 batches=544 time=1.016 s | package=241.054 J | dram=NA | total=241.054 J | power=237.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=4 batches=544 time=1.016 s | package=241.181 J | dram=NA | total=241.181 J | power=237.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=5 batches=544 time=1.026 s | package=242.224 J | dram=NA | total=242.224 J | power=236.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=6 batches=544 time=1.019 s | package=241.173 J | dram=NA | total=241.173 J | power=236.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=7 batches=544 time=1.020 s | package=241.123 J | dram=NA | total=241.123 J | power=236.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=8 batches=544 time=1.020 s | package=241.183 J | dram=NA | total=241.183 J | power=236.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=9 batches=544 time=1.021 s | package=241.184 J | dram=NA | total=241.184 J | power=236.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=16 rep=10 batches=544 time=1.021 s | package=241.167 J | dram=NA | total=241.167 J | power=236.1 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=64 active=64
[STRIDED_GEMM] N=2048 threads=64 rep=1 batches=121 time=1.001 s | package=241.212 J | dram=NA | total=241.212 J | power=241.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=2 batches=121 time=1.003 s | package=241.947 J | dram=NA | total=241.947 J | power=241.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=3 batches=121 time=1.001 s | package=241.389 J | dram=NA | total=241.389 J | power=241.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=4 batches=121 time=1.003 s | package=241.924 J | dram=NA | total=241.924 J | power=241.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=5 batches=121 time=1.001 s | package=241.468 J | dram=NA | total=241.468 J | power=241.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=6 batches=121 time=1.003 s | package=242.011 J | dram=NA | total=242.011 J | power=241.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=7 batches=121 time=1.002 s | package=241.865 J | dram=NA | total=241.865 J | power=241.5 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=8 batches=121 time=1.002 s | package=241.818 J | dram=NA | total=241.818 J | power=241.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=9 batches=121 time=1.003 s | package=242.008 J | dram=NA | total=242.008 J | power=241.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=64 rep=10 batches=121 time=1.002 s | package=241.981 J | dram=NA | total=241.981 J | power=241.5 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=32 active=32
