schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T17:54:56,"strided_gemm_amd_20260719_175453_session1",1,1,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.124624,1.124624,1.124624,274.803980,274.803980,-1.000000,1.374020e-01,244.351815,5.118623e-10,0.562312,0.562312,5.368709e+11,477.38,3.145728e+06,244.35,in_range,,,,4141,4115,,66,64,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:54:57,"strided_gemm_amd_20260719_175453_session1",2,2,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.147248,1.147248,1.147248,277.677824,277.677824,-1.000000,1.388389e-01,242.038142,5.172153e-10,0.573624,0.573624,5.368709e+11,467.96,3.145728e+06,242.04,in_range,,,,4116,4115,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:54:58,"strided_gemm_amd_20260719_175453_session1",3,3,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.159790,1.159790,1.159790,279.664996,279.664996,-1.000000,1.398325e-01,241.134269,5.209166e-10,0.579895,0.579895,5.368709e+11,462.90,3.145728e+06,241.13,in_range,,,,4116,4091,,68,66,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:00,"strided_gemm_amd_20260719_175453_session1",4,4,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.226708,1.226708,1.226708,294.647681,294.647681,-1.000000,1.473238e-01,240.193767,5.488241e-10,0.613354,0.613354,5.368709e+11,437.65,3.145728e+06,240.19,in_range,,,,4112,4070,,68,68,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:01,"strided_gemm_amd_20260719_175453_session1",5,5,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.223326,1.223326,1.223326,293.900405,293.900405,-1.000000,1.469502e-01,240.246917,5.474322e-10,0.611663,0.611663,5.368709e+11,438.86,3.145728e+06,240.25,in_range,,,,4089,4084,,69,67,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:02,"strided_gemm_amd_20260719_175453_session1",6,6,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.025057,1.025057,1.025057,249.553043,249.553043,-1.000000,1.247765e-01,243.452819,4.648288e-10,0.512529,0.512529,5.368709e+11,523.75,3.145728e+06,243.45,in_range,,,,4091,4090,,68,68,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:03,"strided_gemm_amd_20260719_175453_session1",7,7,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.268255,1.268255,1.268255,305.633426,305.633426,-1.000000,1.528167e-01,240.987282,5.692866e-10,0.634128,0.634128,5.368709e+11,423.31,3.145728e+06,240.99,above,,,,4104,4082,,71,68,71,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:04,"strided_gemm_amd_20260719_175453_session1",8,8,8,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.273075,1.273075,1.273075,303.351332,303.351332,-1.000000,1.516757e-01,238.282334,5.650359e-10,0.636538,0.636538,5.368709e+11,421.71,3.145728e+06,238.28,above,,,,4083,4088,,70,70,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:06,"strided_gemm_amd_20260719_175453_session1",9,9,9,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.232246,1.232246,1.232246,297.213237,297.213237,-1.000000,1.486066e-01,241.196322,5.536028e-10,0.616123,0.616123,5.368709e+11,435.68,3.145728e+06,241.20,in_range,,,,4088,4086,,70,69,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:55:07,"strided_gemm_amd_20260719_175453_session1",10,10,10,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,512,"N=512;ld=1024",2000,1.302142,1.302142,1.302142,313.470910,313.470910,-1.000000,1.567355e-01,240.734869,5.838851e-10,0.651071,0.651071,5.368709e+11,412.30,3.145728e+06,240.73,above,,,,4090,4096,,70,69,70,,-1,-1,-1.000000,-1,t
