schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T21:25:13,"strided_gemm_amd_20260719_175453_session5",1,1,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.459324,4.459324,4.459324,434.393719,434.393719,-1.000000,4.343937e+02,97.412451,3.950788e-10,4459.324410,4459.324410,1.099512e+12,246.56,8.053064e+08,97.41,above,,,,1834,1834,,80,80,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:17,"strided_gemm_amd_20260719_175453_session5",2,2,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.428323,4.428323,4.428323,431.009083,431.009083,-1.000000,4.310091e+02,97.330084,3.920005e-10,4428.323337,4428.323337,1.099512e+12,248.29,8.053064e+08,97.33,above,,,,1834,1834,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:22,"strided_gemm_amd_20260719_175453_session5",3,3,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.445105,4.445105,4.445105,432.426414,432.426414,-1.000000,4.324264e+02,97.281475,3.932895e-10,4445.105426,4445.105426,1.099512e+12,247.35,8.053064e+08,97.28,above,,,,1873,1833,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:26,"strided_gemm_amd_20260719_175453_session5",4,4,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.446542,4.446542,4.446542,432.410072,432.410072,-1.000000,4.324101e+02,97.246379,3.932747e-10,4446.541607,4446.541607,1.099512e+12,247.27,8.053064e+08,97.25,above,,,,1833,1833,,79,79,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:31,"strided_gemm_amd_20260719_175453_session5",5,5,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.443965,4.443965,4.443965,432.555618,432.555618,-1.000000,4.325556e+02,97.335510,3.934070e-10,4443.965175,4443.965175,1.099512e+12,247.42,8.053064e+08,97.34,above,,,,1834,1864,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:35,"strided_gemm_amd_20260719_175453_session5",6,6,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.439702,4.439702,4.439702,431.842048,431.842048,-1.000000,4.318420e+02,97.268259,3.927581e-10,4439.701627,4439.701627,1.099512e+12,247.65,8.053064e+08,97.27,above,,,,1903,1834,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:39,"strided_gemm_amd_20260719_175453_session5",7,7,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.444581,4.444581,4.444581,432.368601,432.368601,-1.000000,4.323686e+02,97.279955,3.932370e-10,4444.580610,4444.580610,1.099512e+12,247.38,8.053064e+08,97.28,above,,,,1872,1834,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:44,"strided_gemm_amd_20260719_175453_session5",8,8,8,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.440858,4.440858,4.440858,431.669479,431.669479,-1.000000,4.316695e+02,97.204065,3.926011e-10,4440.858284,4440.858284,1.099512e+12,247.59,8.053064e+08,97.20,above,,,,1873,1834,,79,78,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:48,"strided_gemm_amd_20260719_175453_session5",9,9,9,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.435864,4.435864,4.435864,431.143521,431.143521,-1.000000,4.311435e+02,97.194947,3.921227e-10,4435.863521,4435.863521,1.099512e+12,247.87,8.053064e+08,97.19,above,,,,1873,1869,,78,78,78,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T21:25:53,"strided_gemm_amd_20260719_175453_session5",10,10,10,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,8192,"N=8192;ld=16384",1,4.440405,4.440405,4.440405,431.687224,431.687224,-1.000000,4.316872e+02,97.217992,3.926172e-10,4440.404636,4440.404636,1.099512e+12,247.62,8.053064e+08,97.22,above,,,,1864,1833,,78,78,78,,-1,-1,-1.000000,-1,t
