OpenBLAS backend=pthreads | config=OpenBLAS 0.3.30 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY Zen MAX_THREADS=128
STRIDED_GEMM(ld=2N) | AMD Ryzen Threadripper 3970X 32-Core Processor | session=strided_gemm_amd_20260719_175453_session2 | reps=10 | configs=81 | DRAM-RAPL=no
[OpenBLAS] requested=4 active=4
[STRIDED_GEMM] N=1024 threads=4 rep=1 batches=211 time=1.007 s | package=126.233 J | dram=NA | total=126.233 J | power=125.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=2 batches=211 time=1.015 s | package=126.683 J | dram=NA | total=126.683 J | power=124.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=3 batches=211 time=1.005 s | package=125.983 J | dram=NA | total=125.983 J | power=125.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=4 batches=211 time=1.002 s | package=125.429 J | dram=NA | total=125.429 J | power=125.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=5 batches=211 time=0.999 s | package=125.431 J | dram=NA | total=125.431 J | power=125.5 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=6 batches=211 time=1.011 s | package=126.007 J | dram=NA | total=126.007 J | power=124.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=7 batches=211 time=1.000 s | package=125.156 J | dram=NA | total=125.156 J | power=125.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=8 batches=211 time=1.000 s | package=125.019 J | dram=NA | total=125.019 J | power=125.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=9 batches=211 time=1.000 s | package=125.083 J | dram=NA | total=125.083 J | power=125.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=4 rep=10 batches=211 time=1.007 s | package=125.568 J | dram=NA | total=125.568 J | power=124.7 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=32 active=32
[STRIDED_GEMM] N=2048 threads=32 rep=1 batches=111 time=1.007 s | package=288.892 J | dram=NA | total=288.892 J | power=287.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=2 batches=111 time=1.009 s | package=289.593 J | dram=NA | total=289.593 J | power=287.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=3 batches=111 time=1.009 s | package=289.604 J | dram=NA | total=289.604 J | power=287.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=4 batches=111 time=1.009 s | package=289.552 J | dram=NA | total=289.552 J | power=287.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=5 batches=111 time=1.009 s | package=289.534 J | dram=NA | total=289.534 J | power=287.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=6 batches=111 time=1.007 s | package=288.970 J | dram=NA | total=288.970 J | power=287.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=7 batches=111 time=1.006 s | package=288.775 J | dram=NA | total=288.775 J | power=287.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=8 batches=111 time=1.007 s | package=289.241 J | dram=NA | total=289.241 J | power=287.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=9 batches=111 time=1.007 s | package=288.992 J | dram=NA | total=288.992 J | power=287.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=32 rep=10 batches=111 time=1.008 s | package=289.068 J | dram=NA | total=289.068 J | power=286.9 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=2 active=2
[STRIDED_GEMM] N=256 threads=2 rep=1 batches=6372 time=1.001 s | package=91.869 J | dram=NA | total=91.869 J | power=91.8 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=2 batches=6372 time=1.010 s | package=93.387 J | dram=NA | total=93.387 J | power=92.5 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=3 batches=6372 time=1.012 s | package=94.036 J | dram=NA | total=94.036 J | power=92.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=4 batches=6372 time=1.010 s | package=94.443 J | dram=NA | total=94.443 J | power=93.5 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=5 batches=6372 time=1.008 s | package=94.099 J | dram=NA | total=94.099 J | power=93.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=6 batches=6372 time=1.009 s | package=94.248 J | dram=NA | total=94.248 J | power=93.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=7 batches=6372 time=1.010 s | package=94.375 J | dram=NA | total=94.375 J | power=93.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=8 batches=6372 time=1.009 s | package=94.297 J | dram=NA | total=94.297 J | power=93.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=9 batches=6372 time=1.006 s | package=93.913 J | dram=NA | total=93.913 J | power=93.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=2 rep=10 batches=6372 time=1.010 s | package=94.144 J | dram=NA | total=94.144 J | power=93.2 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=4 active=4
[STRIDED_GEMM] N=64 threads=4 rep=1 batches=161340 time=1.000 s | package=72.344 J | dram=NA | total=72.344 J | power=72.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=2 batches=161340 time=1.000 s | package=72.443 J | dram=NA | total=72.443 J | power=72.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=3 batches=161340 time=0.998 s | package=72.209 J | dram=NA | total=72.209 J | power=72.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=4 batches=161340 time=0.999 s | package=72.493 J | dram=NA | total=72.493 J | power=72.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=5 batches=161340 time=0.998 s | package=72.315 J | dram=NA | total=72.315 J | power=72.5 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=6 batches=161340 time=0.998 s | package=72.218 J | dram=NA | total=72.218 J | power=72.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=7 batches=161340 time=0.997 s | package=72.168 J | dram=NA | total=72.168 J | power=72.4 W | runtime=in_range | checksum=OK
