"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","workload","impl","dtype","N","passes_kernel","passes_e2e","seconds_kernel","energy_kernel_j","avg_power_w_kernel","avg_power_w_e2e","bytes_total","bw_gb_s","time_mode","energy_mode","includes_transfer","device_name","driver_version","pcie_gen_current","pcie_width_current","pcie_rx_kbs","pcie_tx_kbs","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","notes","rows","cols","nnz","op","sp_algo","num_rhs","backend","library","library_version","matrix_id","pattern","permuted","band_width","block_size","avg_nnz_per_row","std_nnz_per_row","kWh_e2e","energy_per_pass_j","kWh_per_pass","seconds_per_pass","gb_per_s_kernel","j_per_gb_kernel","M","K","flops_per_pass","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync"
"2024-09-15 18:13:27+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","0","1.1","1.0657","1,0657","182,804","171.5","0","spmv","cusparse","fp32","1024","190486","190486","1.0657","182.804","171.5","171.5","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","300","350","1950","9501","50","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,077888888888889e-05","0.0009596715769137889","2.6657543803160806e-10","5.5946368762008765e-06","9.335369060711269","18.374656829933922","1024","1024","","","","","DE","0,1128","5,727858666666666e-06","0,07830997222222223","3,976493378364198e-06","0,11222","5,698406911111111e-06","0,09501313888888888","4,824661622623456e-06","0,11222","5,698406911111111e-06","0,09501313888888888","4,824661622623456e-06","0,1128","5,727858666666666e-06","0,07830997222222223","3,976493378364198e-06"
"2024-09-15 18:13:28+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","1","1.1","1.0648","1,0648","182,6","171.5","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","182.6","171.5","171.5","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","350","350","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,072222222222222e-05","0.0009586006320674485","2.6627795335206904e-10","5.589912119525844e-06","9.34325958677686","18.35415164408839","1024","1024","","","","","DE","0,1128","5,721466666666666e-06","0,07830997222222223","3,9720558132716055e-06","0,11222","5,692047777777778e-06","0,09501313888888888","4,819277544753086e-06","0,11222","5,692047777777778e-06","0,09501313888888888","4,819277544753086e-06","0,1128","5,721466666666666e-06","0,07830997222222223","3,9720558132716055e-06"
"2024-09-15 18:13:29+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","2","1.1","1.0648","1,0648","168,342","158.1","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","168.342","158.1","158.1","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","300","400","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","4,676166666666667e-05","0.000883749986875676","2.4548610746546555e-10","5.589912119525844e-06","9.34325958677686","16.92099997847277","1024","1024","","","","","DE","0,1128","5,274716e-06","0,07830997222222223","3,661904817731482e-06","0,11222","5,247594233333334e-06","0,09501313888888888","4,442972729675926e-06","0,11222","5,247594233333334e-06","0,09501313888888888","4,442972729675926e-06","0,1128","5,274716e-06","0,07830997222222223","3,661904817731482e-06"
"2024-09-15 18:13:30+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","3","1.1","1.0648","1,0648","166,676","156.5","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","166.676","156.5","156.5","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","300","400","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","4,629888888888888e-05","0.0008750039372972292","2.430566492492303e-10","5.589912119525844e-06","9.34325958677686","16.753540960734263","1024","1024","","","","","DE","0,1128","5,222514666666666e-06","0,07830997222222223","3,625664702808642e-06","0,11222","5,19566131111111e-06","0,09501313888888888","4,399002760401233e-06","0,11222","5,19566131111111e-06","0,09501313888888888","4,399002760401233e-06","0,1128","5,222514666666666e-06","0,07830997222222223","3,625664702808642e-06"
"2024-09-15 18:13:31+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","4","1.1","1.0648","1,0648","167,565","157.4","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","167.565","157.4","157.4","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","350","350","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","4,654583333333333e-05","0.0008796709469462323","2.4435304081839785e-10","5.589912119525844e-06","9.34325958677686","16.842899344149348","1024","1024","","","","","DE","0,1128","5,250369999999999e-06","0,07830997222222223","3,6450029153935187e-06","0,11222","5,2233734166666666e-06","0,09501313888888888","4,422465727199073e-06","0,11222","5,2233734166666666e-06","0,09501313888888888","4,422465727199073e-06","0,1128","5,250369999999999e-06","0,07830997222222223","3,6450029153935187e-06"
"2024-09-15 18:13:32+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","5","1.1","1.0648","1,0648","182,965","171.8","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","182.965","171.8","171.8","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","350","350","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,082361111111112e-05","0.0009605167833856556","2.668102176071266e-10","5.589912119525844e-06","9.34325958677686","18.39083984425319","1024","1024","","","","","DE","0,1128","5,7329033333333345e-06","0,07830997222222223","3,979995574344137e-06","0,11222","5,70342563888889e-06","0,09501313888888888","4,828910821334877e-06","0,11222","5,70342563888889e-06","0,09501313888888888","4,828910821334877e-06","0,1128","5,7329033333333345e-06","0,07830997222222223","3,979995574344137e-06"
"2024-09-15 18:13:34+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","6","1.1","1.0658","1,0658","183,269","172.0","0","spmv","cusparse","fp32","1024","190486","190486","1.0658","183.269","172.0","172.0","9948702808","9.33","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","300","350","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,090805555555556e-05","0.0009621127011958885","2.67253528109969e-10","5.5951618491647685e-06","9.334493158191028","18.42139659178771","1024","1024","","","","","DE","0,1128","5,742428666666667e-06","0,07830997222222223","3,986608416442902e-06","0,11222","5,712901994444445e-06","0,09501313888888888","4,836934153063272e-06","0,11222","5,712901994444445e-06","0,09501313888888888","4,836934153063272e-06","0,1128","5,742428666666667e-06","0,07830997222222223","3,986608416442902e-06"
"2024-09-15 18:13:35+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","7","1.1","1.0653","1,0653","180,582","169.5","0","spmv","cusparse","fp32","1024","190486","190486","1.0653","180.582","169.5","169.5","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","300","350","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,016166666666666e-05","0.0009480066776561007","2.633351882378057e-10","5.592536984345305e-06","9.338874315216371","18.151311129204654","1024","1024","","","","","DE","0,1128","5,658235999999999e-06","0,07830997222222223","3,928158723287037e-06","0,11222","5,629142233333332e-06","0,09501313888888888","4,766017401898147e-06","0,11222","5,629142233333332e-06","0,09501313888888888","4,766017401898147e-06","0,1128","5,658235999999999e-06","0,07830997222222223","3,928158723287037e-06"
"2024-09-15 18:13:36+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","8","1.1","1.0648","1,0648","183,275","172.1","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","183.275","172.1","172.1","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","350","350","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,090972222222222e-05","0.000962144199573722","2.6726227765936723e-10","5.589912119525844e-06","9.34325958677686","18.421999685489048","1024","1024","","","","","DE","0,1128","5,7426166666666666e-06","0,07830997222222223","3,9867389330632725e-06","0,11222","5,7130890277777775e-06","0,09501313888888888","4,837092508294752e-06","0,11222","5,7130890277777775e-06","0,09501313888888888","4,837092508294752e-06","0,1128","5,7426166666666666e-06","0,07830997222222223","3,9867389330632725e-06"
"2024-09-15 18:13:37+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 3090","1024","kernel","9","1.1","1.0648","1,0648","180,462","169.5","0","spmv","cusparse","fp32","1024","190486","190486","1.0648","180.462","169.5","169.5","9948702808","9.34","kernel","kernel","0","NVIDIA GeForce RTX 3090","13000","4","16","300","400","1950","9501","51","0","sweep;repeats=50;passes=190486;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=190486","1024","1024","4992","N","spmv_alg_default","0","cuda","cusparse","12102","synthetic:STENCIL_5PT_2D","STENCIL_5PT_2D","0","1","0","4.88","0.34","5,012833333333333e-05","0.0009473767100994298","2.631601972498416e-10","5.589912119525844e-06","9.34325958677686","18.13924925517787","1024","1024","","","","","DE","0,1128","5,654476e-06","0,07830997222222223","3,92554839087963e-06","0,11222","5,625401566666667e-06","0,09501313888888888","4,762850297268518e-06","0,11222","5,625401566666667e-06","0,09501313888888888","4,762850297268518e-06","0,1128","5,654476e-06","0,07830997222222223","3,92554839087963e-06"
