OpenBLAS backend=pthreads | config=OpenBLAS 0.3.30 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY SkylakeX MAX_THREADS=128
STRIDED_GEMM(ld=2N) | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | session=strided_gemm_intel_20260719_175326_session5 | reps=10 | configs=63 | DRAM-RAPL=yes
[OpenBLAS] requested=10 active=10
[STRIDED_GEMM] N=1024 threads=10 rep=1 batches=539 time=1.003 s | package=164.518 J | dram=0.086782 | total=164.605 J | power=164.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=2 batches=539 time=1.005 s | package=164.519 J | dram=0.084517 | total=164.604 J | power=163.8 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=3 batches=539 time=1.004 s | package=164.635 J | dram=0.088557 | total=164.724 J | power=164.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=4 batches=539 time=1.005 s | package=164.718 J | dram=0.082558 | total=164.801 J | power=164.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=5 batches=539 time=1.005 s | package=164.916 J | dram=0.080968 | total=164.997 J | power=164.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=6 batches=539 time=1.006 s | package=164.820 J | dram=0.084991 | total=164.905 J | power=164.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=7 batches=539 time=1.005 s | package=164.692 J | dram=0.088909 | total=164.781 J | power=164.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=8 batches=539 time=1.007 s | package=165.022 J | dram=0.084104 | total=165.106 J | power=164.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=9 batches=539 time=1.006 s | package=164.877 J | dram=0.084670 | total=164.961 J | power=164.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=1024 threads=10 rep=10 batches=539 time=1.005 s | package=164.836 J | dram=0.082069 | total=164.918 J | power=164.0 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=8 active=8
[STRIDED_GEMM] N=128 threads=8 rep=1 batches=85477 time=1.001 s | package=122.072 J | dram=0.000000 | total=122.072 J | power=121.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=128 threads=8 rep=2 batches=85477 time=1.003 s | package=122.275 J | dram=0.000000 | total=122.275 J | power=121.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=128 threads=8 rep=3 batches=85477 time=1.032 s | package=125.005 J | dram=0.000000 | total=125.005 J | power=121.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=128 threads=8 rep=4 batches=85477 time=1.009 s | package=123.116 J | dram=0.000000 | total=123.116 J | power=122.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=128 threads=8 rep=5 batches=85477 time=1.008 s | package=122.610 J | dram=0.000000 | total=122.610 J | power=121.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=128 threads=8 rep=6 batches=85477 time=1.000 s | package=120.309 J | dram=0.000000 | total=120.309 J | power=120.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=128 threads=8 rep=7 batches=85477 time=1.005 s | package=118.903 J | dram=0.000000 | total=118.903 J | power=118.3 W | runtime=in_range | checksum=OK
