schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T19:05:41,"strided_gemm_intel_20260719_175326_session3",1,1,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,0.999392,0.999392,0.999392,92.529609,92.529609,0.000000,1.233383e-03,92.585903,2.940614e-10,0.013321,0.013321,3.146609e+11,314.85,1.966080e+05,92.59,in_range,,,,1714,1674,,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:42,"strided_gemm_intel_20260719_175326_session3",2,2,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.000399,1.000399,1.000399,92.446541,92.446541,0.000000,1.232276e-03,92.409709,2.937974e-10,0.013335,0.013335,3.146609e+11,314.54,1.966080e+05,92.41,in_range,,,,1661,1714,,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:43,"strided_gemm_intel_20260719_175326_session3",3,3,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,0.999403,0.999403,0.999403,92.429268,92.429268,0.000000,1.232045e-03,92.484487,2.937425e-10,0.013322,0.013322,3.146609e+11,314.85,1.966080e+05,92.48,in_range,,,,1674,1661,,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:44,"strided_gemm_intel_20260719_175326_session3",4,4,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.000132,1.000132,1.000132,92.547798,92.547798,0.000000,1.233625e-03,92.535575,2.941192e-10,0.013331,0.013331,3.146609e+11,314.62,1.966080e+05,92.54,in_range,,,,1820,1714,,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:45,"strided_gemm_intel_20260719_175326_session3",5,5,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,0.999805,0.999805,0.999805,92.374214,92.374214,0.000000,1.231311e-03,92.392230,2.935675e-10,0.013327,0.013327,3.146609e+11,314.72,1.966080e+05,92.39,in_range,,,,1660,1661,,96,96,95,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:46,"strided_gemm_intel_20260719_175326_session3",6,6,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.008864,1.008864,1.008864,90.079360,90.079360,0.000000,1.200722e-03,89.287918,2.862744e-10,0.013448,0.013448,3.146609e+11,311.90,1.966080e+05,89.29,in_range,,,,1733,1782,,96,95,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:47,"strided_gemm_intel_20260719_175326_session3",7,7,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.009600,1.009600,1.009600,89.858291,89.858291,0.000000,1.197775e-03,89.003872,2.855719e-10,0.013458,0.013458,3.146609e+11,311.67,1.966080e+05,89.00,in_range,,,,1782,1801,,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:48,"strided_gemm_intel_20260719_175326_session3",8,8,8,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.007588,1.007588,1.007588,89.662673,89.662673,0.000000,1.195168e-03,88.987471,2.849502e-10,0.013431,0.013431,3.146609e+11,312.29,1.966080e+05,88.99,in_range,,,,1800,1800,,96,96,96,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:49,"strided_gemm_intel_20260719_175326_session3",9,9,9,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.002112,1.002112,1.002112,94.125369,94.125369,0.000000,1.254654e-03,93.927011,2.991327e-10,0.013358,0.013358,3.146609e+11,314.00,1.966080e+05,93.93,in_range,,,,1800,1739,,98,96,98,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:05:50,"strided_gemm_intel_20260719_175326_session3",10,10,10,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128;ld=256",75021,1.000004,1.000004,1.000004,98.924186,98.924186,0.000000,1.318620e-03,98.923751,3.143835e-10,0.013330,0.013330,3.146609e+11,314.66,1.966080e+05,98.92,in_range,,,,1736,1837,,99,98,99,,-1,-1,-1.000000,-1,t
