schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T19:42:09,"strided_gemm_intel_20260719_175326_session4",1,1,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.021431,1.021431,1.021431,160.383379,161.668564,1.285185,4.145348e+00,158.276606,2.412910e-10,26.190527,26.190527,6.700149e+11,655.96,5.033165e+07,158.28,in_range,,,,3180,3103,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:10,"strided_gemm_intel_20260719_175326_session4",2,2,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.022446,1.022446,1.022446,160.297624,161.610731,1.313107,4.143865e+00,158.062875,2.412047e-10,26.216560,26.216560,6.700149e+11,655.31,5.033165e+07,158.06,in_range,,,,3050,3131,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:11,"strided_gemm_intel_20260719_175326_session4",3,3,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.021677,1.021677,1.021677,160.341448,161.656681,1.315233,4.145043e+00,158.226871,2.412733e-10,26.196834,26.196834,6.700149e+11,655.80,5.033165e+07,158.23,in_range,,,,3115,3190,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:12,"strided_gemm_intel_20260719_175326_session4",4,4,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.022236,1.022236,1.022236,160.020770,161.339386,1.318616,4.136907e+00,157.829865,2.407997e-10,26.211182,26.211182,6.700149e+11,655.44,5.033165e+07,157.83,in_range,,,,3121,3176,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:13,"strided_gemm_intel_20260719_175326_session4",5,5,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.023171,1.023171,1.023171,159.903033,161.222398,1.319365,4.133908e+00,157.571324,2.406251e-10,26.235152,26.235152,6.700149e+11,654.84,5.033165e+07,157.57,in_range,,,,3177,3179,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:14,"strided_gemm_intel_20260719_175326_session4",6,6,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.023273,1.023273,1.023273,159.768878,161.081633,1.312755,4.130298e+00,157.417986,2.404150e-10,26.237779,26.237779,6.700149e+11,654.78,5.033165e+07,157.42,in_range,,,,3062,3132,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:15,"strided_gemm_intel_20260719_175326_session4",7,7,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.022349,1.022349,1.022349,159.520893,160.826457,1.305564,4.123755e+00,157.310662,2.400342e-10,26.214087,26.214087,6.700149e+11,655.37,5.033165e+07,157.31,in_range,,,,3163,3174,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:16,"strided_gemm_intel_20260719_175326_session4",8,8,8,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.022988,1.022988,1.022988,159.597919,160.908593,1.310674,4.125861e+00,157.292738,2.401567e-10,26.230463,26.230463,6.700149e+11,654.96,5.033165e+07,157.29,in_range,,,,3103,3141,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:17,"strided_gemm_intel_20260719_175326_session4",9,9,9,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.022618,1.022618,1.022618,158.983846,160.282679,1.298833,4.109812e+00,156.737604,2.392226e-10,26.220972,26.220972,6.700149e+11,655.20,5.033165e+07,156.74,in_range,,,,3080,3119,,100,100,100,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T19:42:18,"strided_gemm_intel_20260719_175326_session4",10,10,10,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,2048,"N=2048;ld=4096",39,1.022744,1.022744,1.022744,159.389729,160.698859,1.309130,4.120484e+00,157.125207,2.398437e-10,26.224205,26.224205,6.700149e+11,655.11,5.033165e+07,157.13,in_range,,,,3060,3132,,100,100,100,,-1,-1,-1.000000,-1,t
