OpenBLAS backend=pthreads | config=OpenBLAS 0.3.30 NO_LAPACKE DYNAMIC_ARCH NO_AFFINITY SkylakeX MAX_THREADS=128
STRIDED_GEMM(ld=2N) | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | session=strided_gemm_intel_20260719_175326_session2 | reps=10 | configs=63 | DRAM-RAPL=yes
[OpenBLAS] requested=8 active=8
[STRIDED_GEMM] N=2048 threads=8 rep=1 batches=73 time=1.007 s | package=153.413 J | dram=0.980501 | total=154.393 J | power=153.4 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=2 batches=73 time=1.004 s | package=153.908 J | dram=0.972178 | total=154.880 J | power=154.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=3 batches=73 time=1.008 s | package=153.454 J | dram=0.971642 | total=154.426 J | power=153.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=4 batches=73 time=1.011 s | package=153.980 J | dram=0.976691 | total=154.957 J | power=153.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=5 batches=73 time=1.012 s | package=153.488 J | dram=0.981082 | total=154.469 J | power=152.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=6 batches=73 time=1.012 s | package=152.773 J | dram=0.985167 | total=153.758 J | power=151.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=7 batches=73 time=1.009 s | package=153.574 J | dram=0.988441 | total=154.562 J | power=153.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=8 batches=73 time=0.996 s | package=155.371 J | dram=1.002135 | total=156.373 J | power=157.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=9 batches=73 time=0.990 s | package=157.047 J | dram=1.002838 | total=158.050 J | power=159.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=2048 threads=8 rep=10 batches=73 time=0.992 s | package=156.704 J | dram=1.010519 | total=157.715 J | power=159.0 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=8 active=8
[STRIDED_GEMM] N=8192 threads=8 rep=1 batches=2 time=1.874 s | package=299.962 J | dram=3.614655 | total=303.577 J | power=162.0 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=2 batches=2 time=1.876 s | package=300.221 J | dram=3.623499 | total=303.844 J | power=162.0 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=3 batches=2 time=1.876 s | package=299.691 J | dram=3.580521 | total=303.272 J | power=161.7 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=4 batches=2 time=1.873 s | package=299.486 J | dram=3.624356 | total=303.111 J | power=161.8 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=5 batches=2 time=1.871 s | package=299.131 J | dram=3.597137 | total=302.728 J | power=161.8 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=6 batches=2 time=1.872 s | package=298.691 J | dram=3.624387 | total=302.316 J | power=161.5 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=7 batches=2 time=1.872 s | package=298.574 J | dram=3.626620 | total=302.200 J | power=161.4 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=8 batches=2 time=1.876 s | package=298.824 J | dram=3.620699 | total=302.445 J | power=161.2 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=9 batches=2 time=1.875 s | package=298.705 J | dram=3.616231 | total=302.321 J | power=161.2 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=8192 threads=8 rep=10 batches=2 time=1.873 s | package=297.534 J | dram=3.606256 | total=301.141 J | power=160.8 W | runtime=above | checksum=OK
[OpenBLAS] requested=16 active=16
[STRIDED_GEMM] N=256 threads=16 rep=1 batches=20461 time=1.011 s | package=156.202 J | dram=0.000000 | total=156.202 J | power=154.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=2 batches=20461 time=1.002 s | package=155.244 J | dram=0.000000 | total=155.244 J | power=154.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=3 batches=20461 time=1.003 s | package=155.422 J | dram=0.000000 | total=155.422 J | power=155.0 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=4 batches=20461 time=1.008 s | package=156.172 J | dram=0.000000 | total=156.172 J | power=154.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=5 batches=20461 time=0.997 s | package=155.094 J | dram=0.000000 | total=155.094 J | power=155.5 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=6 batches=20461 time=1.004 s | package=155.693 J | dram=0.000015 | total=155.693 J | power=155.1 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=7 batches=20461 time=1.007 s | package=156.051 J | dram=0.000000 | total=156.051 J | power=154.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=8 batches=20461 time=1.003 s | package=155.751 J | dram=0.000000 | total=155.751 J | power=155.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=9 batches=20461 time=1.004 s | package=155.929 J | dram=0.000000 | total=155.929 J | power=155.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=256 threads=16 rep=10 batches=20461 time=1.005 s | package=155.751 J | dram=0.000000 | total=155.751 J | power=155.0 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=4 active=4
[STRIDED_GEMM] N=64 threads=4 rep=1 batches=382474 time=1.001 s | package=64.835 J | dram=0.000000 | total=64.835 J | power=64.8 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=2 batches=382474 time=1.000 s | package=64.637 J | dram=0.000000 | total=64.637 J | power=64.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=3 batches=382474 time=0.999 s | package=64.247 J | dram=0.000000 | total=64.247 J | power=64.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=4 batches=382474 time=0.997 s | package=63.992 J | dram=0.000000 | total=63.992 J | power=64.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=5 batches=382474 time=0.997 s | package=64.047 J | dram=0.000000 | total=64.047 J | power=64.3 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=6 batches=382474 time=0.994 s | package=63.559 J | dram=0.000000 | total=63.559 J | power=63.9 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=7 batches=382474 time=0.998 s | package=64.101 J | dram=0.000000 | total=64.101 J | power=64.2 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=8 batches=382474 time=0.993 s | package=63.284 J | dram=0.000000 | total=63.284 J | power=63.7 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=9 batches=382474 time=0.992 s | package=63.049 J | dram=0.000000 | total=63.049 J | power=63.6 W | runtime=in_range | checksum=OK
[STRIDED_GEMM] N=64 threads=4 rep=10 batches=382474 time=0.989 s | package=62.503 J | dram=0.000000 | total=62.503 J | power=63.2 W | runtime=in_range | checksum=OK
[OpenBLAS] requested=8 active=8
[STRIDED_GEMM] N=16384 threads=8 rep=1 batches=1 time=7.498 s | package=1187.743 J | dram=15.178533 | total=1202.921 J | power=160.4 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=2 batches=1 time=7.513 s | package=1186.764 J | dram=15.240636 | total=1202.005 J | power=160.0 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=3 batches=1 time=7.606 s | package=1159.043 J | dram=15.436307 | total=1174.480 J | power=154.4 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=4 batches=1 time=7.607 s | package=1179.151 J | dram=15.500491 | total=1194.651 J | power=157.1 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=5 batches=1 time=7.687 s | package=1191.445 J | dram=15.803049 | total=1207.248 J | power=157.1 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=6 batches=1 time=7.714 s | package=1192.052 J | dram=15.687304 | total=1207.739 J | power=156.6 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=7 batches=1 time=7.739 s | package=1189.656 J | dram=15.948139 | total=1205.604 J | power=155.8 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=8 batches=1 time=7.760 s | package=1185.425 J | dram=15.824377 | total=1201.250 J | power=154.8 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=9 batches=1 time=7.784 s | package=1178.859 J | dram=15.898077 | total=1194.757 J | power=153.5 W | runtime=above | checksum=OK
[STRIDED_GEMM] N=16384 threads=8 rep=10 batches=1 time=7.809 s | package=1174.220 J | dram=16.051826 | total=1190.272 J | power=152.4 W | runtime=above | checksum=OK
[OpenBLAS] requested=4 active=4
