timestamp,date,price_eur_kwh_de,price_eur_kwh_fr,price_eur_kwh_pl,daily_mean_de,daily_mean_fr,daily_mean_pl,price_sync_de,price_sync_fr,price_sync_pl
2024-09-01 00:00:00,2024-09-01,0.09376000000000001,0.09401999999999999,0.09887,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 01:00:00,2024-09-01,0.08598,0.08599,0.08607,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 02:00:00,2024-09-01,0.08037000000000001,0.08037000000000001,0.09118000000000001,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 03:00:00,2024-09-01,0.08014,0.06861,0.09008,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 04:00:00,2024-09-01,0.08120000000000001,0.056170000000000005,0.09147,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 05:00:00,2024-09-01,0.08016,0.05386,0.09221,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 06:00:00,2024-09-01,0.07948999999999999,0.05644,0.09282,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 07:00:00,2024-09-01,0.0731,0.05705,0.09405,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 08:00:00,2024-09-01,0.06063,0.06063,0.0668,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 09:00:00,2024-09-01,0.04127,0.04127,0.04127,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 10:00:00,2024-09-01,0.01273,0.01273,0.01273,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 11:00:00,2024-09-01,-0.00079,0.00809,-0.0096,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 12:00:00,2024-09-01,-0.00917,0.00881,-0.02579,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 13:00:00,2024-09-01,-0.024,0.00439,-0.05416,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 14:00:00,2024-09-01,-0.019940000000000003,0.0096,-0.05211,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 15:00:00,2024-09-01,-0.0049900000000000005,0.01087,0.00818,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 16:00:00,2024-09-01,0.02556,0.02898,0.04607,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 17:00:00,2024-09-01,0.07828,0.08137,0.11137999999999999,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 18:00:00,2024-09-01,0.10911,0.09964,0.17342,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 19:00:00,2024-09-01,0.1316,0.12359999999999999,0.17465,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 20:00:00,2024-09-01,0.12390999999999999,0.12702,0.18006,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 21:00:00,2024-09-01,0.10762999999999999,0.11131,0.14061,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 22:00:00,2024-09-01,0.10202,0.10473,0.12437999999999999,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-01 23:00:00,2024-09-01,0.0915,0.0915,0.11004000000000001,0.06164791666666666,0.06154375,0.07436166666666667,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-02 00:00:00,2024-09-02,0.09124,0.09273999999999999,0.12437999999999999,0.11507374999999999,0.10493958333333332,0.15309833333333334,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-02 01:00:00,2024-09-02,0.09477,0.09512999999999999,0.10266,0.11507374999999999,0.10493958333333332,0.15309833333333334,0.07830997222222223,0.051857041666666666,0.09501313888888888
2024-09-02 02:00:00,2024-09-02,0.09239,0.0925,0.09602,0.11507374999999999,0.10493958333333332,0.15309833333333334,0.07830997222222223,0.051857041666666666,0.09501313888888888
