schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-21T17:21:23,"reduction_amd_20260721_172119_quickcheck",1,1,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,256000000,"elements=256000000",19,1.028245,1.028245,1.028245,69.462320,69.462320,-1.000000,3.655912e+00,67.554262,1.428090e-08,54.118148,54.118148,4.864000e+09,4.73,1.024000e+09,67.55,in_range,,,,1825,1856,,48,48,47,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:24,"reduction_amd_20260721_172119_quickcheck",2,2,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,256000000,"elements=256000000",19,1.027884,1.027884,1.027884,69.106732,69.106732,-1.000000,3.637196e+00,67.232009,1.420780e-08,54.099178,54.099178,4.864000e+09,4.73,1.024000e+09,67.23,in_range,,,,1897,1795,,47,47,47,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:27,"reduction_amd_20260721_172119_quickcheck",3,3,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,64000000,"elements=64000000",215,1.009875,1.009875,1.009875,157.244417,157.244417,-1.000000,7.313694e-01,155.706800,1.142765e-08,4.697093,4.697093,1.376000e+10,13.63,2.560000e+08,155.71,in_range,,,,4219,4222,,49,48,49,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:28,"reduction_amd_20260721_172119_quickcheck",4,4,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,64000000,"elements=64000000",215,1.050239,1.050239,1.050239,162.782567,162.782567,-1.000000,7.571282e-01,154.995715,1.183013e-08,4.884833,4.884833,1.376000e+10,13.10,2.560000e+08,155.00,in_range,,,,4222,4191,,50,49,50,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:30,"reduction_amd_20260721_172119_quickcheck",5,5,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,256000000,"elements=256000000",53,1.104970,1.104970,1.104970,171.673586,171.673586,-1.000000,3.239124e+00,155.364948,1.265283e-08,20.848488,20.848488,1.356800e+10,12.28,1.024000e+09,155.36,in_range,,,,4195,4194,,52,51,52,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:31,"reduction_amd_20260721_172119_quickcheck",6,6,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,256000000,"elements=256000000",53,1.120514,1.120514,1.120514,174.311420,174.311420,-1.000000,3.288895e+00,155.563767,1.284725e-08,21.141779,21.141779,1.356800e+10,12.11,1.024000e+09,155.56,in_range,,,,4196,4198,,52,52,52,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:36,"reduction_amd_20260721_172119_quickcheck",7,7,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,1000000,"elements=1000000",11607,0.999341,0.999341,0.999341,69.229437,69.229437,-1.000000,5.964456e-03,69.275100,5.964462e-09,0.086098,0.086098,1.160699e+10,11.61,4.000004e+06,69.28,in_range,,,,1794,1824,,56,56,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:37,"reduction_amd_20260721_172119_quickcheck",8,8,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,1000000,"elements=1000000",11607,0.999651,0.999651,0.999651,67.045697,67.045697,-1.000000,5.776316e-03,67.069111,5.776322e-09,0.086125,0.086125,1.160699e+10,11.61,4.000004e+06,67.07,in_range,,,,1824,1821,,56,56,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:40,"reduction_amd_20260721_172119_quickcheck",9,9,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,1000000,"elements=1000000",202695,1.009521,1.009521,1.009521,208.536228,208.536228,-1.000000,1.028818e-03,206.569567,1.028819e-09,0.004980,0.004980,2.026948e+11,200.78,4.000004e+06,206.57,in_range,,,,4176,4150,,56,55,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:41,"reduction_amd_20260721_172119_quickcheck",10,10,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,1000000,"elements=1000000",202695,1.012279,1.012279,1.012279,209.111577,209.111577,-1.000000,1.031656e-03,206.574978,1.031657e-09,0.004994,0.004994,2.026948e+11,200.24,4.000004e+06,206.57,in_range,,,,4173,4153,,56,56,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:44,"reduction_amd_20260721_172119_quickcheck",11,11,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,64000000,"elements=64000000",75,1.014778,1.014778,1.014778,71.684998,71.684998,-1.000000,9.558000e-01,70.641034,1.493437e-08,13.530379,13.530379,4.800000e+09,4.73,2.560000e+08,70.64,in_range,,,,1794,1794,,53,53,52,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T17:21:45,"reduction_amd_20260721_172119_quickcheck",12,12,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,64000000,"elements=64000000",75,1.015260,1.015260,1.015260,71.670030,71.670030,-1.000000,9.556004e-01,70.592775,1.493126e-08,13.536802,13.536802,4.800000e+09,4.73,2.560000e+08,70.59,in_range,,,,1794,2080,,52,52,51,,-1,-1,-1.000000,-1,t
