timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-13T15:54:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.2788,1.2811,63.878,49.9,0,4,8,2925,9801,45,0
2025-10-13T15:54:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2772,1.2783,68.954,53.9,0,4,8,2925,9801,45,0
2025-10-13T15:54:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2765,1.2776,69.063,54.1,0,4,8,2925,9801,45,0
2025-10-13T15:54:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2820,1.2831,69.026,53.8,0,4,8,2925,9801,46,0
2025-10-13T15:54:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1.0,1.2801,1.2812,68.981,53.8,0,4,8,2925,9801,46,0
2025-10-13T15:54:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2798,1.2809,74.393,58.1,0,4,8,2925,9801,47,0
2025-10-13T15:54:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2904,1.2915,74.423,57.6,0,4,8,2925,9801,48,0
2025-10-13T15:54:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2730,1.2749,74.839,58.7,0,4,8,2925,9801,48,0
2025-10-13T15:54:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.2667,1.2678,69.278,54.6,0,4,8,2925,9801,48,0
2025-10-13T15:54:20,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1.0,1.3293,1.3304,80.272,60.3,0,4,8,2925,9801,48,0
2025-10-13T15:54:24,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.3286,1.3297,81.279,61.1,0,4,8,2917,9801,50,0
2025-10-13T15:54:25,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.3297,1.3320,88.014,66.1,0,4,8,2917,9801,50,0
2025-10-13T15:54:26,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.3040,1.3051,82.144,62.9,0,4,8,2917,9801,50,0
2025-10-13T15:54:28,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.3102,1.3115,82.019,62.5,0,4,8,2917,9801,51,0
2025-10-13T15:54:29,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1.0,1.3172,1.3183,82.265,62.4,0,4,8,2917,9801,51,0
2025-10-13T15:54:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.4794,1.4805,106.314,71.8,0,4,8,2917,9801,53,0
2025-10-13T15:54:35,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.4793,1.4804,99.600,67.3,0,4,8,2917,9801,53,0
2025-10-13T15:54:36,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.4793,1.4804,106.472,71.9,0,4,8,2910,9801,54,0
2025-10-13T15:54:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.4792,1.4803,106.484,71.9,0,4,8,2902,9801,54,0
2025-10-13T15:54:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1.0,1.4793,1.4803,106.550,72.0,0,4,8,2902,9801,54,0
2025-10-13T15:54:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.5888,1.5899,133.489,84.0,0,4,8,2902,9801,58,0
2025-10-13T15:54:46,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.5890,1.5907,126.014,79.2,0,4,8,2902,9801,58,0
2025-10-13T15:54:47,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.5888,1.5899,134.903,84.9,0,4,8,2902,9801,59,0
2025-10-13T15:54:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.5889,1.5900,134.696,84.7,0,4,8,2902,9801,59,0
2025-10-13T15:54:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,192,e2e,131072,1.0,1.5887,1.5898,135.686,85.3,0,4,8,2902,9801,59,0
2025-10-13T15:54:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,224,e2e,65536,1.0,1.0713,1.0725,91.054,84.9,0,4,8,2902,9801,61,0
2025-10-13T15:54:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,224,e2e,65536,1.0,1.0713,1.0732,99.519,92.7,0,4,8,2902,9801,61,0
2025-10-13T15:54:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,224,e2e,65536,1.0,1.0793,1.0804,99.593,92.2,0,4,8,2902,9801,62,0
2025-10-13T15:54:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,224,e2e,65536,1.0,1.0796,1.0807,99.626,92.2,0,4,8,2902,9801,62,0
2025-10-13T15:54:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,224,e2e,65536,1.0,1.0797,1.0815,99.748,92.2,0,4,8,2902,9801,62,0
2025-10-13T15:55:02,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,256,e2e,65536,1.0,1.4145,1.4157,141.462,99.9,0,4,8,2895,9801,65,0
2025-10-13T15:55:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,256,e2e,65536,1.0,1.4145,1.4156,142.369,100.6,0,4,8,2895,9801,65,0
2025-10-13T15:55:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,256,e2e,65536,1.0,1.4147,1.4157,152.891,108.0,0,4,8,2895,9801,65,0
2025-10-13T15:55:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,256,e2e,65536,1.0,1.4145,1.4156,143.425,101.3,0,4,8,2895,9801,66,0
2025-10-13T15:55:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,256,e2e,65536,1.0,1.4146,1.4157,143.213,101.2,0,4,8,2895,9801,66,0
2025-10-13T15:55:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,320,e2e,32768,1.0,1.0001,1.0012,114.876,114.7,0,4,8,2895,9801,69,0
2025-10-13T15:55:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,320,e2e,32768,1.0,1.0001,1.0012,115.081,114.9,0,4,8,2895,9801,70,0
