schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-21T16:47:34,"reduction_intel_20260721_164732_quickcheck",1,1,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,256000000,"elements=256000000",39,1.021721,1.021721,1.021721,112.597307,114.241828,1.644521,2.929278e+00,111.813148,1.144249e-08,26.197971,26.197971,9.984000e+09,9.77,1.024000e+09,111.81,in_range,,,,3999,3992,,54,54,54,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:35,"reduction_intel_20260721_164732_quickcheck",2,2,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,256000000,"elements=256000000",39,1.021719,1.021719,1.021719,112.413043,114.039204,1.626161,2.924082e+00,111.615068,1.142220e-08,26.197916,26.197916,9.984000e+09,9.77,1.024000e+09,111.62,in_range,,,,3999,3999,,54,54,54,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:38,"reduction_intel_20260721_164732_quickcheck",3,3,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,64000000,"elements=64000000",63,0.999776,0.999776,0.999776,41.590592,41.951779,0.361187,6.659013e-01,41.961192,1.040471e-08,15.869455,15.869455,4.032000e+09,4.03,2.560000e+08,41.96,in_range,,,,1365,1365,,56,56,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:39,"reduction_intel_20260721_164732_quickcheck",4,4,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,64000000,"elements=64000000",63,0.999177,0.999177,0.999177,41.488602,41.859566,0.370964,6.644376e-01,41.894027,1.038184e-08,15.859959,15.859959,4.032000e+09,4.04,2.560000e+08,41.89,in_range,,,,1315,1365,,56,55,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:42,"reduction_intel_20260721_164732_quickcheck",5,5,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,1000000,"elements=1000000",6825,1.000331,1.000331,1.000331,42.524610,42.524610,0.000000,6.230712e-03,42.510534,6.230718e-09,0.146569,0.146569,6.824993e+09,6.82,4.000004e+06,42.51,in_range,,,,1634,1365,,59,58,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:43,"reduction_intel_20260721_164732_quickcheck",6,6,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,1000000,"elements=1000000",6825,0.999752,0.999752,0.999752,42.424574,42.424574,0.000000,6.216055e-03,42.435116,6.216061e-09,0.146484,0.146484,6.824993e+09,6.83,4.000004e+06,42.44,in_range,,,,1261,1365,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:47,"reduction_intel_20260721_164732_quickcheck",7,7,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,1000000,"elements=1000000",105300,1.008890,1.008890,1.008890,114.288526,114.288526,0.000000,1.085361e-03,113.281498,1.085362e-09,0.009581,0.009581,1.052999e+11,104.37,4.000004e+06,113.28,in_range,,,,3599,3599,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:48,"reduction_intel_20260721_164732_quickcheck",8,8,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",20,1000000,"elements=1000000",105300,1.001261,1.001261,1.001261,113.960036,113.960036,0.000000,1.082242e-03,113.816559,1.082243e-09,0.009509,0.009509,1.052999e+11,105.17,4.000004e+06,113.82,in_range,,,,3599,3600,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:52,"reduction_intel_20260721_164732_quickcheck",9,9,1,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,256000000,"elements=256000000",16,1.017645,1.017645,1.017645,42.293837,42.708207,0.414370,2.669263e+00,41.967669,1.042681e-08,63.602841,63.602841,4.096000e+09,4.02,1.024000e+09,41.97,in_range,,,,1509,1364,,57,56,57,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-21T16:47:53,"reduction_intel_20260721_164732_quickcheck",10,10,2,"REDUCTION","openmp_blocked_sum_fp32",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,256000000,"elements=256000000",16,1.017384,1.017384,1.017384,42.124038,42.532364,0.408326,2.658273e+00,41.805616,1.038388e-08,63.586499,63.586499,4.096000e+09,4.03,1.024000e+09,41.81,in_range,,,,1364,1364,,57,57,57,,-1,-1,-1.000000,-1,t
