schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T17:35:45,"20260719_172746_session5",1,1,1,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005230,1.005232,1.005230,137.072000,137.072000,-1.000000,4.809543860e-01,1.363588084e+02,2.799522981e-11,3.527130448e+00,3.527123709e+00,4.896262717e+12,4870.777942,50331648.000000,136.358808,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:46,"20260719_172746_session5",2,2,2,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005212,1.005216,1.005212,137.828000,137.828000,-1.000000,4.836070175e-01,1.371134183e+02,2.814963329e-11,3.527073910e+00,3.527058281e+00,4.896262717e+12,4870.856019,50331648.000000,137.113418,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:47,"20260719_172746_session5",3,3,3,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005183,1.005190,1.005183,137.135000,137.135000,-1.000000,4.811754386e-01,1.364278911e+02,2.800809677e-11,3.526980966e+00,3.526957975e+00,4.896262717e+12,4870.984378,50331648.000000,136.427891,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:48,"20260719_172746_session5",4,4,4,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005203,1.005208,1.005203,136.348000,136.348000,-1.000000,4.784140351e-01,1.356422782e+02,2.784736193e-11,3.527046498e+00,3.527027425e+00,4.896262717e+12,4870.893875,50331648.000000,135.642278,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:49,"20260719_172746_session5",5,5,5,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005208,1.005210,1.005208,137.323000,137.323000,-1.000000,4.818350877e-01,1.366115696e+02,2.804649340e-11,3.527053565e+00,3.527044519e+00,4.896262717e+12,4870.884115,50331648.000000,136.611570,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:50,"20260719_172746_session5",6,6,6,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005243,1.005246,1.005243,136.576000,136.576000,-1.000000,4.792140351e-01,1.358637152e+02,2.789392806e-11,3.527177349e+00,3.527167165e+00,4.896262717e+12,4870.713175,50331648.000000,135.863715,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:51,"20260719_172746_session5",7,7,7,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005203,1.005209,1.005203,137.179000,137.179000,-1.000000,4.813298246e-01,1.364689229e+02,2.801708322e-11,3.527050781e+00,3.527028825e+00,4.896262717e+12,4870.887960,50331648.000000,136.468923,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:52,"20260719_172746_session5",8,8,8,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005200,1.005205,1.005200,136.571000,136.571000,-1.000000,4.791964912e-01,1.358644779e+02,2.789290687e-11,3.527036218e+00,3.527018235e+00,4.896262717e+12,4870.908071,50331648.000000,135.864478,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:53,"20260719_172746_session5",9,9,9,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005239,1.005244,1.005239,137.208000,137.208000,-1.000000,4.814315789e-01,1.364929625e+02,2.802300610e-11,3.527171781e+00,3.527153123e+00,4.896262717e+12,4870.720864,50331648.000000,136.492963,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T17:35:54,"20260719_172746_session5",10,10,10,"GEMM","cublas_gemm_ex_fp32_pedantic",gpu_resident,"NVIDIA GeForce RTX 5060 Ti",-1,2048,"N=2048",285,1.005205,1.005210,1.005205,150.377000,150.377000,-1.000000,5.276385965e-01,1.495983759e+02,3.071260851e-11,3.527051638e+00,3.527034256e+00,4.896262717e+12,4870.886777,50331648.000000,149.598376,in_range,4,8,2730,2730,2730,13801,71,71,71,"0x0",-1,-1,-1.000000,-1,t
