platform,platform_label,problem_size,configuration,num_threads,runtime_s_session_cv_pct,energy_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,power_w_session_cv_pct,temperature_c_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
AMD,AMD CPU,2000000,16T,16,4.3559292508708864,2.404166861704575,4.545307697561805,1.8331209761708094,3.5302110824222597,True,True,True
AMD,AMD CPU,2000000,20T,20,2.278095665789815,1.221873453164649,2.3406202395912694,1.050144699942994,1.0173111779280744,True,True,True
AMD,AMD CPU,2000000,32T,32,2.982901582759178,1.7051085994192243,3.0164240363729515,1.41958670903318,2.66811721942076,True,True,True
AMD,AMD CPU,2000000,64T,64,31.113179751851376,28.652319694681594,53.35267922562311,5.34986051313254,3.493012651121107,False,False,False
INTEL,Intel CPU,2000000,1T,1,1.6467142001568287,2.3778168838181797,1.618298517673065,1.7008506845836258,4.286373778568187,True,True,True
INTEL,Intel CPU,2000000,2T,2,3.492914432915349,3.910500463642794,3.380860156532253,2.483228939723356,4.235650810682532,True,True,True
INTEL,Intel CPU,2000000,4T,4,2.1489189141342515,3.6076932180072934,2.1256453103772843,3.659321119515197,7.37703891827821,True,True,True
INTEL,Intel CPU,2000000,8T,8,7.942932700664383,5.954196661106192,7.413953947803785,3.38204338930015,4.8906881205042305,False,False,False
INTEL,Intel CPU,2000000,10T,10,6.974147338399948,2.918490966977625,6.385542824929387,3.8182733202956203,4.652407801818121,False,True,False
INTEL,Intel CPU,2000000,16T,16,15.37339007323645,10.404993299808254,13.619032995491398,6.136548900902891,7.599050214360768,False,False,False
INTEL,Intel CPU,2000000,20T,20,24.283336853466913,18.090888876993645,20.980799578944715,8.337030148968488,11.013568744998585,False,False,False
3090,RTX 3090,4000000,gpu_resident,-1,0.6781915359963976,0.6339889769659798,0.6722121665105304,0.24581154414386702,2.0832931467389346,True,True,True
5060ti,RTX 5060 Ti,4000000,gpu_resident,-1,0.12214552883083266,0.4122018909830665,0.1220310845332858,0.4614521414097821,1.4626923540805516,True,True,True
AMD,AMD CPU,4000000,1T,1,0.5346105589802131,1.5179551146909305,0.5359410298098625,1.9376747846379068,4.767112314409754,True,True,True
AMD,AMD CPU,4000000,2T,2,0.9124564982656359,1.6403241974123974,0.91173278318764,2.233626748234663,2.5110141423989396,True,True,True
AMD,AMD CPU,4000000,4T,4,9.39157251294328,10.232671421348416,9.702435375247422,4.368254200950104,3.7260634807161366,False,False,False
AMD,AMD CPU,4000000,8T,8,0.8897606310552102,0.6049382666782122,0.8928002783816167,0.3129803172423575,1.828668276354179,True,True,True
AMD,AMD CPU,4000000,10T,10,5.774307038517333,2.795249049085767,5.415219886162792,2.8533358026858977,1.1750843069298813,False,True,False
AMD,AMD CPU,4000000,16T,16,0.6807641015600752,0.22621564496072108,0.6814076771209158,0.5287238567931603,0.742301709048918,True,True,True
AMD,AMD CPU,4000000,20T,20,1.3027467295676494,0.596432524137579,1.286296358758919,0.6855021134048362,2.1465819047217893,True,True,True
AMD,AMD CPU,4000000,32T,32,23.949323714865724,22.687572968081202,35.277648663319,2.0129436625602137,3.022766619634509,False,False,False
AMD,AMD CPU,4000000,64T,64,0.13640286752526892,0.4158707441021863,0.1363221354302058,0.3057734736939443,3.0534351145038165,True,True,True
INTEL,Intel CPU,4000000,1T,1,0.47149991024264926,2.6651720325644828,0.4726053644019932,2.769962153971448,3.352172726080967,True,True,True
INTEL,Intel CPU,4000000,2T,2,0.5968180312683989,3.293674050450892,0.5973275353743706,3.2308623309302162,5.631591060819434,True,True,True
INTEL,Intel CPU,4000000,4T,4,0.7216160032986091,3.9623804671785945,0.71847469309378,3.6116228776331147,6.537204504606134,True,True,True
INTEL,Intel CPU,4000000,8T,8,0.5202653658923178,6.63520110902003,0.5203275840156628,6.278754074116555,12.877384120791326,True,False,True
INTEL,Intel CPU,4000000,10T,10,3.166246512752123,4.30935669685904,3.274294488964532,2.795446300077275,5.938973326524041,True,True,True
INTEL,Intel CPU,4000000,16T,16,2.274214204624063,3.2668919650411583,2.2754472098244545,3.9801116476408485,3.8833943896252956,True,True,True
INTEL,Intel CPU,4000000,20T,20,3.0215128443456076,3.342940469013832,3.1051539622873983,2.5251511379711022,5.181202947774047,True,True,True
3090,RTX 3090,8000000,gpu_resident,-1,0.18063359090808728,0.2720364088659954,0.1808717409619828,0.23895363978820128,0.0,True,True,True
5060ti,RTX 5060 Ti,8000000,gpu_resident,-1,0.039854833255304555,0.6650396928036859,0.039859290388327244,0.6681938992187749,1.7857142857142856,True,True,True
AMD,AMD CPU,8000000,1T,1,0.49576211642369994,1.8429174085234294,0.4969920506229997,1.6597320563207945,1.3094570021973104,True,True,True
AMD,AMD CPU,8000000,2T,2,0.6446829407367146,1.0149765079670856,0.643994873130294,0.5694673014800288,2.5361829612473987,True,True,True
AMD,AMD CPU,8000000,4T,4,3.7316495338135836,6.845597015445808,3.8812673604715875,3.743700617737854,14.748869753405883,True,False,True
AMD,AMD CPU,8000000,8T,8,7.007997983921056,5.196847938987699,7.013447822761005,6.152214970914195,4.623160251960071,False,False,False
AMD,AMD CPU,8000000,10T,10,2.2363218729204397,4.938041344822276,2.2275310514265625,4.575088866121464,2.7522935779816518,True,True,True
AMD,AMD CPU,8000000,16T,16,26.548298827331607,14.16482877834158,24.83382938928696,12.05955108364128,5.38324159553035,False,False,False
AMD,AMD CPU,8000000,20T,20,4.517312773467086,4.064907783844718,4.315330975519293,0.842930876497183,2.5485218168713613,True,True,True
AMD,AMD CPU,8000000,32T,32,8.989984029146802,6.271505949804689,8.34104534490201,3.2440507788382678,2.072043569215102,False,False,False
AMD,AMD CPU,8000000,64T,64,8.108579599847552,11.273810078778435,7.768735919679921,6.622343399563535,6.631535589681771,False,False,False
INTEL,Intel CPU,8000000,1T,1,0.9494129699836673,2.350596646656574,0.9379388914756733,1.7359369662517916,2.409590690929286,True,True,True
INTEL,Intel CPU,8000000,2T,2,1.4628376749182723,5.703288240637798,1.4702948175250878,6.192794191229448,13.853579248198319,True,False,True
INTEL,Intel CPU,8000000,4T,4,0.788556537111792,3.85572000080387,0.7867841472788496,3.35286511145901,6.306991695324457,True,True,True
INTEL,Intel CPU,8000000,8T,8,0.6948318369941274,3.741137072237746,0.6946929355107274,3.3959176530765465,7.5632752146738325,True,True,True
INTEL,Intel CPU,8000000,10T,10,0.5591097529606173,4.045706812981946,0.5601806201728547,3.9349081338808523,8.100925873009826,True,True,True
INTEL,Intel CPU,8000000,16T,16,1.1125812330264562,5.056892149884463,1.1215990510179763,4.90894941886225,8.738429934603039,True,False,True
INTEL,Intel CPU,8000000,20T,20,2.380557970328516,3.5816076255631852,2.440313384041592,4.161557331055234,8.18143261437545,True,True,True
3090,RTX 3090,16000000,gpu_resident,-1,0.09541454633619335,0.3036492320409944,0.09544649701380477,0.21894390019787255,0.690144437499935,True,True,True
5060ti,RTX 5060 Ti,16000000,gpu_resident,-1,0.0066337603284927224,0.44381038750731655,0.006633235311939626,0.4475592709937436,1.093522206599633,True,True,True
AMD,AMD CPU,16000000,1T,1,0.24954681708489682,2.235315721583465,0.24925762537016694,2.0542543541290383,6.772864751233004,True,True,True
AMD,AMD CPU,16000000,2T,2,0.6763797120538008,0.5060884809580852,0.6711231910935089,0.9029095008048321,9.675036360627843,True,True,True
AMD,AMD CPU,16000000,4T,4,0.2991801909410902,3.1058356053983203,0.2982796366818912,3.3159098908559934,8.680277773333192,True,True,True
AMD,AMD CPU,16000000,8T,8,0.8791965347872138,5.836818089830237,0.8806931107943231,6.645146992387847,7.281615723760591,True,False,True
AMD,AMD CPU,16000000,10T,10,2.236191272332892,5.363871003873812,2.1963504575213824,6.31102856896754,6.131222658639919,True,False,True
AMD,AMD CPU,16000000,16T,16,0.33344308513602067,2.1732191599334394,0.3328281846746239,2.1120614585031414,2.4011795230948985,True,True,True
AMD,AMD CPU,16000000,20T,20,0.8641977932075268,5.1448512097279515,0.8694833871558368,4.541253505150311,3.840323779929744,True,False,True
AMD,AMD CPU,16000000,32T,32,0.8651761547810055,0.8402717803163272,0.865895604628872,0.5898663681560216,6.187720127525768,True,True,True
AMD,AMD CPU,16000000,64T,64,1.007990475017666,0.8182243877812875,1.0058098842722054,0.35812220476225215,2.8053857580211905,True,True,True
INTEL,Intel CPU,16000000,1T,1,0.990150282698286,3.2968027855538375,0.9773507456761927,3.035829280494748,7.1844689730114375,True,True,True
INTEL,Intel CPU,16000000,2T,2,0.8993915551597107,5.158340338010447,0.8897969599467118,5.086376653111697,9.94172524696773,True,False,True
INTEL,Intel CPU,16000000,4T,4,0.6481762288213796,2.5204805942308406,0.6445405454616879,3.0336810284490543,6.782078185109454,True,True,True
INTEL,Intel CPU,16000000,8T,8,0.30250803143764815,2.2020512718562233,0.30304111599551675,2.018214127481079,4.181028933823783,True,True,True
INTEL,Intel CPU,16000000,10T,10,0.11797706182200925,1.2301643643530564,0.11802004789950836,1.1509536964322198,1.8585479029538114,True,True,True
INTEL,Intel CPU,16000000,16T,16,0.6278626211080297,2.900920119214756,0.6251991120417048,3.360109538168611,12.2325919322428,True,True,True
INTEL,Intel CPU,16000000,20T,20,0.4600053359033657,2.1851262754331113,0.4587882149631518,2.173208615628857,4.079547649022235,True,True,True
3090,RTX 3090,32000000,gpu_resident,-1,0.04537340006147463,0.08581092611129192,0.045391527818527067,0.12411224741401515,5.643073760251834,True,True,True
5060ti,RTX 5060 Ti,32000000,gpu_resident,-1,0.08005215193886188,0.44988494229181764,0.08005764540150986,0.4454840721490765,1.6291934262293548,True,True,True
AMD,AMD CPU,32000000,1T,1,0.20017569306194008,0.7816719642735583,0.20045621662927948,0.729024067082736,9.145627021149032,True,True,True
AMD,AMD CPU,32000000,2T,2,0.40083018877938176,1.0034781183852999,0.4008479840608575,0.7115681290089939,1.134023029066286,True,True,True
AMD,AMD CPU,32000000,4T,4,0.2663495579283536,4.17653358342031,0.26578987467878595,4.172702856381219,7.75419894872401,True,True,True
AMD,AMD CPU,32000000,8T,8,0.8832873721398361,9.175860499654117,0.8744001649406242,9.648084967158795,9.642365197998377,True,False,True
AMD,AMD CPU,32000000,10T,10,0.1227575603646408,7.837281171408829,0.12293365732580065,7.910200129880354,9.204377803475268,True,False,True
AMD,AMD CPU,32000000,16T,16,0.2895707938944767,4.463378154442905,0.28915623612729136,4.655098360778602,4.852227075948911,True,True,True
AMD,AMD CPU,32000000,20T,20,0.2861234151292383,1.6280623345448257,0.28690876076277094,1.688881064054452,5.786338982743451,True,True,True
AMD,AMD CPU,32000000,32T,32,0.09958987894593181,0.1643840062412596,0.09954181451135174,0.12199729331026665,1.502082632915755,True,True,True
AMD,AMD CPU,32000000,64T,64,0.1600810110701432,0.33067823892402654,0.1600272682874695,0.3592493246611784,2.2271734522341204,True,True,True
INTEL,Intel CPU,32000000,1T,1,0.3694834182898939,1.9162795038172888,0.3689376496946549,1.8643684023939135,1.8494260566323348,True,True,True
INTEL,Intel CPU,32000000,2T,2,0.338859736868765,3.340938595060513,0.33939724967173307,3.247522900525996,6.8001852274996795,True,True,True
INTEL,Intel CPU,32000000,4T,4,0.48877541579049066,1.479760603879427,0.48889060290868197,1.6030807653837975,4.2336867289601035,True,True,True
INTEL,Intel CPU,32000000,8T,8,0.21802805207533504,1.6006545298703476,0.21794177616072827,1.6142273499097366,3.2234568133361856,True,True,True
INTEL,Intel CPU,32000000,10T,10,0.06302172519247412,1.6660161853129702,0.06303492907045424,1.697311118806229,3.2035392654558468,True,True,True
INTEL,Intel CPU,32000000,16T,16,0.25111974122274267,1.3750930350869641,0.2512197593333592,1.2357101889000612,2.239472841903099,True,True,True
INTEL,Intel CPU,32000000,20T,20,0.5073600371736877,1.8929982826627099,0.5067011299539972,1.8077533215913493,3.071698502164328,True,True,True
3090,RTX 3090,64000000,gpu_resident,-1,0.06500379784858962,0.3429585977376973,0.06500760502427219,0.3862685736378335,2.7863775420558126,True,True,True
5060ti,RTX 5060 Ti,64000000,gpu_resident,-1,0.02976153369603144,0.4983896660799944,0.02976910593970388,0.4984432510852854,0.9886688763631157,True,True,True
AMD,AMD CPU,64000000,1T,1,0.42078451290525065,1.7949330646864898,0.4202798153536612,2.221801887944869,1.3759180866596776,True,True,True
AMD,AMD CPU,64000000,2T,2,0.28079555688316166,0.9741810939713077,0.28052948538205247,0.8633834493940671,3.426924103447954,True,True,True
AMD,AMD CPU,64000000,4T,4,0.22327598047548344,1.2274739134466295,0.22304267609968026,1.0939683895548356,9.323587391905077,True,True,True
AMD,AMD CPU,64000000,8T,8,0.2938195782853633,9.792454064764803,0.29337998040572505,9.838190939453074,3.8687390584566645,True,False,True
AMD,AMD CPU,64000000,10T,10,0.2104661492593478,8.89079520761571,0.21027741488417684,9.033350446165297,8.163033876615843,True,False,True
AMD,AMD CPU,64000000,16T,16,0.1628951500979779,4.433896960336825,0.16265492511287524,4.542234870858105,3.976207314012095,True,True,True
AMD,AMD CPU,64000000,20T,20,0.17825082019081473,3.2712929115310194,0.1784037556556445,3.3624261797726076,1.6086819982012877,True,True,True
AMD,AMD CPU,64000000,32T,32,0.14731812705935055,0.2997129571008615,0.14753071260252376,0.3866638594534062,8.298635056326537,True,True,True
AMD,AMD CPU,64000000,64T,64,0.014069828487369236,0.30261642657813653,0.014068870085247272,0.29510658863306516,2.378795720744457,True,True,True
INTEL,Intel CPU,64000000,1T,1,0.5573875019987128,2.457745519562895,0.5565957195316266,2.551503668202871,4.620441696767838,True,True,True
INTEL,Intel CPU,64000000,2T,2,0.6882553844529405,5.704390133402217,0.6884380585424655,5.902137135513905,12.427019005969893,True,False,True
INTEL,Intel CPU,64000000,4T,4,0.17277157624036033,1.205367923004303,0.17278635079202334,1.3159419534598709,2.6116424878246494,True,True,True
INTEL,Intel CPU,64000000,8T,8,0.08061712028402546,3.2440090124422594,0.08056239343440245,3.2378569983940326,6.40467789321235,True,True,True
INTEL,Intel CPU,64000000,10T,10,0.033686842272857245,3.1091377153359425,0.03368549420313659,3.1107685991262213,5.799440754214019,True,True,True
INTEL,Intel CPU,64000000,16T,16,0.30987626318868705,6.746158267601427,0.31023675550242763,6.580826126509037,5.629910204844186,True,False,True
INTEL,Intel CPU,64000000,20T,20,0.5604612975223651,1.7719623110013012,0.5596041384782274,1.5294161228842102,2.658847366529932,True,True,True
3090,RTX 3090,128000000,gpu_resident,-1,0.03406740184670776,0.2570407754172804,0.03405926033738642,0.2649251869133093,1.3845622151701484,True,True,True
5060ti,RTX 5060 Ti,128000000,gpu_resident,-1,0.007185645976764271,0.6781465656988669,0.007186071212115735,0.6874660870120682,1.6086819982012877,True,True,True
AMD,AMD CPU,128000000,1T,1,0.2405281547510213,0.885435406966306,0.24003091679130534,0.808053225221538,2.668327476175651,True,True,True
AMD,AMD CPU,128000000,2T,2,0.5331658389744572,2.125577295502086,0.5299132291262141,2.241971910413496,4.636834114707162,True,True,True
AMD,AMD CPU,128000000,4T,4,0.2466907957892983,1.2161090553949625,0.24635695238949518,1.2238854099870637,6.801320288197495,True,True,True
AMD,AMD CPU,128000000,8T,8,0.2035002857210912,8.822783814199099,0.20331058348058653,9.011185915320667,2.4799275166356263,True,False,True
AMD,AMD CPU,128000000,10T,10,0.15718219468310093,7.738836645426739,0.15702082792806682,7.851374680462985,3.597747487282636,True,False,True
AMD,AMD CPU,128000000,16T,16,0.09489696157265873,4.368277607427067,0.09488243087684514,4.437299202280498,11.679888177159068,True,True,True
AMD,AMD CPU,128000000,20T,20,0.07492745158428872,5.167185518606483,0.07492375931233732,5.166238535747791,3.7657129641210285,True,False,True
AMD,AMD CPU,128000000,32T,32,0.06086255943728154,0.6433069156874847,0.06083294278006079,0.6355397164407286,13.121374469332558,True,True,True
AMD,AMD CPU,128000000,64T,64,0.053150325248295036,0.6114590040696404,0.05314301346830051,0.6488721868069115,4.055376721199858,True,True,True
INTEL,Intel CPU,128000000,1T,1,0.0916518737503603,2.1293006623834962,0.09163129797437614,2.0829956351210925,6.081613423632472,True,True,True
INTEL,Intel CPU,128000000,2T,2,0.17398323982140868,1.1549726848991673,0.1740357905853818,1.0701523685383076,2.060015397736273,True,True,True
INTEL,Intel CPU,128000000,4T,4,0.18782128173563983,3.316959983826537,0.18743540540843467,3.233118180975008,6.206774003893369,True,True,True
INTEL,Intel CPU,128000000,8T,8,0.17710041867269663,1.083087117323762,0.17740102726314164,1.0428351291939475,2.338535866733713,True,True,True
INTEL,Intel CPU,128000000,10T,10,0.11552872416516928,2.5661370086834023,0.11552919781946701,2.5188245542011276,5.2553438909600585,True,True,True
INTEL,Intel CPU,128000000,16T,16,0.0992919753741043,1.0101418103458268,0.0993190534325761,1.0260076251245474,2.033623357073637,True,True,True
INTEL,Intel CPU,128000000,20T,20,0.5137578210716216,5.875437186035419,0.5123070446363182,6.375482920740792,11.482265196353188,True,False,True
3090,RTX 3090,256000000,gpu_resident,-1,0.0786813937527393,0.24331543997543925,0.07865339385718267,0.21856341378714436,0.690144437499935,True,True,True
5060ti,RTX 5060 Ti,256000000,gpu_resident,-1,0.07103668337137163,0.2786220596328086,0.07098502280152916,0.29585516374262455,0.9009009009009009,True,True,True
AMD,AMD CPU,256000000,1T,1,0.2574787343001452,1.541745612167057,0.25762177228733923,1.6803020099109007,4.86548086674616,True,True,True
AMD,AMD CPU,256000000,2T,2,0.09020920808332424,0.7035762672064556,0.09027736374823549,0.6403675627876757,10.671504692045753,True,True,True
AMD,AMD CPU,256000000,4T,4,0.04066143197488499,0.9556313386122232,0.040656184662241454,0.9330761875281683,7.0711887819151515,True,True,True
AMD,AMD CPU,256000000,8T,8,0.07908883793790633,8.451382615322672,0.07909353438941281,8.519645987306664,4.264014327112209,True,False,True
AMD,AMD CPU,256000000,10T,10,0.0701112429664223,7.122830828662033,0.0701477891161068,7.177058655559835,4.810456929208347,True,False,True
AMD,AMD CPU,256000000,16T,16,0.019876592075514156,3.5564485377617028,0.0198716300707312,3.572731821903648,5.359560872399616,True,True,True
AMD,AMD CPU,256000000,20T,20,0.09321980022086028,3.103008535925071,0.09326664770161877,3.182345298731589,2.421734271660423,True,True,True
AMD,AMD CPU,256000000,32T,32,0.04603410950614314,0.2511358279238399,0.04602541231352702,0.1968494795029448,10.153820145877791,True,True,True
AMD,AMD CPU,256000000,64T,64,0.07997056940783566,0.3660676323084926,0.08003007521382621,0.3793821411664387,4.970179888253423,True,True,True
INTEL,Intel CPU,256000000,1T,1,0.22607043204970248,1.2635651897564755,0.22610738888603474,1.0619027512496377,3.530603012472533,True,True,True
INTEL,Intel CPU,256000000,2T,2,0.39093715917953387,1.3884598510071142,0.3906860497657873,1.509046206066946,3.8936507070891855,True,True,True
INTEL,Intel CPU,256000000,4T,4,0.4420023606244721,5.818707752746011,0.44153949246246066,6.041548062492481,12.689014159201257,True,False,True
INTEL,Intel CPU,256000000,8T,8,0.18303354117338635,4.294593141164457,0.18271653909682892,4.227114730850954,9.071570894853725,True,True,True
INTEL,Intel CPU,256000000,10T,10,0.06016123450563537,4.914693391464257,0.060166385858469486,4.884223818119804,10.703502864106179,True,True,True
INTEL,Intel CPU,256000000,16T,16,0.025860587465361826,3.5272813178749836,0.02586361532770856,3.539180141368111,5.272101245103417,True,True,True
INTEL,Intel CPU,256000000,20T,20,0.09027363152269166,2.6936541434870653,0.09018636679336618,2.6605867993119983,5.191565445681417,True,True,True
