platform,platform_label,device_kind,energy_domain,problem_size,policy,optimized_metric,lower_is_better,leader_count,selection_status,gap_to_second_pct,ci_separated_from_all,exact_configuration,leader_configurations,exact_num_threads,selected_runtime_s_median,selected_runtime_s_ci95_low,selected_runtime_s_ci95_high,selected_runtime_s_session_cv_pct,selected_energy_j_median,selected_energy_j_ci95_low,selected_energy_j_ci95_high,selected_energy_j_session_cv_pct,selected_total_energy_j_median,selected_total_energy_j_ci95_low,selected_total_energy_j_ci95_high,selected_total_energy_j_session_cv_pct,selected_power_w_median,selected_power_w_ci95_low,selected_power_w_ci95_high,selected_power_w_session_cv_pct,selected_edp_j_s_median,selected_edp_j_s_ci95_low,selected_edp_j_s_ci95_high,selected_edp_j_s_session_cv_pct,selected_throughput_gflops_median,selected_throughput_gflops_ci95_low,selected_throughput_gflops_ci95_high,selected_throughput_gflops_session_cv_pct,selected_efficiency_gflop_per_j_median,selected_efficiency_gflop_per_j_ci95_low,selected_efficiency_gflop_per_j_ci95_high,selected_efficiency_gflop_per_j_session_cv_pct,selected_logical_bandwidth_gb_s_median,selected_logical_bandwidth_gb_s_ci95_low,selected_logical_bandwidth_gb_s_ci95_high,selected_logical_bandwidth_gb_s_session_cv_pct,selected_logical_gb_per_j_median,selected_logical_gb_per_j_ci95_low,selected_logical_gb_per_j_ci95_high,selected_logical_gb_per_j_session_cv_pct,selected_temperature_c_median,selected_temperature_c_ci95_low,selected_temperature_c_ci95_high,selected_temperature_c_session_cv_pct,selected_clock_mhz_median,selected_clock_mhz_ci95_low,selected_clock_mhz_ci95_high,selected_clock_mhz_session_cv_pct
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,bytes_per_j_opt,logical_gb_per_j,False,3,tie_or_uncertain,2.1976845018028435,False,10T,"10T,16T,20T",10,0.0002424371822803,0.0002398038581356,0.0002806352298206,6.974147338399948,0.0320214308588064,0.0315301573208722,0.0339082012331838,2.918490966977625,0.0325633545608927,0.0320219408099688,0.0344411325672645,2.896440677182557,131.42215687570996,120.88032585321534,133.08928562034424,3.8182733202956203,7.783918877574129e-06,7.561053373167587e-06,9.515835845877688e-06,10.067152924450863,16.499119328054626,14.25337796169446,16.68029877041491,6.385542824929397,0.1249163417349271,0.11796556156112034,0.1268626717999944,2.8321621296154125,98.99471596832774,85.52026777016677,100.08179262248946,6.385542824929387,0.7494980504095626,0.7077933693667221,0.7611760307999663,2.8321621296154103,85.0,77.0,87.0,4.652407801818121,2519.0,2401.5,2519.5,2.1100290220409517
3090,RTX 3090,GPU,GPU board NVML,2000000,edp_opt,edp_j_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,3.152441523233088e-05,3.127744598355273e-05,3.165143508116832e-05,0.4622555065654818,0.0109568911165752,0.0109349770176042,0.011062434733078,0.5068793925357848,0.0109568911165752,0.0109349770176042,0.011062434733078,0.5068793925357848,349.2259217965061,347.556771342065,349.61116113266183,0.24987372705773608,3.454095852143541e-07,3.4201815299950593e-07,3.501419347936799e-07,0.9384553119582674,126.88577949885875,126.37657628294662,127.88767989890871,0.46317976873009126,0.36506705756607727,0.3615840541901253,0.3657986654713958,0.5057411116426966,761.3146769931525,758.2594576976795,767.3260793934522,0.46317976873009303,2.190402345396464,2.169504325140752,2.194791992828375,0.5057411116427001,65.0,59.0,65.0,4.100127298869591,1920.0,1905.0,1950.0,0.938549850256609
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2000000,edp_opt,edp_j_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,1.4329228101849862e-05,1.4328955852641532e-05,1.4329471693246788e-05,0.001571427828189706,0.0021483758185387,0.0021343406554041,0.0021713880410953,0.7006948327580464,0.0021483758185387,0.0021343406554041,0.0021713880410953,0.7006948327580464,149.9313507551417,148.9481378670368,151.5329386824527,0.6939359198608969,3.078425931359429e-08,3.0583928131209865e-08,3.1114843469929694e-08,0.7011516712824075,279.1497191313195,279.14497377353587,279.1550229574197,0.0015714298936075847,1.8618716359974454,1.8421396472195288,1.8741150761815337,0.6998621107736126,1674.8983147879173,1674.8698426412157,1674.930137744518,0.001571429893598643,11.17122981598467,11.052837883317173,11.244690457089202,0.6998621107736109,72.0,70.5,73.0,1.4731391274719738,2745.0,2745.0,2752.0,0.11398540520316433
AMD,AMD CPU,CPU,CPU package RAPL,2000000,edp_opt,edp_j_s,True,3,tie_or_uncertain,2.5706337604027407,False,16T,"16T,20T,64T",16,3.0283297752475837e-05,2.7504384594787576e-05,3.059675011662261e-05,4.3559292508708864,0.0066708533772163,0.0063241592734737,0.0067099912921785,2.404166861704575,0.0066708533772163,0.0063241592734737,0.0067099912921785,2.404166861704575,220.34749300577403,219.2630185200186,228.635747790396,1.8331209761708094,2.0201543908535022e-07,1.73942108896313e-07,2.053039268514992e-07,6.643045434769977,132.08601099835556,130.73283877384347,145.4313579064063,4.545307697561805,0.5996234325373783,0.596125959904389,0.6324951392002026,2.4687394233857223,792.5160659901334,784.3970326430609,872.5881474384379,4.545307697561805,3.5977405952242694,3.5767557594263337,3.794970835201216,2.468739423385725,72.0,67.0,73.0,3.5302110824222597,2509.5,2391.0,2612.0,3.1497987369187372
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,edp_opt,edp_j_s,True,3,tie_or_uncertain,9.92275435256147,False,10T,"10T,16T,20T",10,0.0002424371822803,0.0002398038581356,0.0002806352298206,6.974147338399948,0.0320214308588064,0.0315301573208722,0.0339082012331838,2.918490966977625,0.0325633545608927,0.0320219408099688,0.0344411325672645,2.896440677182557,131.42215687570996,120.88032585321534,133.08928562034424,3.8182733202956203,7.783918877574129e-06,7.561053373167587e-06,9.515835845877688e-06,10.067152924450863,16.499119328054626,14.25337796169446,16.68029877041491,6.385542824929397,0.1249163417349271,0.11796556156112034,0.1268626717999944,2.8321621296154125,98.99471596832774,85.52026777016677,100.08179262248946,6.385542824929387,0.7494980504095626,0.7077933693667221,0.7611760307999663,2.8321621296154103,85.0,77.0,87.0,4.652407801818121,2519.0,2401.5,2519.5,2.1100290220409517
3090,RTX 3090,GPU,GPU board NVML,2000000,energy_opt,energy_j,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,3.152441523233088e-05,3.127744598355273e-05,3.165143508116832e-05,0.4622555065654818,0.0109568911165752,0.0109349770176042,0.011062434733078,0.5068793925357848,0.0109568911165752,0.0109349770176042,0.011062434733078,0.5068793925357848,349.2259217965061,347.556771342065,349.61116113266183,0.24987372705773608,3.454095852143541e-07,3.4201815299950593e-07,3.501419347936799e-07,0.9384553119582674,126.88577949885875,126.37657628294662,127.88767989890871,0.46317976873009126,0.36506705756607727,0.3615840541901253,0.3657986654713958,0.5057411116426966,761.3146769931525,758.2594576976795,767.3260793934522,0.46317976873009303,2.190402345396464,2.169504325140752,2.194791992828375,0.5057411116427001,65.0,59.0,65.0,4.100127298869591,1920.0,1905.0,1950.0,0.938549850256609
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2000000,energy_opt,energy_j,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,1.4329228101849862e-05,1.4328955852641532e-05,1.4329471693246788e-05,0.001571427828189706,0.0021483758185387,0.0021343406554041,0.0021713880410953,0.7006948327580464,0.0021483758185387,0.0021343406554041,0.0021713880410953,0.7006948327580464,149.9313507551417,148.9481378670368,151.5329386824527,0.6939359198608969,3.078425931359429e-08,3.0583928131209865e-08,3.1114843469929694e-08,0.7011516712824075,279.1497191313195,279.14497377353587,279.1550229574197,0.0015714298936075847,1.8618716359974454,1.8421396472195288,1.8741150761815337,0.6998621107736126,1674.8983147879173,1674.8698426412157,1674.930137744518,0.001571429893598643,11.17122981598467,11.052837883317173,11.244690457089202,0.6998621107736109,72.0,70.5,73.0,1.4731391274719738,2745.0,2745.0,2752.0,0.11398540520316433
AMD,AMD CPU,CPU,CPU package RAPL,2000000,energy_opt,energy_j,True,4,tie_or_uncertain,1.7436208028984934,False,16T,"10T,16T,20T,64T",16,3.0283297752475837e-05,2.7504384594787576e-05,3.059675011662261e-05,4.3559292508708864,0.0066708533772163,0.0063241592734737,0.0067099912921785,2.404166861704575,0.0066708533772163,0.0063241592734737,0.0067099912921785,2.404166861704575,220.34749300577403,219.2630185200186,228.635747790396,1.8331209761708094,2.0201543908535022e-07,1.73942108896313e-07,2.053039268514992e-07,6.643045434769977,132.08601099835556,130.73283877384347,145.4313579064063,4.545307697561805,0.5996234325373783,0.596125959904389,0.6324951392002026,2.4687394233857223,792.5160659901334,784.3970326430609,872.5881474384379,4.545307697561805,3.5977405952242694,3.5767557594263337,3.794970835201216,2.468739423385725,72.0,67.0,73.0,3.5302110824222597,2509.5,2391.0,2612.0,3.1497987369187372
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,energy_opt,energy_j,True,3,tie_or_uncertain,2.1976845018028435,False,10T,"10T,16T,20T",10,0.0002424371822803,0.0002398038581356,0.0002806352298206,6.974147338399948,0.0320214308588064,0.0315301573208722,0.0339082012331838,2.918490966977625,0.0325633545608927,0.0320219408099688,0.0344411325672645,2.896440677182557,131.42215687570996,120.88032585321534,133.08928562034424,3.8182733202956203,7.783918877574129e-06,7.561053373167587e-06,9.515835845877688e-06,10.067152924450863,16.499119328054626,14.25337796169446,16.68029877041491,6.385542824929397,0.1249163417349271,0.11796556156112034,0.1268626717999944,2.8321621296154125,98.99471596832774,85.52026777016677,100.08179262248946,6.385542824929387,0.7494980504095626,0.7077933693667221,0.7611760307999663,2.8321621296154103,85.0,77.0,87.0,4.652407801818121,2519.0,2401.5,2519.5,2.1100290220409517
3090,RTX 3090,GPU,GPU board NVML,2000000,runtime_opt,runtime_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,3.152441523233088e-05,3.127744598355273e-05,3.165143508116832e-05,0.4622555065654818,0.0109568911165752,0.0109349770176042,0.011062434733078,0.5068793925357848,0.0109568911165752,0.0109349770176042,0.011062434733078,0.5068793925357848,349.2259217965061,347.556771342065,349.61116113266183,0.24987372705773608,3.454095852143541e-07,3.4201815299950593e-07,3.501419347936799e-07,0.9384553119582674,126.88577949885875,126.37657628294662,127.88767989890871,0.46317976873009126,0.36506705756607727,0.3615840541901253,0.3657986654713958,0.5057411116426966,761.3146769931525,758.2594576976795,767.3260793934522,0.46317976873009303,2.190402345396464,2.169504325140752,2.194791992828375,0.5057411116427001,65.0,59.0,65.0,4.100127298869591,1920.0,1905.0,1950.0,0.938549850256609
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2000000,runtime_opt,runtime_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,1.4329228101849862e-05,1.4328955852641532e-05,1.4329471693246788e-05,0.001571427828189706,0.0021483758185387,0.0021343406554041,0.0021713880410953,0.7006948327580464,0.0021483758185387,0.0021343406554041,0.0021713880410953,0.7006948327580464,149.9313507551417,148.9481378670368,151.5329386824527,0.6939359198608969,3.078425931359429e-08,3.0583928131209865e-08,3.1114843469929694e-08,0.7011516712824075,279.1497191313195,279.14497377353587,279.1550229574197,0.0015714298936075847,1.8618716359974454,1.8421396472195288,1.8741150761815337,0.6998621107736126,1674.8983147879173,1674.8698426412157,1674.930137744518,0.001571429893598643,11.17122981598467,11.052837883317173,11.244690457089202,0.6998621107736109,72.0,70.5,73.0,1.4731391274719738,2745.0,2745.0,2752.0,0.11398540520316433
AMD,AMD CPU,CPU,CPU package RAPL,2000000,runtime_opt,runtime_s,True,3,tie_or_uncertain,0.41968946909844984,False,20T,"16T,20T,64T",20,3.01567331193498e-05,2.8657915371474976e-05,3.0295913825336064e-05,2.278095665789815,0.0068710531523307,0.006684854378448,0.0068851726163981,1.221873453164649,0.0068710531523307,0.006684854378448,0.0068851726163981,1.221873453164649,227.59547872300263,227.4739292826507,233.10257957285845,1.050144699942994,2.0720851616370408e-07,1.9157399104819674e-07,2.0859259625896048e-07,3.4665354114736093,132.64036207666788,132.0310066585565,139.57749362263283,2.3406202395912654,0.5821523878975056,0.5809585645642904,0.5983675594932955,1.2397454434998936,795.8421724600073,792.186039951339,837.464961735797,2.3406202395912694,3.492914327385033,3.485751387385742,3.5902053569597725,1.2397454434998936,73.0,72.0,74.0,1.0173111779280744,2721.5,2611.0,2742.0,1.98837720627617
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,runtime_opt,runtime_s,True,3,tie_or_uncertain,8.293355082412113,False,10T,"10T,16T,20T",10,0.0002424371822803,0.0002398038581356,0.0002806352298206,6.974147338399948,0.0320214308588064,0.0315301573208722,0.0339082012331838,2.918490966977625,0.0325633545608927,0.0320219408099688,0.0344411325672645,2.896440677182557,131.42215687570996,120.88032585321534,133.08928562034424,3.8182733202956203,7.783918877574129e-06,7.561053373167587e-06,9.515835845877688e-06,10.067152924450863,16.499119328054626,14.25337796169446,16.68029877041491,6.385542824929397,0.1249163417349271,0.11796556156112034,0.1268626717999944,2.8321621296154125,98.99471596832774,85.52026777016677,100.08179262248946,6.385542824929387,0.7494980504095626,0.7077933693667221,0.7611760307999663,2.8321621296154103,85.0,77.0,87.0,4.652407801818121,2519.0,2401.5,2519.5,2.1100290220409517
3090,RTX 3090,GPU,GPU board NVML,4000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,5.9670525059665874e-05,5.958870487310854e-05,6.055664547381168e-05,0.6781915359963976,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,353.05623215309873,351.85395346104974,353.8413584819177,0.24581154414386702,1.2592659558261002e-06,1.2493446813582503e-06,1.2918091016478838e-06,1.2941796878220473,134.0695425756791,132.10771398259962,134.25363107044598,0.6722121665105347,0.37907853746515824,0.37501915969821353,0.3815677499556038,0.6314121193144627,804.4172554540746,792.6462838955978,805.5217864226757,0.6722121665105304,2.2744712247909495,2.250114958189281,2.289406499733623,0.6314121193144682,65.0,62.0,65.0,2.0832931467389346,1920.0,1905.0,1920.0,0.4292496532172148
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,9.55852901870943e-05,9.548744630071598e-05,9.577781501340484e-05,0.12214552883083266,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,109.15074077040724,108.65600512577817,110.00808917732022,0.4614521414097821,9.969733226127186e-07,9.953849820742517e-07,1.0052378365348212e-06,0.40506891441249193,83.69488636108301,83.52664966182762,83.78064667061909,0.12203108453328353,0.7675176733452995,0.7607974930741633,0.7685486689846798,0.41045210170160146,502.16931816649804,501.1598979709657,502.6838800237146,0.1220310845332858,4.605106040071797,4.56478495844498,4.611292013908079,0.41045210170160323,57.0,56.0,58.0,1.4626923540805516,2782.0,2782.0,2790.0,0.12852812056328725
AMD,AMD CPU,CPU,CPU package RAPL,4000000,bandwidth_opt,logical_bandwidth_gb_s,False,1,clear_leader,5.848525956662853,True,32T,32T,32,4.327333956571623e-05,2.2380667838312828e-05,4.363393962683062e-05,23.949323714865724,0.0118868718820379,0.0064221460017574,0.011997759660134,22.687572968081202,0.0118868718820379,0.0064221460017574,0.011997759660134,22.687572968081202,275.1354402837597,273.23356517051707,286.8773902799211,2.0129436625602137,5.143846433255903e-07,1.4373191647448117e-07,5.235095206675108e-07,37.720576070953655,184.87133371925117,183.34351810581825,357.45135300676895,35.277648663318985,0.6730113758598423,0.6667911532335737,1.2456895246247632,32.59193379423658,1109.2280023155072,1100.0611086349095,2144.708118040614,35.277648663319,4.038068255159054,4.0007469194014424,7.47413714774858,32.591933794236596,70.0,65.5,70.5,3.022766619634509,3048.5,2878.0,3132.5,3.1773778909690584
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,bandwidth_opt,logical_bandwidth_gb_s,False,4,tie_or_uncertain,0.22338636721614957,False,10T,"4T,8T,10T,16T",10,0.0013120183486238,0.001231422509225,0.00133691188251,3.166246512752123,0.1512343587239583,0.1429996377613775,0.1581782730307076,4.30935669685904,0.1539888072916666,0.1456951291512915,0.1612853377837116,4.322746278572227,116.143859610261,109.76791395838728,118.26791980468028,2.795446300077275,0.00019703690516587407,0.00017609297275038155,0.00021147041276966408,6.97864905082734,6.097475701000177,5.983939633313986,6.496551703472456,3.2742944889645305,0.05289803234860183,0.05057584614321169,0.05594419765838529,4.311014454486638,36.58485420600106,35.90363779988391,38.97931022083473,3.274294488964532,0.317388194091611,0.30345507685927015,0.3356651859503117,4.311014454486638,82.0,72.0,84.0,5.938973326524041,2519.0,2400.0,2520.0,2.1393601552129775
3090,RTX 3090,GPU,GPU board NVML,4000000,bytes_per_j_opt,logical_gb_per_j,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,5.9670525059665874e-05,5.958870487310854e-05,6.055664547381168e-05,0.6781915359963976,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,353.05623215309873,351.85395346104974,353.8413584819177,0.24581154414386702,1.2592659558261002e-06,1.2493446813582503e-06,1.2918091016478838e-06,1.2941796878220473,134.0695425756791,132.10771398259962,134.25363107044598,0.6722121665105347,0.37907853746515824,0.37501915969821353,0.3815677499556038,0.6314121193144627,804.4172554540746,792.6462838955978,805.5217864226757,0.6722121665105304,2.2744712247909495,2.250114958189281,2.289406499733623,0.6314121193144682,65.0,62.0,65.0,2.0832931467389346,1920.0,1905.0,1920.0,0.4292496532172148
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,bytes_per_j_opt,logical_gb_per_j,False,1,clear_leader,,True,gpu_resident,gpu_resident,-1,9.55852901870943e-05,9.548744630071598e-05,9.577781501340484e-05,0.12214552883083266,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,109.15074077040724,108.65600512577817,110.00808917732022,0.4614521414097821,9.969733226127186e-07,9.953849820742517e-07,1.0052378365348212e-06,0.40506891441249193,83.69488636108301,83.52664966182762,83.78064667061909,0.12203108453328353,0.7675176733452995,0.7607974930741633,0.7685486689846798,0.41045210170160146,502.16931816649804,501.1598979709657,502.6838800237146,0.1220310845332858,4.605106040071797,4.56478495844498,4.611292013908079,0.41045210170160323,57.0,56.0,58.0,1.4626923540805516,2782.0,2782.0,2790.0,0.12852812056328725
AMD,AMD CPU,CPU,CPU package RAPL,4000000,bytes_per_j_opt,logical_gb_per_j,False,2,tie_or_uncertain,0.26536606154845543,False,16T,"16T,32T",16,4.666662884632841e-05,4.626283553708044e-05,4.702981545024575e-05,0.6807641015600752,0.0118554116430803,0.0118041833900853,0.0118766426383215,0.22621564496072108,0.0118554116430803,0.0118041833900853,0.0118766426383215,0.22621564496072108,254.02130643643653,252.12836799718707,255.15995584829136,0.5287238567931603,5.531463100532161e-07,5.460949948250529e-07,5.575993861063368e-07,0.8711365480057225,171.42871036053884,170.10485632169744,172.92498194555898,0.6814076771209113,0.6747973196417346,0.6735910344045363,0.6777258312268724,0.2266705264714923,1028.572262163233,1020.6291379301846,1037.549891673354,0.6814076771209158,4.0487839178504075,4.041546206427218,4.066354987361234,0.22667052647149066,77.0,76.0,77.5,0.742301709048918,2551.0,2480.5,2678.0,2.9380109010810393
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,bytes_per_j_opt,logical_gb_per_j,False,2,tie_or_uncertain,2.0600185938564497,False,2T,"2T,4T",2,0.0016446710743801,0.0016305024793388,0.0016534685430463,0.5968180312683989,0.1015006599025974,0.0962851338842975,0.1039322826797385,3.293674050450892,0.1039781550324675,0.0989928041322314,0.1063720326797385,3.1006955195337578,62.01488531675991,58.43288204660856,63.21180966726449,3.2308623309302162,0.00016583889637695768,0.00015835737459231935,0.0001713748239953729,3.6271742336407384,4.864194503460404,4.838313999769868,4.90646294708129,0.5973275353743694,0.07881722155971203,0.07697319633257312,0.08308655425055878,3.323708544018108,29.185167020762425,29.02988399861921,29.438777682487743,0.5973275353743706,0.47290332935827223,0.4618391779954387,0.4985193255033527,3.323708544018112,82.0,73.0,84.0,5.631591060819434,1609.0,1592.0,1666.5,1.7590192199776782
3090,RTX 3090,GPU,GPU board NVML,4000000,edp_opt,edp_j_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,5.9670525059665874e-05,5.958870487310854e-05,6.055664547381168e-05,0.6781915359963976,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,353.05623215309873,351.85395346104974,353.8413584819177,0.24581154414386702,1.2592659558261002e-06,1.2493446813582503e-06,1.2918091016478838e-06,1.2941796878220473,134.0695425756791,132.10771398259962,134.25363107044598,0.6722121665105347,0.37907853746515824,0.37501915969821353,0.3815677499556038,0.6314121193144627,804.4172554540746,792.6462838955978,805.5217864226757,0.6722121665105304,2.2744712247909495,2.250114958189281,2.289406499733623,0.6314121193144682,65.0,62.0,65.0,2.0832931467389346,1920.0,1905.0,1920.0,0.4292496532172148
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,edp_opt,edp_j_s,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,9.55852901870943e-05,9.548744630071598e-05,9.577781501340484e-05,0.12214552883083266,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,109.15074077040724,108.65600512577817,110.00808917732022,0.4614521414097821,9.969733226127186e-07,9.953849820742517e-07,1.0052378365348212e-06,0.40506891441249193,83.69488636108301,83.52664966182762,83.78064667061909,0.12203108453328353,0.7675176733452995,0.7607974930741633,0.7685486689846798,0.41045210170160146,502.16931816649804,501.1598979709657,502.6838800237146,0.1220310845332858,4.605106040071797,4.56478495844498,4.611292013908079,0.41045210170160323,57.0,56.0,58.0,1.4626923540805516,2782.0,2782.0,2790.0,0.12852812056328725
AMD,AMD CPU,CPU,CPU package RAPL,4000000,edp_opt,edp_j_s,True,1,clear_leader,7.53554120065183,True,32T,32T,32,4.327333956571623e-05,2.2380667838312828e-05,4.363393962683062e-05,23.949323714865724,0.0118868718820379,0.0064221460017574,0.011997759660134,22.687572968081202,0.0118868718820379,0.0064221460017574,0.011997759660134,22.687572968081202,275.1354402837597,273.23356517051707,286.8773902799211,2.0129436625602137,5.143846433255903e-07,1.4373191647448117e-07,5.235095206675108e-07,37.720576070953655,184.87133371925117,183.34351810581825,357.45135300676895,35.277648663318985,0.6730113758598423,0.6667911532335737,1.2456895246247632,32.59193379423658,1109.2280023155072,1100.0611086349095,2144.708118040614,35.277648663319,4.038068255159054,4.0007469194014424,7.47413714774858,32.591933794236596,70.0,65.5,70.5,3.022766619634509,3048.5,2878.0,3132.5,3.1773778909690584
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,edp_opt,edp_j_s,True,1,clear_leader,19.294559574973814,True,4T,4T,4,0.0013419651941097,0.0013335315860215,0.0013588731343283,0.7216160032986091,0.1035915923694779,0.094651739973262,0.104096504704301,3.9623804671785945,0.1061831378848728,0.0971169725935828,0.106581684531886,3.9096027412221996,76.79883090818927,70.73827289660595,77.12472115452297,3.6116228776331147,0.00013901631136223932,0.0001266418769083092,0.00014124166262174603,4.309673646264101,5.961406476944762,5.887230969471225,5.999107995534962,0.718474693093775,0.07722634450358261,0.07685176387742307,0.08452036911587579,4.176371613680799,35.76843886166857,35.32338581682735,35.99464797320978,0.71847469309378,0.4633580670214956,0.4611105832645384,0.5071222146952548,4.176371613680798,80.0,69.0,81.0,6.537204504606134,1833.5,1778.5,1965.5,3.7289754717380927
3090,RTX 3090,GPU,GPU board NVML,4000000,energy_opt,energy_j,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,5.9670525059665874e-05,5.958870487310854e-05,6.055664547381168e-05,0.6781915359963976,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,0.0211038062283737,0.0209661324913618,0.0213322434150772,0.6339889769659798,353.05623215309873,351.85395346104974,353.8413584819177,0.24581154414386702,1.2592659558261002e-06,1.2493446813582503e-06,1.2918091016478838e-06,1.2941796878220473,134.0695425756791,132.10771398259962,134.25363107044598,0.6722121665105347,0.37907853746515824,0.37501915969821353,0.3815677499556038,0.6314121193144627,804.4172554540746,792.6462838955978,805.5217864226757,0.6722121665105304,2.2744712247909495,2.250114958189281,2.289406499733623,0.6314121193144682,65.0,62.0,65.0,2.0832931467389346,1920.0,1905.0,1920.0,0.4292496532172148
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,energy_opt,energy_j,True,1,clear_leader,,True,gpu_resident,gpu_resident,-1,9.55852901870943e-05,9.548744630071598e-05,9.577781501340484e-05,0.12214552883083266,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,0.0104232127517419,0.0104092301800076,0.0105152817574021,0.4122018909830665,109.15074077040724,108.65600512577817,110.00808917732022,0.4614521414097821,9.969733226127186e-07,9.953849820742517e-07,1.0052378365348212e-06,0.40506891441249193,83.69488636108301,83.52664966182762,83.78064667061909,0.12203108453328353,0.7675176733452995,0.7607974930741633,0.7685486689846798,0.41045210170160146,502.16931816649804,501.1598979709657,502.6838800237146,0.1220310845332858,4.605106040071797,4.56478495844498,4.611292013908079,0.41045210170160323,57.0,56.0,58.0,1.4626923540805516,2782.0,2782.0,2790.0,0.12852812056328725
AMD,AMD CPU,CPU,CPU package RAPL,4000000,energy_opt,energy_j,True,2,tie_or_uncertain,0.26536606154845543,False,16T,"16T,32T",16,4.666662884632841e-05,4.626283553708044e-05,4.702981545024575e-05,0.6807641015600752,0.0118554116430803,0.0118041833900853,0.0118766426383215,0.22621564496072108,0.0118554116430803,0.0118041833900853,0.0118766426383215,0.22621564496072108,254.02130643643653,252.12836799718707,255.15995584829136,0.5287238567931603,5.531463100532161e-07,5.460949948250529e-07,5.575993861063368e-07,0.8711365480057225,171.42871036053884,170.10485632169744,172.92498194555898,0.6814076771209113,0.6747973196417346,0.6735910344045363,0.6777258312268724,0.2266705264714923,1028.572262163233,1020.6291379301846,1037.549891673354,0.6814076771209158,4.0487839178504075,4.041546206427218,4.066354987361234,0.22667052647149066,77.0,76.0,77.5,0.742301709048918,2551.0,2480.5,2678.0,2.9380109010810393
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,energy_opt,energy_j,True,2,tie_or_uncertain,2.0600185938564497,False,2T,"2T,4T",2,0.0016446710743801,0.0016305024793388,0.0016534685430463,0.5968180312683989,0.1015006599025974,0.0962851338842975,0.1039322826797385,3.293674050450892,0.1039781550324675,0.0989928041322314,0.1063720326797385,3.1006955195337578,62.01488531675991,58.43288204660856,63.21180966726449,3.2308623309302162,0.00016583889637695768,0.00015835737459231935,0.0001713748239953729,3.6271742336407384,4.864194503460404,4.838313999769868,4.90646294708129,0.5973275353743694,0.07881722155971203,0.07697319633257312,0.08308655425055878,3.323708544018108,29.185167020762425,29.02988399861921,29.438777682487743,0.5973275353743706,0.47290332935827223,0.4618391779954387,0.4985193255033527,3.323708544018112,82.0,73.0,84.0,5.631591060819434,1609.0,1592.0,1666.5,1.7590192199776782
