schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T07:41:38,"20260718_205238_session2",11,11,1,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.001539,1.001539,1.001539,273.130864,273.130864,-1.000000,1.365654e+00,272.711131,1.808121e-10,5.007696,5.007696,1.510579e+12,1508.26,1.220657e+08,272.71,in_range,,,,2495,2487,,76,76,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:39,"20260718_205238_session2",12,12,2,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.002660,1.002660,1.002660,272.532018,272.532018,-1.000000,1.362660e+00,271.809017,1.804157e-10,5.013300,5.013300,1.510579e+12,1506.57,1.220657e+08,271.81,in_range,,,,2484,2484,,75,75,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:40,"20260718_205238_session2",13,13,3,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.005211,1.005211,1.005211,273.214707,273.214707,-1.000000,1.366074e+00,271.798384,1.808676e-10,5.026055,5.026055,1.510579e+12,1502.75,1.220657e+08,271.80,in_range,,,,2556,2486,,75,75,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:41,"20260718_205238_session2",14,14,4,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.006414,1.006414,1.006414,273.225754,273.225754,-1.000000,1.366129e+00,271.484406,1.808749e-10,5.032071,5.032071,1.510579e+12,1500.95,1.220657e+08,271.48,in_range,,,,2483,2480,,75,75,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:42,"20260718_205238_session2",15,15,5,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.006775,1.006775,1.006775,273.299679,273.299679,-1.000000,1.366498e+00,271.460655,1.809238e-10,5.033873,5.033873,1.510579e+12,1500.41,1.220657e+08,271.46,in_range,,,,2488,2486,,75,75,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:43,"20260718_205238_session2",16,16,6,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.005913,1.005913,1.005913,273.181398,273.181398,-1.000000,1.365907e+00,271.575508,1.808455e-10,5.029566,5.029566,1.510579e+12,1501.70,1.220657e+08,271.58,in_range,,,,2488,2483,,76,75,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:44,"20260718_205238_session2",17,17,7,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.005563,1.005563,1.005563,273.257933,273.257933,-1.000000,1.366290e+00,271.746224,1.808962e-10,5.027815,5.027815,1.510579e+12,1502.22,1.220657e+08,271.75,in_range,,,,2517,2485,,76,75,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:45,"20260718_205238_session2",18,18,8,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.007471,1.007471,1.007471,273.435291,273.435291,-1.000000,1.367176e+00,271.407642,1.810136e-10,5.037354,5.037354,1.510579e+12,1499.38,1.220657e+08,271.41,in_range,,,,2554,2486,,76,76,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:46,"20260718_205238_session2",19,19,9,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.049643,1.049643,1.049643,278.463032,278.463032,-1.000000,1.392315e+00,265.293135,1.843420e-10,5.248214,5.248214,1.510579e+12,1439.14,1.220657e+08,265.29,in_range,,,,2521,2495,,76,76,75,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:47,"20260718_205238_session2",20,20,10,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",20,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",200,1.014968,1.014968,1.014968,274.345751,274.345751,-1.000000,1.371729e+00,270.299950,1.816163e-10,5.074839,5.074839,1.510579e+12,1488.30,1.220657e+08,270.30,in_range,,,,2561,2486,,76,75,76,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:49,"20260718_205238_session2",21,21,1,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.009191,1.009191,1.009191,78.288706,78.288706,-1.000000,2.372385e+00,77.575726,6.412933e-10,30.581538,30.581538,1.220794e+11,120.97,2.044723e+07,77.58,in_range,,,,1828,1832,,74,74,72,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:50,"20260718_205238_session2",22,22,2,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.008608,1.008608,1.008608,77.910659,77.910659,-1.000000,2.360929e+00,77.245702,6.381965e-10,30.563889,30.563889,1.220794e+11,121.04,2.044723e+07,77.25,in_range,,,,1863,1793,,72,72,71,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:51,"20260718_205238_session2",23,23,3,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.006037,1.006037,1.006037,77.618743,77.618743,-1.000000,2.352083e+00,77.152990,6.358053e-10,30.485962,30.485962,1.220794e+11,121.35,2.044723e+07,77.15,in_range,,,,1819,1793,,71,71,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:52,"20260718_205238_session2",24,24,4,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.004215,1.004215,1.004215,77.467231,77.467231,-1.000000,2.347492e+00,77.142087,6.345643e-10,30.430754,30.430754,1.220794e+11,121.57,2.044723e+07,77.14,in_range,,,,1793,1793,,69,69,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:53,"20260718_205238_session2",25,25,5,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.008136,1.008136,1.008136,77.498616,77.498616,-1.000000,2.348443e+00,76.873187,6.348213e-10,30.549571,30.549571,1.220794e+11,121.09,2.044723e+07,76.87,in_range,,,,1829,1794,,69,69,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:54,"20260718_205238_session2",26,26,6,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.007547,1.007547,1.007547,77.398707,77.398707,-1.000000,2.345415e+00,76.818946,6.340029e-10,30.531731,30.531731,1.220794e+11,121.16,2.044723e+07,76.82,in_range,,,,1793,1793,,68,68,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:55,"20260718_205238_session2",27,27,7,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.006893,1.006893,1.006893,77.257662,77.257662,-1.000000,2.341141e+00,76.728748,6.328476e-10,30.511918,30.511918,1.220794e+11,121.24,2.044723e+07,76.73,in_range,,,,1826,1793,,68,68,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:56,"20260718_205238_session2",28,28,8,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.006517,1.006517,1.006517,76.430312,76.430312,-1.000000,2.316070e+00,75.935406,6.260704e-10,30.500529,30.500529,1.220794e+11,121.29,2.044723e+07,75.94,in_range,,,,1824,1823,,68,67,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:57,"20260718_205238_session2",29,29,9,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.002278,1.002278,1.002278,75.937235,75.937235,-1.000000,2.301128e+00,75.764662,6.220315e-10,30.372053,30.372053,1.220794e+11,121.80,2.044723e+07,75.76,in_range,,,,1857,1794,,68,68,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:41:58,"20260718_205238_session2",30,30,10,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",1,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",33,1.004084,1.004084,1.004084,75.228730,75.228730,-1.000000,2.279658e+00,74.922712,6.162278e-10,30.426801,30.426801,1.220794e+11,121.58,2.044723e+07,74.92,in_range,,,,1793,1794,,67,67,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:01,"20260718_205238_session2",31,31,1,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.026188,1.026188,1.026188,90.570924,90.570924,-1.000000,5.327701e+00,88.259590,4.050456e-10,60.363995,60.363995,2.236067e+11,217.90,2.057830e+08,88.26,in_range,,,,1860,1864,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:02,"20260718_205238_session2",32,32,2,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.024451,1.024451,1.024451,90.358883,90.358883,-1.000000,5.315228e+00,88.202228,4.040973e-10,60.261838,60.261838,2.236067e+11,218.27,2.057830e+08,88.20,in_range,,,,1891,1834,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:03,"20260718_205238_session2",33,33,3,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.025788,1.025788,1.025788,90.523212,90.523212,-1.000000,5.324895e+00,88.247500,4.048322e-10,60.340461,60.340461,2.236067e+11,217.99,2.057830e+08,88.25,in_range,,,,1834,1937,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:04,"20260718_205238_session2",34,34,4,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.023933,1.023933,1.023933,90.386881,90.386881,-1.000000,5.316875e+00,88.274175,4.042225e-10,60.231380,60.231380,2.236067e+11,218.38,2.057830e+08,88.27,in_range,,,,1941,1873,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:06,"20260718_205238_session2",35,35,5,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.023046,1.023046,1.023046,90.309036,90.309036,-1.000000,5.312296e+00,88.274698,4.038744e-10,60.179149,60.179149,2.236067e+11,218.57,2.057830e+08,88.27,in_range,,,,1866,1833,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:07,"20260718_205238_session2",36,36,6,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.023141,1.023141,1.023141,90.315871,90.315871,-1.000000,5.312698e+00,88.273104,4.039050e-10,60.184791,60.184791,2.236067e+11,218.55,2.057830e+08,88.27,in_range,,,,1912,1834,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:08,"20260718_205238_session2",37,37,7,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.022402,1.022402,1.022402,90.334669,90.334669,-1.000000,5.313804e+00,88.355317,4.039890e-10,60.141305,60.141305,2.236067e+11,218.71,2.057830e+08,88.36,in_range,,,,1901,1834,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:09,"20260718_205238_session2",38,38,8,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.022014,1.022014,1.022014,90.322813,90.322813,-1.000000,5.313107e+00,88.377307,4.039360e-10,60.118449,60.118449,2.236067e+11,218.79,2.057830e+08,88.38,in_range,,,,1862,1833,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:10,"20260718_205238_session2",39,39,9,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.023925,1.023925,1.023925,90.458320,90.458320,-1.000000,5.321078e+00,88.344684,4.045420e-10,60.230875,60.230875,2.236067e+11,218.38,2.057830e+08,88.34,in_range,,,,1867,1833,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:11,"20260718_205238_session2",40,40,10,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",17,1.025227,1.025227,1.025227,90.563554,90.563554,-1.000000,5.327268e+00,88.335153,4.050126e-10,60.307451,60.307451,2.236067e+11,218.10,2.057830e+08,88.34,in_range,,,,1871,1833,,64,64,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:13,"20260718_205238_session2",41,41,1,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.014713,1.014713,1.014713,224.108832,224.108832,-1.000000,6.811819e-01,220.859375,1.841343e-10,3.084233,3.084233,1.217095e+12,1199.45,2.044723e+07,220.86,in_range,,,,2150,2120,,82,79,82,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:14,"20260718_205238_session2",42,42,2,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.014136,1.014136,1.014136,224.281554,224.281554,-1.000000,6.817069e-01,221.155406,1.842762e-10,3.082479,3.082479,1.217095e+12,1200.13,2.044723e+07,221.16,in_range,,,,2120,2119,,83,81,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:15,"20260718_205238_session2",43,43,3,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.018144,1.018144,1.018144,224.078775,224.078775,-1.000000,6.810905e-01,220.085618,1.841096e-10,3.094662,3.094662,1.217095e+12,1195.41,2.044723e+07,220.09,in_range,,,,2121,2114,,83,83,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:16,"20260718_205238_session2",44,44,4,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.021657,1.021657,1.021657,224.133734,224.133734,-1.000000,6.812576e-01,219.382485,1.841547e-10,3.105342,3.105342,1.217095e+12,1191.29,2.044723e+07,219.38,in_range,,,,2116,2181,,84,84,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:17,"20260718_205238_session2",45,45,5,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.020743,1.020743,1.020743,223.882877,223.882877,-1.000000,6.804951e-01,219.333319,1.839486e-10,3.102561,3.102561,1.217095e+12,1192.36,2.044723e+07,219.33,in_range,,,,2217,2117,,85,84,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:18,"20260718_205238_session2",46,46,6,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.021549,1.021549,1.021549,223.978224,223.978224,-1.000000,6.807849e-01,219.253496,1.840269e-10,3.105013,3.105013,1.217095e+12,1191.42,2.044723e+07,219.25,in_range,,,,2181,2116,,85,84,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:19,"20260718_205238_session2",47,47,7,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.024653,1.024653,1.024653,224.380349,224.380349,-1.000000,6.820071e-01,218.981845,1.843573e-10,3.114446,3.114446,1.217095e+12,1187.81,2.044723e+07,218.98,in_range,,,,2153,2117,,85,85,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:20,"20260718_205238_session2",48,48,8,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.024740,1.024740,1.024740,224.618953,224.618953,-1.000000,6.827324e-01,219.196054,1.845534e-10,3.114711,3.114711,1.217095e+12,1187.71,2.044723e+07,219.20,in_range,,,,2115,2153,,85,85,85,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:21,"20260718_205238_session2",49,49,9,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.021302,1.021302,1.021302,224.590009,224.590009,-1.000000,6.826444e-01,219.905642,1.845296e-10,3.104261,3.104261,1.217095e+12,1191.71,2.044723e+07,219.91,in_range,,,,2153,2183,,86,85,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T07:42:22,"20260718_205238_session2",50,50,10,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",329,1.021391,1.021391,1.021391,224.422705,224.422705,-1.000000,6.821359e-01,219.722577,1.843921e-10,3.104533,3.104533,1.217095e+12,1191.60,2.044723e+07,219.72,in_range,,,,2218,2116,,86,85,86,,-1,-1,-1.000000,-1,t
