schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T03:33:39,"20260718_205238_session1",11,11,1,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.015270,1.015270,1.015270,291.042948,291.042948,-1.000000,8.687849e-01,286.665681,1.150268e-10,3.030655,3.030655,2.530219e+12,2492.16,1.220657e+08,286.67,in_range,,,,2847,2814,,62,61,62,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:40,"20260718_205238_session1",12,12,2,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.013848,1.013848,1.013848,291.063225,291.063225,-1.000000,8.688454e-01,287.087567,1.150348e-10,3.026413,3.026413,2.530219e+12,2495.66,1.220657e+08,287.09,in_range,,,,2978,2814,,64,62,64,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:41,"20260718_205238_session1",13,13,3,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.015019,1.015019,1.015019,291.394263,291.394263,-1.000000,8.698336e-01,287.082632,1.151656e-10,3.029907,3.029907,2.530219e+12,2492.78,1.220657e+08,287.08,in_range,,,,3005,2812,,65,63,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:42,"20260718_205238_session1",14,14,4,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.017079,1.017079,1.017079,291.966560,291.966560,-1.000000,8.715420e-01,287.063802,1.153918e-10,3.036057,3.036057,2.530219e+12,2487.73,1.220657e+08,287.06,in_range,,,,3045,2809,,66,64,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:43,"20260718_205238_session1",15,15,5,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.017827,1.017827,1.017827,291.964058,291.964058,-1.000000,8.715345e-01,286.850266,1.153908e-10,3.038291,3.038291,2.530219e+12,2485.90,1.220657e+08,286.85,in_range,,,,3042,2791,,66,65,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:44,"20260718_205238_session1",16,16,6,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.022160,1.022160,1.022160,293.304290,293.304290,-1.000000,8.755352e-01,286.945666,1.159205e-10,3.051223,3.051223,2.530219e+12,2475.37,1.220657e+08,286.95,in_range,,,,2958,2792,,67,66,67,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:45,"20260718_205238_session1",17,17,7,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.022319,1.022319,1.022319,293.307388,293.307388,-1.000000,8.755444e-01,286.903975,1.159217e-10,3.051699,3.051699,2.530219e+12,2474.98,1.220657e+08,286.90,in_range,,,,3002,2793,,68,66,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:46,"20260718_205238_session1",18,18,8,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.020624,1.020624,1.020624,292.986649,292.986649,-1.000000,8.745870e-01,287.066077,1.157950e-10,3.046640,3.046640,2.530219e+12,2479.09,1.220657e+08,287.07,in_range,,,,2994,2803,,68,67,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:47,"20260718_205238_session1",19,19,9,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.020518,1.020518,1.020518,292.776027,292.776027,-1.000000,8.739583e-01,286.889567,1.157117e-10,3.046323,3.046323,2.530219e+12,2479.35,1.220657e+08,286.89,in_range,,,,2953,2802,,68,67,68,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:48,"20260718_205238_session1",20,20,10,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",32,5,"N=32;C=3;H=224;W=224;K=64;R=7;S=7;stride=2;pad=3",335,1.020753,1.020753,1.020753,293.007171,293.007171,-1.000000,8.746483e-01,287.049934,1.158031e-10,3.047025,3.047025,2.530219e+12,2478.78,1.220657e+08,287.05,in_range,,,,2991,2802,,69,68,69,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:52,"20260718_205238_session1",21,21,1,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.004746,1.004746,1.004746,192.164089,192.164089,-1.000000,7.251475e-01,191.256386,1.960189e-10,3.791494,3.791494,9.803347e+11,975.70,2.044723e+07,191.26,in_range,,,,2050,2049,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:53,"20260718_205238_session1",22,22,2,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.005506,1.005506,1.005506,191.965323,191.965323,-1.000000,7.243974e-01,190.914226,1.958161e-10,3.794361,3.794361,9.803347e+11,974.97,2.044723e+07,190.91,in_range,,,,2050,2050,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:54,"20260718_205238_session1",23,23,3,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.003754,1.003754,1.003754,191.723209,191.723209,-1.000000,7.234838e-01,191.006198,1.955691e-10,3.787750,3.787750,9.803347e+11,976.67,2.044723e+07,191.01,in_range,,,,2043,2050,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:55,"20260718_205238_session1",24,24,4,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.003553,1.003553,1.003553,191.717731,191.717731,-1.000000,7.234631e-01,191.039058,1.955636e-10,3.786991,3.786991,9.803347e+11,976.86,2.044723e+07,191.04,in_range,,,,2087,2050,,88,87,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:56,"20260718_205238_session1",25,25,5,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.003982,1.003982,1.003982,191.791900,191.791900,-1.000000,7.237430e-01,191.031179,1.956392e-10,3.788612,3.788612,9.803347e+11,976.45,2.044723e+07,191.03,in_range,,,,2050,2087,,88,88,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:57,"20260718_205238_session1",26,26,6,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.008634,1.008634,1.008634,192.125837,192.125837,-1.000000,7.250032e-01,190.481162,1.959798e-10,3.806167,3.806167,9.803347e+11,971.94,2.044723e+07,190.48,in_range,,,,2088,2050,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:58,"20260718_205238_session1",27,27,7,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.004667,1.004667,1.004667,191.852170,191.852170,-1.000000,7.239705e-01,190.960881,1.957007e-10,3.791198,3.791198,9.803347e+11,975.78,2.044723e+07,190.96,in_range,,,,2050,2050,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:33:59,"20260718_205238_session1",28,28,8,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.003663,1.003663,1.003663,191.713947,191.713947,-1.000000,7.234489e-01,191.014289,1.955597e-10,3.787407,3.787407,9.803347e+11,976.76,2.044723e+07,191.01,in_range,,,,2050,2048,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:00,"20260718_205238_session1",29,29,9,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.004637,1.004637,1.004637,191.834577,191.834577,-1.000000,7.239041e-01,190.949236,1.956827e-10,3.791081,3.791081,9.803347e+11,975.81,2.044723e+07,190.95,in_range,,,,2090,2049,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:01,"20260718_205238_session1",30,30,10,"CONV2D","brg_conv_fwd:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,3,"N=32;C=128;H=28;W=28;K=256;R=3;S=3;stride=2;pad=1",265,1.005596,1.005596,1.005596,191.869854,191.869854,-1.000000,7.240372e-01,190.802128,1.957187e-10,3.794702,3.794702,9.803347e+11,974.88,2.044723e+07,190.80,in_range,,,,2050,2050,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:03,"20260718_205238_session1",31,31,1,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.007311,1.007311,1.007311,168.812529,168.812529,-1.000000,2.722783e+00,167.587368,2.070032e-10,16.246945,16.246945,8.155069e+11,809.59,2.057830e+08,167.59,in_range,,,,2120,2050,,85,85,83,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:04,"20260718_205238_session1",32,32,2,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.005036,1.005036,1.005036,168.691959,168.691959,-1.000000,2.720838e+00,167.846680,2.068553e-10,16.210258,16.210258,8.155069e+11,811.42,2.057830e+08,167.85,in_range,,,,2091,2050,,83,83,82,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:05,"20260718_205238_session1",33,33,3,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.003464,1.003464,1.003464,168.610909,168.610909,-1.000000,2.719531e+00,168.028907,2.067560e-10,16.184898,16.184898,8.155069e+11,812.69,2.057830e+08,168.03,in_range,,,,2091,2056,,82,82,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:06,"20260718_205238_session1",34,34,4,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.002440,1.002440,1.002440,168.644492,168.644492,-1.000000,2.720072e+00,168.233922,2.067971e-10,16.168395,16.168395,8.155069e+11,813.52,2.057830e+08,168.23,in_range,,,,2092,2057,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:07,"20260718_205238_session1",35,35,5,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.005240,1.005240,1.005240,168.756242,168.756242,-1.000000,2.721875e+00,167.876582,2.069342e-10,16.213547,16.213547,8.155069e+11,811.26,2.057830e+08,167.88,in_range,,,,2092,2056,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:08,"20260718_205238_session1",36,36,6,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.002317,1.002317,1.002317,168.514250,168.514250,-1.000000,2.717972e+00,168.124660,2.066374e-10,16.166408,16.166408,8.155069e+11,813.62,2.057830e+08,168.12,in_range,,,,2094,2057,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:09,"20260718_205238_session1",37,37,7,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.002417,1.002417,1.002417,168.519727,168.519727,-1.000000,2.718060e+00,168.113372,2.066441e-10,16.168019,16.168019,8.155069e+11,813.54,2.057830e+08,168.11,in_range,,,,2133,2056,,80,80,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:10,"20260718_205238_session1",38,38,8,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.001016,1.001016,1.001016,168.546597,168.546597,-1.000000,2.718493e+00,168.375449,2.066771e-10,16.145427,16.145427,8.155069e+11,814.68,2.057830e+08,168.38,in_range,,,,2054,2055,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:11,"20260718_205238_session1",39,39,9,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.000015,1.000015,1.000015,168.399998,168.399998,-1.000000,2.716129e+00,168.397407,2.064973e-10,16.129280,16.129280,8.155069e+11,815.49,2.057830e+08,168.40,in_range,,,,2092,2057,,80,79,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:12,"20260718_205238_session1",40,40,10,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",62,1.004419,1.004419,1.004419,168.639640,168.639640,-1.000000,2.719994e+00,167.897781,2.067912e-10,16.200299,16.200299,8.155069e+11,811.92,2.057830e+08,167.90,in_range,,,,2091,2056,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:14,"20260718_205238_session1",41,41,1,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.013196,1.013196,1.013196,194.816021,194.816021,-1.000000,2.530078e+00,192.278638,1.923526e-10,13.158395,13.158395,1.012807e+12,999.62,2.057830e+08,192.28,in_range,,,,2158,2119,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:15,"20260718_205238_session1",42,42,2,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.004322,1.004322,1.004322,194.034811,194.034811,-1.000000,2.519933e+00,193.199742,1.915812e-10,13.043147,13.043147,1.012807e+12,1008.45,2.057830e+08,193.20,in_range,,,,2158,2119,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:16,"20260718_205238_session1",43,43,3,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.006621,1.006621,1.006621,194.221386,194.221386,-1.000000,2.522356e+00,192.943851,1.917655e-10,13.073004,13.073004,1.012807e+12,1006.15,2.057830e+08,192.94,in_range,,,,2158,2119,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:18,"20260718_205238_session1",44,44,4,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.003682,1.003682,1.003682,193.948039,193.948039,-1.000000,2.518806e+00,193.236525,1.914956e-10,13.034832,13.034832,1.012807e+12,1009.09,2.057830e+08,193.24,in_range,,,,2158,2119,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:19,"20260718_205238_session1",45,45,5,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.004920,1.004920,1.004920,194.060399,194.060399,-1.000000,2.520265e+00,193.110345,1.916065e-10,13.050906,13.050906,1.012807e+12,1007.85,2.057830e+08,193.11,in_range,,,,2158,2119,,80,79,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:20,"20260718_205238_session1",46,46,6,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.006429,1.006429,1.006429,194.264902,194.264902,-1.000000,2.522921e+00,193.023899,1.918084e-10,13.070510,13.070510,1.012807e+12,1006.34,2.057830e+08,193.02,in_range,,,,2158,2120,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:21,"20260718_205238_session1",47,47,7,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.003844,1.003844,1.003844,194.028585,194.028585,-1.000000,2.519852e+00,193.285630,1.915751e-10,13.036933,13.036933,1.012807e+12,1008.93,2.057830e+08,193.29,in_range,,,,2188,2121,,80,79,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:22,"20260718_205238_session1",48,48,8,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.004380,1.004380,1.004380,194.203061,194.203061,-1.000000,2.522118e+00,193.356126,1.917474e-10,13.043898,13.043898,1.012807e+12,1008.39,2.057830e+08,193.36,in_range,,,,2121,2121,,80,79,80,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:23,"20260718_205238_session1",49,49,9,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.003560,1.003560,1.003560,194.101641,194.101641,-1.000000,2.520801e+00,193.413101,1.916472e-10,13.033246,13.033246,1.012807e+12,1009.21,2.057830e+08,193.41,in_range,,,,2121,2150,,79,79,79,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T03:34:24,"20260718_205238_session1",50,50,10,"CONV2D","brgconv_1x1:avx2",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",10,6,"N=32;C=256;H=56;W=56;K=256;R=1;S=1;stride=1;pad=0",77,1.005907,1.005907,1.005907,194.336981,194.336981,-1.000000,2.523857e+00,193.195691,1.918796e-10,13.063733,13.063733,1.012807e+12,1006.86,2.057830e+08,193.20,in_range,,,,2151,2119,,80,79,80,,-1,-1,-1.000000,-1,t
