timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons
2025-10-09T15:47:42,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1,1.0481,1.0481,53.860,51.4,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:43,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,1.0430,1.0430,53.829,51.6,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:44,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,1.0416,1.0416,54.173,52.0,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:45,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,1.0421,1.0421,53.968,51.8,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:46,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,64,e2e,250000,1.0,1.0426,1.0426,54.272,52.1,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:52,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9224,1.9224,98.826,51.4,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:54,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9270,1.9270,98.631,51.2,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:55,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9165,1.9165,98.797,51.6,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:57,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9164,1.9164,98.808,51.6,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:47:59,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,96,e2e,131072,1.0,1.9173,1.9173,99.146,51.7,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:48:03,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.1360,1.1360,60.105,52.9,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:48:04,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.1381,1.1381,60.272,53.0,0,NA,NA,NA,NA,52.0,NA
2025-10-09T15:48:05,rock-ms7a95,Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz,128,e2e,32768,1.0,1.1397,1.1397,59.621,52.3,0,NA,NA,NA,NA,52.0,NA
