timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,energy_batch_j,kWh_batch,seconds_batch,M,K,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T21:18:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,38288,1.0,0.5533,0.5533,144.575,261.3,1,reduction,cublas,fp32,0,38288,991,0.5533,144.575,261.3,217.0,306304000000,553.63,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1950,9501,49,0,,0.003775987254492269,1.0488853484700747e-09,1.4451002925198496e-05,0,0,,,,
2025-10-12T21:18:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,991,1.0,0.5533,0.3326,72.175,217.0,1,reduction,cublas,fp32,0,38288,991,0.5533,144.575,261.3,217.0,3964000000,11.92,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1950,9501,49,0,,0.07283047426841574,2.023068729678215e-08,0.00033562058526740666,0,0,0.0,,0.0,0.0
2025-10-12T21:19:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,43692,1.0,0.8272,0.8272,242.582,293.3,1,reduction,cublas,fp32,0,43692,2144,0.8272,242.582,293.3,152.5,524304000000,633.83,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,400,350,1965,9501,51,0,,0.005552091916140254,1.542247754483404e-09,1.8932527693857e-05,0,0,,,,
2025-10-12T21:19:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,2144,1.0,0.8272,1.0716,163.37,152.5,1,reduction,cublas,fp32,0,43692,2144,0.8272,242.582,293.3,152.5,12864000000,12.0,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,400,350,1965,9501,51,0,,0.07619869402985074,2.1166303897180762e-08,0.000499813432835821,0,0,0.0,,0.0,0.0
2025-10-12T21:19:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,36910,1.0,0.8632,0.8632,283.538,328.5,1,reduction,cublas,fp32,0,36910,1607,0.8632,283.538,328.5,176.4,590560000000,684.14,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1965,9501,52,0,,0.007681874830669196,2.1338541196303323e-09,2.3386616093199673e-05,0,0,,,,
2025-10-12T21:19:15,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,1607,1.0,0.8632,1.0486,185.021,176.4,1,reduction,cublas,fp32,0,36910,1607,0.8632,283.538,328.5,176.4,12856000000,12.26,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1965,9501,52,0,,0.11513441194772868,3.19817810965913e-08,0.0006525202240199128,0,0,0.0,,0.0,0.0
2025-10-12T21:19:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,22771,1.0,0.7375,0.7375,256.816,348.2,1,reduction,cublas,fp32,0,22771,956,0.7375,256.816,348.2,162.0,546504000000,741.01,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,400,1965,9501,53,0,,0.011278204734091607,3.13283464835878e-09,3.238768609195907e-05,0,0,,,,
2025-10-12T21:19:23,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,956,1.0,0.7375,0.9225,149.429,162.0,1,reduction,cublas,fp32,0,22771,956,0.7375,256.816,348.2,162.0,11472000000,12.44,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,400,1965,9501,53,0,,0.15630648535564853,4.3418468154346816e-08,0.0009649581589958159,0,0,0.0,,0.0,0.0
2025-10-12T21:19:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,22803,1.0,0.9434,0.9434,331.869,351.8,1,reduction,cublas,fp32,0,22803,820,0.9434,331.869,351.8,158.5,729696000000,773.43,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1965,9501,53,0,,0.014553742928562033,4.042706369045009e-09,4.137174933122835e-05,0,0,,,,
2025-10-12T21:19:33,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,820,1.0,0.9434,1.0485,166.207,158.5,1,reduction,cublas,fp32,0,22803,820,0.9434,331.869,351.8,158.5,13120000000,12.51,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1965,9501,53,0,,0.20269146341463415,5.630318428184282e-08,0.0012786585365853658,0,0,0.0,,0.0,0.0
2025-10-12T21:19:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,16456,1.0,0.9784,0.9784,338.557,346.0,1,reduction,cublas,fp32,0,16456,550,0.9784,338.557,346.0,162.7,789888000000,807.3,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1965,9501,53,0,,0.02057346864365581,5.714852401015503e-09,5.94555177442878e-05,0,0,,,,
2025-10-12T21:19:43,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,e2e,550,1.0,0.9784,1.0499,170.778,162.7,1,reduction,cublas,fp32,0,16456,550,0.9784,338.557,346.0,162.7,13200000000,12.57,e2e,e2e,1,NVIDIA GeForce RTX 3090,580.65.06,3,16,350,350,1965,9501,53,0,,0.31050545454545453,8.625151515151515e-08,0.001908909090909091,0,0,0.0,,0.0,0.0
2025-10-12T21:19:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,0,kernel,12858,1.0,0.9979,0.9979,337.081,337.8,1,reduction,cublas,fp32,0,12858,414,0.9979,337.081,337.8,175.6,822912000000,824.61,kernel,kernel,0,NVIDIA GeForce RTX 3090,580.65.06,3,16,300,350,1965,9501,54,0,,0.026215663400217765,7.282128722282713e-09,7.760927049307823e-05,0,0,,,,
