schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T23:40:55,"20260718_205238_session1",1,1,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.016996,1.016996,1.016996,64.147180,64.147180,-1.000000,1.527314e+00,63.075152,3.641400e-07,24.214192,24.214192,1.761608e+08,0.17,1.966080e+05,63.08,in_range,,,,1835,1835,,56,55,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:40:56,"20260718_205238_session1",2,2,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.011997,1.011997,1.011997,64.070325,64.070325,-1.000000,1.525484e+00,63.310780,3.637037e-07,24.095169,24.095169,1.761608e+08,0.17,1.966080e+05,63.31,in_range,,,,1835,1835,,56,56,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:40:58,"20260718_205238_session1",3,3,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.016986,1.016986,1.016986,64.305558,64.305558,-1.000000,1.531085e+00,63.231484,3.650390e-07,24.213961,24.213961,1.761608e+08,0.17,1.966080e+05,63.23,in_range,,,,1834,1835,,60,56,60,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:40:59,"20260718_205238_session1",4,4,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.007993,1.007993,1.007993,63.892554,63.892554,-1.000000,1.521251e+00,63.385888,3.626946e-07,23.999842,23.999842,1.761608e+08,0.17,1.966080e+05,63.39,in_range,,,,1834,1835,,60,60,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:00,"20260718_205238_session1",5,5,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.014986,1.014986,1.014986,64.152123,64.152123,-1.000000,1.527432e+00,63.204945,3.641680e-07,24.166329,24.166329,1.761608e+08,0.17,1.966080e+05,63.20,in_range,,,,1834,1834,,58,58,57,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:01,"20260718_205238_session1",6,6,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.014997,1.014997,1.014997,64.093839,64.093839,-1.000000,1.526044e+00,63.146842,3.638372e-07,24.166589,24.166589,1.761608e+08,0.17,1.966080e+05,63.15,in_range,,,,1835,1835,,57,57,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:02,"20260718_205238_session1",7,7,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.014995,1.014995,1.014995,64.102475,64.102475,-1.000000,1.526249e+00,63.155437,3.638862e-07,24.166556,24.166556,1.761608e+08,0.17,1.966080e+05,63.16,in_range,,,,1835,1835,,56,56,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:03,"20260718_205238_session1",8,8,8,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.015995,1.015995,1.015995,64.268054,64.268054,-1.000000,1.530192e+00,63.256255,3.648261e-07,24.190363,24.190363,1.761608e+08,0.17,1.966080e+05,63.26,in_range,,,,1835,1835,,57,56,57,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:04,"20260718_205238_session1",9,9,9,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.015996,1.015996,1.015996,64.179527,64.179527,-1.000000,1.528084e+00,63.169057,3.643236e-07,24.190387,24.190387,1.761608e+08,0.17,1.966080e+05,63.17,in_range,,,,1834,1834,,58,57,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:05,"20260718_205238_session1",10,10,10,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",8,128,"N=128;ld=256",42,1.506997,1.506997,1.506997,95.114359,95.114359,-1.000000,2.264628e+00,63.115149,5.399293e-07,35.880888,35.880888,1.761608e+08,0.12,1.966080e+05,63.12,above,,,,1834,1835,,58,58,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:09,"20260718_205238_session1",11,11,1,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.002818,1.002818,1.002818,73.157669,73.157669,-1.000000,2.979218e-03,72.952109,7.103008e-10,0.040838,0.040838,1.029953e+11,102.71,1.966080e+05,72.95,in_range,,,,1833,1833,,71,71,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:10,"20260718_205238_session1",12,12,2,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.000412,1.000412,1.000412,73.014733,73.014733,-1.000000,2.973397e-03,72.984677,7.089131e-10,0.040740,0.040740,1.029953e+11,102.95,1.966080e+05,72.98,in_range,,,,1833,1833,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:11,"20260718_205238_session1",13,13,3,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.000955,1.000955,1.000955,72.988581,72.988581,-1.000000,2.972332e-03,72.918977,7.086591e-10,0.040762,0.040762,1.029953e+11,102.90,1.966080e+05,72.92,in_range,,,,1859,1833,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:12,"20260718_205238_session1",14,14,4,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.000329,1.000329,1.000329,72.977198,72.977198,-1.000000,2.971868e-03,72.953226,7.085486e-10,0.040737,0.040737,1.029953e+11,102.96,1.966080e+05,72.95,in_range,,,,1869,1833,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:13,"20260718_205238_session1",15,15,5,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.002790,1.002790,1.002790,73.136553,73.136553,-1.000000,2.978358e-03,72.933041,7.100958e-10,0.040837,0.040837,1.029953e+11,102.71,1.966080e+05,72.93,in_range,,,,1833,1833,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:14,"20260718_205238_session1",16,16,6,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.000434,1.000434,1.000434,73.025123,73.025123,-1.000000,2.973820e-03,72.993408,7.090139e-10,0.040741,0.040741,1.029953e+11,102.95,1.966080e+05,72.99,in_range,,,,1833,1833,,70,70,70,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T23:41:15,"20260718_205238_session1",17,17,7,"STRIDED_GEMM","openblas_sgemm_ld2n",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",2,128,"N=128;ld=256",24556,1.002846,1.002846,1.002846,73.073461,73.073461,-1.000000,2.975788e-03,72.866120,7.094833e-10,0.040839,0.040839,1.029953e+11,102.70,1.966080e+05,72.87,in_range,,,,1833,1833,,70,70,70,,-1,-1,-1.000000,-1,t
