source_file,session_number,sequence_index,problem_size,configuration,num_threads,repetition,runtime_per_op_s,primary_energy_per_op_j,checksum_ok,runtime_outlier,energy_outlier
reduction_amd_20260722_174206_session3.csv,3,171,32000000,4T,4,1,0.002685804289544236,0.23394731367292226,t,False,True
reduction_amd_20260722_174206_session3.csv,3,491,32000000,64T,64,1,0.0006349131812420785,0.11075783143219264,t,False,True
reduction_amd_20260722_174206_session3.csv,3,496,32000000,64T,64,6,0.000641989226869455,0.11196357160963245,t,False,True
reduction_amd_20260722_174206_session3.csv,3,500,32000000,64T,64,10,0.0006409657794676806,0.11198803422053231,t,False,True
reduction_amd_20260722_174206_session3.csv,3,631,32000000,8T,8,1,0.0009322401869158878,0.11498122242990655,t,False,True
reduction_amd_20260722_174206_session3.csv,3,361,64000000,10T,10,1,0.004463214285714286,0.4591618526785714,t,True,False
reduction_amd_20260722_174206_session3.csv,3,362,64000000,10T,10,2,0.004483339285714286,0.4604739776785714,t,True,False
reduction_amd_20260722_174206_session3.csv,3,141,64000000,16T,16,1,0.004407154185022026,0.5338191453744493,t,True,False
reduction_amd_20260722_174206_session3.csv,3,146,64000000,16T,16,6,0.004421330396475771,0.5365758017621145,t,True,False
reduction_amd_20260722_174206_session3.csv,3,147,64000000,16T,16,7,0.004414885462555066,0.5476969339207048,t,False,True
reduction_amd_20260722_174206_session3.csv,3,148,64000000,16T,16,8,0.004416669603524229,0.5480957268722467,t,False,True
reduction_amd_20260722_174206_session3.csv,3,149,64000000,16T,16,9,0.004414136563876652,0.5483922158590309,t,False,True
reduction_amd_20260722_174206_session3.csv,3,150,64000000,16T,16,10,0.004412951541850221,0.5478902466960353,t,False,True
reduction_amd_20260722_174206_session3.csv,3,211,64000000,2T,2,1,0.007929086614173228,0.6061235669291338,t,False,True
reduction_amd_20260722_174206_session3.csv,3,371,64000000,64T,64,1,0.004729358490566038,0.7447863066037737,t,True,False
reduction_amd_20260722_174206_session3.csv,3,313,128000000,10T,10,3,0.009511952830188679,0.9775725754716981,t,True,False
reduction_amd_20260722_174206_session3.csv,3,320,128000000,10T,10,10,0.009512594339622642,0.9780327641509434,t,True,False
reduction_amd_20260722_174206_session3.csv,3,521,128000000,16T,16,1,0.009096972972972973,1.085705945945946,t,False,True
reduction_amd_20260722_174206_session3.csv,3,522,128000000,16T,16,2,0.009112729729729731,1.0889209819819818,t,False,True
reduction_amd_20260722_174206_session3.csv,3,523,128000000,16T,16,3,0.009109711711711712,1.0897442342342343,t,False,True
reduction_amd_20260722_174206_session3.csv,3,671,128000000,32T,32,1,0.009288342592592593,1.3361439166666667,t,False,True
