problem_size,configuration,num_threads,runtime_per_op_s_session_cv_pct,primary_energy_per_op_j_session_cv_pct,logical_bandwidth_gb_s_session_cv_pct,primary_power_w_session_cv_pct,runtime_stable_5pct,energy_stable_5pct,bandwidth_stable_5pct
4000000,8T,8,13.15786896973167,9.843108195968336,12.968226767706192,3.353321122223598,False,False,False
4000000,10T,10,14.605527109652714,11.206562934893253,18.153811443527225,4.290234091387197,False,False,False
4000000,16T,16,23.96948200548988,17.995817886224152,35.20528912321239,9.30416641867816,False,False,False
4000000,20T,20,29.014107935062857,22.144247821985022,47.3325033629071,12.123810365866788,False,False,False
4000000,32T,32,39.82628149074196,33.349171185570384,84.95606986007574,17.807841949708344,False,False,False
4000000,64T,64,104.54728711895844,87.86379355547547,79.17836479809137,27.16010450567862,False,False,False
8000000,1T,1,0.565258419771219,0.9044799986647487,0.5644557244166338,0.823078585439486,True,True,True
8000000,2T,2,1.7261919468075722,3.354261416014004,1.7409705627955303,3.470485207656642,True,True,True
8000000,4T,4,1.1914644954020388,0.46084899112673067,1.1756820806072952,1.2133424454896797,True,True,True
8000000,8T,8,6.389527742125645,4.817069809798922,6.986898080323716,1.7762073304164256,False,True,False
8000000,10T,10,0.43818598969713013,0.3495551176349683,0.4382998923006457,0.17734381110517175,True,True,True
8000000,16T,16,1.10164632397309,0.5908043745127058,1.0940464820657652,0.49228501797309127,True,True,True
8000000,20T,20,20.396816446376846,13.841128207090971,28.040170875550757,9.230124008363905,False,False,False
8000000,32T,32,0.848079123503038,0.6194546832099095,0.8472315924942289,0.25396061227423583,True,True,True
8000000,64T,64,65.37157643425321,53.036469658971455,86.02930831447271,25.380375100028385,False,False,False
16000000,1T,1,0.5012245581533471,1.6599889008607978,0.5018832199079503,1.8982532157755936,True,True,True
16000000,2T,2,0.36019518633891173,2.4442077766200727,0.36073744457878315,2.8643706713248145,True,True,True
16000000,4T,4,2.8838387826215044,7.2170190791447775,2.925673444276001,5.634746213470263,True,False,True
16000000,8T,8,4.9925573371628715,4.719924748558099,5.022279125359037,0.7816777744890704,True,True,False
16000000,10T,10,3.912158034558049,6.876749058679457,3.8642457805115473,3.554443291286839,True,False,True
16000000,16T,16,0.5441935702605691,0.4030139932215203,0.5403913551671203,0.39050430044573287,True,True,True
16000000,20T,20,2.7737603389478043,1.5140959573210648,2.8097941764889645,1.3223107878807037,True,True,True
16000000,32T,32,0.33601661744029593,0.24743900032483762,0.33513667515153733,0.27709062862477335,True,True,True
16000000,64T,64,38.7336164558247,33.39396192726496,80.61738563371938,14.153552359066717,False,False,False
32000000,1T,1,0.5171921750311944,2.9815134745015808,0.5177892947200174,2.4276060715648304,True,True,True
32000000,2T,2,0.25388783801212494,3.052547883310145,0.2541601116912947,3.105110321858943,True,True,True
32000000,4T,4,0.4501594027932154,2.0593171568456836,0.44946436066887224,1.8162332078391952,True,True,True
32000000,8T,8,2.7519524264189297,6.274402166187147,2.6944826525452736,5.381072031876882,True,False,True
32000000,10T,10,0.6185031900823509,3.9553154428429034,0.6154441526482173,4.303004744317511,True,True,True
32000000,16T,16,2.3316765743064383,3.0868469485517545,2.305049443032307,2.2029654895552793,True,True,True
32000000,20T,20,1.740850182304882,3.4289547394499484,1.7801940429560266,4.110175300703952,True,True,True
32000000,32T,32,3.2433700075644825,2.715322085602229,3.181839357307529,0.5716911983211886,True,True,True
32000000,64T,64,11.989701592190208,8.761248675557589,14.15751860435848,3.929440883583778,False,False,False
64000000,1T,1,0.5650022749269127,2.0069685580691288,0.5639086434803953,2.0494398528989834,True,True,True
64000000,2T,2,0.15476220877465224,0.8638199554775546,0.15470064372824327,0.9102776811259851,True,True,True
