platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,working_set_bytes,operational_intensity_flop_per_byte,runtime_per_op_s_median,runtime_per_op_s_ci95_low,runtime_per_op_s_ci95_high,runtime_per_op_s_session_cv_pct,runtime_per_op_s_robust_cv_pct,primary_energy_per_op_j_median,primary_energy_per_op_j_ci95_low,primary_energy_per_op_j_ci95_high,primary_energy_per_op_j_session_cv_pct,primary_energy_per_op_j_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_ci95_low,total_energy_per_op_j_ci95_high,total_energy_per_op_j_session_cv_pct,total_energy_per_op_j_robust_cv_pct,primary_power_w_median,primary_power_w_ci95_low,primary_power_w_ci95_high,primary_power_w_session_cv_pct,primary_power_w_robust_cv_pct,edp_primary_j_s_median,edp_primary_j_s_ci95_low,edp_primary_j_s_ci95_high,edp_primary_j_s_session_cv_pct,edp_primary_j_s_robust_cv_pct,throughput_gflops_exact_median,throughput_gflops_exact_ci95_low,throughput_gflops_exact_ci95_high,throughput_gflops_exact_session_cv_pct,throughput_gflops_exact_robust_cv_pct,primary_efficiency_gflop_per_j_median,primary_efficiency_gflop_per_j_ci95_low,primary_efficiency_gflop_per_j_ci95_high,primary_efficiency_gflop_per_j_session_cv_pct,primary_efficiency_gflop_per_j_robust_cv_pct,logical_bandwidth_gb_s_median,logical_bandwidth_gb_s_ci95_low,logical_bandwidth_gb_s_ci95_high,logical_bandwidth_gb_s_session_cv_pct,logical_bandwidth_gb_s_robust_cv_pct,logical_gb_per_j_median,logical_gb_per_j_ci95_low,logical_gb_per_j_ci95_high,logical_gb_per_j_session_cv_pct,logical_gb_per_j_robust_cv_pct,temp_c_median,temp_c_ci95_low,temp_c_ci95_high,temp_c_session_cv_pct,temp_c_robust_cv_pct,clock_before_mhz_median,clock_before_mhz_ci95_low,clock_before_mhz_ci95_high,clock_before_mhz_session_cv_pct,clock_before_mhz_robust_cv_pct
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,1T,1,5,4000004.0,0.2499995000005,8.681031800898722e-05,8.661224137931034e-05,8.739309382629928e-05,0.37944526003544826,0.338287450033914,0.005916070674921521,0.005865469870689655,0.005977288855291576,0.7272391938086713,0.7763076887006874,0.005916070674921521,0.005865469870689655,0.005977288855291576,0.7272391938086713,0.7763076887006874,67.95391223424244,67.7251987172779,68.95486298708474,0.7443304721386623,0.49900093916998306,5.173478972759416e-07,5.07861411310813e-07,5.183417776656326e-07,0.9269604810698502,0.28482324438053486,11.519356758919022,11.442546129826898,11.545705665980375,0.37900341912694985,0.3391238801499487,0.16903094672342275,0.1673007436339336,0.17048915957122823,0.726875511199499,0.7722660372075598,46.07751919062231,45.77027605976817,46.18291502965919,0.3790034191269482,0.33912388014995626,0.6761251391426171,0.6692043129430219,0.6819580021995535,0.7268755111995022,0.7722660372075465,57.5,56.5,58.0,1.1357495479447124,1.2892173913043476,1823.5,1794.0,1831.0,0.8042822044878424,0.20326295585412665
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,2T,2,5,4000004.0,0.2499995000005,5.326478480751368e-05,4.5581356779352965e-05,5.491115420331021e-05,7.388644849001241,4.2459410698347,0.004205079724616355,0.003553244888222465,0.004317464452631,7.5355225407548545,0.4359272349140941,0.004205079724616355,0.003553244888222465,0.004317464452631,7.5355225407548545,0.4359272349140941,78.82299653697916,76.65832147365512,79.24553833897119,1.4419767203300091,0.794768662898369,2.2423969375980867e-07,1.618820656598379e-07,2.3655482142579658e-07,14.142842276904116,4.846277495694903,18.77508709845592,18.21121822717449,21.938800343801937,8.116403213240709,4.135148302973907,0.23780747059075116,0.2316172136764036,0.2814328353674534,8.334518180782524,0.43442575658908356,75.10049859467067,72.84501859858946,87.755376885786,8.11640321324071,4.135148302973913,0.9512317848246719,0.9264707076451767,1.125733592934748,8.334518180782528,0.4344257565890795,57.0,56.0,58.0,1.5664224010506405,2.601052631578947,1869.5,1850.0,1873.0,0.5297874757471718,0.277566194169564
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,4T,4,5,4000004.0,0.2499995000005,3.5350934171468485e-05,3.526383936299117e-05,3.557840345882105e-05,0.3536782986274468,0.2782767211719509,0.0031538506434306956,0.0031274624026311234,0.0031616962982364237,0.4374200603436291,0.36881796667198813,0.0031538506434306956,0.0031274624026311234,0.0031616962982364237,0.4374200603436291,0.36881796667198813,89.18908893572515,88.32061951572882,89.35953868262712,0.49338458991203227,0.28334048230829106,1.1149019817982862e-07,1.1027092832833755e-07,1.1176888076014202e-07,0.5400957084155165,0.27646942908476757,28.287771191134283,28.106925312293082,28.35763427414114,0.35239839840667203,0.278780433558952,0.3170726127418535,0.3162858484839969,0.3197477660651278,0.43824593321694066,0.36788314153386137,113.15131106693298,112.42792610479968,113.43076395786562,0.3523983984066744,0.27878043355893495,1.2682929875508528,1.2651459242253056,1.2789936222451974,0.4382459332169293,0.3678831415339108,56.0,53.0,57.0,2.737500160307419,2.6475,1942.0,1914.0,1954.0,0.805309280944964,0.7634397528321317
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,8T,8,5,4000004.0,0.2499995000005,2.814334881876381e-05,2.7672711291413117e-05,2.8746650251946864e-05,1.6757872479162457,2.4793325149170524,0.0029015266273865505,0.002855552954699121,0.002967063082109594,1.4093537001097687,1.337563216816288,0.0029015266273865505,0.002855552954699121,0.002967063082109594,1.4093537001097687,1.337563216816288,103.17418411513056,101.74146675588744,103.53231846767561,0.6870170534715164,0.23465945582011333,8.165428040061096e-08,7.910757252449195e-08,8.520348719031625e-08,2.9849144053021672,4.624067567076123,35.53235146678814,34.78662709273686,36.13667025641871,1.675144660376234,2.521541638874453,0.34464581405781436,0.33703558920555926,0.35019460260759994,1.4077080372102706,1.3254229642952788,142.12969012624856,139.14678666424246,144.546970119326,1.6751446603762372,2.5215416388744725,1.378586013400527,1.348145053109647,1.400781211990022,1.4077080372102657,1.3254229642952795,55.0,53.0,56.0,2.201388405629304,2.6956363636363636,2137.0,2102.0,2147.0,0.8894566357979701,0.6937763219466542
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,10T,10,5,4000004.0,0.2499995000005,2.8247823811360257e-05,2.7037919454213713e-05,2.8833542749443143e-05,2.7793792460785847,3.074172734157502,0.0030439909646851416,0.0029405674564349366,0.003117719979919679,2.4919666545881887,2.983142179280861,0.0030439909646851416,0.0029405674564349366,0.003117719979919679,2.4919666545881887,2.983142179280861,107.7470581560371,107.71883764029059,108.66940660531579,0.3918140323980146,0.03883144223314789,8.602367848111531e-08,7.94427430471327e-08,8.968297220503396e-08,5.237462048788046,6.306715744866451,35.40093723575205,34.68181213215276,36.985065748475485,2.804961424456649,3.011713705476608,0.3285160111251755,0.32074691534677274,0.34007012682909277,2.5040685560444915,2.9244125894080324,141.6040321507893,138.72752598338553,147.94055887472382,2.804961424456652,3.0117137054766028,1.3140666726314192,1.2829902273649796,1.3602832278801062,2.504068556044493,2.9244125894080613,54.0,53.0,55.0,1.3094570021973104,0.0,2182.5,2180.5,2213.0,0.7306688785106947,0.13586254295532646
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,16T,16,5,4000004.0,0.2499995000005,3.1788553760726904e-05,8.868301913486365e-06,3.2209240168003055e-05,37.65936182979666,1.9620573874555503,0.0037753449735786595,0.0012481601085841615,0.003858317710322006,34.68253502558334,2.869874665638075,0.0037753449735786595,0.0012481601085841615,0.003858317710322006,34.68253502558334,2.869874665638075,120.4397665220341,118.25083373225822,140.736287714892,7.5855769946205145,0.8326814046230291,1.2037322687731042e-07,1.1068658033045917e-08,1.2416379655713055e-07,49.76226391988352,4.668728049493402,31.457832710201288,31.047005742619618,112.76104635059153,75.83261152734934,1.936217500257304,0.26487620729940065,0.2591807126643255,0.8011784669456692,64.69913039196973,2.926528374346522,125.83158250371848,124.18827134677278,451.045087491639,75.83261152734936,1.9362175002572954,1.0595069482093797,1.0367249241050767,3.2047202772168215,64.69913039196972,2.92652837434656,55.0,53.0,60.0,4.876987756717075,2.6956363636363636,2404.0,2381.5,2423.0,0.6478813873916827,0.6475582362728786
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,20T,20,5,4000004.0,0.2499995000005,3.616795002179282e-05,8.214780440504224e-06,3.6268939530523204e-05,40.83968409174957,0.41397714151188,0.004592655536725201,0.0012429948705621604,0.004706467244597602,38.30024465682578,0.6450095438935461,0.004592655536725201,0.0012429948705621604,0.004706467244597602,38.30024465682578,0.6450095438935461,128.63419885169674,126.7075964280892,151.28646177190143,7.882057666475223,1.867967883359904,1.6615870312143113e-07,1.0206524034609274e-08,1.7017458149785927e-07,51.718311944915875,3.492324483922286,27.64876473404039,27.571776778322437,121.73167995526082,90.26849958200832,0.4128298108266265,0.21773873800274585,0.2124748129992008,0.8045077461724318,78.68024194353326,0.6496573185648231,110.59528012650063,110.28732768772456,486.9276936754568,90.26849958200833,0.41282981082661846,0.8709566939226292,0.8499009517970069,3.2180374207581326,78.68024194353325,0.649657318564846,57.0,56.0,60.0,2.632942862517899,2.601052631578947,2547.0,2538.5,2564.5,0.3777283821967263,0.11641931684334511
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,32T,32,5,4000004.0,0.2499995000005,5.032918202650194e-05,5.968118361692302e-06,5.064633414963266e-05,47.842128464669706,0.9342685869720776,0.007370134814333551,0.0011371558263175967,0.007430913171266314,45.51806865178774,1.2226369565624267,0.007370134814333551,0.0011371558263175967,0.007430913171266314,45.51806865178774,1.2226369565624267,147.13471856623934,145.61785023639425,190.4835867423543,12.602510028444794,0.7224917515881709,3.7327029337591477e-07,6.789869717449843e-09,3.736937086757477e-07,54.753819607250406,0.16817719884826338,19.86916869791969,19.74474811865191,167.5568547323598,133.27982178785837,0.9284029625342394,0.1356825952635537,0.13457514336781412,0.8793860806228437,116.6105124499619,1.2101096514510246,79.4768337451873,78.97915043275054,670.2287593856175,133.27982178785834,0.9284029625342567,0.5427314665160624,0.5383016500734801,3.5175513575870547,116.6105124499619,1.2101096514510268,55.0,53.0,60.0,5.017879539063872,4.043454545454545,2987.5,2964.0,3002.5,0.5182479169446226,0.6699615062761506
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1000000,64T,64,5,4000004.0,0.2499995000005,0.00011136192174664938,0.00010838113897596656,0.00011315011013215859,1.5786817833705409,0.7649069840605319,0.016196259859535385,0.01583351274817137,0.01642594774229075,1.3235160586052832,0.29536101079108906,0.016196259859535385,0.01583351274817137,0.01642594774229075,1.3235160586052832,0.29536101079108906,145.42077378676663,144.95160094387197,146.0912148093512,0.3056532076461647,0.30794573091661886,1.8046078163533635e-06,1.716066710140722e-06,1.8585999310164724e-06,2.8840299920492822,0.978205261156938,8.97972378093213,8.837820835196279,9.226767344079041,1.595948177759057,0.761019974715786,0.061742588576822716,0.06087928426542885,0.0631575117357218,1.3350585799792625,0.2947744167320224,35.9189669615906,35.3513540434225,36.907143190528735,1.59594817775906,0.7610199747157924,0.2469708482484934,0.24351762409647654,0.25263055220348635,1.3350585799792636,0.2947744167320077,53.5,53.0,54.0,0.9345794392523363,1.385607476635514,4174.0,4169.5,4192.5,0.2469462483913651,0.159839482510781
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2000000,1T,1,5,8000004.0,0.249999750000125,0.00017431788308543757,0.00017327268791132662,0.0001747994591765527,0.3411064388958348,0.25014213430769117,0.011819322891357169,0.011802761950121234,0.01214950087123192,1.2668886005411002,0.2077382241105538,0.011819322891357169,0.011802761950121234,0.01214950087123192,1.2668886005411002,0.2077382241105538,68.04722842204325,67.81923399885851,69.58152476915507,1.0522235023886182,0.4967498892345702,2.059380307970106e-06,2.0490382620439753e-06,2.1214018364180315e-06,1.4593452242847433,0.7445500586142293,11.473291761547795,11.441677997369158,11.5424955254895,0.3418436138775055,0.25049568581521886,0.1692144068533223,0.16461593143781278,0.16945177857705185,1.2550111013422782,0.20797715995096341,45.89321293938117,45.766757756211504,46.17002827196319,0.34184361387751205,0.2504956858152352,0.676858304271255,0.6584643842153061,0.6778077921156606,1.2550111013422807,0.2079771599509652,58.0,57.0,58.0,0.9509072178909133,0.0,1807.5,1794.0,1825.0,0.844389473608161,1.107336099585062
