platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,primary_energy_per_op_j,total_energy_per_op_j,dram_energy_per_op_j,primary_power_w,total_power_w,edp_primary_j_s,edp_total_j_s,throughput_gflops_exact,primary_efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches,working_set_bytes,operational_intensity_flop_per_byte
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,1T,1,8.739309382629928e-05,8.739309382629928e-05,0.005916070674921521,0.005916070674921521,,67.75087747341479,67.75087747341479,5.173478972759416e-07,5.173478972759416e-07,11.442546129826898,0.16903094672342275,45.77027605976817,0.6761251391426171,57.0,1794.0,1794.0,0.0,11468.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,1T,1,8.681031800898722e-05,8.681031800898722e-05,0.00589950596266851,0.00589950596266851,,67.95391223424244,67.95391223424244,5.111118679860041e-07,5.111118679860041e-07,11.519356758919022,0.169505582362407,46.07751919062231,0.678023685495643,58.0,1823.5,1794.0,-1.6175831076289582,11572.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,1T,1,8.677701943844493e-05,8.677701943844493e-05,0.005977288855291576,0.005977288855291576,,68.95486298708474,68.95486298708474,5.180475628179783e-07,5.180475628179783e-07,11.523779582419222,0.1673007436339336,46.095210520005736,0.6692043129430219,57.5,1826.0,1794.0,-1.6986301369863013,11575.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,1T,1,8.661224137931034e-05,8.661224137931034e-05,0.005865469870689655,0.005865469870689655,,67.7251987172779,67.7251987172779,5.07861411310813e-07,5.07861411310813e-07,11.545705665980375,0.17048915957122823,46.18291502965919,0.6819580021995535,56.5,1823.5,1794.0,0.0,11600.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,1T,1,8.72268933136249e-05,8.72268933136249e-05,0.005947047952351969,0.005947047952351969,,68.22846585301308,68.22846585301308,5.183417776656326e-07,5.183417776656326e-07,11.464346821545504,0.16815048766911586,45.857479001048304,0.6726032958817101,58.0,1831.0,1807.5,-1.3095238095238095,11501.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,2T,2,5.491115420331021e-05,5.491115420331021e-05,0.004217443873928006,0.004217443873928006,,76.65832147365512,76.65832147365512,2.3156957222675645e-07,2.3156957222675645e-07,18.21121822717449,0.23711065627580497,72.84501859858946,0.948444521990367,56.0,1850.0,1834.0,-0.8583620092328113,18307.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,2T,2,5.326478480751368e-05,5.326478480751368e-05,0.004203017984312107,0.004203017984312107,,79.12860784435652,79.12860784435652,2.2423969375980867e-07,2.2423969375980867e-07,18.77508709845592,0.23792804565350556,75.10049859467067,0.951714086040291,57.0,1872.5,1862.0,0.026695141484249868,19378.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,2T,2,5.316310174479715e-05,5.316310174479715e-05,0.004205079724616355,0.004205079724616355,,79.24553833897119,79.24553833897119,2.2355520560973285e-07,2.2355520560973285e-07,18.810035475732597,0.23780747059075116,75.24029238336468,0.9512317848246719,58.0,1869.5,1834.0,-0.7783145464304885,19028.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,2T,2,4.5581356779352965e-05,4.5581356779352965e-05,0.003553244888222465,0.003553244888222465,,77.55895723984338,77.55895723984338,1.618820656598379e-07,1.618820656598379e-07,21.938800343801937,0.2814328353674534,87.755376885786,1.125733592934748,58.0,1860.0,1849.0,-0.5816450732900429,22008.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,2T,2,5.479020729092208e-05,5.479020729092208e-05,0.004317464452631,0.004317464452631,,78.82299653697916,78.82299653697916,2.3655482142579658e-07,2.3655482142579658e-07,18.251427516954724,0.2316172136764036,73.00585607938504,0.9264707076451767,56.5,1873.0,1873.5,0.02612330198537095,18187.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,4T,4,3.557840345882105e-05,3.557840345882105e-05,0.003138948557067032,0.003138948557067032,,88.32061951572882,88.32061951572882,1.1166068207060968e-07,1.1166068207060968e-07,28.106925312293082,0.3185778964970156,112.42792610479968,1.2743141346137827,53.0,1954.0,1944.5,-1.4282282984082468,28449.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,4T,4,3.535279081168149e-05,3.535279081168149e-05,0.003153984295118706,0.003153984295118706,,89.35953868262712,89.35953868262712,1.1149019817982862e-07,1.1149019817982862e-07,28.286325903158293,0.3170590676894632,113.1455299034667,1.2682388072329307,56.0,1942.0,1915.0,-0.2560163850486431,28558.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,4T,4,3.526383936299117e-05,3.526383936299117e-05,0.0031274624026311234,0.0031274624026311234,,88.80812520525443,88.80812520525443,1.1027092832833755e-07,1.1027092832833755e-07,28.35763427414114,0.3197477660651278,113.43076395786562,1.2789936222451974,55.0,1932.0,1915.0,-0.733537654510744,28885.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,4T,4,3.5350934171468485e-05,3.5350934171468485e-05,0.0031616962982364237,0.0031616962982364237,,89.32849528432534,89.32849528432534,1.1176888076014202e-07,1.1176888076014202e-07,28.287771191134283,0.3162858484839969,113.15131106693298,1.2651459242253056,57.0,1947.5,1913.0,-0.2560163850486431,28635.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,4T,4,3.5284582208352326e-05,3.5284582208352326e-05,0.0031538506434306956,0.0031538506434306956,,89.18908893572515,89.18908893572515,1.1128229563403525e-07,1.1128229563403525e-07,28.34096205257419,0.3170726127418535,113.36407493821991,1.2682929875508528,56.0,1914.0,1913.5,-0.02612330198537095,28519.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,8T,8,2.8746650251946864e-05,2.8746650251946864e-05,0.002927703447091159,0.002927703447091159,,101.74146675588744,101.74146675588744,8.421375125883348e-08,8.421375125883348e-08,34.78662709273686,0.34156473030966605,139.14678666424246,1.3662616537592391,53.0,2123.0,2073.0,-1.651583220099126,34928.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,8T,8,2.814334881876381e-05,2.814334881876381e-05,0.0029015266273865505,0.0029015266273865505,,103.0108845205053,103.0108845205053,8.165428040061096e-08,8.165428040061096e-08,35.53235146678814,0.34464581405781436,142.12969012624856,1.378586013400527,55.5,2102.0,2072.0,0.0,35302.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,8T,8,2.8716330495400264e-05,2.8716330495400264e-05,0.002967063082109594,0.002967063082109594,,103.33485320286746,103.33485320286746,8.520348719031625e-08,8.520348719031625e-08,34.82342907699673,0.33703558920555926,139.29399489569815,1.348145053109647,56.0,2137.0,2119.0,-0.16364323321736826,35002.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,8T,8,2.7954114315563743e-05,2.7954114315563743e-05,0.0028989126000054984,0.0028989126000054984,,103.53231846767561,103.53231846767561,8.110749043888807e-08,8.110749043888807e-08,35.77297556312561,0.34495660002024875,143.09218843659315,1.3798291597365548,55.0,2147.0,2144.5,-0.9794386500223331,36373.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,8T,8,2.7672711291413117e-05,2.7672711291413117e-05,0.002855552954699121,0.002855552954699121,,103.17418411513056,103.17418411513056,7.910757252449195e-08,7.910757252449195e-08,36.13667025641871,0.35019460260759994,144.546970119326,1.400781211990022,54.0,2146.5,2140.5,0.0942582636446277,36975.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,10T,10,2.8796012621916235e-05,2.8796012621916235e-05,0.003117719979919679,0.003117719979919679,,107.71883764029059,107.71883764029059,8.968297220503396e-08,8.968297220503396e-08,34.72711164447634,0.32074691534677274,138.90872439507635,1.2829902273649796,54.0,2180.5,2163.5,-0.6221198156682027,34860.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,10T,10,2.7582863523708364e-05,2.7582863523708364e-05,0.0029875932265707983,0.0029875932265707983,,108.23467706422478,108.23467706422478,8.235834225300047e-08,8.235834225300047e-08,36.2543681393379,0.33471725656966256,145.01776259258676,1.3388717040193803,54.0,2208.5,2182.0,-1.1999043766935,36717.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,10T,10,2.8833542749443143e-05,2.8833542749443143e-05,0.003105239162716317,0.003105239162716317,,107.7470581560371,107.7470581560371,8.946703162897244e-08,8.946703162897244e-08,34.68181213215276,0.3220360680605824,138.72752598338553,1.2881468485334502,55.0,2213.0,2196.5,-0.2484002174186763,35018.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,10T,10,2.8247823811360257e-05,2.8247823811360257e-05,0.0030439909646851416,0.0030439909646851416,,107.73101621505141,107.73101621505141,8.602367848111531e-08,8.602367848111531e-08,35.40093723575205,0.3285160111251755,141.6040321507893,1.3140666726314192,53.0,2182.0,2162.5,-0.5661231884057971,36302.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,10T,10,2.7037919454213713e-05,2.7037919454213713e-05,0.0029405674564349366,0.0029405674564349366,,108.66940660531579,108.66940660531579,7.94427430471327e-08,7.94427430471327e-08,36.985065748475485,0.34007012682909277,147.94055887472382,1.3602832278801062,54.0,2182.5,2182.5,-0.8485923335868912,37817.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,16T,16,3.1905297001336977e-05,3.1905297001336977e-05,0.0037753449735786595,0.0037753449735786595,,118.25083373225822,118.25083373225822,1.2037322687731042e-07,1.2037322687731042e-07,31.342813897372345,0.26487620729940065,125.3715063322513,1.0595069482093797,53.0,2423.0,2388.5,-1.0698148965287253,31414.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,16T,16,8.868301913486365e-06,8.868301913486365e-06,0.0012481601085841615,0.0012481601085841615,,140.736287714892,140.736287714892,1.1068658033045917e-08,1.1068658033045917e-08,112.76104635059153,0.8011784669456692,451.045087491639,3.2047202772168215,60.0,2381.5,2381.0,-0.2935499543789564,113092.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,16T,16,3.0615704822153255e-05,3.0615704822153255e-05,0.003702265472069706,0.003702265472069706,,120.81753867918995,120.81753867918995,1.1331537418262622e-07,1.1331537418262622e-07,32.662958539537286,0.27010464205153195,130.65209546207876,1.080420729045425,55.0,2404.0,2383.0,-0.3530593469166168,33512.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,16T,16,3.1788553760726904e-05,3.1788553760726904e-05,0.003822013471731449,0.003822013471731449,,120.4397665220341,120.4397665220341,1.2153816352545e-07,1.2153816352545e-07,31.457832710201288,0.26164195400753665,125.83158250371848,1.0465699091678717,55.0,2414.5,2404.5,-0.8005034338016478,31696.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,16T,16,3.2209240168003055e-05,3.2209240168003055e-05,0.003858317710322006,0.003858317710322006,,119.76333353970551,119.76333353970551,1.2416379655713055e-07,1.2416379655713055e-07,31.047005742619618,0.2591807126643255,124.18827134677278,1.0367249241050767,54.0,2403.0,2386.0,-1.3316516602221387,31428.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,20T,20,3.6268939530523204e-05,3.6268939530523204e-05,0.004592655536725201,0.004592655536725201,,126.7075964280892,126.7075964280892,1.6641638993651479e-07,1.6641638993651479e-07,27.571776778322437,0.21773873800274585,110.28732768772456,0.8709566939226292,56.0,2564.5,2518.0,-1.3879602816129175,27733.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,20T,20,8.214780440504224e-06,8.214780440504224e-06,0.0012429948705621604,0.0012429948705621604,,151.28646177190143,151.28646177190143,1.0206524034609274e-08,1.0206524034609274e-08,121.73167995526082,0.8045077461724318,486.9276936754568,3.2180374207581326,60.0,2538.5,2510.0,-0.11870567593240455,122723.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,20T,20,3.617960729413454e-05,3.617960729413454e-05,0.004706467244597602,0.004706467244597602,,129.95999796663813,129.95999796663813,1.7017458149785927e-07,1.7017458149785927e-07,27.639860108757254,0.2124748129992008,110.55966155413103,0.8499009517970069,58.0,2545.0,2541.5,-0.11790136041813397,27858.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,20T,20,3.616795002179282e-05,3.616795002179282e-05,0.004598100156181898,0.004598100156181898,,127.01350175095007,127.01350175095007,1.6615870312143113e-07,1.6615870312143113e-07,27.64876473404039,0.21748113679214498,110.59528012650063,0.8699262870194142,57.0,2548.0,2540.0,-1.482402547322505,27532.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,20T,20,3.547706597222222e-05,3.547706597222222e-05,0.004572675052083333,0.004572675052083333,,128.63419885169674,128.63419885169674,1.6224476741977358e-07,1.6224476741977358e-07,28.187261832621815,0.21869284271526812,112.74927282880742,0.8747731204055638,57.0,2547.0,2531.0,-0.6281479004191265,28800.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,32T,32,5.064633414963266e-05,5.064633414963266e-05,0.007370134814333551,0.007370134814333551,,145.61785023639425,145.61785023639425,3.7327029337591477e-07,3.7327029337591477e-07,19.74474811865191,0.1356825952635537,78.97915043275054,0.5427314665160624,53.0,3002.5,2976.0,-0.43268441472034286,20009.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,32T,32,5.032918202650194e-05,5.032918202650194e-05,0.007430913171266314,0.007430913171266314,,147.66070536576575,147.66070536576575,3.736937086757477e-07,3.736937086757477e-07,19.86916869791969,0.13457514336781412,79.4768337451873,0.5383016500734801,55.0,3001.0,2964.0,-0.13405427940433898,20074.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,32T,32,5.0397380678118896e-05,5.0397380678118896e-05,0.007414649797165324,0.007414649797165324,,147.13471856623934,147.13471856623934,3.734892058944951e-07,3.734892058944951e-07,19.84228128606565,0.13486826927505707,79.36928388267162,0.5394741560474614,55.0,2964.0,2963.5,0.0,19967.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,32T,32,4.8669141381536474e-05,4.8669141381536474e-05,0.007127153831965324,0.007127153831965324,,146.41771046873257,146.41771046873257,3.4688791550414513e-07,3.4688791550414513e-07,20.547861748633196,0.1403141540318832,82.19161137759116,0.5612577386418875,53.5,2987.5,2975.5,-0.3029532425714228,21686.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,32T,32,5.968118361692302e-06,5.968118361692302e-06,0.0011371558263175967,0.0011371558263175967,,190.4835867423543,190.4835867423543,6.789869717449843e-09,6.789869717449843e-09,167.5568547323598,0.8793860806228437,670.2287593856175,3.5175513575870547,60.0,2986.0,2951.0,-0.772186475631077,168906.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,1000000,64T,64,0.00011193646317186464,0.00011193646317186464,0.01622852576863526,0.01622852576863526,,144.95160094387197,144.95160094387197,1.8165144456551428e-06,1.8165144456551428e-06,8.933630774290286,0.06161983034442518,35.7345945662788,0.24647981433683647,53.0,4187.5,4177.5,-0.28660141792880744,9042.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,1000000,64T,64,0.00010838113897596656,0.00010838113897596656,0.01583351274817137,0.01583351274817137,,146.0912148093512,146.0912148093512,1.716066710140722e-06,1.716066710140722e-06,9.226767344079041,0.0631575117357218,36.907143190528735,0.25263055220348635,53.0,4192.5,4170.5,-0.1910007087515847,9570.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,1000000,64T,64,0.00011111258779038358,0.00011111258779038358,0.016196259859535385,0.016196259859535385,,145.59593693847805,145.59593693847805,1.7996083952984078e-06,1.7996083952984078e-06,8.999872156636503,0.061742588576822716,35.99956062559526,0.2469708482484934,54.0,4169.5,4169.5,0.01226011594386485,9255.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,4,1000000,64T,64,0.00011315011013215859,0.00011315011013215859,0.01642594774229075,0.01642594774229075,,145.11872531466204,145.11872531466204,1.8585999310164724e-06,1.8585999310164724e-06,8.837820835196279,0.06087928426542885,35.3513540434225,0.24351762409647654,54.0,4174.0,4168.0,-0.19171435646225252,9080.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,5,1000000,64T,64,0.00011136192174664938,0.00011136192174664938,0.016196050367488113,0.016196050367488113,,145.42077378676663,145.42077378676663,1.8046078163533635e-06,1.8046078163533635e-06,8.97972378093213,0.061743386714986165,35.9189669615906,0.24697404080753235,53.5,4171.5,4164.5,-0.1559186232891423,9252.0,4000004.0,0.2499995000005
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,1,2000000,1T,1,0.00017402377646650468,0.00017402377646650468,0.011819322891357169,0.011819322891357169,,67.96869155806195,67.96869155806195,2.05853034038909e-06,2.05853034038909e-06,11.492676694020256,0.1692144068533223,45.97075274681079,0.676858304271255,57.0,1794.0,1794.0,0.0,5762.0,8000004.0,0.249999750000125
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,2,2000000,1T,1,0.00017431788308543757,0.00017431788308543757,0.01181515444482878,0.01181515444482878,,67.81923399885851,67.81923399885851,2.059380307970106e-06,2.059380307970106e-06,11.473291761547795,0.1692740468748324,45.89321293938117,0.6770968645958557,57.0,1807.5,1794.0,0.0,5782.0,8000004.0,0.249999750000125
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL,3,2000000,1T,1,0.00017327268791132662,0.00017327268791132662,0.011802761950121234,0.011802761950121234,,68.04722842204325,68.04722842204325,2.0490382620439753e-06,2.0490382620439753e-06,11.5424955254895,0.16945177857705185,46.17002827196319,0.6778077921156606,58.0,1825.0,1794.0,-0.9859270903510742,5774.0,8000004.0,0.249999750000125
