schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-20T12:10:44,"20260720_120846_session2",1,1,1,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001803,1.001790,1.001803,329.588000,329.588000,-1.000000,7.541541771e-03,3.289947104e+02,2.809443239e-11,2.292269332e-02,2.292298792e-02,1.173143473e+13,11710.467536,3145728.000000,328.994710,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:45,"20260720_120846_session2",2,2,2,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.000901,1.000884,1.000901,327.481000,327.481000,-1.000000,7.493329977e-03,3.271860960e+02,2.791482947e-11,2.290195676e-02,2.290234844e-02,1.173143473e+13,11721.070772,3145728.000000,327.186096,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:46,"20260720_120846_session2",3,3,3,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001488,1.001477,1.001488,333.414000,333.414000,-1.000000,7.629087248e-03,3.329185775e+02,2.842056471e-11,2.291552323e-02,2.291577510e-02,1.173143473e+13,11714.131651,3145728.000000,332.918578,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:47,"20260720_120846_session2",4,4,4,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001733,1.001723,1.001733,331.008000,331.008000,-1.000000,7.574033819e-03,3.304354053e+02,2.821547471e-11,2.292114730e-02,2.292137494e-02,1.173143473e+13,11711.257404,3145728.000000,330.435405,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:48,"20260720_120846_session2",5,5,5,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001264,1.001254,1.001264,330.563000,330.563000,-1.000000,7.563851452e-03,3.301457410e+02,2.817754243e-11,2.291041590e-02,2.291064373e-02,1.173143473e+13,11716.743036,3145728.000000,330.145741,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:49,"20260720_120846_session2",6,6,6,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001529,1.001519,1.001529,328.123000,328.123000,-1.000000,7.508020044e-03,3.276222219e+02,2.796955423e-11,2.291648409e-02,2.291669961e-02,1.173143473e+13,11713.640495,3145728.000000,327.622222,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:50,"20260720_120846_session2",7,7,7,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001361,1.001351,1.001361,330.773000,330.773000,-1.000000,7.568656614e-03,3.303234974e+02,2.819544306e-11,2.291264207e-02,2.291286170e-02,1.173143473e+13,11715.604652,3145728.000000,330.323497,in_range,4,16,1815,1815,1815,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:51,"20260720_120846_session2",8,8,8,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001665,1.001653,1.001665,328.292000,328.292000,-1.000000,7.511887056e-03,3.277463070e+02,2.798395997e-11,2.291955379e-02,2.291982212e-02,1.173143473e+13,11712.071642,3145728.000000,327.746307,in_range,4,16,1815,1815,1815,9501,65,64,65,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:52,"20260720_120846_session2",9,9,9,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.002743,1.002729,1.002743,329.976000,329.976000,-1.000000,7.550419880e-03,3.290734680e+02,2.812750593e-11,2.294417985e-02,2.294448084e-02,1.173143473e+13,11699.501037,3145728.000000,329.073468,in_range,4,16,1815,1815,1815,9501,65,65,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:10:53,"20260720_120846_session2",10,10,10,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,512,"N=512;ld=1024",43703,1.001824,1.001815,1.001824,328.233000,328.233000,-1.000000,7.510537034e-03,3.276353008e+02,2.797893075e-11,2.292325615e-02,2.292346708e-02,1.173143473e+13,11710.180014,3145728.000000,327.635301,in_range,4,16,1815,1815,1815,9501,65,64,65,"0x4",-1,-1,-1.000000,-1,t
