schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-20T12:12:37,"20260720_120846_session3",1,1,1,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.332750,1.332746,1.332750,443.969000,443.969000,-1.000000,1.109922500e+02,3.331223751e+02,1.261835791e-11,3.331865540e+02,3.331876160e+02,3.518437209e+13,26399.903951,3221225472.000000,333.122375,above,4,16,1582,1560,1605,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:38,"20260720_120846_session3",2,2,2,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.330416,1.330411,1.330416,445.705000,445.705000,-1.000000,1.114262500e+02,3.350118479e+02,1.266769800e-11,3.326026306e+02,3.326039085e+02,3.518437209e+13,26446.252112,3221225472.000000,335.011848,above,4,16,1605,1605,1605,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:40,"20260720_120846_session3",3,3,3,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.331537,1.331529,1.331537,448.588000,448.588000,-1.000000,1.121470000e+02,3.368948055e+02,1.274963779e-11,3.328821716e+02,3.328843253e+02,3.518437209e+13,26424.043616,3221225472.000000,336.894805,above,4,16,1597,1605,1590,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:41,"20260720_120846_session3",4,4,4,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.334539,1.334527,1.334539,445.891000,445.891000,-1.000000,1.114727500e+02,3.341161748e+02,1.267298444e-11,3.336317444e+02,3.336347008e+02,3.518437209e+13,26364.676534,3221225472.000000,334.116175,above,4,16,1597,1590,1605,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:42,"20260720_120846_session3",5,5,5,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.330027,1.330023,1.330027,478.310000,478.310000,-1.000000,1.195775000e+02,3.596242607e+02,1.359438784e-11,3.325058594e+02,3.325067662e+02,3.518437209e+13,26453.948928,3221225472.000000,359.624261,above,4,16,1597,1605,1590,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:44,"20260720_120846_session3",6,6,6,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.334683,1.334674,1.334683,447.778000,447.778000,-1.000000,1.119445000e+02,3.354940157e+02,1.272661621e-11,3.336686096e+02,3.336706313e+02,3.518437209e+13,26361.763644,3221225472.000000,335.494016,above,4,16,1582,1590,1575,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:45,"20260720_120846_session3",7,7,7,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.336237,1.336230,1.336237,445.337000,445.337000,-1.000000,1.113342500e+02,3.332770429e+02,1.265723881e-11,3.340574646e+02,3.340591630e+02,3.518437209e+13,26331.077597,3221225472.000000,333.277043,above,4,16,1582,1575,1590,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:46,"20260720_120846_session3",8,8,8,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.332553,1.332549,1.332553,447.879000,447.879000,-1.000000,1.119697500e+02,3.361060264e+02,1.272948680e-11,3.331371460e+02,3.331381803e+02,3.518437209e+13,26403.819352,3221225472.000000,336.106026,above,4,16,1597,1590,1605,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:48,"20260720_120846_session3",9,9,9,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.334031,1.334027,1.334031,444.581000,444.581000,-1.000000,1.111452500e+02,3.332613945e+02,1.263575200e-11,3.335068054e+02,3.335077265e+02,3.518437209e+13,26374.553320,3221225472.000000,333.261394,above,4,16,1605,1605,1605,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:49,"20260720_120846_session3",10,10,10,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,16384,"N=16384;ld=32768",4,1.332263,1.332259,1.332263,478.211000,478.211000,-1.000000,1.195527500e+02,3.589463115e+02,1.359157409e-11,3.330646973e+02,3.330658268e+02,3.518437209e+13,26409.562750,3221225472.000000,358.946312,above,4,16,1597,1605,1590,9501,64,64,64,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:52,"20260720_120846_session3",11,11,1,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,4096,"N=4096;ld=8192",180,1.000730,1.000726,1.000730,326.809000,326.809000,-1.000000,1.815605556e+00,3.265706596e+02,1.321026907e-11,5.559586249e+00,5.559610156e+00,2.473901162e+13,24721.075869,201326592.000000,326.570660,in_range,4,16,1680,1680,1680,9501,65,65,65,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:53,"20260720_120846_session3",12,12,2,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,4096,"N=4096;ld=8192",180,1.000799,1.000793,1.000799,324.861000,324.861000,-1.000000,1.804783333e+00,3.246017279e+02,1.313152704e-11,5.559961616e+00,5.559992994e+00,2.473901162e+13,24719.406890,201326592.000000,324.601728,in_range,4,16,1680,1680,1680,9501,65,65,65,"0x4",-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-20T12:12:54,"20260720_120846_session3",13,13,3,"STRIDED_GEMM","cublas_gemm_ex_fp32_pedantic_ld2n",gpu_resident,"NVIDIA GeForce RTX 3090",-1,4096,"N=4096;ld=8192",180,1.000758,1.000753,1.000758,327.892000,327.892000,-1.000000,1.821622222e+00,3.276437322e+02,1.325404608e-11,5.559739855e+00,5.559765206e+00,2.473901162e+13,24720.392872,201326592.000000,327.643732,in_range,4,16,1680,1680,1680,9501,65,65,65,"0x4",-1,-1,-1.000000,-1,t
