session_number,problem_size,num_threads,runtime_per_op_s,kernel_runtime_per_op_s,total_energy_per_op_j,package_energy_per_op_j,dram_energy_per_op_j,total_avg_power_w,package_avg_power_w,dram_avg_power_w,edp_total_j_s,edp_package_j_s,throughput_gflops_exact,total_efficiency_gflop_per_j,package_efficiency_gflop_per_j,temp_c,clock_before_mhz,clock_after_mhz,clock_change_pct,batches
2,128,2,2.3500277694212387e-05,2.3500277694212387e-05,0.0020874353203896977,0.0020874353203896977,,88.80803867867192,88.80803867867192,,4.9055309676766236e-08,4.9055309676766236e-08,178.47891223668375,2.009309694764002,2.009309694764002,72.0,1851.0,1836.0,-0.8038585209003215,43213.0
2,128,4,1.3358346501653233e-05,1.3358346501653233e-05,0.0015128181311166292,0.0015128181311166292,,113.34092793419615,113.34092793419615,,2.0210748729947094e-08,2.0210748729947094e-08,313.98377043324683,2.7725116892358317,2.7725116892358317,80.0,1905.0,1905.0,0.0,75307.0
2,128,8,1.740314082033268e-05,1.740314082033268e-05,0.0020958530237283465,0.0020958530237283465,,120.36364288772762,120.36364288772762,,3.6502110268733756e-08,3.6502110268733756e-08,241.00847329894586,2.001239593940138,2.001239593940138,75.0,2064.0,2063.0,-0.12113579626745413,58074.0
2,128,10,1.7696852763125286e-05,1.7696852763125286e-05,0.0021073865366233583,0.0021073865366233583,,119.09141084433354,119.09141084433354,,3.7294111521037907e-08,3.7294111521037907e-08,237.00856130676055,1.990287005930401,1.990287005930401,68.0,2095.5,2061.5,-1.549953905224044,56494.0
2,128,16,1.6985412560320807e-05,1.6985412560320807e-05,0.002054663070074084,0.002054663070074084,,120.86200686637221,120.86200686637221,,3.489155029497769e-08,3.489155029497769e-08,246.93565734599838,2.041358593171263,2.041358593171263,74.5,2062.0,2062.5,-0.024236548715462918,58852.0
2,128,20,1.690570134676152e-05,1.690570134676152e-05,0.0020346351830885954,0.0020346351830885954,,120.3604012822837,120.3604012822837,,3.4357858072557143e-08,3.4357858072557143e-08,248.10001093722934,2.061452664914825,2.061452664914825,69.5,2053.0,2052.5,-0.048697348881703975,59179.0
2,128,32,1.76810582726512e-05,1.76810582726512e-05,0.002135253155767621,0.002135253155767621,,120.80186909723093,120.80186909723093,,3.7753550792021986e-08,3.7753550792021986e-08,237.22092226732173,1.9643123871776313,1.9643123871776313,82.5,2093.5,2059.5,-1.539832009753403,56167.0
2,128,64,1.7671173077940632e-05,1.7671173077940632e-05,0.0021034587544314512,0.0021034587544314512,,119.00949207331102,119.00949207331102,,3.716560324902839e-08,3.716560324902839e-08,237.35289435607098,1.9940034975442744,1.9940034975442744,68.0,2063.5,2062.0,-0.09694619486185167,56697.0
2,256,1,0.0002917788378143972,0.0002917788378143972,0.02168415886094247,0.02168415886094247,,74.372166627907,74.372166627907,,6.328188833326229e-06,6.328188833326229e-06,114.99954123349775,1.5474168404349742,1.5474168404349742,72.0,1810.0,1795.0,0.0,3459.0
2,256,2,0.00015843832391713747,0.00015843832391713747,0.014771068188951665,0.014771068188951665,,93.3371021560024,93.3371021560024,,2.3425251011532968e-06,2.3425251011532968e-06,211.7822986623736,2.2716321864524662,2.2716321864524662,78.0,1864.5,1834.0,-0.0800854244527496,6372.0
2,256,4,8.740453284798059e-05,8.740453284798059e-05,0.010429868521407523,0.010429868521407523,,119.26878718675022,119.26878718675022,,9.118688279249081e-07,9.118688279249081e-07,383.89816141540143,3.217148130217004,3.217148130217004,82.0,1905.0,1905.0,-0.026246719160104987,11538.0
2,256,8,9.160716221098266e-05,9.160716221098266e-05,0.012304664694725433,0.012304664694725433,,134.29696745378897,134.29696745378897,,1.1278194855923016e-06,1.1278194855923016e-06,366.28612254973734,2.726970401165321,2.726970401165321,70.0,2056.5,2057.0,-0.024390139892081626,11072.0
2,256,10,0.00010045730370665605,0.00010045730370665605,0.014087156038262256,0.014087156038262256,,140.21200932609054,140.21200932609054,,1.4151577097087443e-06,1.4151577097087443e-06,334.01684869558574,2.3819167089153304,2.3819167089153304,66.0,2168.0,2132.0,-1.0606730491268046,10036.0
2,256,16,6.875187329700273e-05,6.875187329700273e-05,0.012099042098092642,0.012099042098092642,,176.0025863234219,176.0025863234219,,8.318323509434511e-07,8.318323509434511e-07,488.0519453173272,2.773313841561426,2.773313841561426,68.0,2348.0,2345.0,-0.06402960626983734,14680.0
2,256,20,9.35820465116279e-05,9.35820465116279e-05,0.01766206823255814,0.01766206823255814,,188.6686930742328,188.6686930742328,,1.6528524820928154e-06,1.6528524820928154e-06,358.55629671377665,1.8998020180710382,1.8998020180710382,67.0,2527.5,2499.5,-1.1274943505531105,10750.0
2,256,32,7.939670338378635e-05,7.939670338378635e-05,0.016787035660511925,0.016787035660511925,,211.40845231636888,211.40845231636888,,1.333067413457149e-06,1.333067413457149e-06,422.617449818625,1.9988301011215337,1.9988301011215337,62.5,2960.5,2939.5,-0.6065729013427923,12619.0
2,256,64,7.838165518321327e-05,7.838165518321327e-05,0.01696616367835891,0.01696616367835891,,216.56997639565083,216.56997639565083,,1.3298358527949175e-06,1.3298358527949175e-06,428.0904278516398,1.9777266959739304,1.9777266959739304,64.5,2960.5,2938.0,-0.7114055464739453,12772.0
2,512,1,0.0022319092920353983,0.0022319092920353983,0.16701837278761061,0.16701837278761061,,74.79750742436045,74.79750742436045,,0.00037280321518772756,0.00037280321518772756,120.27166998899227,1.6072211543916886,1.6072211543916886,74.0,1795.0,1810.0,0.0,452.0
2,512,2,0.0011429439411098528,0.0011429439411098528,0.10655862344280861,0.10655862344280861,,93.37773108110932,93.37773108110932,,0.00012191825818062908,0.00012191825818062908,234.8631865706814,2.5191344501408963,2.5191344501408963,78.0,1850.0,1834.0,-0.08083852446329119,883.0
2,512,4,0.0006205423572744014,0.0006205423572744014,0.07650776120319214,0.07650776120319214,,123.57169018751543,123.57169018751543,,4.741091743604523e-05,4.741091743604523e-05,432.58200422767834,3.5086088329912046,3.5086088329912046,88.0,1939.0,1901.5,-1.9592679827522956,1629.0
2,512,8,0.0005393714285714286,0.0005393714285714286,0.07857125606469002,0.07857125606469002,,145.67820084446075,145.67820084446075,,4.237920801334878e-05,4.237920801334878e-05,497.68200960659294,3.4164587592599958,3.4164587592599958,77.0,2093.5,2058.0,-0.9332780150937372,1855.0
2,512,10,0.0005115522273425499,0.0005115522273425499,0.08131757731694828,0.08131757731694828,,158.8724516868084,158.8724516868084,,4.1602950288625905e-05,4.1602950288625905e-05,524.7472482480725,3.3010831473307096,3.3010831473307096,75.0,2122.5,2123.0,0.0,1953.0
2,512,16,0.0003210643998746475,0.0003210643998746475,0.0675389177373864,0.0675389177373864,,210.30151909100186,210.30151909100186,,2.168275909047525e-05,2.168275909047525e-05,836.079790820194,3.9745301691395127,3.9745301691395127,77.0,2369.0,2333.0,-1.3738065588864363,3191.0
2,512,20,0.00033967090539165816,0.00033967090539165816,0.07623204391319091,0.07623204391319091,,224.40706971677852,224.40706971677852,,2.5895646488425536e-05,2.5895646488425536e-05,790.2809800300145,3.5212942389159645,3.5212942389159645,73.0,2514.0,2486.0,-0.5185620091393949,2949.0
2,512,32,0.0003337075534759358,0.0003337075534759358,0.08258092914438503,0.08258092914438503,,247.4976323652217,247.4976323652217,,2.7561666069495483e-05,2.7561666069495483e-05,804.4033212457712,3.250574432331451,3.250574432331451,69.5,2922.5,2923.5,-0.06866343010936873,2992.0
2,512,64,0.0004345444258172674,0.0004345444258172674,0.11536697862531432,0.11536697862531432,,264.8633169203624,264.8633169203624,,5.0128902415400074e-05,5.0128902415400074e-05,617.7400758525632,2.3267972473926353,2.3267972473926353,77.0,4043.0,4043.5,0.024746349913387776,2386.0
2,1024,1,0.017628657894736843,0.017628657894736843,1.338358140350877,1.338358140350877,,75.93062083160294,75.93062083160294,,0.023619830548665434,0.023619830548665434,121.81779808183848,1.604565959857555,1.604565959857555,79.5,1795.0,1795.0,0.0,57.0
2,1024,2,0.008935362831858407,0.008935362831858407,0.8396984424778762,0.8396984424778762,,94.01555557231558,94.01555557231558,,0.007511018388490092,0.007511018388490092,240.33541740079033,2.55744656483977,2.55744656483977,77.0,1868.0,1835.0,-1.7664826819356798,113.0
2,1024,4,0.004755827014218009,0.004755827014218009,0.5947842464454977,0.5947842464454977,,125.15825458578658,125.15825458578658,,0.0028313476352861567,0.0028313476352861567,451.54957218876876,3.610526495380779,3.610526495380779,90.5,1938.5,1902.0,-1.9082001031459515,211.0
2,1024,8,0.003398469798657718,0.003398469798657718,0.5412700989932886,0.5412700989932886,,159.30455791597063,159.30455791597063,,0.0018398868853217198,0.0018398868853217198,631.8984484724633,3.967492007991163,3.967492007991163,80.5,2068.0,2053.5,-0.6501223078763185,298.0
2,1024,10,0.0032434073482428116,0.0032434073482428116,0.5573208993610224,0.5573208993610224,,171.8708088767427,171.8708088767427,,0.001807911122263895,0.001807911122263895,662.107293532847,3.853226481313981,3.853226481313981,76.0,2124.0,2121.0,-0.25898973931818403,313.0
2,1024,16,0.0018885992509363296,0.0018885992509363296,0.44615010580524345,0.44615010580524345,,236.17674589323326,236.17674589323326,,0.0008427288228742935,0.0008427288228742935,1137.0774721700664,4.813365821734314,4.813365821734314,80.0,2368.0,2330.5,-1.6466118529884888,534.0
2,1024,20,0.0018617282003710574,0.0018617282003710574,0.4728010463821892,0.4728010463821892,,254.0259272226503,254.0259272226503,,0.0008803069008176465,0.0008803069008176465,1153.4903938404934,4.542045047241105,4.542045047241105,75.5,2521.0,2484.0,-0.734945388498737,539.0
2,1024,32,0.0016052744,0.0016052744,0.4598089488,0.4598089488,,285.9666256243796,285.9666256243796,,0.0007378120717038259,0.0007378120717038259,1337.7673406422152,4.670382721542735,4.670382721542735,75.5,2938.0,2910.0,-0.1702355480340555,625.0
2,1024,64,0.001802962298025135,0.001802962298025135,0.5187176651705566,0.5187176651705566,,287.5227650697854,287.5227650697854,,0.0009352853687436464,0.0009352853687436464,1191.0864689839764,4.1399855776231735,4.1399855776231735,79.5,4068.0,3973.5,-2.3471791067612537,557.0
2,2048,1,0.1407075625,0.1407075625,10.839053437499999,10.839053437499999,,77.02375298432503,77.02375298432503,,1.5251352530287265,1.5251352530287265,122.09631082979038,1.5850025968351837,1.5850025968351837,78.5,1808.0,1795.0,0.0,8.0
2,2048,2,0.07115953333333333,0.07115953333333333,6.800734733333334,6.800734733333334,,95.55453224460211,95.55453224460211,,0.4842583724057111,0.4842583724057111,241.4275545638315,2.526180172436458,2.526180172436458,78.0,1834.5,1834.0,-0.027247956403269755,15.0
2,2048,4,0.03783118518518519,0.03783118518518519,4.784995833333333,4.784995833333333,,126.41254953906366,126.41254953906366,,0.18096394460700616,0.18096394460700616,454.1193066702152,3.590362456754833,3.590362456754833,89.5,1902.5,1902.0,-0.05256242150171874,27.0
2,2048,8,0.022524413043478263,0.022524413043478263,3.869316195652174,3.869316195652174,,171.75586820483812,171.75586820483812,,0.08714626130581805,0.08714626130581805,762.7222459687856,4.4400274268559325,4.4400274268559325,84.0,2050.0,2050.0,0.048804306402439025,46.0
2,2048,10,0.020747214285714285,0.020747214285714285,3.8811228163265303,3.8811228163265303,,187.2082510027949,187.2082510027949,,0.08047541353134778,0.08047541353134778,828.0566705253185,4.4265203747776,4.4265203747776,76.0,2158.0,2125.5,-1.6214482102870806,49.0
2,2048,16,0.011905676470588235,0.011905676470588235,3.143778958823529,3.143778958823529,,264.07334136390693,264.07334136390693,,0.037434529105790454,0.037434529105790454,1442.9981575559384,5.464719191528115,5.464719191528115,88.0,2359.5,2327.0,-1.418479395252656,85.0
2,2048,20,0.012032536144578313,0.012032536144578313,3.3342277951807233,3.3342277951807233,,276.9410745100904,276.9410745100904,,0.04012440150648846,0.04012440150648846,1427.7856405330513,5.152578140299905,5.152578140299905,84.0,2475.0,2471.0,-0.08080808080808081,83.0
2,2048,32,0.00907672072072072,0.00907672072072072,2.604995864864865,2.604995864864865,,287.00651505543965,287.00651505543965,,0.023644819345802773,0.023644819345802773,1892.7396616996944,6.594970441480857,6.594970441480857,79.0,2873.0,2827.0,-1.6880781961008564,111.0
2,2048,64,0.008330417355371902,0.008330417355371902,1.998782991735537,1.998782991735537,,239.40705085230888,239.40705085230888,,0.016647549637832118,0.016647549637832118,2062.305988433909,8.595164833004809,8.595164833004809,65.0,3650.0,3629.0,-0.6987089726215101,121.0
2,4096,1,1.1008755,1.1008755,87.0442275,87.0442275,,79.02234072550539,79.02234072550539,,95.8091639820165,95.8091639820165,124.84514665008902,1.5789554074491288,1.5789554074491288,75.0,1810.0,1795.0,0.0,1.0
2,4096,2,0.5621295,0.5621295,54.46957225,54.46957225,,96.83262176683596,96.83262176683596,,30.633713430868127,30.633713430868127,244.4969702378105,2.5232244510891864,2.5232244510891864,78.5,1834.0,1834.0,0.0,2.0
2,4096,4,0.292974,0.292974,37.435823375,37.435823375,,127.71943187715624,127.71943187715624,,10.98692829534672,10.98692829534672,469.1165616009012,3.6713231077501014,3.6713231077501014,86.0,1903.5,1902.5,-0.07880912617412895,4.0
2,4096,8,0.1530265,0.1530265,28.599522214285713,28.599522214285713,,187.01816087586354,187.01816087586354,,4.378976845605674,4.378976845605674,898.1490535498032,4.805675025946951,4.805675025946951,85.5,2045.5,2045.5,0.0,7.0
2,4096,10,0.13271218750000002,0.13271218750000002,27.771061,27.771061,,209.31951420131412,209.31951420131412,,3.683918712908797,3.683918712908797,1035.616941771501,4.94899908036737,4.94899908036737,83.5,2137.5,2114.5,0.023310023310023312,8.0
2,4096,16,0.08286526923076923,0.08286526923076923,23.43411603846154,23.43411603846154,,282.79631128655626,282.79631128655626,,1.941874221347361,1.941874221347361,1658.5833418403981,5.8649104284947935,5.8649104284947935,88.0,2359.5,2330.0,-0.7847301823371741,13.0
2,4096,20,0.07983203846153847,0.07983203846153847,22.673829923076923,22.673829923076923,,284.0716924599428,284.0716924599428,,1.8100259619261687,1.8100259619261687,1721.60149391585,6.061568190757234,6.061568190757234,85.0,2485.5,2490.0,0.1809896690828287,13.0
2,4096,32,0.05638563888888888,0.05638563888888888,15.675768277777777,15.675768277777777,,277.6270574217529,277.6270574217529,,0.8843556566494937,0.8843556566494937,2437.4822676261742,8.767606538653318,8.767606538653318,70.0,2790.0,2761.0,-1.5179860892083465,18.0
2,4096,64,0.058426138888888896,0.058426138888888896,14.264868222222223,14.264868222222223,,244.16977961301774,244.16977961301774,,0.8325075583566559,0.8325075583566559,2352.3538911228525,9.634786058402964,9.634786058402964,68.5,3574.0,3572.5,-0.013989927252378288,18.0
2,8192,1,8.806904,8.806904,675.5100494999999,675.5100494999999,,76.73547253132489,76.73547253132489,,5957.375502241239,5957.375502241239,124.84657115861555,1.6276884585113818,1.6276884585113818,74.0,1822.0,1795.0,-0.8502933888042328,1.0
2,8192,2,4.4897575,4.4897575,433.127641,433.127641,,96.51497084060048,96.51497084060048,,1944.6838054227596,1944.6838054227596,244.8933574888107,2.5385397656863096,2.5385397656863096,75.0,1835.0,1834.0,-0.027247956403269755,1.0
2,8192,4,2.357011,2.357011,300.438717,300.438717,,127.40452410809101,127.40452410809101,,708.3576589451881,708.3576589451881,466.485709016441,3.659687250736292,3.659687250736292,85.0,1919.0,1904.0,-0.052521008403361345,1.0
2,8192,8,1.2119360000000001,1.2119360000000001,228.07529499999998,228.07529499999998,,188.1265627772782,188.1265627772782,,276.3280257473415,276.3280257473415,907.2357741238404,4.820827384279699,4.820827384279699,89.0,2048.0,2048.0,0.0,1.0
2,8192,10,1.030313,1.030313,218.2908505,218.2908505,,211.8962066466807,211.8962066466807,,224.84376152502847,224.84376152502847,1067.1627246515573,5.036911200489044,5.036911200489044,87.0,2112.0,2111.0,0.023696682464454975,1.0
2,8192,16,0.635927,0.635927,180.22873950000002,180.22873950000002,,283.38615340097056,283.38615340097056,,114.612338585062,114.612338585062,1728.9908460995393,6.100645824252176,6.100645824252176,90.5,2348.5,2332.0,0.15049148553232727,2.0
2,8192,20,0.5590645,0.5590645,158.53509425,158.53509425,,283.57210091688455,283.57210091688455,,88.63134320278799,88.63134320278799,1966.6990691125893,6.935446268083739,6.935446268083739,81.0,2504.5,2501.5,0.3595243319875095,2.0
2,8192,32,0.46461300000000005,0.46461300000000005,131.96335733333333,131.96335733333333,,283.9773969108728,283.9773969108728,,61.31318790201567,61.31318790201567,2366.555283719572,8.332110966937474,8.332110966937474,84.0,2920.0,2919.0,0.25841312493553736,3.0
2,8192,64,0.48150683333333333,0.48150683333333333,117.33353933333333,117.33353933333333,,243.9631235741559,243.9631235741559,,56.440067057865164,56.440067057865164,2283.480849641941,9.370829987402528,9.370829987402528,70.0,3696.0,3690.0,-0.10824342017152964,3.0
2,16384,1,74.1498955,74.1498955,5575.8775465,5575.8775465,,74.9048411508069,74.9048411508069,,413796.9634235943,413796.9634235943,118.62638868624401,1.577526395617887,1.577526395617887,69.5,1809.0,1795.0,0.0,1.0
2,16384,2,37.686195,37.686195,3546.3941445,3546.3941445,,94.10314954908105,94.10314954908105,,133653.52686368636,133653.52686368636,233.4035860282775,2.4802920153249524,2.4802920153249524,73.5,1835.0,1835.0,0.0,1.0
2,16384,4,19.7506205,19.7506205,2469.5955525,2469.5955525,,125.13553057141965,125.13553057141965,,48772.624388895754,48772.624388895754,445.35787776315726,3.5617561410127467,3.5617561410127467,84.0,1872.0,1848.0,-0.8865634838080159,1.0
2,16384,8,10.132872500000001,10.132872500000001,1863.3947855000001,1863.3947855000001,,183.87024286951038,183.87024286951038,,18878.727119542862,18878.727119542862,868.0749885696163,4.7204666938132664,4.7204666938132664,87.5,2046.5,2048.0,0.024437927663734114,1.0
2,16384,10,8.4150445,8.4150445,1767.3934175,1767.3934175,,209.9480063085058,209.9480063085058,,14867.025468494654,14867.025468494654,1045.2818230943176,4.976873262887404,4.976873262887404,88.0,2130.0,2113.5,-0.09462977695593588,1.0
2,16384,16,5.219526,5.219526,1484.007247,1484.007247,,284.1770885633256,284.1770885633256,,7748.910258192474,7748.910258192474,1685.2295080551626,5.9272588656640615,5.9272588656640615,92.0,2319.5,2318.5,-0.10752688172043011,1.0
2,16384,20,4.464921,4.464921,1270.414617,1270.414617,,284.5012117592766,284.5012117592766,,5672.301138041983,5672.301138041983,1970.044567250096,6.923797397726238,6.923797397726238,86.0,2412.5,2319.5,0.6332259443613156,1.0
2,16384,32,3.5336105,3.5336105,1007.43947,1007.43947,,285.0747697137697,285.0747697137697,,3559.8987131163803,3559.8987131163803,2489.2650281013534,8.731138170100838,8.731138170100838,83.0,2946.0,2925.5,0.0679463714190808,1.0
2,16384,64,3.574141,3.574141,899.714496,899.714496,,251.56747987537898,251.56747987537898,,3215.7187874372503,3215.7187874372503,2461.0458618984626,9.776577637887994,9.776577637887994,77.5,3588.5,3639.5,-0.8872811419649828,1.0
3,64,1,6.1342179455748955e-06,6.1342179455748955e-06,0.0004400440978180927,0.0004400440978180927,,71.75012755103185,71.75012755103185,,2.698976515224476e-09,2.698976515224476e-09,85.46941237432009,1.1914442270734584,1.1914442270734584,69.0,1795.0,1795.0,0.0,163160.0
3,64,2,6.147713611058021e-06,6.147713611058021e-06,0.00044145094914271974,0.00044145094914271974,,71.79607037879714,71.79607037879714,,2.713308169894568e-09,2.713308169894568e-09,85.28178841172394,1.187647321828522,1.187647321828522,72.0,1824.0,1795.0,-0.7679648930334614,162199.0
3,64,4,6.134287816543013e-06,6.134287816543013e-06,0.00043786287632595496,0.00043786287632595496,,71.39201612580653,71.39201612580653,,2.685543311814654e-09,2.685543311814654e-09,85.4684390303768,1.1973794270954614,1.1973794270954614,68.5,1828.0,1796.0,-0.19104860324061268,163090.0
3,64,8,6.187864285581274e-06,6.187864285581274e-06,0.00044888957685455886,0.00044888957685455886,,72.51264293808521,72.51264293808521,,2.7776677860560594e-09,2.7776677860560594e-09,84.7284258209408,1.1679665466672904,1.1679665466672904,74.0,1808.5,1795.0,-0.7409440175631175,161103.0
3,64,10,6.1515220480141715e-06,6.1515220480141715e-06,0.0004418865183882099,0.0004418865183882099,,71.83334552527677,71.83334552527677,,2.71842656364284e-09,2.71842656364284e-09,85.22898821494789,1.1864765684917828,1.1864765684917828,71.0,1795.0,1795.0,0.0,162577.0
3,64,16,6.1699189311566115e-06,6.1699189311566115e-06,0.0004452860948635723,0.0004452860948635723,,72.20543365324988,72.20543365324988,,2.746652697800267e-09,2.746652697800267e-09,84.97486047515545,1.1774183212288831,1.1774183212288831,73.0,1826.0,1795.0,0.0,161221.0
3,64,20,6.1354378943750156e-06,6.1354378943750156e-06,0.0004405080685752166,0.0004405080685752166,,71.77105207612486,71.77105207612486,,2.7028839330053775e-09,2.7028839330053775e-09,85.45241760817729,1.1901893270458377,1.1901893270458377,70.0,1824.0,1795.0,-0.2452316076294278,162916.0
3,64,32,6.137103900247907e-06,6.137103900247907e-06,0.000437927370462188,0.000437927370462188,,71.32978877943495,71.32978877943495,,2.6867765302737366e-09,2.6867765302737366e-09,85.4292201218133,1.1972031716025882,1.1972031716025882,68.0,1809.5,1795.0,-0.0552218999504802,162964.0
3,64,64,6.16477438227037e-06,6.16477438227037e-06,0.0004436749288843992,0.0004436749288843992,,71.96936885165897,71.96936885165897,,2.735155887988519e-09,2.735155887988519e-09,85.04577275420223,1.1816941866325643,1.1816941866325643,72.0,1823.5,1795.0,-1.5628618257822955,161357.0
3,128,1,4.058973580936198e-05,4.058973580936198e-05,0.0030007464902698545,0.0030007464902698545,,73.97589455174204,73.97589455174204,,1.2180416568078872e-07,1.2180416568078872e-07,103.33410515559564,1.3977535943594306,1.3977535943594306,75.5,1811.0,1795.0,-0.055710306406685235,24717.0
3,128,2,2.3417435273186946e-05,2.3417435273186946e-05,0.0020836044056369678,0.0020836044056369678,,88.92919144986777,88.92919144986777,,4.879482974906866e-08,4.879482974906866e-08,179.110308391565,2.013004713509443,2.013004713509443,74.5,1835.0,1835.0,0.0,42718.0
3,128,4,1.3384121053119742e-05,1.3384121053119742e-05,0.0015232270739754341,0.0015232270739754341,,113.84165991935286,113.84165991935286,,2.0387055385465706e-08,2.0387055385465706e-08,313.3791153827036,2.7535645497072916,2.7535645497072916,83.0,1904.5,1904.5,-0.026260504201680673,75471.0
3,128,8,1.7381728760445682e-05,1.7381728760445682e-05,0.002093249912952646,0.002093249912952646,,120.26768533705854,120.26768533705854,,3.638263169342049e-08,3.638263169342049e-08,241.30537559237632,2.0037297291544665,2.0037297291544665,75.5,2061.5,2059.5,-0.07282732215185994,57440.0
3,128,10,1.7552939211756847e-05,1.7552939211756847e-05,0.00209385901627817,0.00209385901627817,,119.32635065019754,119.32635065019754,,3.675337677525272e-08,3.675337677525272e-08,238.95166934914903,2.0031458934603097,2.0031458934603097,66.0,2105.0,2065.5,-1.852731591448931,56886.0
3,128,16,1.7469962627920784e-05,1.7469962627920784e-05,0.002077620699591352,0.002077620699591352,,118.80511960059118,118.80511960059118,,3.628899102494964e-08,3.628899102494964e-08,240.08685120054065,2.018802194102032,2.018802194102032,75.0,2085.5,2066.5,-0.12086641085830241,57262.0
3,128,20,1.7890552400619516e-05,1.7890552400619516e-05,0.0021382727644953985,0.0021382727644953985,,119.5292753614105,119.5292753614105,,3.8251415740203484e-08,3.8251415740203484e-08,234.4426420044349,1.9615395057150011,1.9615395057150011,68.0,2098.0,2062.0,-1.0228052986923581,56173.0
3,128,32,1.777572151092877e-05,1.777572151092877e-05,0.0021206447973403124,0.0021206447973403124,,119.2743959873076,119.2743959873076,,3.770354419643518e-08,3.770354419643518e-08,235.95722740060555,1.9778438844193769,1.9778438844193769,67.0,2083.5,2065.5,-0.8805286626022513,56548.0
3,128,64,1.76008232266253e-05,1.76008232266253e-05,0.0021014339215202366,0.0021014339215202366,,119.44883436402722,119.44883436402722,,3.702979052735856e-08,3.702979052735856e-08,238.30168932536418,1.9959247647950265,1.9959247647950265,68.5,2066.0,2064.5,-0.31482939515201086,56728.0
3,256,1,0.0002859954609929078,0.0002859954609929078,0.02141730184397163,0.02141730184397163,,74.93777049720815,74.93777049720815,,6.124798042654674e-06,6.124798042654674e-06,117.32506554913954,1.5666984760239642,1.5666984760239642,74.0,1811.5,1795.0,-0.02735229759299781,3525.0
3,256,2,0.00015728753299177147,0.00015728753299177147,0.014485592454587796,0.014485592454587796,,92.07038724208135,92.07038724208135,,2.2803800875946676e-06,2.2803800875946676e-06,213.33180452964785,2.316401029736462,2.316401029736462,74.5,1835.0,1835.0,-0.027247956403269755,6441.0
3,256,4,8.743677808890445e-05,8.743677808890445e-05,0.010469417308365418,0.010469417308365418,,119.58106089777736,119.58106089777736,,9.164640167787573e-07,9.164640167787573e-07,383.75657037955534,3.2049951831952064,3.2049951831952064,85.0,1934.0,1904.0,-0.9304487556214056,11428.0
3,256,8,8.755371323850249e-05,8.755371323850249e-05,0.011891993193123309,0.011891993193123309,,135.9180137747084,135.9180137747084,,1.0411890877731685e-06,1.0411890877731685e-06,383.24487849831905,2.8215995887518464,2.8215995887518464,71.5,2063.0,2062.0,-0.024236548715462918,11459.0
3,256,10,0.00010129564875748943,0.00010129564875748943,0.014217053236420784,0.014217053236420784,,140.4679556112718,140.4679556112718,,1.4402885512893283e-06,1.4402885512893283e-06,331.2534608454554,2.3601555775170073,2.3601555775170073,69.0,2164.5,2128.0,-1.5376217555696965,10181.0
3,256,16,6.577063919149494e-05,6.577063919149494e-05,0.011660553517521984,0.011660553517521984,,177.2949059613457,177.2949059613457,,7.669382439931066e-07,7.669382439931066e-07,510.17342988529714,2.877602053832341,2.877602053832341,77.0,2347.0,2345.0,-0.04260758414997869,15238.0
3,256,20,9.300398849828402e-05,9.300398849828402e-05,0.01756950561172433,0.01756950561172433,,188.83207599655762,188.83207599655762,,1.6339297083791543e-06,1.6339297083791543e-06,360.78488500406127,1.9098109008095738,1.9098109008095738,70.5,2524.0,2493.0,-0.7949258262960152,10781.0
3,256,32,7.724724639913733e-05,7.724724639913733e-05,0.016693215705152892,0.016693215705152892,,216.14206872248985,216.14206872248985,,1.2895050587171333e-06,1.2895050587171333e-06,434.37736031071057,2.010064026122116,2.010064026122116,65.0,2943.5,2936.0,-0.6793497085400401,12983.0
3,256,64,7.739902381882077e-05,7.739902381882077e-05,0.0165989786411558,0.0165989786411558,,214.333128108621,214.333128108621,,1.284307288556903e-06,1.284307288556903e-06,433.52526196738097,2.0214757281689235,2.0214757281689235,68.0,2927.5,2930.5,-0.11955886362702584,12805.0
3,512,1,0.002241970786516854,0.002241970786516854,0.17128495393258425,0.17128495393258425,,76.41513396573681,76.41513396573681,,0.00038411248560688807,0.00038411248560688807,119.73192098095691,1.567186456907802,1.567186456907802,79.5,1829.5,1827.0,-0.0273224043715847,445.0
3,512,2,0.0011420125570776255,0.0011420125570776255,0.10726471575342467,0.10726471575342467,,93.9243373835653,93.9243373835653,,0.0001224974815356696,0.0001224974815356696,235.0549008935106,2.502558106063966,2.502558106063966,80.0,1849.5,1834.0,-0.8310991957104558,876.0
3,512,4,0.0006234534739454093,0.0006234534739454093,0.07689479249379652,0.07689479249379652,,123.36174548810445,123.36174548810445,,4.798321105781872e-05,4.798321105781872e-05,430.562246639896,3.490951755937707,3.490951755937707,87.5,1920.0,1902.0,-0.7623287269078234,1612.0
3,512,8,0.0005321506631299735,0.0005321506631299735,0.07836141326259946,0.07836141326259946,,147.2585490283742,147.2585490283742,,4.170250984672304e-05,4.170250984672304e-05,504.4350682369284,3.4256076496206833,3.4256076496206833,74.0,2074.0,2058.5,-0.19441086471988211,1885.0
3,512,10,0.000521732336255802,0.000521732336255802,0.08250194584837545,0.08250194584837545,,158.0712582413032,158.0712582413032,,4.303039192511172e-05,4.303039192511172e-05,514.508306029592,3.253686523456552,3.253686523456552,72.0,2160.0,2125.5,-1.6666666666666667,1939.0
