problem_size,metric,objective,num_threads,value,ci95_low,ci95_high,relative_loss_vs_best_pct,within_practical_tolerance,ci_overlaps_exact_best,in_leader_set,exact_best,selection_status
1024,runtime_per_op_s_median,min,64,0.0017773418727915196,0.0016288276699029124,0.0018221914700544462,10.636456499473335,False,True,True,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,20,0.0018446700367647057,0.0018280498188405798,0.0018693526119402985,14.827518218460135,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,16,0.0018773803738317755,0.0018604453703703705,0.0019166435361216729,16.86368010684236,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,10,0.0031870857142857144,0.003121756134969325,0.0032812360655737702,98.39057155326746,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,8,0.003370357142857143,0.0033268823529411765,0.003398469798657718,109.79890089335811,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,4,0.004755827014218009,0.004719828638497652,0.004798540669856459,196.0420033041499,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,2,0.008933424778761061,0.008778760869565217,0.00895342857142857,456.0902362438458,False,False,False,False,tie_or_uncertain
1024,runtime_per_op_s_median,min,1,0.017628657894736843,0.01728783050847458,0.017751412280701755,997.353453588457,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,64,0.008330417355371902,0.008155104838709678,0.008455987394957985,0.0,True,True,True,True,tie_or_uncertain
2048,runtime_per_op_s_median,min,32,0.008388908333333334,0.008110213709677419,0.009341152777777778,0.7021374256082513,True,True,True,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,16,0.011923494117647059,0.011905676470588235,0.012070097701149425,43.132013787498266,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,20,0.012032536144578313,0.011841617647058825,0.01236529268292683,44.44097613931775,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,10,0.020747214285714285,0.020468100000000003,0.020997551020408164,149.05371964749597,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,8,0.02248711111111111,0.021983413043478263,0.022563804347826087,169.93978995074252,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,4,0.03751074074074075,0.03724433928571429,0.03783118518518519,350.2864519333092,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,2,0.07115953333333333,0.0700258,0.07250396428571429,754.21330406028,False,False,False,False,tie_or_uncertain
2048,runtime_per_op_s_median,min,1,0.139054125,0.137472125,0.1407075625,1569.233593804642,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,32,0.05427760526315789,0.05265112499999999,0.057175638888888894,0.0,True,True,True,True,tie_or_uncertain
4096,runtime_per_op_s_median,min,64,0.058426138888888896,0.05453028947368421,0.06017547058823529,7.643177339194285,False,True,True,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,20,0.07885184615384616,0.07775746153846155,0.07983203846153847,45.27510152952266,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,16,0.08286526923076923,0.08092503846153845,0.08358557692307692,52.66935383204137,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,10,0.1342165625,0.13271218750000002,0.13485350000000002,147.27797375965372,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,8,0.15210785714285713,0.14967571428571427,0.1530265,180.2405456272104,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,4,0.292974,0.288137125,0.29720875,439.7695763833975,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,2,0.55553375,0.540837,0.56397975,923.5045324983796,False,False,False,False,tie_or_uncertain
4096,runtime_per_op_s_median,min,1,1.094909,1.0793305,1.1100005,1917.2389601410682,False,False,False,False,tie_or_uncertain
8192,runtime_per_op_s_median,min,32,0.4591805,0.45378316666666674,0.4669395,0.0,True,True,True,True,clear_leader
8192,runtime_per_op_s_median,min,64,0.4803816666666667,0.4712531666666666,0.4836096666666666,4.6171748727715345,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,20,0.5722885,0.5590645,0.58067175,24.632579127380193,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,16,0.64333725,0.635927,0.6467700000000001,40.10552495151689,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,10,1.0258425,1.0192455,1.053657,123.40724399228624,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,8,1.1863905,1.1735039999999999,1.2264565,158.37127229923743,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,4,2.358498,2.317233,2.3688865000000003,413.63200310117696,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,2,4.4424115,4.3842795,4.516116,867.4651907038736,False,False,False,False,clear_leader
8192,runtime_per_op_s_median,min,1,8.780321,8.5767575,8.871906,1812.172010788786,False,False,False,False,clear_leader
16384,runtime_per_op_s_median,min,32,3.469416,3.3208935000000004,3.6334020000000002,0.0,True,True,True,True,tie_or_uncertain
16384,runtime_per_op_s_median,min,64,3.67175,3.5669885,3.6929420000000004,5.831932521208172,False,True,True,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,20,4.464921,4.406992000000001,4.533227,28.693734046306375,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,16,5.235291999999999,5.1581980000000005,5.2828205,50.89836445096234,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,10,8.4150445,8.3207405,8.471200499999998,142.54930801033953,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,8,9.953508,9.7960915,10.132872500000001,186.89289494254942,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,4,19.7590285,19.4060645,19.7882925,469.52030255236036,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,2,37.545548499999995,36.8608895,37.856354499999995,982.1864112000405,False,False,False,False,tie_or_uncertain
16384,runtime_per_op_s_median,min,1,73.7586125,72.41287,74.36705900000001,2025.9662288984662,False,False,False,False,tie_or_uncertain
64,edp_total_j_s_median,min,8,2.6951098427500107e-09,2.685734948588401e-09,2.7776677807880153e-09,0.0,True,True,True,True,tie_or_uncertain
64,edp_total_j_s_median,min,2,2.7139140086591804e-09,2.680675552758905e-09,2.8140085957984513e-09,0.6977142679269299,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,20,2.7155249059087075e-09,2.6822018887836587e-09,2.7465087329230158e-09,0.7574853846352259,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,10,2.7182746605852928e-09,2.695497153768756e-09,2.7908541786123182e-09,0.8595129396153034,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,1,2.7194386412592878e-09,2.699326401680059e-09,2.781260207036181e-09,0.9027015568483288,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,4,2.721494656937639e-09,2.6859769075627855e-09,2.795501627858935e-09,0.9789884541665295,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,32,2.7246083823194765e-09,2.6853026426010074e-09,2.7707116637844524e-09,1.0945208652188398,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,64,2.7369958666425963e-09,2.6824868329118123e-09,2.7976553589098054e-09,1.5541490453630846,True,True,True,False,tie_or_uncertain
64,edp_total_j_s_median,min,16,2.7550930227292746e-09,2.6956289267049162e-09,2.7621489781180334e-09,2.2256302517918547,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,4,2.0298766311187626e-08,1.988800451519453e-08,2.0454672493408218e-08,0.0,True,True,True,True,tie_or_uncertain
128,edp_total_j_s_median,min,64,3.5739183183891325e-08,1.678435059589022e-08,3.71705837118676e-08,76.06578959527084,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,32,3.599232128116316e-08,3.449235805907617e-08,3.7955665452257044e-08,77.31285108359546,False,False,False,False,tie_or_uncertain
128,edp_total_j_s_median,min,20,3.6204160390529843e-08,3.439693475490924e-08,3.959329318168377e-08,78.35645691716738,False,False,False,False,tie_or_uncertain
128,edp_total_j_s_median,min,16,3.6295955976855555e-08,1.589426861288863e-08,3.828176867457739e-08,78.80867940654655,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,8,3.647442531066446e-08,3.4947541408762654e-08,3.859989341126553e-08,79.68789211865379,False,False,False,False,tie_or_uncertain
128,edp_total_j_s_median,min,10,3.6753380030719715e-08,1.6203041006156506e-08,3.730952655874033e-08,81.06213681795606,False,True,True,False,tie_or_uncertain
128,edp_total_j_s_median,min,2,4.896861698712159e-08,4.838611649740427e-08,4.958954869565256e-08,141.23937502611983,False,False,False,False,tie_or_uncertain
128,edp_total_j_s_median,min,1,1.1942227075144236e-07,1.184959335788736e-07,1.217995072709236e-07,488.32280208882946,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,16,7.758812221162326e-07,7.608196132255602e-07,9.158376714810308e-07,0.0,True,True,True,True,tie_or_uncertain
256,edp_total_j_s_median,min,4,9.116177857794826e-07,8.958443649785922e-07,9.297916134391897e-07,17.494502997897744,False,True,True,False,tie_or_uncertain
256,edp_total_j_s_median,min,8,1.091757248799654e-06,4.0890454360402155e-07,1.1271954146414643e-06,40.71190508024705,False,True,True,False,tie_or_uncertain
256,edp_total_j_s_median,min,64,1.2905438923960355e-06,1.1599058380618109e-06,1.7830672815696728e-06,66.33266221807115,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,32,1.3266231621891608e-06,1.239618375222227e-06,1.694951910500497e-06,70.9827644198899,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,10,1.4151577124987651e-06,1.3042575851636766e-06,1.44474475183904e-06,82.39360254639135,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,20,1.634034097833346e-06,1.584930180038036e-06,1.684366652658607e-06,110.6036402552034,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,2,2.277187366647174e-06,2.1599190639888467e-06,2.3490717608997147e-06,193.49690413129173,False,False,False,False,tie_or_uncertain
256,edp_total_j_s_median,min,1,6.1976373898474655e-06,6.116860405776595e-06,6.895665053488076e-06,698.7868778346351,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,16,2.168434209153715e-05,1.8579638394919193e-05,2.2599130832933966e-05,0.0,True,True,True,True,tie_or_uncertain
512,edp_total_j_s_median,min,20,2.4914959713029698e-05,2.3370506495657042e-05,2.8229384408909974e-05,14.898388929002259,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,32,3.490886684351795e-05,2.6083412704454335e-05,3.657226374805014e-05,60.986515966938185,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,10,4.159818779858491e-05,4.091251405172849e-05,4.357359505430549e-05,91.83513902789622,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,8,4.2271819990801485e-05,1.9188874167917852e-05,4.2945704325972656e-05,94.94167640575597,False,True,True,False,tie_or_uncertain
512,edp_total_j_s_median,min,4,4.6679687687500916e-05,4.459291545023186e-05,4.794032550856883e-05,115.26909827584215,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,64,5.104399509121066e-05,4.81317558557523e-05,9.012267633343274e-05,135.39563651844358,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,2,0.00012202823255983626,0.00011826341009007414,0.00012786783992668838,462.74814354391134,False,False,False,False,tie_or_uncertain
512,edp_total_j_s_median,min,1,0.0003735147138839903,0.0003656722045438476,0.000389855041984476,1622.5088605743942,False,False,False,False,tie_or_uncertain
1024,edp_total_j_s_median,min,32,0.0007386694440908655,0.0007292978350385639,0.0008716598298879399,0.0,True,True,True,True,tie_or_uncertain
1024,edp_total_j_s_median,min,16,0.0008325409758059507,0.0008240891053503455,0.0008653648644607962,12.708192069677349,False,True,True,False,tie_or_uncertain
1024,edp_total_j_s_median,min,20,0.0008684552211519533,0.0008554703857057776,0.0008907518870031152,17.570210613060432,False,True,True,False,tie_or_uncertain
1024,edp_total_j_s_median,min,64,0.0009086944824953489,0.000763514103593686,0.0009547699457725805,23.017743561024883,False,True,True,False,tie_or_uncertain
1024,edp_total_j_s_median,min,10,0.0017491375857244446,0.001692947274049456,0.0018432883980287126,136.79571420166653,False,False,False,False,tie_or_uncertain
1024,edp_total_j_s_median,min,8,0.0018131324221541665,0.001781268977366782,0.0018394900843451646,145.4592425148601,False,False,False,False,tie_or_uncertain
1024,edp_total_j_s_median,min,4,0.0028282216715954807,0.002778266712029188,0.002884314896110265,282.8805556017523,False,False,False,False,tie_or_uncertain
1024,edp_total_j_s_median,min,2,0.007502818677222623,0.0073250442940140425,0.007743497168645407,915.7207310039596,False,False,False,False,tie_or_uncertain
1024,edp_total_j_s_median,min,1,0.023522605901242614,0.022627165533467972,0.023834186578452137,3084.4563342123356,False,False,False,False,tie_or_uncertain
2048,edp_total_j_s_median,min,64,0.01665069652397589,0.0160847574964164,0.017206030792282945,0.0,True,True,True,True,clear_leader
2048,edp_total_j_s_median,min,32,0.020197525577848124,0.018876009863389224,0.025045098715067132,21.301385493183655,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,16,0.03748482992271494,0.037367677008917126,0.03826205280137356,125.12469594733946,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,20,0.04007855610083845,0.03932816174142858,0.04188113193811585,140.70197930235534,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,10,0.08052248673950145,0.07889718789083101,0.08344514322442316,383.59830847649204,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,8,0.08743853029651358,0.08423272260463044,0.08784447195396376,425.13437002835246,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,4,0.1787349882948834,0.17599371649597995,0.18102206348117286,973.4385077376011,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,2,0.4907842225641911,0.4728092274340066,0.5113807401335076,2847.5296835630543,False,False,False,False,clear_leader
2048,edp_total_j_s_median,min,1,1.4964122373350393,1.4726984239522187,1.5251367889978709,8887.084925728515,False,False,False,False,clear_leader
4096,edp_total_j_s_median,min,32,0.8249002521161745,0.7914179976533288,0.9066553243759877,0.0,True,True,True,True,tie_or_uncertain
4096,edp_total_j_s_median,min,64,0.8282388501504475,0.7410217612591621,0.8796066583469895,0.40472748380284695,True,True,True,False,tie_or_uncertain
4096,edp_total_j_s_median,min,20,1.7640496434048583,1.7218126298942311,1.8100980624894587,113.85005506779979,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,16,1.9418743347122027,1.8676610475625839,1.975863160126775,135.4071695008671,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,10,3.7341172419569726,3.6809923082840244,3.7800546821422816,352.6750031143256,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,8,4.344027931419693,4.230216920449694,4.376484786124393,426.61251106126514,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,4,10.96772291746725,10.69759050345117,11.342711588885,1229.581714798969,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,2,30.04428321559688,28.704533290686,31.330373957864246,3542.1716611823276,False,False,False,False,tie_or_uncertain
4096,edp_total_j_s_median,min,1,95.24032924993648,89.25159133806673,97.47021505548248,11445.678281175182,False,False,False,False,tie_or_uncertain
8192,edp_total_j_s_median,min,64,55.8947626282964,53.78678209369544,56.74363384581355,0.0,True,True,True,True,clear_leader
8192,edp_total_j_s_median,min,32,59.66545483643983,58.557996547574426,62.06411207157149,6.746056393903599,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,20,92.90789811414474,88.63134319932911,95.43283407036057,66.21932672294892,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,16,116.79498352404656,114.61232162401652,117.96753637590751,108.95514719463138,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,10,223.41168653187376,220.50746855516925,232.55464474024203,299.7005730529266,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,8,266.77763215824143,261.474563079168,280.7460975813083,377.28556239218517,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,4,712.326239349003,688.1487396235921,716.5634717926808,1174.4060549751614,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,2,1919.589662770032,1863.4205115529587,1982.7974714223062,3334.2925392409684,False,False,False,False,clear_leader
8192,edp_total_j_s_median,min,1,5931.195073335889,5643.510942086066,6031.467051048909,10511.361055021738,False,False,False,False,clear_leader
16384,edp_total_j_s_median,min,64,3382.131456760625,3209.271260515296,3449.634911202887,0.0,True,True,True,True,tie_or_uncertain
16384,edp_total_j_s_median,min,32,3427.795633204824,3144.4834911444655,3765.616284848131,1.350159715197341,True,True,True,False,tie_or_uncertain
16384,edp_total_j_s_median,min,20,5672.300902150257,5528.999244102953,5844.815943869079,67.71379157400155,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,16,7769.211268161123,7560.347336220002,7898.192929597164,129.7134622792694,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,10,14872.694257269579,14580.139647991835,15019.358476011274,339.743234330534,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,8,18386.281080103734,17826.524055593403,18881.541778636354,443.6299953199911,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,4,48873.0431594409,47320.00984302836,48952.023776200396,1345.0367699856074,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,2,133587.14194801933,129677.25935807766,136660.97424433686,3849.791534004059,False,False,False,False,tie_or_uncertain
16384,edp_total_j_s_median,min,1,411268.99129974423,393128.1422365969,418954.99963036657,12060.05340294058,False,False,False,False,tie_or_uncertain
64,edp_package_j_s_median,min,8,2.6951098427500107e-09,2.685734948588401e-09,2.7776677807880153e-09,0.0,True,True,True,True,tie_or_uncertain
64,edp_package_j_s_median,min,2,2.7139140086591804e-09,2.680675552758905e-09,2.8140085957984513e-09,0.6977142679269299,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,20,2.7155249059087075e-09,2.6822018887836587e-09,2.7465087329230158e-09,0.7574853846352259,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,10,2.7182746605852928e-09,2.695497153768756e-09,2.7908541786123182e-09,0.8595129396153034,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,1,2.7194386412592878e-09,2.699326401680059e-09,2.781260207036181e-09,0.9027015568483288,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,4,2.721494656937639e-09,2.6859769075627855e-09,2.795501627858935e-09,0.9789884541665295,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,32,2.7246083823194765e-09,2.6853026426010074e-09,2.7707116637844524e-09,1.0945208652188398,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,64,2.7369958666425963e-09,2.6824868329118123e-09,2.7976553589098054e-09,1.5541490453630846,True,True,True,False,tie_or_uncertain
64,edp_package_j_s_median,min,16,2.7550930227292746e-09,2.6956289267049162e-09,2.7621489781180334e-09,2.2256302517918547,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,4,2.0298766311187626e-08,1.988800451519453e-08,2.0454672493408218e-08,0.0,True,True,True,True,tie_or_uncertain
128,edp_package_j_s_median,min,64,3.5739183183891325e-08,1.678435059589022e-08,3.71705837118676e-08,76.06578959527084,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,32,3.599232128116316e-08,3.449235805907617e-08,3.7955665452257044e-08,77.31285108359546,False,False,False,False,tie_or_uncertain
128,edp_package_j_s_median,min,20,3.6204160390529843e-08,3.439693475490924e-08,3.959329318168377e-08,78.35645691716738,False,False,False,False,tie_or_uncertain
128,edp_package_j_s_median,min,16,3.6295955976855555e-08,1.589426861288863e-08,3.828176867457739e-08,78.80867940654655,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,8,3.647442531066446e-08,3.4947541408762654e-08,3.859989341126553e-08,79.68789211865379,False,False,False,False,tie_or_uncertain
128,edp_package_j_s_median,min,10,3.6753380030719715e-08,1.6203041006156506e-08,3.730952655874033e-08,81.06213681795606,False,True,True,False,tie_or_uncertain
128,edp_package_j_s_median,min,2,4.896861698712159e-08,4.838611649740427e-08,4.958954869565256e-08,141.23937502611983,False,False,False,False,tie_or_uncertain
128,edp_package_j_s_median,min,1,1.1942227075144236e-07,1.184959335788736e-07,1.217995072709236e-07,488.32280208882946,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,16,7.758812221162326e-07,7.608196132255602e-07,9.158376714810308e-07,0.0,True,True,True,True,tie_or_uncertain
256,edp_package_j_s_median,min,4,9.116177857794826e-07,8.958443649785922e-07,9.297916134391897e-07,17.494502997897744,False,True,True,False,tie_or_uncertain
256,edp_package_j_s_median,min,8,1.091757248799654e-06,4.0890454360402155e-07,1.1271954146414643e-06,40.71190508024705,False,True,True,False,tie_or_uncertain
256,edp_package_j_s_median,min,64,1.2905438923960355e-06,1.1599058380618109e-06,1.7830672815696728e-06,66.33266221807115,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,32,1.3266231621891608e-06,1.239618375222227e-06,1.694951910500497e-06,70.9827644198899,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,10,1.4151577124987651e-06,1.3042575851636766e-06,1.44474475183904e-06,82.39360254639135,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,20,1.634034097833346e-06,1.584930180038036e-06,1.684366652658607e-06,110.6036402552034,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,2,2.277187366647174e-06,2.1599190639888467e-06,2.3490717608997147e-06,193.49690413129173,False,False,False,False,tie_or_uncertain
256,edp_package_j_s_median,min,1,6.1976373898474655e-06,6.116860405776595e-06,6.895665053488076e-06,698.7868778346351,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,16,2.168434209153715e-05,1.8579638394919193e-05,2.2599130832933966e-05,0.0,True,True,True,True,tie_or_uncertain
512,edp_package_j_s_median,min,20,2.4914959713029698e-05,2.3370506495657042e-05,2.8229384408909974e-05,14.898388929002259,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,32,3.490886684351795e-05,2.6083412704454335e-05,3.657226374805014e-05,60.986515966938185,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,10,4.159818779858491e-05,4.091251405172849e-05,4.357359505430549e-05,91.83513902789622,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,8,4.2271819990801485e-05,1.9188874167917852e-05,4.2945704325972656e-05,94.94167640575597,False,True,True,False,tie_or_uncertain
512,edp_package_j_s_median,min,4,4.6679687687500916e-05,4.459291545023186e-05,4.794032550856883e-05,115.26909827584215,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,64,5.104399509121066e-05,4.81317558557523e-05,9.012267633343274e-05,135.39563651844358,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,2,0.00012202823255983626,0.00011826341009007414,0.00012786783992668838,462.74814354391134,False,False,False,False,tie_or_uncertain
512,edp_package_j_s_median,min,1,0.0003735147138839903,0.0003656722045438476,0.000389855041984476,1622.5088605743942,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,min,32,0.0007386694440908655,0.0007292978350385639,0.0008716598298879399,0.0,True,True,True,True,tie_or_uncertain
1024,edp_package_j_s_median,min,16,0.0008325409758059507,0.0008240891053503455,0.0008653648644607962,12.708192069677349,False,True,True,False,tie_or_uncertain
1024,edp_package_j_s_median,min,20,0.0008684552211519533,0.0008554703857057776,0.0008907518870031152,17.570210613060432,False,True,True,False,tie_or_uncertain
1024,edp_package_j_s_median,min,64,0.0009086944824953489,0.000763514103593686,0.0009547699457725805,23.017743561024883,False,True,True,False,tie_or_uncertain
1024,edp_package_j_s_median,min,10,0.0017491375857244446,0.001692947274049456,0.0018432883980287126,136.79571420166653,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,min,8,0.0018131324221541665,0.001781268977366782,0.0018394900843451646,145.4592425148601,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,min,4,0.0028282216715954807,0.002778266712029188,0.002884314896110265,282.8805556017523,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,min,2,0.007502818677222623,0.0073250442940140425,0.007743497168645407,915.7207310039596,False,False,False,False,tie_or_uncertain
1024,edp_package_j_s_median,min,1,0.023522605901242614,0.022627165533467972,0.023834186578452137,3084.4563342123356,False,False,False,False,tie_or_uncertain
2048,edp_package_j_s_median,min,64,0.01665069652397589,0.0160847574964164,0.017206030792282945,0.0,True,True,True,True,clear_leader
2048,edp_package_j_s_median,min,32,0.020197525577848124,0.018876009863389224,0.025045098715067132,21.301385493183655,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,16,0.03748482992271494,0.037367677008917126,0.03826205280137356,125.12469594733946,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,20,0.04007855610083845,0.03932816174142858,0.04188113193811585,140.70197930235534,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,10,0.08052248673950145,0.07889718789083101,0.08344514322442316,383.59830847649204,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,8,0.08743853029651358,0.08423272260463044,0.08784447195396376,425.13437002835246,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,4,0.1787349882948834,0.17599371649597995,0.18102206348117286,973.4385077376011,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,2,0.4907842225641911,0.4728092274340066,0.5113807401335076,2847.5296835630543,False,False,False,False,clear_leader
2048,edp_package_j_s_median,min,1,1.4964122373350393,1.4726984239522187,1.5251367889978709,8887.084925728515,False,False,False,False,clear_leader
4096,edp_package_j_s_median,min,32,0.8249002521161745,0.7914179976533288,0.9066553243759877,0.0,True,True,True,True,tie_or_uncertain
4096,edp_package_j_s_median,min,64,0.8282388501504475,0.7410217612591621,0.8796066583469895,0.40472748380284695,True,True,True,False,tie_or_uncertain
4096,edp_package_j_s_median,min,20,1.7640496434048583,1.7218126298942311,1.8100980624894587,113.85005506779979,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,16,1.9418743347122027,1.8676610475625839,1.975863160126775,135.4071695008671,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,10,3.7341172419569726,3.6809923082840244,3.7800546821422816,352.6750031143256,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,8,4.344027931419693,4.230216920449694,4.376484786124393,426.61251106126514,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,4,10.96772291746725,10.69759050345117,11.342711588885,1229.581714798969,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,2,30.04428321559688,28.704533290686,31.330373957864246,3542.1716611823276,False,False,False,False,tie_or_uncertain
4096,edp_package_j_s_median,min,1,95.24032924993648,89.25159133806673,97.47021505548248,11445.678281175182,False,False,False,False,tie_or_uncertain
8192,edp_package_j_s_median,min,64,55.8947626282964,53.78678209369544,56.74363384581355,0.0,True,True,True,True,clear_leader
8192,edp_package_j_s_median,min,32,59.66545483643983,58.557996547574426,62.06411207157149,6.746056393903599,False,False,False,False,clear_leader
8192,edp_package_j_s_median,min,20,92.90789811414474,88.63134319932911,95.43283407036057,66.21932672294892,False,False,False,False,clear_leader
8192,edp_package_j_s_median,min,16,116.79498352404656,114.61232162401652,117.96753637590751,108.95514719463138,False,False,False,False,clear_leader
8192,edp_package_j_s_median,min,10,223.41168653187376,220.50746855516925,232.55464474024203,299.7005730529266,False,False,False,False,clear_leader
8192,edp_package_j_s_median,min,8,266.77763215824143,261.474563079168,280.7460975813083,377.28556239218517,False,False,False,False,clear_leader
8192,edp_package_j_s_median,min,4,712.326239349003,688.1487396235921,716.5634717926808,1174.4060549751614,False,False,False,False,clear_leader
