schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T16:07:30,"20260718_092807_session2",1,1,1,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.002019,1.002019,1.002019,42.617262,42.617262,0.000000,2.551932e-01,42.531412,6.084280e-08,6.000111,6.000111,7.004488e+08,0.70,1.966080e+05,42.53,in_range,,,,1496,1519,,86,84,86,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:31,"20260718_092807_session2",2,2,2,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.166796,1.166796,1.166796,50.002923,50.002923,0.000000,2.994187e-01,42.854910,7.138698e-08,6.986800,6.986800,7.004488e+08,0.60,1.966080e+05,42.85,in_range,,,,1529,1529,,87,86,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:32,"20260718_092807_session2",3,3,3,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.098386,1.098386,1.098386,46.460880,46.460880,0.000000,2.782089e-01,42.299239,6.633016e-08,6.577160,6.577160,7.004488e+08,0.64,1.966080e+05,42.30,in_range,,,,1529,1496,,87,87,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:34,"20260718_092807_session2",4,4,4,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.971054,1.971054,1.971054,86.281396,86.281396,0.000000,5.166551e-01,43.774242,1.231802e-07,11.802719,11.802719,7.004488e+08,0.36,1.966080e+05,43.77,above,,,,1530,1529,,87,84,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:36,"20260718_092807_session2",5,5,5,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.993449,1.993449,1.993449,86.426292,86.426292,0.000000,5.175227e-01,43.355154,1.233870e-07,11.936821,11.936821,7.004488e+08,0.35,1.966080e+05,43.36,above,,,,1530,1530,,87,87,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:38,"20260718_092807_session2",6,6,6,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.949472,1.949472,1.949472,84.092863,84.092863,0.000000,5.035501e-01,43.136222,1.200557e-07,11.673486,11.673486,7.004488e+08,0.36,1.966080e+05,43.14,above,,,,1491,1646,,87,87,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:39,"20260718_092807_session2",7,7,7,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.068404,1.068404,1.068404,46.984681,46.984681,0.000000,2.813454e-01,43.976519,6.707797e-08,6.397628,6.397628,7.004488e+08,0.66,1.966080e+05,43.98,in_range,,,,1680,1529,,87,84,87,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:40,"20260718_092807_session2",8,8,8,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.277881,1.277881,1.277881,56.553261,56.553261,0.000000,3.386423e-01,44.255508,8.073861e-08,7.651980,7.651980,7.004488e+08,0.55,1.966080e+05,44.26,above,,,,1624,1529,,88,87,88,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:41,"20260718_092807_session2",9,9,9,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.020522,1.020522,1.020522,43.931406,43.931406,0.000000,2.630623e-01,43.047994,6.271894e-08,6.110908,6.110908,7.004488e+08,0.69,1.966080e+05,43.05,in_range,,,,1499,1496,,88,88,84,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T16:07:42,"20260718_092807_session2",10,10,10,"GEMM","openblas_sgemm",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",4,128,"N=128",167,1.165475,1.165475,1.165475,50.860771,50.860771,0.000000,3.045555e-01,43.639509,7.261169e-08,6.978894,6.978894,7.004488e+08,0.60,1.966080e+05,43.64,in_range,,,,1491,1530,,89,84,89,,-1,-1,-1.000000,-1,t
