schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T17:52:44,"20260718_092807_session3",1,1,1,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.000863,1.000863,1.000863,96.279111,98.361946,2.082835,7.367936e-02,98.277092,9.209920e-09,0.749710,0.749710,1.068000e+10,10.67,4.800000e+07,98.28,in_range,,,,2420,2400,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:45,"20260718_092807_session3",2,2,2,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.005283,1.005283,1.005283,96.931637,99.025718,2.094081,7.417657e-02,98.505330,9.272071e-09,0.753021,0.753021,1.068000e+10,10.62,4.800000e+07,98.51,in_range,,,,2720,2399,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:46,"20260718_092807_session3",3,3,3,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.004009,1.004009,1.004009,96.913632,99.000276,2.086644,7.415751e-02,98.604973,9.269689e-09,0.752067,0.752067,1.068000e+10,10.64,4.800000e+07,98.60,in_range,,,,2573,2400,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:47,"20260718_092807_session3",4,4,4,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.004483,1.004483,1.004483,96.461728,98.572852,2.111124,7.383734e-02,98.132891,9.229668e-09,0.752422,0.752422,1.068000e+10,10.63,4.800000e+07,98.13,in_range,,,,2720,2519,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:48,"20260718_092807_session3",5,5,5,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.003836,1.003836,1.003836,96.767086,98.890022,2.122936,7.407492e-02,98.512108,9.259365e-09,0.751937,0.751937,1.068000e+10,10.64,4.800000e+07,98.51,in_range,,,,2561,2399,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:49,"20260718_092807_session3",6,6,6,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.000746,1.000746,1.000746,96.320432,98.431817,2.111385,7.373170e-02,98.358482,9.216462e-09,0.749622,0.749622,1.068000e+10,10.67,4.800000e+07,98.36,in_range,,,,2720,2399,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:50,"20260718_092807_session3",7,7,7,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.002177,1.002177,1.002177,96.019713,98.097759,2.078046,7.348147e-02,97.884675,9.185183e-09,0.750694,0.750694,1.068000e+10,10.66,4.800000e+07,97.88,in_range,,,,2740,2400,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:51,"20260718_092807_session3",8,8,8,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.003452,1.003452,1.003452,96.592404,98.679048,2.086644,7.391689e-02,98.339604,9.239611e-09,0.751649,0.751649,1.068000e+10,10.64,4.800000e+07,98.34,in_range,,,,2493,2400,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:52,"20260718_092807_session3",9,9,9,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.004135,1.004135,1.004135,97.447504,99.528641,2.081137,7.455329e-02,99.118738,9.319161e-09,0.752161,0.752161,1.068000e+10,10.64,4.800000e+07,99.12,in_range,,,,2650,2519,,65,65,65,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:53,"20260718_092807_session3",10,10,10,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",10,4000000,"elements=4000000",1335,1.004373,1.004373,1.004373,96.823544,98.888065,2.064521,7.407346e-02,98.457511,9.259182e-09,0.752339,0.752339,1.068000e+10,10.63,4.800000e+07,98.46,in_range,,,,2719,2520,,66,65,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:56,"20260718_092807_session3",11,11,1,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071831,1.071831,1.071831,97.687311,100.112897,2.425586,8.342741e+00,93.403651,1.629442e-08,89.319222,89.319222,6.144000e+09,5.73,3.072000e+09,93.40,in_range,,,,3432,2700,,80,80,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:58,"20260718_092807_session3",12,12,2,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071940,1.071940,1.071940,97.621027,100.054568,2.433541,8.337881e+00,93.339733,1.628492e-08,89.328311,89.328311,6.144000e+09,5.73,3.072000e+09,93.34,in_range,,,,3440,3232,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:52:59,"20260718_092807_session3",13,13,3,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071955,1.071955,1.071955,97.386165,99.818436,2.432271,8.318203e+00,93.118153,1.624649e-08,89.329553,89.329553,6.144000e+09,5.73,3.072000e+09,93.12,in_range,,,,3438,2840,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:00,"20260718_092807_session3",14,14,4,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071813,1.071813,1.071813,97.257076,99.705520,2.448444,8.308793e+00,93.025134,1.622811e-08,89.317725,89.317725,6.144000e+09,5.73,3.072000e+09,93.03,in_range,,,,3439,2837,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:01,"20260718_092807_session3",15,15,5,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071858,1.071858,1.071858,98.176628,100.602672,2.426044,8.383556e+00,93.858238,1.637413e-08,89.321472,89.321472,6.144000e+09,5.73,3.072000e+09,93.86,in_range,,,,3439,3105,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:02,"20260718_092807_session3",16,16,6,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071788,1.071788,1.071788,98.057976,100.485979,2.428003,8.373832e+00,93.755464,1.635514e-08,89.315665,89.315665,6.144000e+09,5.73,3.072000e+09,93.76,in_range,,,,3433,2699,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:03,"20260718_092807_session3",17,17,7,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071627,1.071627,1.071627,98.727530,101.141136,2.413606,8.428428e+00,94.380917,1.646177e-08,89.302247,89.302247,6.144000e+09,5.73,3.072000e+09,94.38,in_range,,,,3439,2980,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:04,"20260718_092807_session3",18,18,8,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.071813,1.071813,1.071813,98.696891,101.088419,2.391528,8.424035e+00,94.315351,1.645319e-08,89.317750,89.317750,6.144000e+09,5.73,3.072000e+09,94.32,in_range,,,,3718,2699,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:06,"20260718_092807_session3",19,19,9,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.072008,1.072008,1.072008,99.116262,101.523089,2.406827,8.460257e+00,94.703663,1.652394e-08,89.334004,89.334004,6.144000e+09,5.73,3.072000e+09,94.70,in_range,,,,3439,3243,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:07,"20260718_092807_session3",20,20,10,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",16,256000000,"elements=256000000",12,1.072321,1.072321,1.072321,99.366689,101.766004,2.399315,8.480500e+00,94.902576,1.656348e-08,89.360065,89.360065,6.144000e+09,5.73,3.072000e+09,94.90,in_range,,,,3580,2828,,66,66,66,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:09,"20260718_092807_session3",21,21,1,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2000000,"elements=2000000",8483,1.000249,1.000249,1.000249,116.045418,116.206557,0.161139,1.369876e-02,116.177605,3.424689e-09,0.117912,0.117912,3.393200e+10,33.92,2.400000e+07,116.18,in_range,,,,2325,2324,,73,72,73,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:10,"20260718_092807_session3",22,22,2,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2000000,"elements=2000000",8483,1.004539,1.004539,1.004539,116.757391,116.920413,0.163022,1.378291e-02,116.392143,3.445727e-09,0.118418,0.118418,3.393200e+10,33.78,2.400000e+07,116.39,in_range,,,,2444,2324,,73,73,73,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:11,"20260718_092807_session3",23,23,3,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2000000,"elements=2000000",8483,1.004607,1.004607,1.004607,116.805426,116.983166,0.177740,1.379031e-02,116.446639,3.447577e-09,0.118426,0.118426,3.393200e+10,33.78,2.400000e+07,116.45,in_range,,,,2569,2324,,73,73,73,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:12,"20260718_092807_session3",24,24,4,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2000000,"elements=2000000",8483,0.999520,0.999520,0.999520,116.638251,116.815088,0.176837,1.377049e-02,116.871181,3.442623e-09,0.117826,0.117826,3.393200e+10,33.95,2.400000e+07,116.87,in_range,,,,2444,2199,,73,73,73,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T17:53:13,"20260718_092807_session3",25,25,5,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",8,2000000,"elements=2000000",8483,1.004781,1.004781,1.004781,117.042608,117.226942,0.184334,1.381904e-02,116.669114,3.454761e-09,0.118446,0.118446,3.393200e+10,33.77,2.400000e+07,116.67,in_range,,,,2396,2200,,73,73,73,,-1,-1,-1.000000,-1,t
