schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-18T21:38:17,"20260718_092807_session4",1,1,1,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.079828,1.079828,1.079828,52.319324,53.877720,1.558396,4.897975e+00,49.894713,9.566357e-09,98.166203,98.166203,5.632000e+09,5.22,3.072000e+09,49.89,in_range,,,,1674,1620,,72,72,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:18,"20260718_092807_session4",2,2,2,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.079405,1.079405,1.079405,51.803151,53.357769,1.554618,4.850706e+00,49.432597,9.474036e-09,98.127684,98.127684,5.632000e+09,5.22,3.072000e+09,49.43,in_range,,,,1684,1619,,59,58,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:19,"20260718_092807_session4",3,3,3,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.078209,1.078209,1.078209,52.108265,53.667993,1.559728,4.878908e+00,49.775140,9.529118e-09,98.018981,98.018981,5.632000e+09,5.22,3.072000e+09,49.78,in_range,,,,1674,1620,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:20,"20260718_092807_session4",4,4,4,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.078824,1.078824,1.078824,52.190784,53.754643,1.563859,4.886786e+00,49.827089,9.544503e-09,98.074880,98.074880,5.632000e+09,5.22,3.072000e+09,49.83,in_range,,,,1685,1620,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:22,"20260718_092807_session4",5,5,5,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.078005,1.078005,1.078005,52.207325,53.809495,1.602170,4.891772e+00,49.915811,9.554243e-09,98.000457,98.000457,5.632000e+09,5.22,3.072000e+09,49.92,in_range,,,,1675,1620,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:23,"20260718_092807_session4",6,6,6,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.078544,1.078544,1.078544,52.213855,53.782656,1.568801,4.889332e+00,49.865965,9.549477e-09,98.049489,98.049489,5.632000e+09,5.22,3.072000e+09,49.87,in_range,,,,1685,1620,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:24,"20260718_092807_session4",7,7,7,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.078870,1.078870,1.078870,52.292408,53.860551,1.568143,4.896414e+00,49.923132,9.563308e-09,98.079058,98.079058,5.632000e+09,5.22,3.072000e+09,49.92,in_range,,,,1674,1619,,59,59,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:25,"20260718_092807_session4",8,8,8,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.077883,1.077883,1.077883,52.108082,53.682742,1.574660,4.880249e+00,49.803888,9.531737e-09,97.989323,97.989323,5.632000e+09,5.23,3.072000e+09,49.80,in_range,,,,1674,1620,,59,59,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:26,"20260718_092807_session4",9,9,9,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.078380,1.078380,1.078380,53.606796,55.180386,1.573590,5.016399e+00,51.169682,9.797654e-09,98.034589,98.034589,5.632000e+09,5.22,3.072000e+09,51.17,in_range,,,,1685,1622,,58,58,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:28,"20260718_092807_session4",10,10,10,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",2,256000000,"elements=256000000",11,1.077972,1.077972,1.077972,54.042708,55.637917,1.595209,5.057992e+00,51.613516,9.878892e-09,97.997441,97.997441,5.632000e+09,5.22,3.072000e+09,51.61,in_range,,,,1675,1619,,59,58,59,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-18T21:38:30,"20260718_092807_session4",11,11,1,"AXPY","openmp_axpy",cpu_native,"Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz",1,32000000,"elements=32000000",56,1.000400,1.000400,1.000400,39.031639,39.921365,0.889726,7.128815e-01,39.905417,1.113877e-08,17.864280,17.864280,3.584000e+09,3.58,3.840000e+08,39.91,in_range,,,,1364,1339,,75,75,58,,-1,-1,-1.000000,-1,t
