STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session5 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=1000000 threads=2 rep=4 batches=3720 time=0.996 s | package=61.952 J | dram=0.498718 | total=62.451 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=5 batches=3720 time=0.997 s | package=62.400 J | dram=0.506951 | total=62.907 J | power=63.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=6 batches=3720 time=0.999 s | package=63.096 J | dram=0.512182 | total=63.608 J | power=63.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=7 batches=3720 time=0.996 s | package=63.104 J | dram=0.487734 | total=63.592 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=8 batches=3720 time=0.996 s | package=62.451 J | dram=0.486478 | total=62.937 J | power=63.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=9 batches=3720 time=0.996 s | package=62.091 J | dram=0.485163 | total=62.576 J | power=62.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=10 batches=3720 time=0.996 s | package=62.466 J | dram=0.502972 | total=62.969 J | power=63.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=128000000 threads=20 rep=1 batches=17 time=1.002 s | package=118.241 J | dram=2.272065 | total=120.513 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=2 batches=17 time=1.002 s | package=118.887 J | dram=2.285652 | total=121.173 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=3 batches=17 time=1.002 s | package=119.979 J | dram=2.279471 | total=122.258 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=4 batches=17 time=1.002 s | package=119.926 J | dram=2.291206 | total=122.217 J | power=121.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=5 batches=17 time=1.002 s | package=120.969 J | dram=2.300983 | total=123.270 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=6 batches=17 time=1.002 s | package=117.925 J | dram=2.275952 | total=120.201 J | power=119.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=7 batches=17 time=1.002 s | package=120.534 J | dram=2.286508 | total=122.820 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=8 batches=17 time=1.002 s | package=120.624 J | dram=2.305679 | total=122.930 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=9 batches=17 time=1.002 s | package=119.988 J | dram=2.271637 | total=122.260 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=20 rep=10 batches=17 time=1.002 s | package=120.800 J | dram=2.280373 | total=123.080 J | power=122.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=16000000 threads=20 rep=1 batches=136 time=1.001 s | package=119.643 J | dram=2.315961 | total=121.959 J | power=121.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=2 batches=136 time=1.001 s | package=119.816 J | dram=2.332118 | total=122.149 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=3 batches=136 time=1.001 s | package=120.238 J | dram=2.334413 | total=122.573 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=4 batches=136 time=1.001 s | package=119.834 J | dram=2.335683 | total=122.170 J | power=122.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=5 batches=136 time=1.002 s | package=120.178 J | dram=2.332638 | total=122.511 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=6 batches=136 time=1.002 s | package=119.932 J | dram=2.314125 | total=122.246 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=7 batches=136 time=1.001 s | package=119.367 J | dram=2.332699 | total=121.700 J | power=121.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=8 batches=136 time=1.001 s | package=119.554 J | dram=2.330573 | total=121.885 J | power=121.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=9 batches=136 time=1.001 s | package=119.768 J | dram=2.333877 | total=122.101 J | power=122.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=20 rep=10 batches=136 time=1.001 s | package=120.257 J | dram=2.331092 | total=122.588 J | power=122.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=1000000 threads=16 rep=1 batches=8901 time=1.001 s | package=125.104 J | dram=2.045258 | total=127.149 J | power=127.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=2 batches=8901 time=1.002 s | package=125.046 J | dram=2.060099 | total=127.106 J | power=126.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=3 batches=8901 time=1.003 s | package=125.092 J | dram=2.044524 | total=127.137 J | power=126.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=4 batches=8901 time=1.001 s | package=124.972 J | dram=2.058983 | total=127.031 J | power=126.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=5 batches=8901 time=1.003 s | package=125.201 J | dram=2.046085 | total=127.247 J | power=126.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=6 batches=8901 time=1.004 s | package=125.332 J | dram=2.072691 | total=127.405 J | power=126.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=7 batches=8901 time=1.002 s | package=125.099 J | dram=2.066525 | total=127.165 J | power=126.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=8 batches=8901 time=1.006 s | package=125.925 J | dram=2.070243 | total=127.995 J | power=127.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=9 batches=8901 time=1.003 s | package=125.264 J | dram=2.047369 | total=127.311 J | power=127.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=16 rep=10 batches=8901 time=1.004 s | package=125.328 J | dram=2.031013 | total=127.359 J | power=126.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=256000000 threads=20 rep=1 batches=9 time=1.061 s | package=127.937 J | dram=2.393073 | total=130.330 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=2 batches=9 time=1.063 s | package=128.376 J | dram=2.369954 | total=130.746 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=3 batches=9 time=1.062 s | package=127.870 J | dram=2.375661 | total=130.246 J | power=122.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=4 batches=9 time=1.062 s | package=129.837 J | dram=2.389172 | total=132.226 J | power=124.5 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=5 batches=9 time=1.062 s | package=128.159 J | dram=2.399545 | total=130.558 J | power=123.0 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=6 batches=9 time=1.062 s | package=128.273 J | dram=2.423765 | total=130.697 J | power=123.1 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=7 batches=9 time=1.062 s | package=127.811 J | dram=2.409062 | total=130.220 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=8 batches=9 time=1.062 s | package=128.075 J | dram=2.416818 | total=130.492 J | power=122.9 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=9 batches=9 time=1.062 s | package=128.847 J | dram=2.426779 | total=131.274 J | power=123.6 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=20 rep=10 batches=9 time=1.063 s | package=128.533 J | dram=2.388116 | total=130.921 J | power=123.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=64000000 threads=4 rep=1 batches=36 time=1.011 s | package=76.773 J | dram=1.732465 | total=78.505 J | power=77.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=2 batches=36 time=1.011 s | package=76.926 J | dram=1.728548 | total=78.654 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=3 batches=36 time=1.012 s | package=77.299 J | dram=1.748851 | total=79.048 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=4 batches=36 time=1.011 s | package=77.426 J | dram=1.718266 | total=79.144 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=5 batches=36 time=1.011 s | package=76.926 J | dram=1.711152 | total=78.637 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=6 batches=36 time=1.012 s | package=77.456 J | dram=1.731623 | total=79.188 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=7 batches=36 time=1.011 s | package=77.031 J | dram=1.749494 | total=78.780 J | power=77.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=8 batches=36 time=1.011 s | package=76.907 J | dram=1.721113 | total=78.628 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=9 batches=36 time=1.011 s | package=76.681 J | dram=1.719567 | total=78.401 J | power=77.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=4 rep=10 batches=36 time=1.012 s | package=78.823 J | dram=1.700533 | total=80.524 J | power=79.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=8000000 threads=8 rep=1 batches=321 time=1.005 s | package=105.044 J | dram=2.187977 | total=107.232 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=2 batches=321 time=1.007 s | package=105.190 J | dram=2.207454 | total=107.398 J | power=106.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=3 batches=321 time=1.008 s | package=105.409 J | dram=2.188405 | total=107.598 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=4 batches=321 time=1.011 s | package=105.652 J | dram=2.173916 | total=107.826 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=5 batches=321 time=1.013 s | package=105.677 J | dram=2.132025 | total=107.809 J | power=106.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=6 batches=321 time=1.008 s | package=105.310 J | dram=2.178904 | total=107.489 J | power=106.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=7 batches=321 time=1.007 s | package=105.313 J | dram=2.173839 | total=107.487 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=8 batches=321 time=1.007 s | package=105.532 J | dram=2.199115 | total=107.731 J | power=107.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=9 batches=321 time=1.002 s | package=105.858 J | dram=2.214140 | total=108.072 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=8 rep=10 batches=321 time=1.003 s | package=105.649 J | dram=2.194724 | total=107.844 J | power=107.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=1000000 threads=20 rep=1 batches=13786 time=0.999 s | package=143.425 J | dram=1.623407 | total=145.048 J | power=145.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=2 batches=13786 time=1.002 s | package=143.928 J | dram=1.626053 | total=145.555 J | power=145.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=3 batches=13786 time=1.003 s | package=144.147 J | dram=1.628089 | total=145.776 J | power=145.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=4 batches=13786 time=1.003 s | package=144.324 J | dram=1.612773 | total=145.937 J | power=145.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=5 batches=13786 time=1.000 s | package=144.004 J | dram=1.635203 | total=145.639 J | power=145.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=6 batches=13786 time=1.003 s | package=144.362 J | dram=1.659086 | total=146.021 J | power=145.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=7 batches=13786 time=1.003 s | package=144.247 J | dram=1.620561 | total=145.868 J | power=145.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=8 batches=13786 time=1.001 s | package=144.313 J | dram=1.625120 | total=145.938 J | power=145.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=9 batches=13786 time=1.000 s | package=144.219 J | dram=1.618970 | total=145.838 J | power=145.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=20 rep=10 batches=13786 time=1.003 s | package=144.518 J | dram=1.618618 | total=146.136 J | power=145.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=64000000 threads=2 rep=1 batches=31 time=1.011 s | package=63.156 J | dram=1.435018 | total=64.591 J | power=63.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=2 batches=31 time=1.011 s | package=63.225 J | dram=1.442132 | total=64.667 J | power=64.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=3 batches=31 time=1.015 s | package=62.486 J | dram=1.439700 | total=63.926 J | power=63.0 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=4 batches=31 time=1.017 s | package=62.073 J | dram=1.443922 | total=63.517 J | power=62.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=5 batches=31 time=1.018 s | package=61.563 J | dram=1.433809 | total=62.997 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=6 batches=31 time=1.015 s | package=62.224 J | dram=1.412679 | total=63.637 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=7 batches=31 time=1.014 s | package=62.318 J | dram=1.418892 | total=63.737 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=8 batches=31 time=1.016 s | package=63.255 J | dram=1.441138 | total=64.696 J | power=63.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=9 batches=31 time=1.014 s | package=61.962 J | dram=1.432539 | total=63.394 J | power=62.5 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=2 rep=10 batches=31 time=1.016 s | package=61.423 J | dram=1.406698 | total=62.830 J | power=61.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=2000000 threads=2 rep=1 batches=1516 time=1.000 s | package=64.016 J | dram=1.133515 | total=65.149 J | power=65.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=2 batches=1516 time=1.001 s | package=63.905 J | dram=1.139682 | total=65.044 J | power=65.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=3 batches=1516 time=1.004 s | package=63.279 J | dram=1.138427 | total=64.417 J | power=64.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=4 batches=1516 time=1.001 s | package=64.070 J | dram=1.134816 | total=65.205 J | power=65.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=5 batches=1516 time=1.002 s | package=63.120 J | dram=1.133103 | total=64.253 J | power=64.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=6 batches=1516 time=1.001 s | package=63.144 J | dram=1.130640 | total=64.275 J | power=64.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=7 batches=1516 time=1.002 s | package=62.748 J | dram=1.138366 | total=63.887 J | power=63.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=8 batches=1516 time=1.000 s | package=63.032 J | dram=1.137983 | total=64.170 J | power=64.2 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=9 batches=1516 time=1.000 s | package=63.480 J | dram=1.151646 | total=64.631 J | power=64.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=2 rep=10 batches=1516 time=1.002 s | package=63.792 J | dram=1.137249 | total=64.929 J | power=64.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=128000000 threads=2 rep=1 batches=16 time=1.055 s | package=64.247 J | dram=1.439623 | total=65.687 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=2 batches=16 time=1.055 s | package=63.942 J | dram=1.446187 | total=65.389 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=3 batches=16 time=1.055 s | package=64.463 J | dram=1.445620 | total=65.908 J | power=62.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=4 batches=16 time=1.055 s | package=64.708 J | dram=1.435814 | total=66.144 J | power=62.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=5 batches=16 time=1.056 s | package=64.355 J | dram=1.445774 | total=65.801 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=6 batches=16 time=1.055 s | package=63.297 J | dram=1.446891 | total=64.744 J | power=61.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=7 batches=16 time=1.058 s | package=63.888 J | dram=1.442438 | total=65.330 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=8 batches=16 time=1.056 s | package=63.787 J | dram=1.440158 | total=65.227 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=9 batches=16 time=1.059 s | package=63.147 J | dram=1.431544 | total=64.578 J | power=61.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=2 rep=10 batches=16 time=1.049 s | package=62.953 J | dram=1.462420 | total=64.416 J | power=61.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=2000000 threads=1 rep=1 batches=876 time=1.001 s | package=45.966 J | dram=0.540228 | total=46.506 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=2 batches=876 time=1.002 s | package=46.087 J | dram=0.536525 | total=46.624 J | power=46.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=3 batches=876 time=1.002 s | package=46.013 J | dram=0.537091 | total=46.550 J | power=46.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=4 batches=876 time=1.002 s | package=46.035 J | dram=0.517201 | total=46.552 J | power=46.4 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=5 batches=876 time=1.002 s | package=46.839 J | dram=0.517430 | total=47.356 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=6 batches=876 time=1.002 s | package=47.024 J | dram=0.532547 | total=47.557 J | power=47.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=7 batches=876 time=1.001 s | package=47.168 J | dram=0.529227 | total=47.698 J | power=47.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=8 batches=876 time=1.001 s | package=46.631 J | dram=0.530727 | total=47.162 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=9 batches=876 time=1.002 s | package=47.408 J | dram=0.550371 | total=47.959 J | power=47.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=10 batches=876 time=1.002 s | package=46.057 J | dram=0.534459 | total=46.592 J | power=46.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=71 time=1.013 s | package=110.323 J | dram=2.300737 | total=112.624 J | power=111.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=71 time=1.013 s | package=110.536 J | dram=2.272693 | total=112.809 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=71 time=1.013 s | package=110.565 J | dram=2.275416 | total=112.841 J | power=111.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=71 time=1.013 s | package=110.352 J | dram=2.266083 | total=112.618 J | power=111.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=71 time=1.013 s | package=110.747 J | dram=2.253078 | total=113.000 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=71 time=1.013 s | package=110.758 J | dram=2.290976 | total=113.049 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=71 time=1.013 s | package=110.751 J | dram=2.268944 | total=113.020 J | power=111.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=71 time=1.013 s | package=110.746 J | dram=2.284566 | total=113.030 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=71 time=1.013 s | package=110.504 J | dram=2.286876 | total=112.791 J | power=111.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=71 time=1.013 s | package=110.695 J | dram=2.287549 | total=112.983 J | power=111.5 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=18 time=1.027 s | package=107.693 J | dram=1.967672 | total=109.661 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=18 time=1.025 s | package=107.505 J | dram=1.967595 | total=109.473 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=18 time=1.026 s | package=108.606 J | dram=1.959517 | total=110.566 J | power=107.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=18 time=1.029 s | package=108.220 J | dram=1.951683 | total=110.172 J | power=107.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=18 time=1.034 s | package=108.210 J | dram=1.959991 | total=110.170 J | power=106.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=18 time=1.032 s | package=108.263 J | dram=1.963693 | total=110.226 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=18 time=1.030 s | package=108.024 J | dram=1.946420 | total=109.970 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=18 time=1.031 s | package=107.986 J | dram=1.938021 | total=109.924 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=18 time=1.027 s | package=107.946 J | dram=1.952693 | total=109.899 J | power=107.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=18 time=1.030 s | package=107.981 J | dram=1.959716 | total=109.941 J | power=106.7 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=148 time=1.001 s | package=105.293 J | dram=2.112562 | total=107.405 J | power=107.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=148 time=1.000 s | package=105.046 J | dram=2.143683 | total=107.189 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=148 time=1.000 s | package=105.339 J | dram=2.114720 | total=107.454 J | power=107.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=148 time=1.000 s | package=105.378 J | dram=2.129990 | total=107.508 J | power=107.5 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=148 time=1.002 s | package=105.462 J | dram=2.129944 | total=107.592 J | power=107.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=148 time=1.001 s | package=105.686 J | dram=2.123625 | total=107.809 J | power=107.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=148 time=1.003 s | package=105.795 J | dram=2.141557 | total=107.936 J | power=107.6 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=148 time=1.002 s | package=105.939 J | dram=2.133815 | total=108.073 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=148 time=1.005 s | package=105.843 J | dram=2.164552 | total=108.007 J | power=107.4 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=148 time=1.007 s | package=105.674 J | dram=2.126991 | total=107.801 J | power=107.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=2000000 threads=20 rep=1 batches=2474 time=1.000 s | package=116.683 J | dram=2.222784 | total=118.906 J | power=118.8 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=2 batches=2474 time=1.001 s | package=116.825 J | dram=2.236539 | total=119.062 J | power=119.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=3 batches=2474 time=1.003 s | package=116.793 J | dram=2.213176 | total=119.006 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=4 batches=2474 time=1.001 s | package=116.769 J | dram=2.222830 | total=118.991 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=5 batches=2474 time=1.003 s | package=116.794 J | dram=2.214828 | total=119.009 J | power=118.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=6 batches=2474 time=1.001 s | package=116.807 J | dram=2.203338 | total=119.011 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=7 batches=2474 time=1.001 s | package=116.817 J | dram=2.201211 | total=119.018 J | power=118.9 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=8 batches=2474 time=1.002 s | package=117.094 J | dram=2.215424 | total=119.310 J | power=119.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=9 batches=2474 time=1.001 s | package=116.978 J | dram=2.239446 | total=119.218 J | power=119.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=20 rep=10 batches=2474 time=1.001 s | package=117.001 J | dram=2.239216 | total=119.240 J | power=119.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=256000000 threads=16 rep=1 batches=9 time=1.047 s | package=115.351 J | dram=2.222677 | total=117.574 J | power=112.2 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=2 batches=9 time=1.047 s | package=114.450 J | dram=2.236064 | total=116.686 J | power=111.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=3 batches=9 time=1.047 s | package=115.372 J | dram=2.208264 | total=117.580 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=4 batches=9 time=1.048 s | package=114.542 J | dram=2.205174 | total=116.748 J | power=111.4 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=5 batches=9 time=1.047 s | package=114.748 J | dram=2.234703 | total=116.983 J | power=111.7 W | runtime=in_range | checksum=OK
[STREAM] N=256000000 threads=16 rep=6 batches=9 time=1.047 s | package=114.766 J | dram=2.252466 | total=117.019 J | power=111.8 W | runtime=in_range | checksum=OK
