STREAM | Intel(R) Core(TM) i9-7900X CPU @ 3.30GHz | platform=INTEL | session=stream_intel_20260720_234432_session2 | reps=10 | configs=63 | DRAM-RAPL=yes
[STREAM] N=32000000 threads=20 rep=4 batches=67 time=1.012 s | package=121.540 J | dram=2.383220 | total=123.924 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=5 batches=67 time=1.012 s | package=121.924 J | dram=2.403920 | total=124.328 J | power=122.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=6 batches=67 time=1.012 s | package=122.474 J | dram=2.423826 | total=124.898 J | power=123.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=7 batches=67 time=1.012 s | package=121.684 J | dram=2.410041 | total=124.094 J | power=122.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=8 batches=67 time=1.012 s | package=121.377 J | dram=2.420353 | total=123.797 J | power=122.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=9 batches=67 time=1.012 s | package=121.462 J | dram=2.420552 | total=123.883 J | power=122.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=20 rep=10 batches=67 time=1.012 s | package=122.014 J | dram=2.415946 | total=124.430 J | power=122.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=16000000 threads=2 rep=1 batches=126 time=1.002 s | package=60.433 J | dram=1.609728 | total=62.043 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=2 batches=126 time=1.003 s | package=60.384 J | dram=1.627599 | total=62.012 J | power=61.8 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=3 batches=126 time=1.004 s | package=60.956 J | dram=1.621601 | total=62.578 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=4 batches=126 time=1.008 s | package=61.036 J | dram=1.591429 | total=62.628 J | power=62.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=5 batches=126 time=1.007 s | package=60.790 J | dram=1.581286 | total=62.372 J | power=61.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=6 batches=126 time=1.003 s | package=60.269 J | dram=1.627231 | total=61.896 J | power=61.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=7 batches=126 time=1.003 s | package=60.619 J | dram=1.611641 | total=62.231 J | power=62.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=8 batches=126 time=1.002 s | package=59.636 J | dram=1.607235 | total=61.243 J | power=61.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=9 batches=126 time=0.996 s | package=58.803 J | dram=1.613737 | total=60.417 J | power=60.7 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=2 rep=10 batches=126 time=0.996 s | package=58.749 J | dram=1.583673 | total=60.333 J | power=60.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=8000000 threads=16 rep=1 batches=307 time=1.002 s | package=110.327 J | dram=2.322448 | total=112.650 J | power=112.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=2 batches=307 time=1.003 s | package=110.372 J | dram=2.340930 | total=112.713 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=3 batches=307 time=1.003 s | package=110.367 J | dram=2.317935 | total=112.685 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=4 batches=307 time=1.003 s | package=110.475 J | dram=2.326656 | total=112.801 J | power=112.4 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=5 batches=307 time=1.004 s | package=110.681 J | dram=2.343516 | total=113.024 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=6 batches=307 time=1.003 s | package=110.538 J | dram=2.319526 | total=112.857 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=7 batches=307 time=1.003 s | package=110.501 J | dram=2.306475 | total=112.807 J | power=112.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=8 batches=307 time=1.003 s | package=110.646 J | dram=2.294557 | total=112.941 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=9 batches=307 time=1.002 s | package=110.572 J | dram=2.352926 | total=112.925 J | power=112.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=16 rep=10 batches=307 time=1.003 s | package=110.746 J | dram=2.341696 | total=113.088 J | power=112.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=2 active=2
[STREAM] N=1000000 threads=2 rep=1 batches=3838 time=1.001 s | package=63.158 J | dram=0.062195 | total=63.221 J | power=63.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=2 batches=3838 time=1.004 s | package=63.185 J | dram=0.062485 | total=63.247 J | power=63.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=3 batches=3838 time=0.999 s | package=62.330 J | dram=0.069631 | total=62.400 J | power=62.4 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=4 batches=3838 time=1.004 s | package=62.618 J | dram=0.081625 | total=62.700 J | power=62.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=5 batches=3838 time=1.004 s | package=63.141 J | dram=0.067734 | total=63.209 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=6 batches=3838 time=1.002 s | package=62.954 J | dram=0.085664 | total=63.039 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=7 batches=3838 time=0.997 s | package=62.651 J | dram=0.088235 | total=62.739 J | power=62.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=8 batches=3838 time=0.996 s | package=62.009 J | dram=0.075995 | total=62.085 J | power=62.3 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=9 batches=3838 time=0.996 s | package=61.197 J | dram=0.072568 | total=61.269 J | power=61.5 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=2 rep=10 batches=3838 time=0.996 s | package=62.515 J | dram=0.080019 | total=62.595 J | power=62.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=1000000 threads=10 rep=1 batches=19035 time=1.000 s | package=146.841 J | dram=0.000000 | total=146.841 J | power=146.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=2 batches=19035 time=1.002 s | package=147.367 J | dram=0.000000 | total=147.367 J | power=147.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=3 batches=19035 time=1.001 s | package=147.421 J | dram=0.000000 | total=147.421 J | power=147.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=4 batches=19035 time=0.999 s | package=147.477 J | dram=0.000000 | total=147.477 J | power=147.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=5 batches=19035 time=1.002 s | package=147.893 J | dram=0.000000 | total=147.893 J | power=147.6 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=6 batches=19035 time=1.001 s | package=147.882 J | dram=0.000000 | total=147.882 J | power=147.7 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=7 batches=19035 time=1.001 s | package=147.944 J | dram=0.000000 | total=147.944 J | power=147.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=8 batches=19035 time=1.002 s | package=148.183 J | dram=0.000000 | total=148.183 J | power=147.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=9 batches=19035 time=1.003 s | package=148.330 J | dram=0.000000 | total=148.330 J | power=148.0 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=10 rep=10 batches=19035 time=1.002 s | package=148.466 J | dram=0.000000 | total=148.466 J | power=148.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=10 active=10
[STREAM] N=32000000 threads=10 rep=1 batches=71 time=1.012 s | package=119.469 J | dram=2.157392 | total=121.627 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=2 batches=71 time=1.013 s | package=120.208 J | dram=2.140991 | total=122.349 J | power=120.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=3 batches=71 time=1.013 s | package=120.029 J | dram=2.137257 | total=122.166 J | power=120.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=4 batches=71 time=1.013 s | package=120.806 J | dram=2.145886 | total=122.952 J | power=121.4 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=5 batches=71 time=1.013 s | package=119.109 J | dram=2.139644 | total=121.248 J | power=119.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=6 batches=71 time=1.013 s | package=120.015 J | dram=2.118545 | total=122.134 J | power=120.6 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=7 batches=71 time=1.013 s | package=119.494 J | dram=2.164123 | total=121.658 J | power=120.1 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=8 batches=71 time=1.012 s | package=120.204 J | dram=2.172768 | total=122.377 J | power=120.9 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=9 batches=71 time=1.012 s | package=120.653 J | dram=2.157958 | total=122.811 J | power=121.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=10 rep=10 batches=71 time=1.013 s | package=121.251 J | dram=2.174237 | total=123.425 J | power=121.8 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=1000000 threads=4 rep=1 batches=7965 time=1.001 s | package=91.272 J | dram=0.043636 | total=91.316 J | power=91.2 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=2 batches=7965 time=1.002 s | package=90.989 J | dram=0.063847 | total=91.053 J | power=90.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=3 batches=7965 time=1.002 s | package=90.893 J | dram=0.064673 | total=90.958 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=4 batches=7965 time=1.002 s | package=91.061 J | dram=0.051836 | total=91.113 J | power=90.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=5 batches=7965 time=1.002 s | package=91.042 J | dram=0.053168 | total=91.095 J | power=90.9 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=6 batches=7965 time=1.001 s | package=91.129 J | dram=0.053274 | total=91.182 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=7 batches=7965 time=1.001 s | package=91.142 J | dram=0.057375 | total=91.199 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=8 batches=7965 time=1.001 s | package=91.136 J | dram=0.051867 | total=91.187 J | power=91.1 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=9 batches=7965 time=1.000 s | package=90.774 J | dram=0.056181 | total=90.830 J | power=90.8 W | runtime=in_range | checksum=OK
[STREAM] N=1000000 threads=4 rep=10 batches=7965 time=1.001 s | package=91.065 J | dram=0.059594 | total=91.124 J | power=91.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=128000000 threads=16 rep=1 batches=18 time=1.038 s | package=113.837 J | dram=2.295122 | total=116.132 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=2 batches=18 time=1.038 s | package=113.890 J | dram=2.279776 | total=116.170 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=3 batches=18 time=1.038 s | package=113.905 J | dram=2.292705 | total=116.198 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=4 batches=18 time=1.038 s | package=113.944 J | dram=2.271790 | total=116.216 J | power=112.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=5 batches=18 time=1.038 s | package=114.213 J | dram=2.274483 | total=116.487 J | power=112.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=6 batches=18 time=1.039 s | package=114.509 J | dram=2.293286 | total=116.802 J | power=112.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=7 batches=18 time=1.038 s | package=113.922 J | dram=2.292781 | total=116.215 J | power=111.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=8 batches=18 time=1.038 s | package=114.236 J | dram=2.255924 | total=116.492 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=9 batches=18 time=1.038 s | package=114.349 J | dram=2.260498 | total=116.609 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=16 rep=10 batches=18 time=1.038 s | package=114.243 J | dram=2.230419 | total=116.473 J | power=112.2 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=16000000 threads=8 rep=1 batches=149 time=1.003 s | package=107.007 J | dram=2.174697 | total=109.182 J | power=108.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=2 batches=149 time=1.007 s | package=106.566 J | dram=2.116465 | total=108.682 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=3 batches=149 time=1.008 s | package=106.946 J | dram=2.139307 | total=109.086 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=4 batches=149 time=1.007 s | package=106.849 J | dram=2.156750 | total=109.006 J | power=108.2 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=5 batches=149 time=1.007 s | package=106.738 J | dram=2.127129 | total=108.866 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=6 batches=149 time=1.009 s | package=106.847 J | dram=2.128796 | total=108.976 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=7 batches=149 time=1.012 s | package=107.107 J | dram=2.117275 | total=109.225 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=8 batches=149 time=1.012 s | package=107.134 J | dram=2.123930 | total=109.258 J | power=108.0 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=9 batches=149 time=1.009 s | package=107.137 J | dram=2.147094 | total=109.284 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=16000000 threads=8 rep=10 batches=149 time=1.010 s | package=107.153 J | dram=2.163007 | total=109.316 J | power=108.3 W | runtime=in_range | checksum=OK
[OpenMP] requested=4 active=4
[STREAM] N=128000000 threads=4 rep=1 batches=18 time=1.023 s | package=78.470 J | dram=1.677967 | total=80.148 J | power=78.3 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=2 batches=18 time=1.020 s | package=77.846 J | dram=1.696402 | total=79.542 J | power=78.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=3 batches=18 time=1.020 s | package=77.752 J | dram=1.686106 | total=79.438 J | power=77.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=4 batches=18 time=1.021 s | package=78.049 J | dram=1.696571 | total=79.746 J | power=78.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=5 batches=18 time=1.021 s | package=77.537 J | dram=1.691278 | total=79.228 J | power=77.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=6 batches=18 time=1.021 s | package=77.740 J | dram=1.657051 | total=79.397 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=7 batches=18 time=1.020 s | package=77.693 J | dram=1.703272 | total=79.397 J | power=77.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=8 batches=18 time=1.022 s | package=77.983 J | dram=1.695668 | total=79.679 J | power=78.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=9 batches=18 time=1.027 s | package=78.334 J | dram=1.675977 | total=80.010 J | power=77.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=4 rep=10 batches=18 time=1.027 s | package=78.334 J | dram=1.693128 | total=80.027 J | power=77.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=64000000 threads=1 rep=1 batches=20 time=1.020 s | package=48.656 J | dram=0.938930 | total=49.595 J | power=48.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=2 batches=20 time=1.020 s | package=48.899 J | dram=0.925849 | total=49.825 J | power=48.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=3 batches=20 time=1.020 s | package=48.823 J | dram=0.933851 | total=49.757 J | power=48.8 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=4 batches=20 time=1.020 s | package=47.287 J | dram=0.929337 | total=48.216 J | power=47.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=5 batches=20 time=1.020 s | package=47.479 J | dram=0.934065 | total=48.413 J | power=47.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=6 batches=20 time=1.019 s | package=47.244 J | dram=0.923171 | total=48.167 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=7 batches=20 time=1.020 s | package=47.233 J | dram=0.935610 | total=48.169 J | power=47.2 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=8 batches=20 time=1.020 s | package=47.447 J | dram=0.928281 | total=48.375 J | power=47.4 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=9 batches=20 time=1.020 s | package=47.150 J | dram=0.910182 | total=48.060 J | power=47.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=1 rep=10 batches=20 time=1.020 s | package=47.472 J | dram=0.919729 | total=48.392 J | power=47.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=4000000 threads=16 rep=1 batches=743 time=1.001 s | package=108.596 J | dram=2.375830 | total=110.971 J | power=110.9 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=2 batches=743 time=1.001 s | package=109.062 J | dram=2.371546 | total=111.433 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=3 batches=743 time=1.001 s | package=108.709 J | dram=2.391207 | total=111.100 J | power=111.0 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=4 batches=743 time=1.002 s | package=109.168 J | dram=2.410729 | total=111.579 J | power=111.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=5 batches=743 time=1.001 s | package=109.135 J | dram=2.415824 | total=111.551 J | power=111.4 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=6 batches=743 time=1.002 s | package=109.130 J | dram=2.385622 | total=111.516 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=7 batches=743 time=1.002 s | package=109.170 J | dram=2.383878 | total=111.554 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=8 batches=743 time=1.003 s | package=109.257 J | dram=2.382975 | total=111.640 J | power=111.3 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=9 batches=743 time=1.001 s | package=109.359 J | dram=2.395291 | total=111.755 J | power=111.6 W | runtime=in_range | checksum=OK
[STREAM] N=4000000 threads=16 rep=10 batches=743 time=1.003 s | package=109.295 J | dram=2.429181 | total=111.724 J | power=111.4 W | runtime=in_range | checksum=OK
[OpenMP] requested=1 active=1
[STREAM] N=2000000 threads=1 rep=1 batches=908 time=1.000 s | package=47.575 J | dram=0.576029 | total=48.151 J | power=48.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=2 batches=908 time=1.006 s | package=49.228 J | dram=0.588775 | total=49.817 J | power=49.5 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=3 batches=908 time=1.001 s | package=47.618 J | dram=0.578202 | total=48.196 J | power=48.1 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=4 batches=908 time=1.001 s | package=47.435 J | dram=0.582701 | total=48.017 J | power=48.0 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=5 batches=908 time=1.001 s | package=46.043 J | dram=0.581094 | total=46.624 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=6 batches=908 time=1.001 s | package=46.131 J | dram=0.591819 | total=46.723 J | power=46.7 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=7 batches=908 time=1.002 s | package=46.047 J | dram=0.586801 | total=46.634 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=8 batches=908 time=1.002 s | package=46.090 J | dram=0.579870 | total=46.670 J | power=46.6 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=9 batches=908 time=1.001 s | package=45.805 J | dram=0.576810 | total=46.382 J | power=46.3 W | runtime=in_range | checksum=OK
[STREAM] N=2000000 threads=1 rep=10 batches=908 time=1.001 s | package=46.388 J | dram=0.556798 | total=46.944 J | power=46.9 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=128000000 threads=8 rep=1 batches=18 time=1.025 s | package=107.768 J | dram=1.974587 | total=109.743 J | power=107.0 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=2 batches=18 time=1.029 s | package=108.276 J | dram=1.972369 | total=110.248 J | power=107.1 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=3 batches=18 time=1.030 s | package=107.984 J | dram=1.934226 | total=109.919 J | power=106.7 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=4 batches=18 time=1.025 s | package=107.234 J | dram=1.966325 | total=109.201 J | power=106.5 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=5 batches=18 time=1.026 s | package=107.934 J | dram=1.958950 | total=109.892 J | power=107.2 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=6 batches=18 time=1.025 s | package=107.389 J | dram=1.956931 | total=109.346 J | power=106.6 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=7 batches=18 time=1.027 s | package=107.234 J | dram=1.974511 | total=109.209 J | power=106.4 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=8 batches=18 time=1.029 s | package=108.056 J | dram=1.973180 | total=110.029 J | power=106.9 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=9 batches=18 time=1.029 s | package=108.005 J | dram=1.976438 | total=109.981 J | power=106.8 W | runtime=in_range | checksum=OK
[STREAM] N=128000000 threads=8 rep=10 batches=18 time=1.030 s | package=108.342 J | dram=1.971987 | total=110.314 J | power=107.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=16 active=16
[STREAM] N=32000000 threads=16 rep=1 batches=71 time=1.013 s | package=111.478 J | dram=2.266450 | total=113.744 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=2 batches=71 time=1.012 s | package=111.377 J | dram=2.275691 | total=113.653 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=3 batches=71 time=1.013 s | package=111.682 J | dram=2.292950 | total=113.975 J | power=112.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=4 batches=71 time=1.013 s | package=111.935 J | dram=2.281827 | total=114.217 J | power=112.7 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=5 batches=71 time=1.012 s | package=111.635 J | dram=2.252176 | total=113.887 J | power=112.5 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=6 batches=71 time=1.012 s | package=111.368 J | dram=2.248550 | total=113.617 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=7 batches=71 time=1.012 s | package=110.875 J | dram=2.271239 | total=113.146 J | power=111.8 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=8 batches=71 time=1.013 s | package=111.336 J | dram=2.268317 | total=113.605 J | power=112.2 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=9 batches=71 time=1.013 s | package=111.464 J | dram=2.289538 | total=113.754 J | power=112.3 W | runtime=in_range | checksum=OK
[STREAM] N=32000000 threads=16 rep=10 batches=71 time=1.012 s | package=111.220 J | dram=2.273534 | total=113.494 J | power=112.1 W | runtime=in_range | checksum=OK
[OpenMP] requested=20 active=20
[STREAM] N=8000000 threads=20 rep=1 batches=285 time=1.002 s | package=118.032 J | dram=2.377038 | total=120.410 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=2 batches=285 time=1.003 s | package=117.977 J | dram=2.401105 | total=120.378 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=3 batches=285 time=1.003 s | package=118.218 J | dram=2.416375 | total=120.634 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=4 batches=285 time=1.002 s | package=117.843 J | dram=2.424897 | total=120.268 J | power=120.0 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=5 batches=285 time=1.003 s | package=118.113 J | dram=2.416436 | total=120.529 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=6 batches=285 time=1.003 s | package=118.246 J | dram=2.423443 | total=120.669 J | power=120.3 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=7 batches=285 time=1.003 s | package=118.197 J | dram=2.396363 | total=120.594 J | power=120.2 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=8 batches=285 time=1.002 s | package=118.469 J | dram=2.414187 | total=120.883 J | power=120.6 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=9 batches=285 time=1.003 s | package=118.457 J | dram=2.399973 | total=120.857 J | power=120.5 W | runtime=in_range | checksum=OK
[STREAM] N=8000000 threads=20 rep=10 batches=285 time=1.003 s | package=118.590 J | dram=2.400264 | total=120.990 J | power=120.6 W | runtime=in_range | checksum=OK
[OpenMP] requested=8 active=8
[STREAM] N=64000000 threads=8 rep=1 batches=36 time=1.015 s | package=107.720 J | dram=1.997201 | total=109.717 J | power=108.1 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=2 batches=36 time=1.015 s | package=107.860 J | dram=2.010466 | total=109.870 J | power=108.3 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=3 batches=36 time=1.015 s | package=108.266 J | dram=2.036109 | total=110.302 J | power=108.7 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=4 batches=36 time=1.015 s | package=107.510 J | dram=2.024328 | total=109.534 J | power=107.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=5 batches=36 time=1.015 s | package=108.499 J | dram=2.023608 | total=110.522 J | power=108.9 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=6 batches=36 time=1.015 s | package=108.229 J | dram=1.985160 | total=110.214 J | power=108.6 W | runtime=in_range | checksum=OK
[STREAM] N=64000000 threads=8 rep=7 batches=36 time=1.015 s | package=107.768 J | dram=1.999924 | total=109.768 J | power=108.1 W | runtime=in_range | checksum=OK
