timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,workload,impl,dtype,N,passes_kernel,passes_e2e,seconds_kernel,energy_kernel_j,avg_power_w_kernel,avg_power_w_e2e,bytes_total,bw_gb_s,time_mode,energy_mode,includes_transfer,device_name,driver_version,pcie_gen_current,pcie_width_current,pcie_rx_kbs,pcie_tx_kbs,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,notes,rows,cols,nnz,op,sp_algo,num_rhs,backend,library,library_version,matrix_id,pattern,permuted,band_width,block_size,avg_nnz_per_row,std_nnz_per_row
2025-10-15T16:12:44,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,10,1.10,1.1181,1.1181,59.554,53.3,0,spmv,cusparse,fp32,1024,140888,140888,1.1181,59.554,53.3,53.3,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,387,393,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,11,1.10,1.1175,1.1175,58.954,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1175,58.954,52.8,52.8,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,372,379,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:47,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,12,1.10,1.1179,1.1178,59.324,53.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1179,59.324,53.1,53.1,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,390,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,13,1.10,1.1186,1.1186,58.906,52.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1186,58.906,52.7,52.7,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,357,391,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,14,1.10,1.1190,1.1190,59.077,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1190,59.077,52.8,52.8,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,1118,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,15,1.10,1.1179,1.1179,59.489,53.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1179,59.489,53.2,53.2,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:51,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,16,1.10,1.1173,1.1173,58.810,52.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1173,58.810,52.6,52.6,7358298464,6.59,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,362,788,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:52,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,17,1.10,1.1180,1.1180,59.159,52.9,0,spmv,cusparse,fp32,1024,140888,140888,1.1180,59.159,52.9,52.9,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,373,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,18,1.10,1.1182,1.1182,58.902,52.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1182,58.902,52.7,52.7,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,328,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,19,1.10,1.1178,1.1178,59.046,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1178,59.046,52.8,52.8,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,313,1137,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,20,1.10,1.1197,1.1197,59.390,53.0,0,spmv,cusparse,fp32,1024,140888,140888,1.1197,59.390,53.0,53.0,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,332,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,21,1.10,1.1211,1.1211,58.577,52.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1211,58.577,52.2,52.2,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,361,437,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,22,1.10,1.1207,1.1207,58.791,52.5,0,spmv,cusparse,fp32,1024,140888,140888,1.1207,58.791,52.5,52.5,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,328,390,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:12:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,23,1.10,1.1196,1.1196,63.440,56.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1196,63.440,56.7,56.7,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,393,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:01,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,24,1.10,1.1197,1.1197,58.175,52.0,0,spmv,cusparse,fp32,1024,140888,140888,1.1197,58.175,52.0,52.0,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,1137,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:02,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,25,1.10,1.1187,1.1187,58.857,52.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1187,58.857,52.6,52.6,7358298464,6.58,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,391,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,26,1.10,1.1194,1.1194,57.732,51.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1194,57.732,51.6,51.6,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,373,394,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,27,1.10,1.1198,1.1198,58.456,52.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1198,58.456,52.2,52.2,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,402,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,28,1.10,1.1200,1.1200,62.829,56.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1200,62.829,56.1,56.1,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,313,392,2925,9801,52,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,29,1.10,1.1207,1.1207,58.333,52.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1207,58.333,52.1,52.1,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,403,391,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,30,1.10,1.1203,1.1203,59.017,52.7,0,spmv,cusparse,fp32,1024,140888,140888,1.1203,59.017,52.7,52.7,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,31,1.10,1.1195,1.1195,63.938,57.1,0,spmv,cusparse,fp32,1024,140888,140888,1.1195,63.938,57.1,57.1,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,32,1.10,1.1199,1.1199,58.702,52.4,0,spmv,cusparse,fp32,1024,140888,140888,1.1199,58.702,52.4,52.4,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,1138,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:11,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,33,1.10,1.1198,1.1198,59.158,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1198,59.158,52.8,52.8,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,374,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:12,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,34,1.10,1.1208,1.1209,58.120,51.9,0,spmv,cusparse,fp32,1024,140888,140888,1.1208,58.120,51.9,51.9,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,404,391,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:13,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,35,1.10,1.1206,1.1206,58.551,52.3,0,spmv,cusparse,fp32,1024,140888,140888,1.1206,58.551,52.3,52.3,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,328,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:14,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,36,1.10,1.1208,1.1208,63.022,56.2,0,spmv,cusparse,fp32,1024,140888,140888,1.1208,63.022,56.2,56.2,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:16,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,37,1.10,1.1203,1.1203,57.614,51.4,0,spmv,cusparse,fp32,1024,140888,140888,1.1203,57.614,51.4,51.4,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,329,1137,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:17,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,38,1.10,1.1196,1.1196,59.150,52.8,0,spmv,cusparse,fp32,1024,140888,140888,1.1196,59.150,52.8,52.8,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,315,393,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:18,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,39,1.10,1.1218,1.1218,58.870,52.5,0,spmv,cusparse,fp32,1024,140888,140888,1.1218,58.870,52.5,52.5,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,330,391,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:19,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,40,1.10,1.1213,1.1213,58.761,52.4,0,spmv,cusparse,fp32,1024,140888,140888,1.1213,58.761,52.4,52.4,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,331,1137,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:20,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,41,1.10,1.1207,1.1207,58.975,52.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1207,58.975,52.6,52.6,7358298464,6.57,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,342,392,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
2025-10-15T16:13:21,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,1024,kernel,42,1.10,1.1214,1.1214,57.907,51.6,0,spmv,cusparse,fp32,1024,140888,140888,1.1214,57.907,51.6,51.6,7358298464,6.56,kernel,kernel,0,NVIDIA GeForce RTX 5050,13000,3,8,362,391,2925,9801,51,0,sweep;repeats=50;passes=140888;dtype=fp32;byte_model=csr_theoretical;calibration_adjusted=1;passes=140888,1024,1024,4992,N,spmv_alg_default,0,cuda,cusparse,12102,synthetic:STENCIL_5PT_2D,STENCIL_5PT_2D,0,1,0,4.88,0.34
