"timestamp","host","gpu_name","matrix_size","mode","batches","seconds_target","seconds_gpu","seconds_wall","energy_j","avg_power_w","below_target","pcie_gen_current","pcie_width_current","clocks_sm_mhz","clocks_mem_mhz","temp_c","throttle_reasons","kWh_e2e","energy_batch_j","kWh_batch","seconds_batch","M","K","N","flops_batch","joule_per_gflop","gflops","flops_per_watt","market_area","de_price_eur_kwh_run","de_eur_job","de_price_sync","de_eur_job_sync","fr_price_eur_kwh_run","fr_eur_job","fr_price_sync","fr_eur_job_sync","pl_price_eur_kwh_run","pl_eur_job","pl_price_sync","pl_eur_job_sync","price_eur_kwh_run","eur_job","price_sync","eur_job_sync","de_price_eur_kwh_batch","de_eur_batch","de_eur_batch_sync","de_eur_job_from_batches","fr_price_eur_kwh_batch","fr_eur_batch","fr_eur_batch_sync","fr_eur_job_from_batches","pl_price_eur_kwh_batch","pl_eur_batch","pl_eur_batch_sync","pl_eur_job_from_batches","price_eur_kwh_batch","eur_batch","eur_batch_sync","eur_job_from_batches"
"2024-09-13 13:46:36+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","64","e2e","131072","1","1.2716","1,274","69,463","54.5","0","3","8","2925","9801","45","0","1,92952777777778e-05","0.0005299606323242187","1,4721128675672742e-10","9.7198486328125e-06","64","64","64","524288.0","1.0108196875080464","53.939934643642076","0.9897235714429738","DE","0,0775","1,4953840277777796e-06","0,07830997222222223","1,5110126667978415e-06","0,1059","2,043369916666669e-06","0,09501313888888888","1,8333049073996932e-06","0,1059","2,043369916666669e-06","0,09501313888888888","1,8333049073996932e-06","0,0775","1,4953840277777796e-06","0,07830997222222223","1,5110126667978415e-06","0,0775","1,1408874723646375e-11","1,1528111776716916e-11","1,4953840277777777e-06","0,1059","1,5589675267537434e-11","1,3987006434628991e-11","2,0433699166666665e-06","0,1059","1,5589675267537434e-11","1,3987006434628991e-11","2,0433699166666665e-06","0,0775","1,1408874723646375e-11","1,1528111776716916e-11","1,4953840277777777e-06"
"2024-09-13 13:46:38+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","64","e2e","131072","1","1.275","1,2761","69,858","54.7","0","3","8","2925","9801","45","0","1,9405e-05","0.0005329742431640625","1,4804840087890626e-10","9.735870361328125e-06","64","64","64","524288.0","1.0165676940232515","53.85116898048742","0.9844820654568084","DE","0,0775","1,5038875e-06","0,07830997222222223","1,5196050109722225e-06","0,1059","2,0549895e-06","0,09501313888888888","1,8437299601388887e-06","0,1059","2,0549895e-06","0,09501313888888888","1,8437299601388887e-06","0,0775","1,5038875e-06","0,07830997222222223","1,5196050109722225e-06","0,0775","1,1473751068115235e-11","1,159366616037157e-11","1,5038875e-06","0,1059","1,567832565307617e-11","1,4066543274985418e-11","2,0549895e-06","0,1059","1,567832565307617e-11","1,4066543274985418e-11","2,0549895e-06","0,0775","1,1473751068115235e-11","1,159366616037157e-11","1,5038875e-06"
"2024-09-13 13:46:39+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","64","e2e","131072","1","1.2751","1,2761","69,82","54.7","0","3","8","2925","9801","45","0","1,93944444444444e-05","0.000532684326171875","1,4796786838107639e-10","9.735870361328125e-06","64","64","64","524288.0","1.0160147212445734","53.85116898048742","0.9844820654568084","DE","0,0775","1,503069444444441e-06","0,07830997222222223","1,5187784057098732e-06","0,1059","2,053871666666662e-06","0,09501313888888888","1,842727043672835e-06","0,1059","2,053871666666662e-06","0,09501313888888888","1,842727043672835e-06","0,0775","1,503069444444441e-06","0,07830997222222223","1,5187784057098732e-06","0,0775","1,146750979953342e-11","1,1587359662703528e-11","1,5030694444444445e-06","0,1059","1,5669797261555988e-11","1,405889162958404e-11","2,0538716666666665e-06","0,1059","1,5669797261555988e-11","1,405889162958404e-11","2,0538716666666665e-06","0,0775","1,146750979953342e-11","1,1587359662703528e-11","1,5030694444444445e-06"
"2024-09-13 13:46:40+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","64","e2e","131072","1","1.2717","1,2728","64,555","50.7","0","3","8","2925","9801","46","0","1,79319444444444e-05","0.0004925155639648438","1,3680987887912327e-10","9.710693359375e-06","64","64","64","524288.0","0.9393988875672221","53.99078939032056","1.0649070885664804","DE","0,0775","1,3897256944444408e-06","0,07830997222222223","1,404250071334873e-06","0,1059","1,8989929166666616e-06","0,09501313888888888","1,703770328047835e-06","0,1059","1,8989929166666616e-06","0,09501313888888888","1,703770328047835e-06","0,0775","1,3897256944444408e-06","0,07830997222222223","1,404250071334873e-06","0,0775","1,0602765613132054e-11","1,0713577814749732e-11","1,3897256944444446e-06","0,1059","1,4488166173299154e-11","1,2998736023314204e-11","1,8989929166666667e-06","0,1059","1,4488166173299154e-11","1,2998736023314204e-11","1,8989929166666667e-06","0,0775","1,0602765613132054e-11","1,0713577814749732e-11","1,3897256944444446e-06"
"2024-09-13 13:46:41+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","64","e2e","131072","1","1.2722","1,2732","69,918","54.9","0","3","8","2925","9801","46","0","1,94216666666667e-05","0.0005334320068359375","1,481755574544271e-10","9.7137451171875e-06","64","64","64","524288.0","1.0174408089369535","53.97382715677034","0.9831298207061994","DE","0,0775","1,5051791666666694e-06","0,07830997222222223","1,5209101771759288e-06","0,1059","2,0567545000000035e-06","0,09501313888888888","1,8453135124537067e-06","0,1059","2,0567545000000035e-06","0,09501313888888888","1,8453135124537067e-06","0,0775","1,5051791666666694e-06","0,07830997222222223","1,5209101771759288e-06","0,0775","1,1483605702718099e-11","1,1603623788268479e-11","1,5051791666666666e-06","0,1059","1,569179153442383e-11","1,4078624820356014e-11","2,0567545e-06","0,1059","1,569179153442383e-11","1,4078624820356014e-11","2,0567545e-06","0,0775","1,1483605702718099e-11","1,1603623788268479e-11","1,5051791666666666e-06"
"2024-09-13 13:46:45+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","96","e2e","131072","1","1.2653","1,2664","69,118","54.6","0","3","8","2925","9801","47","0","1,91994444444444e-05","0.0005273284912109375","1,4648013644748263e-10","9.661865234375e-06","96","96","96","1769472.0","0.29801460051978074","183.13979310170564","3.3542086648664036","DE","0,0775","1,487956944444441e-06","0,07830997222222223","1,5035079611265398e-06","0,1059","2,0332211666666617e-06","0,09501313888888888","1,8241994815895016e-06","0,1059","2,0332211666666617e-06","0,09501313888888888","1,8241994815895016e-06","0,0775","1,487956944444441e-06","0,07830997222222223","1,5035079611265398e-06","0,0775","1,1352210574679904e-11","1,1470855416309688e-11","1,4879569444444444e-06","0,1059","1,551224644978841e-11","1,3917537548748061e-11","2,0332211666666664e-06","0,1059","1,551224644978841e-11","1,3917537548748061e-11","2,0332211666666664e-06","0,0775","1,1352210574679904e-11","1,1470855416309688e-11","1,4879569444444444e-06"
"2024-09-13 13:46:46+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","96","e2e","131072","1","1.2726","1,2737","75,127","59.0","0","3","8","2925","9801","47","0","2,08686111111111e-05","0.0005731735229492187","1,592148674858941e-10","9.717559814453125e-06","96","96","96","1769472.0","0.323923477144153","182.09015779539922","3.0862738609389697","DE","0,0775","1,6173173611111103e-06","0,07830997222222223","1,6342203564274686e-06","0,1059","2,2099859166666655e-06","0,09501313888888888","1,9827922459182087e-06","0,1059","2,2099859166666655e-06","0,09501313888888888","1,9827922459182087e-06","0,0775","1,6173173611111103e-06","0,07830997222222223","1,6342203564274686e-06","0,0775","1,2339152230156793e-11","1,246811185018516e-11","1,6173173611111112e-06","0,1059","1,6860854466756182e-11","1,5127504317613293e-11","2,2099859166666663e-06","0,1059","1,6860854466756182e-11","1,5127504317613293e-11","2,2099859166666663e-06","0,0775","1,2339152230156793e-11","1,246811185018516e-11","1,6173173611111112e-06"
"2024-09-13 13:46:48+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","96","e2e","131072","1","1.2654","1,2665","75,273","59.4","0","3","8","2925","9801","48","0","2,09091666666667e-05","0.0005742874145507812","1,5952428181966146e-10","9.662628173828125e-06","96","96","96","1769472.0","0.3245529822177357","183.12533279431506","3.0829180605103548","DE","0,0775","1,6204604166666693e-06","0,07830997222222223","1,6373962608564843e-06","0,1059","2,2142807500000034e-06","0,09501313888888888","1,9866455565509287e-06","0,1059","2,2142807500000034e-06","0,09501313888888888","1,9866455565509287e-06","0,0775","1,6204604166666693e-06","0,07830997222222223","1,6373962608564843e-06","0,0775","1,2363131841023762e-11","1,2492342078067639e-11","1,6204604166666666e-06","0,1059","1,6893621444702148e-11","1,5156902744681745e-11","2,21428075e-06","0,1059","1,6893621444702148e-11","1,5156902744681745e-11","2,21428075e-06","0,0775","1,2363131841023762e-11","1,2492342078067639e-11","1,6204604166666666e-06"
"2024-09-13 13:46:49+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","96","e2e","131072","1","1.2646","1,2656","69,568","55.0","0","3","8","2925","9801","48","0","1,93244444444444e-05","0.00053076171875","1,4743381076388888e-10","9.65576171875e-06","96","96","96","1769472.0","0.299954855883563","183.2555578255373","3.331919233191587","DE","0,0775","1,4976444444444409e-06","0,07830997222222223","1,5132967076543177e-06","0,1059","2,046458666666662e-06","0,09501313888888888","1,8360761239506128e-06","0,1059","2,046458666666662e-06","0,09501313888888888","1,8360761239506128e-06","0,0775","1,4976444444444409e-06","0,07830997222222223","1,5132967076543177e-06","0,0775","1,1426120334201387e-11","1,1545537625536507e-11","1,4976444444444443e-06","0,1059","1,5613240559895833e-11","1,4008149139027535e-11","2,0464586666666666e-06","0,1059","1,5613240559895833e-11","1,4008149139027535e-11","2,0464586666666666e-06","0,0775","1,1426120334201387e-11","1,1545537625536507e-11","1,4976444444444443e-06"
"2024-09-13 13:46:50+02:00","rock-tobefilledbyoem","NVIDIA GeForce RTX 5050","96","e2e","131072","1","1.273","1,2741","75,12","59.0","0","3","8","2925","9801","48","0","2,08666666666667e-05","0.0005731201171875","1,5920003255208334e-10","9.720611572265625e-06","96","96","96","1769472.0","0.32389329539404976","182.03299111843654","3.085304934210789","DE","0,0775","1,617166666666669e-06","0,07830997222222223","1,6340680870370398e-06","0,1059","2,2097800000000033e-06","0,09501313888888888","1,982607498148151e-06","0,1059","2,2097800000000033e-06","0,09501313888888888","1,982607498148151e-06","0,0775","1,617166666666669e-06","0,07830997222222223","1,6340680870370398e-06","0,0775","1,2338002522786459e-11","1,2466950126930521e-11","1,6171666666666668e-06","0,1059","1,6859283447265624e-11","1,5126094803986724e-11","2,20978e-06","0,1059","1,6859283447265624e-11","1,5126094803986724e-11","2,20978e-06","0,0775","1,2338002522786459e-11","1,2466950126930521e-11","1,6171666666666668e-06"
