timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,kWh_e2e,energy_batch_j,kWh_batch,seconds_batch,M,K,N,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-13T13:46:36,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.2716,1.274,69.463,54.5,0,3,8,2925,9801,45,0,1.92952777777778e-05,0.0005299606323242187,1.4721128675672742e-10,9.7198486328125e-06,64,64,64,524288.0,1.0108196875080464,53.939934643642076,0.9897235714429738
2025-10-13T13:46:38,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.275,1.2761,69.858,54.7,0,3,8,2925,9801,45,0,1.9405e-05,0.0005329742431640625,1.4804840087890626e-10,9.735870361328125e-06,64,64,64,524288.0,1.0165676940232515,53.85116898048742,0.9844820654568084
2025-10-13T13:46:39,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.2751,1.2761,69.82,54.7,0,3,8,2925,9801,45,0,1.93944444444444e-05,0.000532684326171875,1.4796786838107639e-10,9.735870361328125e-06,64,64,64,524288.0,1.0160147212445734,53.85116898048742,0.9844820654568084
2025-10-13T13:46:40,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.2717,1.2728,64.555,50.7,0,3,8,2925,9801,46,0,1.79319444444444e-05,0.0004925155639648438,1.3680987887912327e-10,9.710693359375e-06,64,64,64,524288.0,0.9393988875672221,53.99078939032056,1.0649070885664804
2025-10-13T13:46:41,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,64,e2e,131072,1,1.2722,1.2732,69.918,54.9,0,3,8,2925,9801,46,0,1.94216666666667e-05,0.0005334320068359375,1.481755574544271e-10,9.7137451171875e-06,64,64,64,524288.0,1.0174408089369535,53.97382715677034,0.9831298207061994
2025-10-13T13:46:45,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1,1.2653,1.2664,69.118,54.6,0,3,8,2925,9801,47,0,1.91994444444444e-05,0.0005273284912109375,1.4648013644748263e-10,9.661865234375e-06,96,96,96,1769472.0,0.29801460051978074,183.13979310170564,3.3542086648664036
2025-10-13T13:46:46,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1,1.2726,1.2737,75.127,59.0,0,3,8,2925,9801,47,0,2.08686111111111e-05,0.0005731735229492187,1.592148674858941e-10,9.717559814453125e-06,96,96,96,1769472.0,0.323923477144153,182.09015779539922,3.0862738609389697
2025-10-13T13:46:48,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1,1.2654,1.2665,75.273,59.4,0,3,8,2925,9801,48,0,2.09091666666667e-05,0.0005742874145507812,1.5952428181966146e-10,9.662628173828125e-06,96,96,96,1769472.0,0.3245529822177357,183.12533279431506,3.0829180605103548
2025-10-13T13:46:49,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1,1.2646,1.2656,69.568,55.0,0,3,8,2925,9801,48,0,1.93244444444444e-05,0.00053076171875,1.4743381076388888e-10,9.65576171875e-06,96,96,96,1769472.0,0.299954855883563,183.2555578255373,3.331919233191587
2025-10-13T13:46:50,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,96,e2e,131072,1,1.273,1.2741,75.12,59.0,0,3,8,2925,9801,48,0,2.08666666666667e-05,0.0005731201171875,1.5920003255208334e-10,9.720611572265625e-06,96,96,96,1769472.0,0.32389329539404976,182.03299111843654,3.085304934210789
2025-10-13T13:46:54,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2758,1.2779,75.991,59.5,0,3,8,2917,9801,50,0,2.11086111111111e-05,0.0005797653198242187,1.610459221733941e-10,9.749603271484375e-06,128,128,128,4194304.0,0.13822682376485318,430.2025306268096,7.230294632383355
2025-10-13T13:46:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2751,1.2762,82.638,64.8,0,3,8,2917,9801,50,0,2.2955e-05,0.0006304779052734375,1.7513275146484377e-10,9.73663330078125e-06,128,128,128,4194304.0,0.1503176463302225,430.77559464660715,6.6477715223241844
2025-10-13T13:46:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2673,1.2684,82.653,65.2,0,3,8,2917,9801,50,0,2.29591666666667e-05,0.0006305923461914063,1.7516454060872397e-10,9.6771240234375e-06,128,128,128,4194304.0,0.15034493117127568,433.4246404036582,6.6476171841051865
2025-10-13T13:46:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.2684,1.2695,82.604,65.1,0,3,8,2917,9801,51,0,2.29455555555556e-05,0.000630218505859375,1.750606960720486e-10,9.685516357421876e-06,128,128,128,4194304.0,0.15025580069050193,433.0490853784955,6.652059683233418
2025-10-13T13:46:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,128,e2e,131072,1,1.273,1.2741,76.302,59.9,0,3,8,2917,9801,51,0,2.1195e-05,0.0005821380615234376,1.6170501708984377e-10,9.720611572265625e-06,128,128,128,4194304.0,0.13879252946935594,431.4856085770348,7.2034325305014155
2025-10-13T13:47:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.576,1.5771,111.098,70.4,0,3,8,2917,9801,53,0,3.08605555555556e-05,0.0008476104736328125,2.354473537868924e-10,1.2032318115234375e-05,160,160,160,8192000.0,0.10346807539463043,680.8330632172975,9.67092419342752
2025-10-13T13:47:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5759,1.577,111.284,70.6,0,3,8,2917,9801,53,0,3.09122222222222e-05,0.000849029541015625,2.3584153917100695e-10,1.203155517578125e-05,160,160,160,8192000.0,0.10364130139350893,680.8762358909321,9.644139318568444
2025-10-13T13:47:07,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5762,1.5772,104.292,66.1,0,3,8,2917,9801,53,0,2.897e-05,0.000795684814453125,2.210235595703125e-10,1.20330810546875e-05,160,160,160,8192000.0,0.09712949395179749,680.7898960182602,10.29939328318094
2025-10-13T13:47:09,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5769,1.578,111.334,70.6,0,3,8,2917,9801,53,0,3.09261111111111e-05,0.0008494110107421875,2.3594750298394097e-10,1.20391845703125e-05,160,160,160,8192000.0,0.1036878675222397,680.4447553865652,9.638027696693559
2025-10-13T13:47:10,rock-tobefilledbyoem,NVIDIA GeForce RTX 5050,160,e2e,131072,1,1.5762,1.5772,111.349,70.6,0,3,8,2917,9801,54,0,3.09302777777778e-05,0.0008495254516601563,2.359792921278212e-10,1.20330810546875e-05,160,160,160,8192000.0,0.10370183736085893,680.7898960182602,9.64291637419632
