timestamp,host,gpu_name,matrix_size,mode,batches,seconds_target,seconds_gpu,seconds_wall,energy_j,avg_power_w,below_target,pcie_gen_current,pcie_width_current,clocks_sm_mhz,clocks_mem_mhz,temp_c,throttle_reasons,kWh_e2e,energy_batch_j,kWh_batch,seconds_batch,M,K,N,flops_batch,joule_per_gflop,gflops,flops_per_watt
2025-10-12T20:28:55,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,64,e2e,250000,1,1.0736,1.079,183.336,169.9,0,3,16,1965,9501,47,0,5.09266666666667e-05,0.000733344,2.0370666666666667e-10,4.316e-06,64,64,64,524288.0,1.39874267578125,121.47544022242819,0.7149819907147038
2025-10-12T20:28:56,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,64,e2e,250000,1,1.0713,1.0744,180.167,167.7,0,3,16,1965,9501,48,0,5.00463888888889e-05,0.000720668,2.0018555555555557e-10,4.2976e-06,64,64,64,524288.0,1.3745651245117188,121.99553239017126,0.72746292421092
2025-10-12T20:28:57,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,64,e2e,250000,1,1.069,1.0742,166.769,155.3,0,3,16,1950,9501,48,0,4.63247222222222e-05,0.0006670760000000001,1.852988888888889e-10,4.2968e-06,64,64,64,524288.0,1.2723464965820312,122.01824613665984,0.7856937935393421
2025-10-12T20:28:58,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,64,e2e,250000,1,1.0685,1.0713,181.898,169.8,0,3,16,1950,9501,48,0,5.05272222222222e-05,0.000727592,2.021088888888889e-10,4.2852e-06,64,64,64,524288.0,1.3877716064453125,122.34854849248578,0.7205450441253579
2025-10-12T20:28:59,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,64,e2e,250000,1,1.0718,1.0749,183.229,170.5,0,3,16,1950,9501,48,0,5.08969444444444e-05,0.000732916,2.035877777777778e-10,4.2995999999999995e-06,64,64,64,524288.0,1.3979263305664062,121.93878500325614,0.715183489755168
2025-10-12T20:29:03,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,96,e2e,250000,1,1.1752,1.1825,212.801,180.0,0,3,16,1950,9501,50,0,5.91113888888889e-05,0.0008512039999999999,2.3644555555555554e-10,4.7300000000000005e-06,96,96,96,1769472.0,0.4810497142650463,374.0955602536998,2.07830866807611
2025-10-12T20:29:04,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,96,e2e,250000,1,1.1751,1.1779,212.463,180.4,0,3,16,1950,9501,50,0,5.90175e-05,0.000849852,2.3607e-10,4.7116e-06,96,96,96,1769472.0,0.48028564453125,375.55649885389255,2.081798774134659
2025-10-12T20:29:05,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,96,e2e,250000,1,1.1751,1.1779,194.858,165.4,0,3,16,1950,9501,51,0,5.41272222222222e-05,0.000779432,2.165088888888889e-10,4.7116e-06,96,96,96,1769472.0,0.44048846209490744,375.55649885389255,2.2705955190682743
2025-10-12T20:29:06,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,96,e2e,250000,1,1.1757,1.1785,213.112,180.8,0,3,16,1950,9501,51,0,5.91977777777778e-05,0.000852448,2.3679111111111113e-10,4.714e-06,96,96,96,1769472.0,0.4817527488425926,375.36529486635555,2.0761354804555063
2025-10-12T20:29:08,rock-tobefilledbyoem,NVIDIA GeForce RTX 3090,96,e2e,250000,1,1.1752,1.1781,213.284,181.0,0,3,16,1950,9501,51,0,5.92455555555556e-05,0.000853136,2.369822222222222e-10,4.7124e-06,96,96,96,1769472.0,0.4821415653935185,375.4927425515661,2.0745455389589287
