schema_version,timestamp,session_id,sequence_index,run_id_global,repetition,workload,implementation,execution_mode,device_name,num_threads,problem_size,problem_spec,batches,e2e_time_s,kernel_time_s,wall_time_s,device_energy_j,total_energy_j,dram_energy_j,energy_per_op_j,energy_per_second_j,energy_per_flop_j,time_per_op_ms_kernel,time_per_op_ms_e2e,flops_total,gflops_per_s,logical_bytes_per_op,avg_power_w,runtime_status,pcie_gen,pcie_width,sm_clock_mhz,clock_before_mhz,clock_after_mhz,mem_clock_mhz,temp_c,temp_before_c,temp_after_c,throttle_reasons,cpu_cycles,cpu_instructions,cpu_ipc,cpu_cache_misses,checksum_ok
cpu-gpu-v2,2026-07-19T06:57:38,"20260718_205238_session2",1,1,1,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.576189,1.576189,1.576189,307.262201,307.262201,-1.000000,3.072622e-03,194.939932,7.681555e-10,0.015762,0.015762,4.000000e+11,253.78,2.400000e+07,194.94,above,,,,3940,3863,,52,50,52,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:39,"20260718_205238_session2",2,2,2,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.624765,1.624765,1.624765,320.240335,320.240335,-1.000000,3.202403e-03,197.099531,8.006008e-10,0.016248,0.016248,4.000000e+11,246.19,2.400000e+07,197.10,above,,,,3939,3876,,54,52,54,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:41,"20260718_205238_session2",3,3,3,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.655416,1.655416,1.655416,324.822237,324.822237,-1.000000,3.248222e-03,196.217854,8.120556e-10,0.016554,0.016554,4.000000e+11,241.63,2.400000e+07,196.22,above,,,,3943,3891,,55,54,55,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:43,"20260718_205238_session2",4,4,4,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.668846,1.668846,1.668846,327.940605,327.940605,-1.000000,3.279406e-03,196.507464,8.198515e-10,0.016688,0.016688,4.000000e+11,239.69,2.400000e+07,196.51,above,,,,3942,3874,,55,54,55,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:44,"20260718_205238_session2",5,5,5,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.652012,1.652012,1.652012,325.712526,325.712526,-1.000000,3.257125e-03,197.161096,8.142813e-10,0.016520,0.016520,4.000000e+11,242.13,2.400000e+07,197.16,above,,,,3943,3869,,56,55,56,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:46,"20260718_205238_session2",6,6,6,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.624304,1.624304,1.624304,325.084599,325.084599,-1.000000,3.250846e-03,200.137798,8.127115e-10,0.016243,0.016243,4.000000e+11,246.26,2.400000e+07,200.14,above,,,,3943,3927,,57,56,57,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:47,"20260718_205238_session2",7,7,7,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.423416,1.423416,1.423416,293.776495,293.776495,-1.000000,2.937765e-03,206.388400,7.344412e-10,0.014234,0.014234,4.000000e+11,281.01,2.400000e+07,206.39,above,,,,3992,3860,,58,57,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:49,"20260718_205238_session2",8,8,8,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.667415,1.667415,1.667415,330.238644,330.238644,-1.000000,3.302386e-03,198.054232,8.255966e-10,0.016674,0.016674,4.000000e+11,239.89,2.400000e+07,198.05,above,,,,3920,3870,,58,58,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:51,"20260718_205238_session2",9,9,9,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.670086,1.670086,1.670086,330.754029,330.754029,-1.000000,3.307540e-03,198.046063,8.268851e-10,0.016701,0.016701,4.000000e+11,239.51,2.400000e+07,198.05,above,,,,3944,3856,,58,57,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:52,"20260718_205238_session2",10,10,10,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",64,2000000,"elements=2000000",100000,1.674668,1.674668,1.674668,331.478738,331.478738,-1.000000,3.314787e-03,197.936970,8.286968e-10,0.016747,0.016747,4.000000e+11,238.85,2.400000e+07,197.94,above,,,,3961,3885,,58,58,58,,-1,-1,-1.000000,-1,t
cpu-gpu-v2,2026-07-19T06:57:55,"20260718_205238_session2",11,11,1,"AXPY","openmp_axpy",cpu_native,"AMD Ryzen Threadripper 3970X 32-Core Processor",16,1000000,"elements=1000000",100000,1.259650,1.259650,1.259650,222.329887,222.329887,-1.000000,2.223299e-03,176.501294,1.111649e-09,0.012597,0.012597,2.000000e+11,158.77,1.200000e+07,176.50,above,,,,2573,2352,,67,67,66,,-1,-1,-1.000000,-1,t
